Gene = MDH2
Position 11912: 0.0020354392683358704
Position 11511: 0.0020189662880216734
Position 11904: 0.0019825214132818724
Position 3785: 0.0018678637563100612
Position 3716: 0.0018438395415878613
Position 17598: 0.0017994065996257175
Position 10256: 0.0017819035949628024
Position 19404: 0.0016525469892595779
Position 17933: 0.0016013922661483938
Position 19050: 0.0015875442332154946
Position 16838: 0.0015474643354182684
Position 8111: 0.0014982207508634454
Position 19162: 0.0014748566719736311
Position 9825: 0.0013378670405581217
Position 19220: 0.001294908313220387
Position 599: 0.001222787724114471
Position 8088: 0.0011872014421847091
Position 14159: 0.001110707967957468
Position 9566: 0.001063488740565466
Position 7782: 0.001050219036582156
Position 1084: 0.0009940243622726158
Position 267: 0.0009822143991589933
Position 17879: 0.0009539676517277137
Position 7420: 0.0009520182376497497
Position 683: 0.0009076837002890562
Position 2226: 0.0008632553281744184
Position 19407: 0.0008632240366541156
Position 11308: 0.0008526148356875009
Position 15141: 0.0008450692336249696
Position 900: 0.0008279436617573988
Position 822: 0.0008123069395256276
Position 12627: 0.0008034654753563311
Position 3691: 0.0007192981281871783
Position 15384: 0.0007140558162016479
Position 18870: 0.0006867819706695751
Position 308: 0.0006214102748954612
Position 18705: 0.0006078625068358805
Position 1060: 0.0005686174010323127
Position 2999: 0.0005642271334243876
Position 14012: 0.0005173062957931635
Position 3616: 0.0005029825604537208
Position 17758: 0.00048198146731686276
Position 19028: 0.00046712076672919756
Position 14220: 0.0003877789055071541
Position 16710: 0.0003681295157032854
Position 12684: 0.000348095025725505
Position 1216: 0.0003447892109399179
Position 6583: 0.00033063644881276124
Position 14441: 0.0003247100185956945
Position 18659: 0.00031744998186849745
Position 14464: 0.0002714567944627684
Position 468: 0.00027060551040669373
Position 3002: 0.000261615859629762
Position 5345: 0.00021800846976488235
Position 2859: 0.0001833859287630046
Position 2009: 0.00015415620573668322
Position 2516: 0.00015184720338392657
Position 3489: 0.00012396560033808398
Position 10361: 9.499725409600919e-05
Position 424: 8.997742095461166e-05
Position 10748: 8.201902839035646e-05
Position 13245: 8.08401614176951e-05
Position 377: 7.54159282117683e-05
Position 10321: 4.123348703458707e-05
Position 15220: 4.1132548543712107e-05
Position 13499: 3.594534029689958e-05
Position 13459: 3.018764711858498e-05
Position 12586: 2.7504090258138846e-05
Position 10475: 2.523135184549335e-05
Position 1147: 2.4106969698928457e-05
Position 709: 2.0990749273469262e-05
Position 1790: 2.098488847530988e-05
Position 1018: 2.083367818301589e-05
Position 16982: 2.0728580918158265e-05
Position 759: 1.880714231365478e-05
Position 10364: 1.700428794765142e-05
Position 140: 1.591409277272155e-05
Position 10599: 1.3245798017015575e-05
Position 91: 1.319184707282168e-05
Position 10704: 1.0928584515229042e-05
Position 12816: 9.40448670554442e-06
Position 17286: 8.929266973962684e-06
Position 10235: 8.030210048241198e-06
Position 15655: 6.809804157735154e-06
Position 12583: 6.766087828020491e-06
Position 7083: 6.451292811838494e-06
Position 10209: 5.401945765432629e-06
Position 652: 4.27262526648898e-06
Position 11112: 4.137018734494944e-06
Position 289: 3.5946337892180563e-06
Position 13335: 3.249742639241052e-06
Position 12644: 3.001700846856906e-06
Position 7110: 2.75051866971309e-06
Position 12423: 2.527227315810239e-06
Position 328: 2.267811830252696e-06
Position 640: 2.057968347073025e-06
Position 485: 1.862947465490587e-06
Position 660: 1.8092261338765785e-06
Position 16074: 1.5090911943317632e-06
Position 186: 1.4054822987235447e-06
Position 16953: 1.3570134635043934e-06
Position 16003: 1.3100339710026976e-06
Position 426: 1.2693110555108164e-06
Position 654: 1.2053205944022022e-06
Position 122: 1.1725838123643785e-06
Position 614: 1.0615954431532747e-06
Position 7123: 6.729557445227721e-07
Position 667: 6.680240566670893e-07
Position 12748: 6.31854426266662e-07
Position 12564: 1.9773090686676518e-07
Position 159: 1.953176084556147e-07
Position 343: 1.8176365773951997e-07
Position 146: 1.3697923242225754e-07
Position 787: 1.2206094171915185e-07
Position 13373: 1.1873698178162705e-07
Position 619: 7.984082392817616e-08
Position 974: 5.548557915216195e-08
Position 747: 5.333925905117815e-08
Position 13147: 2.959966056830028e-08
Position 881: 2.7919743652240283e-08
Position 1036: 2.7138045030331726e-08
Position 811: 2.6909782405453242e-08
Position 163: 2.535175381392773e-08
Position 903: 1.5349534560312654e-08
Position 854: 1.113926348007789e-08
Position 10298: 4.848786415665933e-09
Position 192: 4.048527030050131e-09
Position 362: 9.144342369212711e-10
Position 354: 9.139005378531773e-10
Position 168: 4.5345512440120085e-10
Position 366: 8.269887190170369e-11
Position 339: 2.5398848322782834e-11
Position 173: 5.587952883160459e-13
