Gene = LRRIQ3
Position 2976: 1.632128414959484e-05
Position 445: 1.5342621372851888e-05
Position 1850: 1.1906262623473516e-05
Position 546: 5.694199851107265e-06
Position 449: 5.525121793923814e-06
Position 49: 4.776742987116417e-06
Position 1045: 4.066044970423665e-06
Position 2544: 1.361434414886461e-06
Position 211: 1.1106164290812912e-06
Position 746: 1.0792781784272962e-06
Position 2642: 5.698254214462616e-07
Position 555: 3.664330628262355e-07
Position 646: 3.6290583852436014e-07
Position 34: 3.5122447703618443e-07
Position 351: 6.349872600215831e-08
Position 15: 3.855070911045143e-08
Position 140: 3.7204354192708334e-08
Position 90: 2.7554823510986887e-08
Position 294: 7.664986263535466e-10
Position 447: 7.218463697610354e-10
Position 314: 4.02175088972964e-10
Position 1733: 8.71918734146607e-11
Position 461: 9.083692709137862e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1013: 0.7388719024195767
Position 822: 0.6937568775156921
Position 13228: 0.5640601925799723
Position 8480: 0.5229022798898557
Position 13276: 0.33414186950917824
Position 8483: 0.33211168138276004
Position 7555: 0.2813220883100701
Position 15930: 0.16826076736087614
Position 21194: 0.15473348717014743
Position 7473: 0.13556448883288297
Position 18070: 0.12514597583138146
Position 20849: 0.11141063174154842
Position 22824: 0.06376927733329041
Position 12001: 0.05278712709459703
Position 22689: 0.04936396672834098
Position 12004: 0.04457769920441214
Position 1060: 0.03863664890887399
Position 7336: 0.03540311341227867
Position 8534: 0.03466174139738672
Position 19261: 0.03350368449522184
Position 12033: 0.03153927756581142
Position 17073: 0.028045912354230013
Position 1030: 0.026356822598671573
Position 8432: 0.022294088655191585
Position 16171: 0.01960811042219867
Position 16692: 0.018631014670210284
Position 13825: 0.01856130522902627
Position 11961: 0.016177479702067617
Position 523: 0.015319202130342126
Position 10392: 0.015292413287873124
Position 18157: 0.014657712293272677
Position 17917: 0.014484810368237268
Position 16062: 0.01341663316900999
Position 4049: 0.011489839366868452
Position 15945: 0.010919232605589458
Position 6623: 0.01000307244569057
Position 6722: 0.009935949015037155
Position 328: 0.009547212734500652
Position 16899: 0.00946440943526835
Position 3408: 0.009272416344113367
Position 3768: 0.009140823153113894
Position 189: 0.009123184110659039
Position 2160: 0.00881894850316087
Position 15108: 0.008783422921380376
Position 13647: 0.00841455548078607
Position 15608: 0.008331581512843226
Position 4906: 0.007965582348225354
Position 12293: 0.007875931628438686
Position 16374: 0.007029980170936806
Position 3146: 0.006816398423601421
Position 16013: 0.006364223462516886
Position 16661: 0.006221862507945394
Position 3208: 0.006046091778754612
Position 16581: 0.005891210071993905
Position 8636: 0.005755708913851027
Position 3110: 0.005692392089473983
Position 973: 0.0054749159605613305
Position 3294: 0.005030683039257853
Position 157: 0.004918659941068087
Position 14414: 0.004712846156513712
Position 12591: 0.004545867385011662
Position 3316: 0.00410485553204239
Position 15751: 0.003981844120815232
Position 803: 0.0037690433745925784
Position 12928: 0.0032802142223095606
Position 1091: 0.0032637934730287014
Position 4945: 0.0032059927940223973
Position 482: 0.0031596373693912197
Position 14624: 0.003044407314764048
Position 16769: 0.002924554326887431
Position 995: 0.0028939460135219627
Position 977: 0.0028330836460873183
Position 4773: 0.002449622892328882
Position 4871: 0.0022864838073272443
Position 15771: 0.0022241204181948936
Position 7192: 0.001974647454336398
Position 2101: 0.001896160013144844
Position 1071: 0.001736049521998468
Position 5071: 0.001671821824833183
Position 7288: 0.0015430358145128251
Position 4130: 0.0013976410503743456
Position 12979: 0.0012533631535526744
Position 2911: 0.0011372931606433306
Position 3204: 0.0010760735681373803
Position 10552: 0.00098735356134983
Position 4744: 0.000861827701652012
Position 13868: 0.0008516051191719343
Position 711: 0.0008172061618820723
Position 9670: 0.0008049546118033177
Position 3802: 0.0007554223084836301
Position 3772: 0.0007380870580120848
Position 10102: 0.0006623500895836961
Position 7871: 0.0005329517422922639
Position 4545: 0.0005011285250892858
Position 784: 0.0003798112188442642
Position 10105: 0.00037753650882919757
Position 1135: 0.00033473777225748646
Position 2188: 0.00031667234707774365
Position 389: 0.0002824683550256212
Position 9024: 0.00027996320403953667
Position 2089: 0.0002753523822514324
Position 828: 0.00027431077842149604
Position 11423: 0.0002500573491881727
Position 2177: 0.00017481269614532551
Position 2110: 0.00016305209785517748
Position 2144: 0.0001585393555395275
Position 3655: 0.0001561156323957172
Position 397: 0.00015022280867652983
Position 445: 0.00014713475468496783
Position 140: 0.00010037820302233648
Position 4652: 9.4591736165671e-05
Position 638: 9.17107015514988e-05
Position 7110: 9.157059637341131e-05
Position 9033: 9.063362775756986e-05
Position 6874: 8.732586249906618e-05
Position 2046: 5.814175728553535e-05
Position 4397: 5.652374554158252e-05
Position 1468: 5.328955421002452e-05
Position 248: 4.2418491629458524e-05
Position 2677: 3.765761090055694e-05
Position 4237: 3.552289792937175e-05
Position 1850: 3.4927111364067225e-05
Position 4684: 3.4512482170476246e-05
Position 864: 3.341184339010744e-05
Position 208: 3.269438488130012e-05
Position 1419: 2.7319018098064202e-05
Position 4401: 2.578359183627137e-05
Position 1998: 2.1433855374580397e-05
Position 2960: 2.1153620104198403e-05
Position 1585: 1.917785523876822e-05
Position 1547: 1.8394228595271148e-05
Position 4173: 1.645233358615903e-05
Position 2026: 1.0997621813539508e-05
Position 2364: 1.0519507508005524e-05
Position 4550: 9.44814487139348e-06
Position 2388: 9.0668658800776e-06
Position 3537: 8.131302053197613e-06
Position 2391: 7.47263789706372e-06
Position 1814: 6.909681654408077e-06
Position 593: 5.109315085110678e-06
Position 988: 4.932163446686947e-06
Position 3630: 4.6313615601673235e-06
Position 159: 4.626882951964832e-06
Position 1320: 4.601782605364266e-06
Position 2134: 4.39199643337279e-06
Position 3548: 3.854056223783555e-06
Position 2296: 3.5824565315201582e-06
Position 3453: 3.400344692840049e-06
Position 528: 2.9787836748139987e-06
Position 3479: 2.8127018451396707e-06
Position 1732: 2.332470318482353e-06
Position 294: 2.180753996158917e-06
Position 1399: 2.111781128124973e-06
Position 830: 1.8424752867030436e-06
Position 3519: 1.5862893053196751e-06
Position 1786: 1.5668353256294837e-06
Position 493: 5.366989121560731e-07
Position 1588: 4.4047279296346174e-07
Position 906: 4.030726032875591e-07
Position 268: 3.186985612334031e-07
Position 2461: 3.0802849317658405e-07
Position 1707: 2.3890152590093445e-07
Position 2585: 2.2208748070436895e-07
Position 2441: 2.0570780018320774e-07
Position 541: 1.95382067248493e-07
Position 1761: 1.3795904100061075e-07
Position 546: 1.3112765962821134e-07
Position 2472: 1.3101427061011406e-07
Position 1828: 9.253855210151082e-08
Position 122: 9.141505436811645e-08
Position 1692: 9.119631212368154e-08
Position 646: 7.988054971356209e-08
Position 2614: 6.971170624379951e-08
Position 2639: 5.9206832997829536e-08
Position 2353: 4.3575975970529955e-08
Position 571: 4.173552453252696e-08
Position 553: 3.886041126188547e-08
Position 306: 3.422109481871167e-08
Position 912: 1.1555371739124319e-08
Position 1099: 7.536584805404494e-10
Position 101: 6.335241959278962e-11
Position 259: 3.2816054439397074e-11
Position 253: 2.4092437595709003e-11
Position 533: 2.094919266334075e-11
Position 1591: 6.85538356098749e-13
Position 84: 7.532248537458832e-16
