Gene = P3H1
Position 1244: 0.009064790909069831
Position 13843: 0.00900974385360509
Position 9868: 0.008987913286969938
Position 10133: 0.008183565570542613
Position 18846: 0.007950330351254987
Position 12974: 0.007423003549424971
Position 16623: 0.007196292424523463
Position 8064: 0.006591396784775724
Position 10092: 0.0063416805377137335
Position 11516: 0.0061097735140569565
Position 948: 0.006034387260275765
Position 15611: 0.005694931627528167
Position 1723: 0.004616142602262824
Position 18839: 0.004535257221513775
Position 10320: 0.004119991119940254
Position 15527: 0.0037901717344513953
Position 16573: 0.0036349589848621786
Position 13598: 0.0032250079552857015
Position 9328: 0.0027836997436811225
Position 1566: 0.002781202141341333
Position 548: 0.0026500744284334897
Position 16005: 0.0021792763964841653
Position 8462: 0.0020744068601487708
Position 1138: 0.0019514349023047395
Position 739: 0.0019392651418313068
Position 5398: 0.001895460981267525
Position 891: 0.0017131060835492546
Position 15099: 0.0017007269234195325
Position 19525: 0.001646993192155667
Position 9166: 0.001632492456857541
Position 15553: 0.0015571255514071057
Position 9371: 0.0014716566665101457
Position 853: 0.0014700851819006676
Position 18854: 0.0014070416815494848
Position 39: 0.001353736574379086
Position 19073: 0.001351914122701153
Position 993: 0.0013019391392621235
Position 13023: 0.0012689923727807427
Position 14954: 0.0012097457719465801
Position 14557: 0.0012080674157800768
Position 995: 0.001157253521232357
Position 9971: 0.0010015491900438247
Position 9036: 0.0009727122309109166
Position 19965: 0.0009136347340134867
Position 14430: 0.0009093831190049634
Position 2528: 0.0009075652117762783
Position 8630: 0.0009059181676740829
Position 19784: 0.0008981427699708218
Position 991: 0.0008499214085881299
Position 8263: 0.0008250974280647523
Position 20350: 0.000662808146833449
Position 126: 0.0005780308342657896
Position 19792: 0.0005334332621867227
Position 2230: 0.0005306746257619789
Position 6428: 0.0005130256964712565
Position 19410: 0.0004532844509238234
Position 9841: 0.0004453195661866085
Position 6686: 0.00042829471548594877
Position 1627: 0.0004210280507482044
Position 8103: 0.0004165512757175885
Position 9798: 0.00037591314175371675
Position 303: 0.0003384895022803672
Position 953: 0.0003346071963628971
Position 19162: 0.0003018643063541815
Position 16816: 0.00029430526497987953
Position 4918: 0.000289121014344392
Position 1132: 0.0002870056645261009
Position 10085: 0.000277705715705717
Position 8054: 0.0002715112016239918
Position 10350: 0.00027140373301697446
Position 19082: 0.0002361067724054078
Position 19109: 0.000233347036387277
Position 18828: 0.00023077806922929664
Position 9918: 0.00022760078947508923
Position 4977: 0.00021448776900967462
Position 29: 0.00020935194348212344
Position 11827: 0.00019801226146331087
Position 864: 0.00018541270256890576
Position 5566: 0.0001605489965507247
Position 4656: 0.00015976197993794353
Position 605: 0.00015001601705143114
Position 9306: 0.00014040528001019179
Position 324: 0.00013634132903620424
Position 8316: 0.00013382405097976853
Position 1982: 0.00013306387105542532
Position 2056: 0.00012799298337369346
Position 607: 0.00012083912955137974
Position 4649: 0.00011467189676826368
Position 8155: 0.0001109795732342711
Position 19339: 0.0001101437660950668
Position 1037: 9.354020479106581e-05
Position 9899: 8.987457899852176e-05
Position 8513: 8.796862146763764e-05
Position 9832: 8.693962230424205e-05
Position 19: 7.668997457924545e-05
Position 285: 7.106137820088785e-05
Position 11553: 6.997429317989424e-05
Position 20037: 6.601031369869755e-05
Position 2861: 6.516358731794719e-05
Position 9826: 6.505053034375296e-05
Position 11893: 5.737795083246203e-05
Position 1530: 4.560790695911684e-05
Position 18141: 4.467909267837185e-05
Position 19817: 4.131427402406073e-05
Position 10078: 3.866720880459387e-05
Position 8616: 3.4459159248942826e-05
Position 8635: 3.317571235185193e-05
Position 8305: 2.980369917634769e-05
Position 9319: 1.8092303300617066e-05
Position 9352: 1.751491655802389e-05
Position 19305: 5.551969245259895e-06
Position 66: 3.859234587844428e-06
Position 211: 3.4997758242778996e-06
Position 19617: 2.3659058617216836e-06
Position 9301: 1.9134691164159454e-06
Position 214: 1.8106370164547983e-06
Position 12: 9.224080419566232e-07
Position 468: 7.383646682562716e-07
Position 34: 6.943333278059801e-07
Position 287: 6.363454486432085e-07
Position 698: 3.3231241244038694e-07
Position 820: 3.237014563462225e-07
Position 94: 2.2823616234199735e-07
Position 625: 7.56107472458599e-08
Position 814: 2.3869417070531548e-08
Position 97: 2.4511105651440702e-09
Position 395: 1.561981576071902e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11385: 0.9965959261614605
Position 8039: 0.9863077126443159
Position 19224: 0.9837197525417002
Position 9100: 0.9595475199242822
Position 19610: 0.9397282357914223
Position 14358: 0.9291922077854191
Position 12032: 0.919774863953092
Position 16686: 0.9098039481790491
Position 18705: 0.8834452223456184
Position 20170: 0.8331460331073322
Position 14653: 0.6134244670458251
Position 4547: 0.5885378515988753
Position 11805: 0.5331892184011943
Position 7632: 0.4016806914134637
Position 10443: 0.39008434649194096
Position 7629: 0.36968157724624906
Position 14587: 0.301057899037883
Position 10157: 0.18674757126640792
Position 9400: 0.15722227485193133
Position 8630: 0.14698999451751868
Position 13740: 0.12337215273809693
Position 20413: 0.12158261607570654
Position 18909: 0.11190274482508672
Position 19850: 0.10970671400698973
Position 6237: 0.09763692373743373
Position 8518: 0.09124027585864247
Position 17592: 0.08735031496243034
Position 13664: 0.07313142930700571
Position 20440: 0.0684689544490653
Position 9682: 0.06627269330026889
Position 13509: 0.052709222546501074
Position 8573: 0.05138184712304196
Position 7756: 0.051017376426811194
Position 12066: 0.047151529902804565
Position 18608: 0.040344751932696425
Position 20033: 0.03348670080122951
Position 7499: 0.028948431894749813
Position 9710: 0.028131972801387548
Position 7699: 0.025708424088721336
Position 19656: 0.02559985532890145
Position 18558: 0.025183537473586894
Position 9337: 0.024517578598850013
Position 20175: 0.024426705142326227
Position 9077: 0.020671945203220594
Position 12773: 0.01954303861359345
Position 18933: 0.019223205822700772
Position 7812: 0.018323084588332702
Position 14613: 0.017780363601380217
Position 16716: 0.01748807034987373
Position 20461: 0.01528931716395095
Position 11038: 0.014541567714337088
Position 17595: 0.01317931393394492
Position 16488: 0.011272030514548144
Position 14606: 0.011215687663940191
Position 18943: 0.01090032229069252
Position 15485: 0.01083867299556318
Position 18457: 0.01004724685530817
Position 903: 0.009067847110094207
Position 12748: 0.00869024292140817
Position 8444: 0.007356974592446942
Position 8555: 0.007325264058421542
Position 12726: 0.007140904389189453
Position 20236: 0.006747156592559782
Position 20019: 0.005965047345003802
Position 614: 0.005201692190604134
Position 8593: 0.005026444977283392
Position 9494: 0.00499298734120487
Position 17447: 0.004799722170922046
Position 17638: 0.004694202045108913
Position 13680: 0.00459705021059499
Position 19482: 0.004552497334122182
Position 13537: 0.004336402652316077
Position 19127: 0.004270852656757058
Position 20154: 0.004089033189649973
Position 8724: 0.0038949563199551346
Position 332: 0.003878870354839873
Position 11695: 0.0038226441976756307
Position 20572: 0.0037193239322992422
Position 9402: 0.0035244820816954115
Position 12957: 0.0034001861702017493
Position 14560: 0.003327763990915221
Position 10253: 0.0032205709653602465
Position 13443: 0.0031818780234157988
Position 10567: 0.0031471221108153383
Position 9117: 0.0029123847832533286
Position 1072: 0.0029067622100398395
Position 12852: 0.0029059585820958586
Position 20242: 0.0028825584503826456
Position 19614: 0.002649644130449336
Position 4779: 0.0026491358063499395
Position 18792: 0.0025450811321213957
Position 12069: 0.002273181942870621
Position 1430: 0.0022382834487579962
Position 12557: 0.002225708433382224
Position 9196: 0.002212587910101955
Position 7451: 0.0022065572838445816
Position 15849: 0.002179276396484163
Position 8867: 0.0021160479773700285
Position 449: 0.002090631080542079
Position 20418: 0.002070897044238455
Position 8678: 0.002042668688308131
Position 16572: 0.0019780792517625208
Position 18281: 0.001925157755319532
Position 8501: 0.0018394224999802916
Position 6104: 0.0018257034349261957
Position 14882: 0.0017964390822573775
Position 8662: 0.0017897695725287463
Position 10003: 0.001733719826452243
Position 250: 0.0017147198234915362
Position 18315: 0.0017039132352416443
Position 9368: 0.001668130940314665
Position 4753: 0.0015430305351633845
Position 12037: 0.0015259176407630274
Position 1554: 0.0014107316734621382
Position 4940: 0.0013892216079045175
Position 20104: 0.0013824501774421579
Position 10037: 0.001360013398392172
Position 10916: 0.0013519538054596464
Position 12008: 0.001347066810588619
Position 14379: 0.0013379081419357928
Position 10562: 0.0012921022017068733
Position 8575: 0.0012623850235112368
Position 11821: 0.0011929114570096424
Position 285: 0.0011823404387024208
Position 8262: 0.001177106969777606
Position 20257: 0.0011584654704081105
Position 11824: 0.0011203683615488816
Position 14423: 0.0011155124941486874
Position 14184: 0.001043700526473111
Position 19885: 0.0010215252815616168
Position 18421: 0.0009331898984125782
Position 18330: 0.0009101274205187481
Position 15037: 0.0008860433525973411
Position 20560: 0.0008728718373826571
Position 19744: 0.0008410934530659817
Position 20260: 0.0008071848735687925
Position 9470: 0.0007918422474196417
Position 1395: 0.0007593334584404586
Position 4972: 0.0007368231389803304
Position 1502: 0.0007209970781034559
Position 7983: 0.0007196049030432466
Position 8280: 0.0007066372247537565
Position 8053: 0.0006812824174093981
Position 12687: 0.0006767851274167544
Position 19428: 0.0006656761288691936
Position 19494: 0.0006258312052559562
Position 5144: 0.0006160052375441815
Position 19806: 0.0005912845200566206
Position 19098: 0.0005867664119065748
Position 698: 0.0005421703992952488
Position 8482: 0.0005338579869599586
Position 5304: 0.00052760059005817
Position 342: 0.0005234869540547735
Position 2395: 0.0004773613167290459
Position 8472: 0.00047244669427182895
Position 17355: 0.0004625854008948925
Position 8283: 0.00044273677111162523
Position 8680: 0.0004396378953535181
Position 2380: 0.00043020389504723326
Position 6545: 0.00042829471548594877
Position 1328: 0.0004148318766838154
Position 5164: 0.0004079379448572601
Position 18823: 0.0004043848374185629
Position 1116: 0.000377628112709104
Position 19952: 0.0003720769392919915
Position 9342: 0.0003667575167914014
Position 1616: 0.00036453577241533496
Position 9135: 0.0003626736973642784
Position 9441: 0.0003523843161982091
Position 10016: 0.00035081995376067866
Position 1411: 0.00032028361590546734
Position 1089: 0.0003125144533012632
Position 16663: 0.00030377684944142997
Position 9473: 0.0003003347632048663
Position 680: 0.0002993309558668816
Position 1932: 0.00029368833135774117
Position 5140: 0.0002791087404201283
Position 18247: 0.0002561974793082809
Position 19403: 0.0002419790118903326
Position 1656: 0.00023907707935408133
Position 711: 0.00023380150537755305
Position 15006: 0.000222528271555656
Position 13469: 0.00021770404975660938
Position 10120: 0.00021629708269579987
Position 14741: 0.0002041267866919511
Position 15282: 0.00020328601072672054
Position 1377: 0.0002031744997526257
Position 13488: 0.00019051297448683605
Position 11387: 0.00018978540634253675
Position 8071: 0.00018825506962578492
Position 14521: 0.00018465796139619444
Position 11747: 0.00018013977280835648
Position 19867: 0.00016747102760184107
Position 656: 0.00016646022611629371
Position 930: 0.00016257047574664966
Position 501: 0.0001606596742186112
Position 5474: 0.00016054899655072483
Position 19682: 0.00015923801963796852
Position 18981: 0.00015755703313966778
Position 9267: 0.00014644829331156894
Position 8951: 0.00014442600211072432
Position 12015: 0.0001387200951527238
Position 20211: 0.00013473107631069655
Position 19616: 0.0001330137032792389
Position 726: 0.00013187409802782637
Position 8342: 0.00012335679835740382
Position 9165: 0.00011599578506264543
Position 799: 0.00011230585101834597
Position 11699: 0.00010789987552754245
Position 1036: 0.00010722632931324991
Position 8451: 0.00010199207642330553
Position 12736: 8.729266748038232e-05
Position 20239: 8.676667612808428e-05
Position 19465: 8.637513693827002e-05
Position 2215: 7.964667506099262e-05
Position 1976: 7.283792286806873e-05
Position 845: 7.065771728484733e-05
Position 8103: 7.014788052090289e-05
Position 19368: 6.860832562330611e-05
Position 625: 6.859568150874208e-05
Position 11158: 6.779629211564238e-05
Position 2602: 6.516358731794719e-05
Position 5330: 6.480846838778584e-05
Position 9405: 3.769610142646331e-05
Position 19693: 3.603200586464214e-05
Position 683: 3.423298097898038e-05
Position 19373: 3.268675615145858e-05
Position 454: 3.180662052065898e-05
Position 1028: 3.05205141228007e-05
Position 933: 3.0487805928752684e-05
Position 750: 2.9189644918987745e-05
Position 20101: 2.594919541865518e-05
Position 174: 2.4344866251291567e-05
Position 17896: 2.368049636979686e-05
Position 11206: 2.206098857114165e-05
Position 17975: 2.0998596308575016e-05
Position 9844: 2.0643261778115483e-05
Position 12087: 1.724260123003983e-05
Position 9454: 1.3713635318517478e-05
Position 8068: 1.1423141824827397e-05
Position 12644: 1.1148831090912423e-05
Position 9003: 9.743847354637406e-06
Position 19353: 8.361504935493062e-06
Position 19700: 7.831829935566572e-06
Position 10340: 7.491974200404702e-06
Position 19677: 6.0266071954684405e-06
Position 8968: 5.581207988007447e-06
Position 19556: 5.29422062016051e-06
Position 8821: 4.5317936851202535e-06
Position 9408: 4.479921649649337e-06
Position 10337: 3.7508501797902302e-06
Position 14932: 2.956901604066475e-06
Position 12629: 2.467327950898297e-06
Position 15002: 2.433896426903064e-06
Position 11958: 1.5227598987699094e-06
Position 8871: 1.1437358369055783e-06
Position 11989: 1.0936266488426198e-06
Position 12784: 8.923265187709394e-07
Position 8487: 8.221535443980409e-07
Position 9486: 6.880198132482342e-07
Position 9713: 3.313589719086739e-07
Position 15569: 2.699070967652324e-07
Position 644: 1.5381154336282514e-07
Position 944: 9.589731628303513e-08
Position 732: 9.415501448341571e-08
Position 808: 9.01901581937749e-08
Position 309: 6.157753384379768e-08
Position 605: 6.030380679566946e-08
Position 743: 5.135708960468106e-08
Position 374: 4.861986446050472e-08
Position 456: 2.3265475714097852e-08
Position 115: 1.3222259891921062e-08
Position 462: 1.1831168516040565e-08
Position 184: 1.1303430821231636e-08
Position 664: 1.0724407519294634e-08
Position 120: 8.691563970556926e-09
Position 1074: 8.654328018114234e-09
Position 574: 8.558452481055802e-09
Position 666: 8.405598512210493e-09
Position 221: 6.609541960181664e-09
Position 566: 3.17101711760798e-09
Position 516: 2.1907639186165384e-09
Position 814: 2.172475422843244e-09
Position 538: 1.1089636266214316e-09
Position 477: 7.597854383463229e-10
Position 136: 1.195206006502872e-10
Position 468: 1.1416146909585914e-10
Position 126: 3.7980175113233496e-11
Position 482: 3.737335617454725e-11
Position 522: 3.87786152574045e-12
