Gene = LEP
Position 13140: 0.013294867878143653
Position 8893: 0.012895474737987026
Position 1497: 0.012809597015173119
Position 3154: 0.011985099609200758
Position 13695: 0.010968493154919826
Position 10992: 0.009889498843718172
Position 3135: 0.009630551657604288
Position 2517: 0.009547554812418485
Position 12851: 0.008732311247121346
Position 6497: 0.008637949983901017
Position 8313: 0.00796514423742755
Position 11864: 0.007931261129587428
Position 13250: 0.007568869149337758
Position 4878: 0.006798942901395553
Position 14528: 0.006734059768103311
Position 13440: 0.006724125514537887
Position 4870: 0.00618421849333823
Position 243: 0.005876419692670304
Position 11525: 0.005503999603863992
Position 13932: 0.005353512361730317
Position 13746: 0.005327790023151596
Position 8334: 0.005080100506419332
Position 4143: 0.004740420848821198
Position 5536: 0.0047232481921148095
Position 12070: 0.004543997211392974
Position 178: 0.004357999107534007
Position 12073: 0.004032386952022021
Position 1151: 0.0033721881770774026
Position 13539: 0.0033346258995714953
Position 315: 0.003311052903391901
Position 11335: 0.0031508089341064885
Position 1537: 0.003119457648097466
Position 12848: 0.0030901419981612167
Position 3044: 0.002729768640329945
Position 833: 0.0026955131135614676
Position 14218: 0.0026706990806870255
Position 357: 0.002638113099299097
Position 246: 0.0024769472736387846
Position 9429: 0.0024361412128128136
Position 2546: 0.002382589694783331
Position 11929: 0.002257104621588806
Position 6358: 0.0022363404403710984
Position 12121: 0.0021239219107041267
Position 1589: 0.002028072969925135
Position 750: 0.0017589082267757683
Position 11687: 0.0017414907777005065
Position 1304: 0.0016945756079230483
Position 13666: 0.00168694241948265
Position 956: 0.0015888602787310305
Position 160: 0.001532248544955014
Position 2412: 0.0014204656212297153
Position 377: 0.001410598421712539
Position 4430: 0.0013051631495415673
Position 9455: 0.0010723849711688138
Position 8578: 0.0010009965186584314
Position 4099: 0.0008147102618944883
Position 877: 0.0007779203441176659
Position 6166: 0.0007247951696391369
Position 1054: 0.0006280197281505022
Position 1301: 0.0006115871137050857
Position 463: 0.0005827220753035088
Position 5189: 0.0005826501257045785
Position 1879: 0.0005206592842072859
Position 5742: 0.0004445047017748962
Position 6224: 0.0003924916508014608
Position 172: 0.0003783520843563885
Position 1813: 0.00037316612596786626
Position 4531: 0.000337338228049492
Position 5949: 0.0003267114492164305
Position 8485: 0.0002825782816969104
Position 3802: 0.0002502956971979984
Position 5215: 0.0002411036549174027
Position 260: 0.00024056930504701718
Position 182: 0.00023742423163683327
Position 1507: 0.00020516424953441475
Position 485: 0.00020118923894849549
Position 5723: 0.0001972677642416154
Position 922: 0.00019479197144990155
Position 144: 0.00018585258641206146
Position 4385: 0.00016763032570215415
Position 691: 0.00016299905565804983
Position 3378: 0.00014199064803976385
Position 1242: 0.00013276003292466332
Position 362: 0.00012200868742944555
Position 3501: 0.0001113097002482567
Position 2456: 0.00010503762781956716
Position 289: 9.978236963797844e-05
Position 1012: 9.89750947031129e-05
Position 6115: 9.464339666437731e-05
Position 1101: 9.457068956093138e-05
Position 1157: 9.137932594514375e-05
Position 1283: 8.813467826745852e-05
Position 1017: 8.726951023892755e-05
Position 637: 8.654246318367002e-05
Position 1525: 8.226065612824654e-05
Position 982: 8.190319427634972e-05
Position 6136: 6.319286852409527e-05
Position 1961: 6.275472683991356e-05
Position 3625: 6.178758689735122e-05
Position 6713: 5.9245254053480916e-05
Position 881: 5.548299386454208e-05
Position 1716: 5.534766596700566e-05
Position 1933: 5.409010187228731e-05
Position 384: 4.4625653406850416e-05
Position 4353: 4.271877499422803e-05
Position 1672: 4.238645903486083e-05
Position 599: 3.984622621498321e-05
Position 2479: 3.207464484737331e-05
Position 987: 3.0038271360294745e-05
Position 4124: 2.9332331093378052e-05
Position 704: 2.8380423080846303e-05
Position 2078: 2.7390388672602126e-05
Position 270: 2.385560761733145e-05
Position 1743: 2.0298827130472202e-05
Position 4220: 1.9777516081571674e-05
Position 925: 1.871202134578267e-05
Position 1205: 1.670458769678552e-05
Position 623: 1.665017023337708e-05
Position 2402: 1.613665465834386e-05
Position 1930: 1.6081908599456558e-05
Position 3539: 1.530510826731606e-05
Position 840: 1.3902567811933111e-05
Position 266: 1.3703907544573167e-05
Position 250: 1.2259436302936748e-05
Position 1909: 1.1841867371382638e-05
Position 2285: 9.522729573934774e-06
Position 860: 9.149102236725321e-06
Position 2026: 8.738240450817592e-06
Position 281: 7.952867031222576e-06
Position 119: 4.8257200040553404e-06
Position 471: 4.808035711113562e-06
Position 317: 4.1941878988197716e-06
Position 1462: 4.168455163591903e-06
Position 4461: 2.591266291391339e-06
Position 186: 2.364251312926788e-06
Position 1457: 2.2171021617893424e-06
Position 130: 1.7977225445545506e-06
Position 773: 1.5362079727267919e-06
Position 715: 1.3252376210650272e-06
Position 490: 1.0174849054969347e-06
Position 393: 8.333195047121484e-07
Position 4664: 7.383800631807001e-07
Position 414: 7.1869241799979e-07
Position 387: 5.83607223528696e-07
Position 115: 4.906686967487694e-07
Position 428: 8.337246854523423e-08
Position 542: 4.84486048153997e-08
Position 511: 3.317133619720239e-08
Position 1348: 3.264768650061699e-08
Position 189: 2.416885859251609e-08
Position 1468: 2.3601468602220346e-08
Position 2219: 1.4890804668612077e-08
Position 403: 7.088033618364428e-10
Position 523: 5.895960150249595e-10
Position 200: 2.9840473805031745e-10
Position 122: 1.398606015686062e-10
Position 440: 7.587209003077835e-11
Position 208: 6.384793386144585e-11
Position 1690: 2.306611737645633e-12
Position 80: 2.0010126771424868e-13
