Gene = TARBP1
Position 55092: 0.003351002832748114
Position 879: 0.0033421114162102347
Position 53776: 0.002966911043240106
Position 1265: 0.002832503628258787
Position 55472: 0.002825450041639136
Position 49028: 0.002758748519491647
Position 3723: 0.002732871062240281
Position 77180: 0.0027123264149363107
Position 85637: 0.0025358573085441398
Position 56746: 0.002474567020643665
Position 12852: 0.0022779976259688244
Position 3349: 0.0021003234010416234
Position 86600: 0.0020607058174500962
Position 53216: 0.002027127872928114
Position 81142: 0.0019857212008742276
Position 86551: 0.001969735620093216
Position 82719: 0.0018675300247524872
Position 80683: 0.0017839676820623942
Position 2651: 0.0015965713147025817
Position 51215: 0.0015520021015594443
Position 3316: 0.001445183993841163
Position 12135: 0.0013504326650759604
Position 51134: 0.0013423951612141734
Position 54438: 0.0010459320156853795
Position 86998: 0.0009585020731165742
Position 1131: 0.0008708211616469682
Position 63184: 0.0007402173214610019
Position 86984: 0.0006145088027175479
Position 86317: 0.0005764112978177586
Position 29591: 0.000424308103374623
Position 51791: 0.0004115330710645119
Position 85399: 0.00037868711017595517
Position 62471: 0.00026111617067976984
Position 24972: 0.00025304857109541257
Position 85550: 0.00010727576253521885
Position 1753: 9.968315074038231e-05
Position 23102: 9.436235494142117e-05
Position 5: 9.401573778427618e-05
Position 392: 9.202504993377324e-05
Position 1280: 5.471771492190434e-05
Position 629: 4.901801710410502e-05
Position 597: 4.735815849208931e-05
Position 570: 3.685184013802124e-05
Position 873: 3.3679349431971694e-05
Position 881: 2.1494335469188532e-05
Position 665: 1.9000546386957093e-05
Position 12318: 1.8226994608431095e-05
Position 604: 1.7572869283818332e-05
Position 1339: 1.492575917252067e-05
Position 9: 1.4144798355350801e-05
Position 1181: 1.364578911888155e-05
Position 1157: 1.1770006952058033e-05
Position 1590: 7.879842334493728e-06
Position 1103: 4.2307809460208916e-06
Position 1310: 3.6610265835146633e-06
Position 86052: 3.2995581567015965e-06
Position 1540: 2.626563310810867e-06
Position 1568: 2.4068009106650777e-06
Position 1320: 1.8697588444925876e-06
Position 1048: 1.6235091673661343e-06
Position 86352: 1.5986263629644499e-06
Position 1346: 1.352336524578182e-06
Position 591: 1.1848616845972446e-06
Position 448: 5.782614215815205e-07
Position 426: 5.683048430447363e-07
Position 337: 4.870903977885392e-07
Position 321: 3.048731222508925e-07
Position 675: 2.0772840225985218e-07
Position 85792: 1.9615582624934228e-07
Position 958: 1.8841067787956896e-07
Position 96: 1.5171574425890237e-07
Position 85407: 1.2038149447645322e-07
Position 693: 1.1862245674972054e-07
Position 627: 1.147988305761629e-07
Position 285: 7.869370586306022e-08
Position 85827: 6.389091166045601e-08
Position 85677: 6.327392876160781e-08
Position 2435: 4.8956783233441685e-08
Position 1687: 3.878451712546744e-08
Position 1740: 3.499587848902769e-08
Position 1996: 3.4201980816260615e-08
Position 438: 3.2140124660833336e-08
Position 259: 1.983978327974485e-08
Position 2180: 1.2068374235912367e-08
Position 1801: 1.1755801020830622e-08
Position 2136: 1.1655049330006e-08
Position 68: 6.703521787101594e-09
Position 988: 9.59895004413488e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 41730: 1.000000000000002
Position 28536: 1.0000000000000009
Position 58290: 0.9999622284812935
Position 85265: 0.9985347666627838
Position 73003: 0.998361251484863
Position 77840: 0.9803622397058438
Position 11452: 0.9764776943756364
Position 18706: 0.9695705188332837
Position 53309: 0.9289239200509157
Position 19776: 0.9065468358510564
Position 68406: 0.8816710251761634
Position 87357: 0.8199846521288922
Position 51714: 0.7969094397960625
Position 21346: 0.7606751311763144
Position 51336: 0.7553826856937734
Position 45531: 0.7374271889952868
Position 15168: 0.6857421121517968
Position 48801: 0.6062829429257086
Position 50967: 0.6052857635258178
Position 80549: 0.6003074609670572
Position 32127: 0.5783156749851421
Position 49547: 0.5469274049036409
Position 60869: 0.5293120413162352
Position 7845: 0.4577607337211801
Position 30523: 0.4546263724090728
Position 86550: 0.4510199680957922
Position 30526: 0.42896925166743305
Position 6291: 0.409129310160075
Position 48945: 0.40117469018569746
Position 78154: 0.3990173981222408
Position 32168: 0.3548463319749019
Position 85603: 0.3477626768648569
Position 80580: 0.3407689438078432
Position 21553: 0.3207241935696708
Position 5472: 0.3008410357138014
Position 49778: 0.2752279643684905
Position 13394: 0.26897922764624066
Position 66458: 0.2662804991667296
Position 3416: 0.24517769725993308
Position 50078: 0.24188463130874585
Position 49585: 0.2365447446920457
Position 45600: 0.2327264398485564
Position 78779: 0.2295132445421052
Position 29862: 0.19294008181264571
Position 7748: 0.16852834112269754
Position 13218: 0.16619814260471208
Position 85616: 0.15103553413738652
Position 14793: 0.15035247866117052
Position 21550: 0.1482680518685045
Position 54845: 0.14531231272242648
Position 15391: 0.13679438361126872
Position 31934: 0.1280993730197563
Position 1482: 0.12560476807574694
Position 21233: 0.11986473859738281
Position 68611: 0.11879171277853431
Position 68426: 0.11832897482383548
Position 51974: 0.11550285381903598
Position 49425: 0.11382284786213166
Position 47613: 0.11213091244639244
Position 85668: 0.11102600761566218
Position 25571: 0.10733148313213915
Position 25585: 0.09528103945011798
Position 3487: 0.09507584610780184
Position 3677: 0.09348788764523652
Position 30113: 0.09227248157997622
Position 67690: 0.08774556011199633
Position 55426: 0.08670582413988061
Position 60895: 0.08536745074243333
Position 26227: 0.08383683513528255
Position 13031: 0.08020414058087824
Position 29663: 0.07810009423793585
Position 87324: 0.0677180949116063
Position 30693: 0.06621690264479706
Position 86586: 0.061332632770805466
Position 21204: 0.05871453619114703
Position 67624: 0.05865188506844727
Position 68980: 0.05733114467171583
Position 49346: 0.05672995725498055
Position 47647: 0.05635553683906148
Position 48397: 0.055108887679988804
Position 78736: 0.053176829273872524
Position 48200: 0.05250726656103416
Position 87044: 0.050487362362484044
Position 86583: 0.04839891565180635
Position 21651: 0.04833809727716986
Position 48400: 0.04633542455874033
Position 13097: 0.04452736207860912
Position 6410: 0.044361349974799506
Position 12226: 0.04400534432286165
Position 25552: 0.04147359914858198
Position 21349: 0.0414697177294993
Position 32194: 0.0413993616982442
Position 87540: 0.03790810747333328
Position 1665: 0.03688916319256105
Position 54868: 0.034483450247036404
Position 78086: 0.03394361412568459
Position 51724: 0.03393901674669138
Position 30194: 0.033418277170809585
Position 3428: 0.03270407270591765
Position 3881: 0.03202418424954804
Position 60633: 0.030083737681745184
Position 3958: 0.02914148716457249
Position 85652: 0.02733768875484723
Position 9696: 0.026892020624734874
Position 85976: 0.02660145783067564
Position 50929: 0.026229727840515426
Position 14863: 0.024264876784115083
Position 78813: 0.024136831190480747
Position 21607: 0.023406477183272118
Position 86770: 0.022360065977982607
Position 49849: 0.021475654387428277
Position 52881: 0.020194072749039928
Position 87751: 0.018892136834132628
Position 31873: 0.017922352461786948
Position 51607: 0.01770802748261292
Position 16031: 0.01756234613144411
Position 56676: 0.0174236518165074
Position 29842: 0.017196586828249857
Position 87427: 0.016984612226620028
Position 86455: 0.016819611660970235
Position 21646: 0.015216535233888655
Position 30046: 0.014516301913042387
Position 58466: 0.01249842113925878
Position 82541: 0.011920741188614695
Position 5424: 0.011710547261261082
Position 5353: 0.011446134946017145
Position 52984: 0.011409762147927324
Position 68950: 0.011367087019119974
Position 53368: 0.011287445968085303
Position 58524: 0.011272562089924823
Position 21278: 0.011087946651261567
Position 60569: 0.010954243971744328
Position 49809: 0.010920669400685836
Position 53878: 0.010772095057948922
Position 51733: 0.010163925403740875
Position 85626: 0.009917710367658936
Position 32065: 0.009724241811700824
Position 50112: 0.009461210015872195
Position 86565: 0.009458440355126068
Position 51445: 0.00943920503811521
Position 5334: 0.009252537965895586
Position 11731: 0.00875140237016259
Position 25229: 0.008544023499179498
Position 50054: 0.008473112995723425
Position 80515: 0.008469758405077724
Position 26350: 0.008098889261417188
Position 1041: 0.008069488995494225
Position 77997: 0.008049186271985777
Position 58733: 0.007961441844380112
Position 9238: 0.007935611416831445
Position 56782: 0.007788754193623811
Position 53617: 0.007778322294304911
Position 84363: 0.007725614142404693
Position 3233: 0.007491286229726348
Position 65136: 0.007463287278302955
Position 53532: 0.0073003051416771145
Position 53202: 0.007205807660137688
Position 77007: 0.006948822831968127
Position 50836: 0.006880351795572099
Position 52005: 0.006824137184436658
Position 11771: 0.00682066183703931
Position 82100: 0.006696030664982359
Position 53571: 0.006626535356071018
Position 54990: 0.0064701265441189084
Position 56779: 0.005763413886847138
Position 63878: 0.005455831487807265
Position 5945: 0.0053392029479735125
Position 26309: 0.005270166163804668
Position 87784: 0.005200538810732482
Position 51372: 0.005071703931871232
Position 21509: 0.005054777813158678
Position 52710: 0.005031116103901779
Position 54044: 0.0050273481814826805
Position 13943: 0.004732426363275484
Position 30715: 0.004676176876414609
Position 3254: 0.004634673117454625
Position 52012: 0.004399127885011426
Position 51307: 0.004357979378157007
Position 1010: 0.004203595006948989
Position 3210: 0.0040685508108497465
Position 63952: 0.0038864427052840607
Position 86501: 0.0038257319043862206
Position 86504: 0.0035490345771154105
Position 50891: 0.003406029847339941
Position 87241: 0.003369625101414774
Position 25069: 0.003324288236482721
Position 82064: 0.0032917906917417227
Position 11750: 0.0032369334273669725
Position 3938: 0.0031019908218822456
Position 85675: 0.0029975272682547043
Position 87397: 0.002932417226017417
Position 21584: 0.0028937394068628665
Position 29959: 0.0028672823258624473
Position 60271: 0.002706303753384403
Position 1072: 0.002668283662946451
Position 1631: 0.0025933830670610424
Position 21506: 0.0025674508861101317
Position 1690: 0.0025007098556296056
Position 86055: 0.002339509811176143
Position 12598: 0.002277997625968823
Position 1444: 0.0021810672987794856
Position 50019: 0.00216780100226973
Position 86039: 0.002069698068769634
Position 55057: 0.002057259011652526
Position 60948: 0.0020449643774805284
Position 54069: 0.002018827519898044
Position 85545: 0.002004650083828651
Position 81105: 0.001985721200874225
Position 60510: 0.0019623077833395043
Position 49895: 0.001641158216172852
Position 1515: 0.0016301580882089155
Position 87561: 0.0016200544971384813
Position 3346: 0.0015919615554161517
Position 53955: 0.0015662233623719745
Position 85718: 0.001533624555551641
Position 85286: 0.0014652333372176616
Position 52024: 0.0014499543411878573
Position 54630: 0.0014279909370936287
Position 54960: 0.00137161378089258
Position 29797: 0.0013700316650575406
Position 87146: 0.0013625101219663898
Position 60292: 0.0013574275128923278
Position 52132: 0.0013163726220885303
Position 12404: 0.0012885904532201967
Position 29485: 0.0012494419465905158
Position 12068: 0.001247616757541854
Position 49914: 0.0011631692879510494
Position 87786: 0.0010823583114845355
Position 1538: 0.0010622879484763763
Position 54341: 0.0010459320156853795
Position 1151: 0.0010340763249999936
Position 6089: 0.0010304199944757824
Position 48685: 0.0010290827997461037
Position 58699: 0.0010085477208057246
Position 58781: 0.0008990962338098382
Position 1568: 0.0008943496144368339
Position 86711: 0.0008788219501505946
Position 866: 0.000774875803119027
Position 2587: 0.0007534765792930109
Position 63051: 0.0007402173214610017
Position 49350: 0.0006836007070331264
Position 58499: 0.0006813410873566032
Position 86118: 0.000604555222005825
Position 86589: 0.0005603903883073048
Position 85636: 0.0005482582381313405
Position 1492: 0.0005334033826022559
Position 1404: 0.0005258987994956364
Position 52117: 0.0005065863881490578
Position 21555: 0.00042139607470313635
Position 2558: 0.0004131113429683923
Position 85537: 0.00040186818417196495
Position 1245: 0.00039869378796180907
Position 2434: 0.00037611433723060557
Position 51984: 0.0003358853886225299
Position 87380: 0.000330723836952272
Position 24832: 0.00025304857109541257
Position 3609: 0.0002508239523486233
Position 716: 0.0002202743993623531
Position 678: 0.00019333718937559658
Position 62360: 0.00019265145354332134
Position 85853: 0.00019190047029109852
Position 86789: 0.00017792249650534748
Position 11837: 0.00017050362240325634
Position 87657: 0.00016013330920993632
Position 1320: 0.00014347154822318676
Position 1218: 0.00012968009817275648
Position 1115: 0.00010537903495233021
Position 11960: 0.00010281590753410675
Position 3288: 8.991989704962382e-05
Position 1186: 8.989903518213019e-05
Position 22992: 8.49852745316251e-05
Position 85571: 8.181942110594341e-05
Position 845: 8.014755962961431e-05
Position 53503: 7.730289812915858e-05
Position 62206: 6.846471713644838e-05
Position 1181: 6.466345533205228e-05
Position 3315: 6.154293445221267e-05
Position 1280: 6.0332902200591224e-05
Position 2476: 5.3869055210572986e-05
Position 85736: 4.1928339251869275e-05
Position 53898: 3.6041955052791215e-05
Position 53581: 3.388429918586079e-05
Position 920: 3.2981080234439164e-05
Position 85723: 3.294074347265496e-05
Position 53821: 3.21387667851696e-05
Position 809: 2.8975164990158044e-05
Position 1641: 2.064072724072631e-05
Position 1101: 1.530636996151114e-05
Position 849: 1.4488568622796329e-05
Position 53026: 1.197630890194749e-05
Position 799: 1.0221059306768134e-05
Position 868: 9.629384063056498e-06
Position 22947: 9.377080409796116e-06
Position 53470: 8.047286083013056e-06
Position 3902: 7.587939758717922e-06
Position 58563: 6.426498075359305e-06
Position 953: 5.905672472564417e-06
Position 1259: 4.290971529671744e-06
Position 53041: 3.3333229379309693e-06
Position 1167: 3.014721445902127e-06
Position 58131: 2.1539377305592146e-06
Position 981: 1.922351957674359e-06
Position 1153: 1.801255304915112e-06
Position 51002: 1.6456755313907366e-06
Position 50801: 1.6171875596225652e-06
Position 824: 1.0476993735811973e-06
Position 1209: 9.440777961614198e-07
Position 1350: 8.721623801490896e-07
Position 85699: 8.523148335371143e-07
Position 728: 3.9500731575711975e-07
Position 700: 3.433299450479519e-07
Position 1357: 3.0388138493946196e-07
Position 1328: 1.953127749427404e-07
Position 713: 1.42553758825529e-07
Position 1287: 1.329303908632231e-07
Position 686: 1.1540019059092383e-07
Position 591: 1.0154219783432893e-07
Position 680: 9.981759207034829e-08
Position 683: 8.71811804944784e-08
Position 21717: 7.104146214968041e-08
Position 1945: 4.532961645731304e-08
Position 2272: 4.46453901088829e-08
Position 344: 4.105345353526431e-08
Position 1895: 9.079331800945017e-09
Position 85707: 5.808765115867647e-09
Position 2398: 4.3113931245588444e-09
Position 1707: 3.584514866408136e-09
Position 1410: 2.6519192182735615e-09
Position 1926: 2.480543982715337e-09
Position 1551: 2.3376586800636146e-09
Position 2084: 1.03591214120569e-09
