Gene = ATP5F1
Position 2497: 0.0009655370530031877
Position 13757: 0.0009116846258453784
Position 7197: 0.0008714088856436679
Position 10452: 0.0008625784458800565
Position 7492: 0.0008437180105733258
Position 6230: 0.0007897596936787335
Position 13692: 0.000786037151221275
Position 258: 0.0007159701623617994
Position 6328: 0.0007101320305783589
Position 13360: 0.0007060954221296556
Position 8910: 0.0006911258441394337
Position 420: 0.0006350422298767876
Position 10991: 0.0006052906765872702
Position 5691: 0.0005243223131235953
Position 6303: 0.0004803419452182188
Position 5541: 0.0004802437964288446
Position 9119: 0.00047213195334908206
Position 921: 0.0004297128221921171
Position 7503: 0.0004035657373293051
Position 2898: 0.00038158032924169057
Position 678: 0.00032173854360169194
Position 7530: 0.0003210910135339547
Position 9882: 0.0003065259923142286
Position 1715: 0.0002907922791244802
Position 7623: 0.0002804832081517092
Position 7620: 0.0002723643184546615
Position 6182: 0.00026743501684223985
Position 10843: 0.00024719035957422505
Position 2002: 0.00024051096755413768
Position 10777: 0.00021820885249743306
Position 7768: 0.00019417549249511618
Position 8782: 0.00019162561704418344
Position 843: 0.00015887310483000502
Position 858: 0.0001509612127149829
Position 8263: 8.429890516525934e-05
Position 7345: 7.45014227899449e-05
Position 7022: 6.257850164722607e-05
Position 7881: 5.579618187859242e-05
Position 4992: 4.7354766856570955e-05
Position 6951: 4.228738953275686e-05
Position 2147: 4.0793794324162856e-05
Position 7928: 4.045161709298811e-05
Position 480: 3.3413779799294534e-05
Position 6697: 3.0872954708281756e-05
Position 1837: 1.8325975669293185e-05
Position 8946: 1.6115029379514647e-05
Position 297: 1.5535333468740366e-05
Position 342: 1.4382045238423178e-05
Position 5770: 1.4138523828014491e-05
Position 1885: 1.2904722723493387e-05
Position 7065: 1.1872217073779183e-05
Position 7519: 1.0138345228132914e-05
Position 486: 1.0037022864500007e-05
Position 1934: 9.935739283994422e-06
Position 514: 9.07318464261226e-06
Position 209: 5.95104639708228e-06
Position 1735: 5.813928586536096e-06
Position 930: 5.7430865101145905e-06
Position 2163: 5.235371158301903e-06
Position 712: 5.196736785251219e-06
Position 1665: 5.017921942509831e-06
Position 1022: 3.130809961434644e-06
Position 1238: 2.8413993153619056e-06
Position 2027: 2.518316779869874e-06
Position 523: 2.5157225324546355e-06
Position 159: 1.6971958133950218e-06
Position 1099: 1.2238701539733703e-06
Position 848: 1.1588536390042605e-06
Position 282: 1.0609558808860783e-06
Position 136: 5.752903342302135e-07
Position 703: 4.0573999305039974e-07
Position 580: 3.34589308948764e-07
Position 428: 2.865308555122816e-07
Position 490: 1.8288853076215956e-07
Position 724: 1.496366313494153e-07
Position 694: 1.3841274266669426e-07
Position 680: 8.760883158586267e-08
Position 731: 5.173165803383829e-08
Position 658: 4.604401515997046e-08
Position 88: 4.5880500254844856e-08
Position 814: 3.658089869588626e-08
Position 748: 3.5497915508917876e-08
Position 936: 3.3257816461238596e-08
Position 746: 3.0147434606135154e-08
Position 765: 2.7733776669799965e-08
Position 716: 2.762878559045703e-08
Position 368: 2.5836947003460303e-08
Position 3383: 2.4347838573189083e-08
Position 323: 2.3619957161784764e-08
Position 492: 1.5361030348701833e-08
Position 1166: 8.309089503163822e-09
Position 802: 7.573441721302147e-09
Position 99: 7.436490768853497e-09
Position 179: 6.3011804408981215e-09
Position 7818: 3.1931290153012496e-09
Position 826: 2.389066618930251e-09
Position 791: 1.5647033089092631e-09
Position 777: 1.564184486543177e-09
Position 760: 1.5239509103661902e-09
