Gene = HACD4
Position 521: 1.8495315080639976e-05
Position 475: 8.064890840810456e-06
Position 523: 7.3210913575112445e-06
Position 303: 5.051577633307689e-06
Position 677: 3.9603289024571895e-06
Position 123: 3.6050703724428632e-06
Position 3929: 3.1299478992622927e-06
Position 3627: 9.115575001589299e-07
Position 207: 6.076413158870823e-07
Position 958: 5.109562504183701e-07
Position 2729: 4.060827391172846e-07
Position 3335: 3.328445465351478e-07
Position 2970: 1.979160352848527e-07
Position 2253: 1.9367857218154786e-07
Position 283: 1.663079443943845e-07
Position 844: 1.220092430502847e-07
Position 4018: 1.0571135549110141e-07
Position 2590: 7.273193998095397e-08
Position 2815: 4.285446003297029e-08
Position 2808: 3.912521623249372e-08
Position 599: 5.867147019556281e-10
Position 497: 4.721480607809932e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 15625: 0.973043478307657
Position 13633: 0.9605390167201346
Position 1726: 0.938555519674715
Position 19940: 0.9140401379287968
Position 23489: 0.9080650754895632
Position 4912: 0.7483045423299839
Position 13756: 0.6708525849462558
Position 2150: 0.6572374904929401
Position 24516: 0.43861966368196953
Position 303: 0.3252700750355457
Position 2237: 0.3126069132085844
Position 22226: 0.25531977611892687
Position 20853: 0.24456373833887476
Position 673: 0.18879022681010205
Position 23694: 0.16238380999023017
Position 399: 0.12399795769352329
Position 24157: 0.11589019462305332
Position 2728: 0.11407743720563461
Position 5147: 0.11363586863655636
Position 376: 0.11041302749502194
Position 189: 0.1046647256007602
Position 20153: 0.10369797342913599
Position 21233: 0.1021197252794899
Position 24786: 0.10175058146046394
Position 29447: 0.09635136067978115
Position 20197: 0.08825180291181875
Position 1974: 0.08774180512400126
Position 19895: 0.06828614675286077
Position 24535: 0.06244157449381233
Position 29423: 0.061819218845659656
Position 21316: 0.058793255675119345
Position 9529: 0.05794030218162515
Position 19346: 0.05647300504858435
Position 24000: 0.05613646744598347
Position 30056: 0.05235350621510053
Position 28225: 0.05107401331025952
Position 28464: 0.04977912381104407
Position 19467: 0.047248485568535704
Position 16240: 0.04708165454426638
Position 16723: 0.04505599548554856
Position 20674: 0.04320883261301038
Position 1990: 0.04005732234050451
Position 16597: 0.037414867652159935
Position 2893: 0.03322855273515144
Position 28951: 0.031260615638045566
Position 21659: 0.02987288878810812
Position 21153: 0.027620976128455814
Position 1932: 0.02303812698994294
Position 751: 0.021008124957230135
Position 2280: 0.02080728258305306
Position 4842: 0.019646505912031646
Position 16635: 0.018985285920135323
Position 5258: 0.017679864716834953
Position 1495: 0.016969376015332906
Position 21330: 0.01623316274575091
Position 19431: 0.015392254973899955
Position 27140: 0.015237491123680433
Position 28150: 0.014910094426806709
Position 13725: 0.014674061602336707
Position 27068: 0.014211116794406611
Position 29013: 0.013604696169854732
Position 26066: 0.012805851610386457
Position 23787: 0.012493297182299683
Position 815: 0.012460321255626461
Position 21683: 0.012283349745584796
Position 20324: 0.012104777035070092
Position 5123: 0.011969210637716445
Position 2466: 0.011704204038008734
Position 20563: 0.011243741548775272
Position 2052: 0.01093108386557295
Position 20457: 0.009625350441102283
Position 13779: 0.009452947294583356
Position 28168: 0.008839607118875631
Position 20392: 0.008364387742919588
Position 425: 0.007901626946436743
Position 19817: 0.007762587968478117
Position 26386: 0.007428236960876609
Position 23253: 0.0068059611960060995
Position 24112: 0.006420929557091879
Position 2635: 0.006318962941258047
Position 2834: 0.006195461120630296
Position 22521: 0.005983142682042152
Position 20721: 0.005361518965870707
Position 4706: 0.005133979474452362
Position 193: 0.004914149888620017
Position 25215: 0.004860760323222968
Position 16094: 0.004813557816972063
Position 16299: 0.004720336262133579
Position 2632: 0.004617910066655151
Position 24986: 0.004328327894278049
Position 2805: 0.004303675168931058
Position 2679: 0.004253539459371211
Position 854: 0.004242650096595178
Position 1687: 0.0035195900847768786
Position 1371: 0.0031980096273745706
Position 1058: 0.0031520267017662727
Position 22150: 0.0031482859733421575
Position 5205: 0.0030579692963019225
Position 1441: 0.0029424572477855797
Position 20566: 0.002880010377673867
Position 827: 0.0027667479109210642
Position 2854: 0.0027520568938870895
Position 23079: 0.00271263656346895
Position 26582: 0.0026072636870535745
Position 270: 0.002377019885068435
Position 1779: 0.002264556619498799
Position 16186: 0.002079952643047027
Position 1937: 0.001959950814271896
Position 24468: 0.0018577820802168064
Position 21089: 0.0016821434709363423
Position 16139: 0.0016392073350809078
Position 359: 0.0016228979026163453
Position 26973: 0.0014583044507120479
Position 1731: 0.0014365121160060943
Position 2554: 0.0014321121498155854
Position 1257: 0.0013318789823573544
Position 20544: 0.0012795641265783678
Position 944: 0.001240870013969193
Position 379: 0.0012008293954333343
Position 23668: 0.0010756127344114762
Position 20199: 0.0010622822185152184
Position 20581: 0.0010089566538589805
Position 405: 0.0008737993550956889
Position 1221: 0.0008503282599152983
Position 720: 0.0008215589948501594
Position 1741: 0.0008110979875004015
Position 676: 0.0007915728560625614
Position 19725: 0.0007328023521872163
Position 25150: 0.0006530489544819843
Position 614: 0.0006493037078519444
Position 214: 0.0006333048029573943
Position 2243: 0.0005656171421713723
Position 1271: 0.0005144456721201303
Position 2547: 0.0004756655554848955
Position 596: 0.0004576976366712277
Position 2007: 0.00045062119793420826
Position 21806: 0.00040940271399933113
Position 461: 0.00037775511789984106
Position 653: 0.0003598335753892394
Position 2784: 0.00033598018782259167
Position 16218: 0.00029717934747303045
Position 1624: 0.0002949009727045591
Position 4292: 0.00028199891357750086
Position 1545: 0.0002540362082524198
Position 1608: 0.00023214177791730888
Position 3178: 0.0001603128202206227
Position 3095: 0.0001484336682117861
Position 692: 0.00012444943778833737
Position 767: 0.00012077978248988375
Position 15484: 0.00010143488893180294
Position 1201: 8.799041342509691e-05
Position 17087: 6.824504805335114e-05
Position 599: 6.297889791196251e-05
Position 2109: 5.652687185453605e-05
Position 913: 5.1023977763391854e-05
Position 2709: 3.8486637714654484e-05
Position 5209: 3.8344857061420184e-05
Position 199: 2.5464437321822e-05
Position 3130: 2.4100682749781935e-05
Position 3200: 2.311704989266486e-05
Position 542: 1.8541171862515156e-05
Position 315: 1.6517717903672064e-05
Position 2131: 1.6305734909077933e-05
Position 348: 1.4947839720338061e-05
Position 468: 1.2573332903548843e-05
Position 320: 8.031262049303374e-06
Position 491: 7.943488790784178e-06
Position 434: 6.39632416894091e-06
Position 2507: 5.835937912739148e-06
Position 407: 3.4385302604750875e-06
Position 3802: 3.23565925475339e-06
Position 236: 7.73187763753102e-07
Position 3503: 5.499314949342944e-07
Position 274: 5.384053081586366e-07
Position 277: 4.712570078854308e-07
Position 3528: 3.6162600522463515e-07
Position 505: 3.5719421967661854e-07
Position 227: 1.8676111461472225e-07
Position 475: 1.4346847676969628e-07
Position 511: 1.2330673668261303e-07
Position 497: 7.469628458619098e-08
Position 695: 3.957725932701975e-08
Position 994: 1.9205554210163046e-08
Position 546: 1.3469610949022921e-08
Position 698: 3.860572047465483e-09
