Gene = PRDX6
Position 5340: 4.3130561451262274e-05
Position 4165: 2.8988847902525753e-05
Position 4263: 2.5923810704181466e-05
Position 91: 8.822231571434369e-06
Position 189: 8.145619962899183e-06
Position 789: 7.255787581021693e-06
Position 242: 3.209293634377547e-06
Position 9524: 2.6961345761614635e-06
Position 802: 2.650943762941169e-06
Position 425: 2.5294117867630984e-06
Position 772: 1.0646861860188918e-06
Position 231: 8.401105183692922e-07
Position 9124: 8.122949333119581e-07
Position 1076: 5.301106689183941e-07
Position 1046: 3.888410991266594e-07
Position 202: 1.3615629957103448e-07
Position 291: 6.227337112724819e-08
Position 250: 2.9784474243691517e-08
Position 159: 2.944844913158011e-08
Position 126: 7.8988515281807e-09
Position 19: 4.526468213966073e-09
Position 40: 4.20282766645701e-09
Position 396: 3.911769295815297e-09
Position 614: 3.825784956290202e-09
Position 677: 3.795323445946782e-09
Position 101: 2.7504242932733625e-09
Position 593: 1.997299655247184e-09
Position 358: 1.0491931630543592e-09
Position 380: 5.445213340244909e-10
Position 539: 1.5003157154969642e-10
Position 530: 7.205714422663633e-11
Position 378: 3.669326285545769e-11
Position 528: 9.458928312834892e-12
Position 480: 9.218306934705579e-12
Position 307: 4.427697232101558e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 8988: 0.9879660020990082
Position 4059: 0.9871440413841377
Position 8094: 0.977824840456266
Position 10468: 0.7506479504113394
Position 3176: 0.5945834805998849
Position 4480: 0.23334607045050804
Position 3319: 0.220992756156256
Position 2169: 0.20981988110275476
Position 2287: 0.1589437968260595
Position 2344: 0.15021097478893322
Position 3334: 0.14899021225728695
Position 10873: 0.12422708274135172
Position 324: 0.10095423793654318
Position 5619: 0.07240501858600712
Position 9605: 0.06134253859417558
Position 7696: 0.056001419034459134
Position 3601: 0.05462661997163984
Position 7825: 0.0544079209700423
Position 9700: 0.05439231695100967
Position 9824: 0.04683318897091635
Position 3623: 0.044960237954887794
Position 2922: 0.04141076867744329
Position 11368: 0.04137616160174068
Position 10783: 0.036425411094355806
Position 2851: 0.03563772036127914
Position 9226: 0.02893909326591783
Position 394: 0.02812054213125853
Position 7828: 0.020554691833227008
Position 1266: 0.02047422805053056
Position 1926: 0.016916350557367104
Position 2386: 0.01449902005571109
Position 4420: 0.014406213044787763
Position 9971: 0.013978123508106394
Position 10261: 0.012543087084395516
Position 5121: 0.011944507723045776
Position 2149: 0.011254414885814214
Position 8159: 0.010534160808575844
Position 4348: 0.009893918843831296
Position 9838: 0.009824780447855766
Position 10661: 0.009796210666538612
Position 3575: 0.009529669915716233
Position 374: 0.009368802761141631
Position 7622: 0.00905942945820289
Position 2911: 0.008941089959057161
Position 7480: 0.0074046633981152835
Position 10508: 0.0071590496387471825
Position 9729: 0.007142604467138848
Position 5452: 0.0065169948727140424
Position 3365: 0.005919471589312715
Position 4423: 0.00581604033084692
Position 2755: 0.005754222403908588
Position 8615: 0.005739634417583098
Position 5642: 0.0046022865650605285
Position 11109: 0.004478116986214492
Position 6511: 0.004287643559987265
Position 2452: 0.004140146768230941
Position 5124: 0.004119597276359581
Position 2389: 0.004037012754966246
Position 10934: 0.004008449701878722
Position 8799: 0.0035666637490404003
Position 2680: 0.003415720744183882
Position 9400: 0.00333377965723125
Position 9567: 0.0032445271576228073
Position 10278: 0.0032268283758752196
Position 2769: 0.0029598825151790067
Position 2362: 0.002908726574228416
Position 8484: 0.0027894015077163654
Position 8719: 0.0025203418639423497
Position 4100: 0.002430759654228544
Position 10535: 0.002202099464267829
Position 9040: 0.0020994313762360225
Position 9354: 0.0020658013935426966
Position 2944: 0.0020575552495284595
Position 1880: 0.0017511989336915844
Position 2606: 0.001735880356391352
Position 3792: 0.0017088697694262437
Position 5315: 0.0014795202302126996
Position 8017: 0.0014065584422201572
Position 2457: 0.0013922624782538296
Position 9542: 0.0013850169203109683
Position 1759: 0.0013328967918715881
Position 10997: 0.0013057350775998644
Position 8748: 0.0012046900443400442
Position 891: 0.001189686423330666
Position 4495: 0.001189670973545631
Position 3238: 0.0010911746227022395
Position 8434: 0.0010540009327416416
Position 10305: 0.0010312379495930244
Position 2947: 0.0009786841023957126
Position 4112: 0.0009717555324421238
Position 856: 0.0009111890487979653
Position 9769: 0.0007656112050573363
Position 3036: 0.000741235759647725
Position 3270: 0.0007372815284329903
Position 9205: 0.0006582381362952412
Position 1110: 0.0005982272091917457
Position 10591: 0.0005764203117600316
Position 11509: 0.0005563117732796763
Position 1155: 0.0005080174893077522
Position 1856: 0.000483100248671804
Position 2062: 0.00046621177978682887
Position 771: 0.0004319828766597516
Position 2817: 0.000420861371249218
Position 5397: 0.0004108825056057021
Position 3512: 0.00037765126740696556
Position 2028: 0.00037122820560907054
Position 2034: 0.0003573225721513477
Position 8700: 0.00032044505434181245
Position 2419: 0.0002964458461346487
Position 593: 0.0002690430334933148
Position 8683: 0.0002663071123754164
Position 2796: 0.00021618088348974123
Position 3719: 0.00020727496005024492
Position 9012: 0.00019596352798075494
Position 928: 0.00018389869694348645
Position 1729: 0.00017533665704012871
Position 2238: 0.00015005552485836463
Position 1963: 0.00013467040980481303
Position 1685: 0.00013319606548241005
Position 819: 0.00013307361920230075
Position 668: 0.00011798371805890528
Position 3183: 0.00010627775792496191
Position 3205: 9.774013701284128e-05
Position 1209: 9.696417078999711e-05
Position 9403: 9.169371270324973e-05
Position 2019: 8.906972593492701e-05
Position 2293: 8.126658424154856e-05
Position 2524: 7.732254820926721e-05
Position 1936: 7.703528065597911e-05
Position 2183: 7.296280346007536e-05
Position 4184: 6.609021574450153e-05
Position 9015: 3.204528809647484e-05
Position 415: 2.9192877661208938e-05
Position 605: 2.8868662854245703e-05
Position 5079: 2.739515669024417e-05
Position 9053: 2.7379597525784755e-05
Position 1404: 2.35597676375574e-05
Position 1278: 2.1152501439376024e-05
Position 4546: 1.9983373068423042e-05
Position 778: 1.9611733177665876e-05
Position 1710: 1.608571450065887e-05
Position 867: 1.6041710815781236e-05
Position 3982: 1.5529832081819536e-05
Position 1799: 1.4900976250647294e-05
Position 1227: 1.4282596271470778e-05
Position 911: 1.3289514825500118e-05
Position 3431: 1.171965532290762e-05
Position 8921: 1.0866443061213974e-05
Position 893: 1.0224547136013071e-05
Position 807: 9.202580830457094e-06
Position 675: 4.390735618420092e-06
Position 9177: 3.903105265099833e-06
Position 4292: 3.726323467557806e-06
Position 8953: 3.2660072400520965e-06
Position 934: 3.2189983026145914e-06
Position 9093: 2.9969918505538525e-06
Position 9074: 2.9393587612144535e-06
Position 5429: 2.6753418213588747e-06
Position 4361: 2.4434217598424476e-06
Position 4400: 1.7187958896507548e-06
Position 9158: 6.505635902746636e-07
Position 3917: 5.553899204432814e-07
Position 9295: 5.184559555831136e-07
Position 1353: 4.5423113980694665e-07
Position 2310: 4.0987694328986573e-07
Position 8868: 2.6702357490395034e-07
Position 8835: 2.273798094635021e-07
Position 609: 2.2320205100941659e-07
Position 4298: 2.1710678648890255e-07
Position 739: 1.5975709078915791e-07
Position 800: 1.3919914155765185e-07
Position 245: 9.902914066968565e-08
Position 959: 8.901080558621292e-08
Position 222: 6.602082811461927e-08
Position 724: 5.773614173142195e-08
Position 492: 5.495158829638848e-08
Position 231: 3.939627286602228e-08
Position 9124: 3.909447993801287e-09
Position 624: 2.4614804602106552e-09
Position 565: 2.3874307180940164e-09
Position 631: 1.9564116147995317e-09
Position 758: 1.6210146057277321e-09
Position 503: 1.5401896709079217e-09
Position 745: 1.511873853420024e-09
Position 279: 1.4784234955545286e-09
Position 1307: 3.9386800200351787e-10
Position 878: 2.570004215832187e-10
Position 864: 2.5295665872713363e-10
Position 618: 1.38925828530682e-10
Position 518: 3.403673330652087e-11
Position 176: 1.6191305509711907e-11
Position 107: 4.1466513970615116e-14
Position 81: 4.275081956419994e-15
Position 141: 2.2669667011474254e-15
