Gene = CLDN16
Position 9642: 3.566868080234352e-05
Position 6699: 2.845004528458786e-05
Position 12388: 2.6202966200885593e-05
Position 3125: 1.979917912712188e-05
Position 2215: 1.6954715036592982e-05
Position 1734: 1.631970283915656e-05
Position 3355: 1.5630883798936326e-05
Position 278: 1.3972479651990138e-05
Position 5903: 1.3757225988834863e-05
Position 11350: 1.3695140130523501e-05
Position 9356: 1.329760081613044e-05
Position 2934: 1.328605570603063e-05
Position 6696: 1.3087499576618868e-05
Position 3642: 1.2711555043906878e-05
Position 10067: 1.2416235718122636e-05
Position 4238: 1.0876596746370247e-05
Position 364: 9.196687003458907e-06
Position 6065: 9.176135602212334e-06
Position 9495: 7.491068410292738e-06
Position 5725: 5.495806673712273e-06
Position 778: 5.430383249941174e-06
Position 2821: 4.4954280704770944e-06
Position 9359: 4.469580724531401e-06
Position 5863: 3.7049146992155487e-06
Position 1795: 3.6998684022507263e-06
Position 1906: 3.294931517074613e-06
Position 2994: 3.1630061639088325e-06
Position 8383: 3.0388950679154815e-06
Position 7893: 3.011186930193283e-06
Position 2377: 2.8717661173717793e-06
Position 604: 2.8166028958618178e-06
Position 1780: 2.6055267461754215e-06
Position 6978: 2.5657453971811245e-06
Position 8198: 2.3416028010856927e-06
Position 5924: 2.339350165081827e-06
Position 6639: 1.959055712486725e-06
Position 1710: 1.870944860861194e-06
Position 462: 1.6805348140994193e-06
Position 6223: 1.6385486605467854e-06
Position 2784: 1.4712704058802867e-06
Position 3898: 1.4575904147044178e-06
Position 2633: 1.331301046300634e-06
Position 2958: 1.2096305718541862e-06
Position 6559: 9.516811887859941e-07
Position 1839: 8.329752318400466e-07
Position 402: 8.30223111440191e-07
Position 5041: 7.98495991139973e-07
Position 4286: 7.822366074826536e-07
Position 933: 7.764802882738898e-07
Position 3279: 7.160959813438686e-07
Position 4333: 7.160056624163459e-07
Position 5420: 6.510517214682997e-07
Position 2019: 6.508463569219935e-07
Position 258: 6.230357802780719e-07
Position 1871: 5.572378944478261e-07
Position 1154: 5.43455556129378e-07
Position 2359: 5.290874941444497e-07
Position 2362: 5.267968835688789e-07
Position 3412: 5.251833700488707e-07
Position 1020: 5.244341246331522e-07
Position 4185: 5.00139225304696e-07
Position 4136: 4.7386860061074855e-07
Position 740: 4.5961245796434107e-07
Position 4153: 4.0978181117330634e-07
Position 1921: 4.0901950436030314e-07
Position 3336: 3.8514526017576727e-07
Position 309: 3.67602669814193e-07
Position 1714: 3.597090508716063e-07
Position 411: 3.544497450731208e-07
Position 3720: 3.471200074463745e-07
Position 3506: 2.8809296816144284e-07
Position 1525: 2.737311648108155e-07
Position 571: 2.547357065208061e-07
Position 1387: 2.521300172447679e-07
Position 3466: 2.485674130595237e-07
Position 3588: 2.3036623954220615e-07
Position 626: 2.1412812583980027e-07
Position 652: 2.1166754014668947e-07
Position 3100: 1.7676249737588414e-07
Position 1270: 1.726013759809414e-07
Position 3143: 1.6953300724735478e-07
Position 230: 1.542098251926139e-07
Position 576: 1.5356083469225016e-07
Position 665: 1.5308202021247307e-07
Position 1061: 1.3772567958245373e-07
Position 2427: 1.2487493824320346e-07
Position 1363: 1.0569910893074509e-07
Position 1381: 9.45674856667878e-08
Position 2100: 7.46977646435183e-08
Position 2139: 7.41740901378386e-08
Position 200: 4.882872231491933e-08
Position 685: 4.844850561040606e-08
Position 146: 4.5385435802045594e-08
Position 756: 3.699511911609358e-08
Position 322: 3.4620402415265086e-08
Position 609: 3.061653211196026e-08
Position 722: 2.6108900513958883e-08
Position 2056: 2.011298257262569e-08
Position 2106: 1.2698645815226156e-08
Position 2116: 6.284604831628494e-09
Position 2162: 4.635350873851789e-09
Position 2226: 3.448605302384322e-10
Position 1016: 1.9644792025062003e-10
Position 319: 1.0798236970436186e-10
Position 830: 9.29951179479739e-11
Position 993: 9.014027168831041e-11
Position 371: 8.660392083122929e-11
Position 139: 6.920465534077968e-11
Position 1098: 5.934530301477443e-11
Position 707: 4.12677139566894e-11
Position 579: 3.886695362745647e-11
Position 167: 1.2073785219955672e-11
Position 914: 1.0193308813202826e-11
Position 865: 7.621894970115868e-12
Position 382: 4.939834242628402e-12
Position 379: 4.0145484421022455e-12
Position 1480: 1.573391878606204e-12
Position 336: 1.3798992188508247e-12
