Gene = GGCT
Sorted 3' Splice Sites (High to Low Probability):
Position 5905: 0.9351483953360851
Position 6947: 0.5518912216241411
Position 7608: 0.44442151206828523
Position 4027: 0.3627644864390327
Position 4162: 0.3141938213086036
Position 2936: 0.17156680004875496
Position 2646: 0.1605673103083978
Position 6978: 0.06664227566435826
Position 2731: 0.06605875134784787
Position 3960: 0.04030365972317922
Position 7226: 0.03006304616979155
Position 3922: 0.028219682718453435
Position 1354: 0.024713469374984257
Position 958: 0.024582109569912622
Position 650: 0.02401646157414786
Position 6119: 0.021363243564051185
Position 1425: 0.02045397486366958
Position 6032: 0.01910172990747556
Position 7489: 0.017384257542231937
Position 3370: 0.017044498474203536
Position 1298: 0.015997142428659815
Position 835: 0.014681724379280616
Position 3254: 0.01451466987055516
Position 5943: 0.01324785721328436
Position 7856: 0.011990301388931434
Position 2344: 0.009352456539851414
Position 6126: 0.0082494579310475
Position 2399: 0.007962221151916006
Position 2674: 0.007570770761276217
Position 4041: 0.00739210605378675
Position 7820: 0.006003963314649357
Position 6901: 0.005083674845443173
Position 7314: 0.004820258132536141
Position 6585: 0.004771656562607055
Position 3217: 0.0044536822574595585
Position 864: 0.004383055452608458
Position 1393: 0.004349644714828844
Position 6170: 0.0038778326420930436
Position 2876: 0.003798353367742054
Position 1374: 0.0037436273730256614
Position 7859: 0.0025558990933788345
Position 7382: 0.002368771680992796
Position 7902: 0.002314110276780958
Position 4193: 0.0019127610271539614
Position 1737: 0.0019090897176873615
Position 6869: 0.0017319348726251012
Position 2184: 0.0016881433133272867
Position 1368: 0.0014785511971830282
Position 4920: 0.0013796599924709631
Position 7650: 0.001226731126314847
Position 3698: 0.0011261537855735769
Position 7074: 0.00111440819122209
Position 7140: 0.0010370347726010526
Position 910: 0.0010232819080659794
Position 7334: 0.000917368751558643
Position 887: 0.0009063968478013989
Position 2465: 0.0009052033001363566
Position 6519: 0.0008593775727228156
Position 7574: 0.0008253151346368984
Position 3631: 0.0008132871291295087
Position 5159: 0.0006960660045374193
Position 1321: 0.0006644212154287395
Position 7442: 0.0006426102560096408
Position 8055: 0.0006232909373649332
Position 8033: 0.0006116250005159255
Position 4044: 0.0005700970728788158
Position 1716: 0.0005692717322345811
Position 757: 0.0005302262652201015
Position 8126: 0.0005039674197708523
Position 2952: 0.0004956665207874095
Position 2368: 0.0004488975322757799
Position 3327: 0.00044841683807567015
Position 813: 0.00043552178808667835
Position 560: 0.00041726975991252354
Position 2695: 0.00041688352853557273
Position 4240: 0.00041184608934055215
Position 2357: 0.0003794120892900188
Position 3444: 0.0003426891180889251
Position 1780: 0.0003208493022209188
Position 707: 0.00030947357411028893
Position 1187: 0.0003017360820174794
Position 2574: 0.00028871377690161423
Position 2069: 0.000282061836356384
Position 1981: 0.00023906745148329832
Position 3490: 0.00023148613366409622
Position 1170: 0.00020866839219747314
Position 6546: 0.00020059276440642575
Position 392: 0.00019548359027510965
Position 1076: 0.00018448323515520937
Position 2129: 0.00017161433179985663
Position 1459: 0.00017082687596892452
Position 917: 0.000155953193931172
Position 1956: 0.000148395300035832
Position 900: 0.00014801533019130468
Position 1624: 0.0001342583569619644
Position 7047: 0.00012920160888867522
Position 7119: 0.0001244506919627649
Position 1532: 0.00012291414300165255
Position 1510: 0.00012237460333292647
Position 4588: 0.000115180930999459
Position 761: 0.00010925709300970716
Position 818: 9.762588015720306e-05
Position 2955: 6.424299965409142e-05
Position 2134: 5.8656299729065984e-05
Position 2610: 5.527706945655127e-05
Position 2327: 5.0207595596607e-05
Position 2373: 4.865631841163738e-05
Position 2407: 4.345503573150536e-05
Position 2170: 3.383866038336551e-05
Position 2289: 3.209918892936873e-05
Position 1886: 2.6278823316842597e-05
Position 922: 2.3759922128322018e-05
Position 1332: 1.9520303695089146e-05
Position 1676: 1.8926645565408288e-05
Position 1759: 1.6602235550358137e-05
Position 1095: 1.4732276593512217e-05
Position 362: 1.1818665048032132e-05
Position 384: 9.77301380746506e-06
Position 1602: 9.688224885046108e-06
Position 1146: 6.996843638983737e-06
Position 1766: 6.09661644071874e-06
Position 2770: 4.969652117757924e-06
Position 1139: 4.335147206226726e-06
Position 487: 3.3897380177085304e-06
Position 1627: 3.330494340242271e-06
Position 1739: 3.224096400240735e-06
Position 789: 3.161914448567054e-06
Position 205: 3.03546252345497e-06
Position 1721: 2.9249505984778423e-06
Position 275: 2.2088981229065704e-06
Position 5600: 1.7069033312696005e-06
Position 171: 1.3873664483456486e-06
Position 709: 1.1907573385619347e-06
Position 882: 6.736643664338922e-07
Position 4389: 5.18529148075957e-07
Position 1035: 4.021832352348328e-07
Position 1104: 3.2838832613049295e-07
Position 1156: 3.266017141460349e-07
Position 924: 2.6737168220218756e-07
Position 370: 2.4897328615024003e-07
Position 571: 2.3831599275569513e-07
Position 1108: 1.9750104000698154e-07
Position 1063: 1.9432862904381354e-07
Position 933: 1.8842849504276256e-07
Position 219: 1.825557843575304e-07
Position 108: 1.7708592373954062e-07
Position 155: 1.284489266554499e-07
Position 767: 1.0563012212493782e-07
Position 719: 6.749479573773125e-08
Position 1555: 4.384677327927475e-08
Position 1005: 4.2521147681011834e-08
Position 120: 1.3043218819981436e-08
Position 223: 1.221591994987699e-08
Position 1193: 1.1048673287927605e-08
Position 1112: 1.0777403887929128e-08
Position 969: 7.550918259246626e-09
Position 588: 5.520463641188817e-09
Position 115: 2.9146742726725432e-09
Position 176: 2.4845425464750262e-09
Position 181: 4.189282204494121e-10
Position 179: 2.6496435038031115e-10
Position 128: 2.326848038514772e-10
Position 1658: 1.8023838946706938e-10
Position 586: 1.6877805348191162e-10
Position 221: 8.025714474251768e-11
Position 322: 6.523066029222495e-12
Position 325: 4.979027380922599e-12
Position 280: 2.9022271574999883e-12
