Gene = PSMB2
Position 4977: 0.0037762304238555815
Position 18551: 0.003645392738460509
Position 5382: 0.0035720446945045527
Position 12279: 0.0035196691366230124
Position 959: 0.0035181806528421897
Position 10730: 0.003338956169388584
Position 11893: 0.003272836708833314
Position 13611: 0.0031298344103350964
Position 15654: 0.003088007059422115
Position 6844: 0.0029754348209515345
Position 6662: 0.0028644772823743702
Position 6802: 0.002744068274051922
Position 871: 0.002729135947644017
Position 11701: 0.0026863050579591717
Position 11832: 0.002514372988697346
Position 846: 0.0024642802736782278
Position 2274: 0.0023832810351734164
Position 1114: 0.002299702975449064
Position 1051: 0.00228136454927636
Position 3464: 0.0021356053147078293
Position 17586: 0.0020665529079128037
Position 4713: 0.002055966734927291
Position 13357: 0.001919014692397305
Position 8630: 0.0018513687119413545
Position 9389: 0.0018473454254863183
Position 11464: 0.001813670668176705
Position 1449: 0.0017747685821323362
Position 15712: 0.0017467230449378945
Position 14274: 0.0017342252501732858
Position 5834: 0.001696345291782098
Position 13360: 0.0016463173217266774
Position 5854: 0.0015771409632216688
Position 3445: 0.0015349176763487854
Position 5639: 0.0014971396799201113
Position 11861: 0.0014060829433574077
Position 6612: 0.0013724934145876516
Position 11374: 0.0013489978067020608
Position 4265: 0.0012896335073429147
Position 16024: 0.001285930907184555
Position 417: 0.0012394981628741778
Position 6386: 0.001215634106907884
Position 15199: 0.0012032037255886121
Position 1062: 0.001196556377624511
Position 13419: 0.0011943739578648728
Position 10743: 0.0011857988222365105
Position 3156: 0.0011636906027009581
Position 14957: 0.0011255876014379797
Position 6830: 0.0011158826969077038
Position 3045: 0.0009864238090273151
Position 10208: 0.000981434774526554
Position 10853: 0.0009654145315812287
Position 8650: 0.0009634654546123308
Position 15164: 0.0008881163262440164
Position 13739: 0.0008714594412825756
Position 4130: 0.000793726094160506
Position 14434: 0.0007845932993376104
Position 12199: 0.0007842716336632488
Position 819: 0.0007580373705284719
Position 11323: 0.0007406514616939038
Position 14974: 0.0007325310650257068
Position 16786: 0.000697792754633983
Position 6587: 0.000656077165421137
Position 10928: 0.0006296125934205162
Position 5294: 0.0006191631144677428
Position 6777: 0.0005804215760583551
Position 816: 0.0005795677626771818
Position 1644: 0.0005765545266892293
Position 14588: 0.000573583302379581
Position 4375: 0.0004541748066332103
Position 6413: 0.00045021751733316084
Position 479: 0.00044987462591979685
Position 1206: 0.0004496690274546634
Position 899: 0.00044138198920913536
Position 5273: 0.00043429731431242433
Position 2226: 0.0004103206204734682
Position 13891: 0.00040244998578038406
Position 3375: 0.00038620299456613684
Position 1252: 0.00035791305648663743
Position 11400: 0.00035067277932779203
Position 10710: 0.0003075026285211446
Position 1121: 0.0003012246665631918
Position 11645: 0.0002963258431566357
Position 11229: 0.00029508575572443155
Position 13045: 0.0002535101632361876
Position 3450: 0.00024445453578719013
Position 1344: 0.0002420778007400511
Position 13006: 0.00023720186487171193
Position 267: 0.00023588213955221335
Position 492: 0.0002249752547521367
Position 5184: 0.0001862598518298461
Position 1478: 0.00015756193368873979
Position 10944: 0.00010456401016148326
Position 11921: 0.00010114817442553646
Position 13549: 9.954791678728751e-05
Position 12364: 8.928024432278717e-05
Position 10775: 8.223762884490207e-05
Position 7819: 7.411049287796737e-05
Position 13321: 6.756749791770374e-05
Position 2597: 6.562915862206799e-05
Position 13277: 6.32387383188511e-05
Position 2836: 5.3065280077031054e-05
Position 11782: 5.122817336295129e-05
Position 11421: 4.267907072968324e-05
Position 6751: 3.291012771805795e-05
Position 2808: 2.8727091991124616e-05
Position 5782: 2.542082479436631e-05
Position 6366: 2.5064292129244845e-05
Position 1380: 2.0919132704038236e-05
Position 11753: 1.5060318333791154e-05
Position 712: 1.3080558243747944e-05
Position 11779: 1.2888374020089215e-05
Position 657: 1.2146047680952589e-05
Position 738: 1.1451456190639485e-05
Position 11483: 9.531363732220491e-06
Position 2244: 9.036471981832096e-06
Position 2235: 8.403181064995966e-06
Position 11293: 7.4217167998810245e-06
Position 1223: 7.354342792666862e-06
Position 913: 6.7346892775884965e-06
Position 360: 6.686536714195714e-06
Position 10650: 5.637486695458976e-06
Position 332: 5.5529656838108555e-06
Position 6018: 4.908511570085043e-06
Position 1456: 4.622993756945608e-06
Position 351: 4.051341912522494e-06
Position 11677: 3.646940274560385e-06
Position 1884: 3.3184892657713484e-06
Position 191: 2.9516750540791107e-06
Position 127: 2.5425942350896914e-06
Position 755: 1.8978589988469194e-06
Position 11102: 1.445756912327202e-06
Position 1015: 1.2142659712759295e-06
Position 821: 1.0273067897565244e-06
Position 207: 1.0013640593344554e-06
Position 1027: 9.318581566291199e-07
Position 3300: 8.834018080573533e-07
Position 973: 7.861870570277235e-07
Position 1035: 7.146519942982024e-07
Position 307: 6.710905983532718e-07
Position 1126: 4.1103479286967066e-07
Position 10858: 2.456445951254442e-07
Position 498: 2.3995490442917574e-07
Position 138: 2.315396017896303e-07
Position 874: 2.2084956882610858e-07
Position 1230: 1.4505414184841248e-07
Position 159: 1.1521957320646089e-07
Position 109: 1.1117266600304e-07
Position 717: 1.0092887221357778e-07
Position 227: 9.17633344876102e-08
Position 188: 7.038772488770951e-08
Position 1017: 6.964301743735614e-08
Position 544: 6.540912152842103e-08
Position 767: 6.406510993423528e-08
Position 688: 5.72230315054684e-08
Position 176: 5.4359013595586986e-08
Position 580: 3.6106505821146904e-08
Position 659: 2.6923445141356553e-08
Position 777: 2.4559249133751626e-08
Position 922: 2.2098905450073092e-08
Position 283: 7.673666387715997e-09
Position 11441: 7.178026094855012e-09
Position 209: 4.862539781432335e-09
Position 1064: 4.427030369542802e-09
Position 296: 4.084641313037057e-09
