Gene = TRMO
Position 8881: 0.0012782325797531153
Position 9343: 0.0011532666790084168
Position 3034: 0.0009065322161134913
Position 314: 0.000823017200793881
Position 38: 0.000747334384031791
Position 9874: 0.0007122141476146265
Position 2770: 0.0006736166899677019
Position 10112: 0.0006460904044391601
Position 5612: 0.0005900059226496676
Position 9478: 0.0005853442484393584
Position 2069: 0.0005673965876870584
Position 5191: 0.0005582573879123818
Position 1676: 0.0005393026634638652
Position 8686: 0.0005300010904879872
Position 1071: 0.0004808422121418005
Position 1816: 0.00045748653578536074
Position 4044: 0.0003987828843286287
Position 10290: 0.0003813047851720431
Position 9448: 0.00030490358550401363
Position 419: 0.00023293843976396182
Position 7458: 0.00021935585956242234
Position 6655: 0.00021476968463785952
Position 7543: 0.00021266911645095965
Position 479: 0.0001971142461341496
Position 9707: 0.00011415028829374408
Position 172: 6.94263711822933e-05
Position 121: 6.445263164501216e-05
Position 8954: 4.219056742231329e-05
Position 9904: 3.6341382626442096e-05
Position 288: 3.585559509663094e-05
Position 370: 2.4285768524666132e-05
Position 783: 2.110303059726632e-05
Position 9727: 1.8960580293775957e-05
Position 412: 1.1788927533129109e-05
Position 2626: 1.0019031574821132e-05
Position 2985: 9.533372935485285e-06
Position 293: 8.349499690218811e-06
Position 2793: 7.2976547396598106e-06
Position 2248: 7.216367877180871e-06
Position 381: 7.16918291660352e-06
Position 9731: 6.609627916509011e-06
Position 519: 6.44190800728086e-06
Position 71: 6.441126918774505e-06
Position 131: 6.22584907774214e-06
Position 898: 5.934899524249323e-06
Position 456: 5.243190886104724e-06
Position 9944: 4.500819516157535e-06
Position 1940: 4.3260129610028465e-06
Position 395: 2.602378380349686e-06
Position 375: 1.9480729021183803e-06
Position 9866: 1.7568546646029256e-06
Position 229: 1.4344583829883238e-06
Position 788: 1.266508662904875e-06
Position 348: 1.198067377148065e-06
Position 547: 7.8850882903963e-07
Position 227: 6.662566859781821e-07
Position 47: 6.214073324558168e-07
Position 470: 6.108119798612695e-07
Position 440: 5.635347333860365e-07
Position 778: 3.947248777484415e-08
Position 468: 3.343665646064656e-08
Position 715: 1.1060214698203058e-08
Position 11: 2.2289217670504192e-10
Position 94: 1.423602192271563e-11
Position 358: 2.707313218707378e-13
Position 214: 1.586877316103292e-17
Position 258: 7.720664096817425e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 9011: 0.9766788302511973
Position 17577: 0.9195337210831511
Position 6231: 0.8869518202779388
Position 9594: 0.7015773694648398
Position 8543: 0.4016862164129782
Position 10581: 0.3881175369475218
Position 9786: 0.38242276376024825
Position 8031: 0.20178472922840346
Position 13227: 0.19771228235783622
Position 7893: 0.15969216126170868
Position 7838: 0.15703755282435058
Position 630: 0.1549370482867053
Position 12287: 0.1176304521501524
Position 13988: 0.11744103972671549
Position 5466: 0.10137967527041848
Position 7995: 0.0849987154372821
Position 9801: 0.044053418063231854
Position 12556: 0.03947482825147255
Position 17860: 0.03754362006502501
Position 10016: 0.032749261537631
Position 11156: 0.031811743332455
Position 9258: 0.031789149509355304
Position 17609: 0.027463432634390158
Position 11499: 0.025665125560809465
Position 11253: 0.025479814213145834
Position 11159: 0.017654681556408126
Position 3225: 0.01666906083096012
Position 1528: 0.014805651489007267
Position 3638: 0.010940138865011205
Position 5480: 0.010569869319421586
Position 6985: 0.010415018401803321
Position 11953: 0.009998429755367468
Position 13023: 0.00916760590759194
Position 5513: 0.008902288463144743
Position 10664: 0.008873145737129485
Position 3346: 0.008605615148003972
Position 8944: 0.008474057934104186
Position 1511: 0.007783691831631441
Position 11475: 0.007754137862275984
Position 3397: 0.006320280710678202
Position 6284: 0.0049195679062309415
Position 691: 0.004729125017025425
Position 632: 0.004696649327764248
Position 5389: 0.004597329416815471
Position 11229: 0.004533792926250418
Position 4353: 0.004296880934682898
Position 6540: 0.004153471436770577
Position 12185: 0.0041262096426771784
Position 880: 0.004015698621554321
Position 10561: 0.0037690826383328132
Position 8451: 0.003710592574890255
Position 5530: 0.0035068699784206263
Position 12081: 0.003465026707148667
Position 9110: 0.0033150397572547243
Position 4407: 0.0032835114623172026
Position 2471: 0.0032021356435383724
Position 4929: 0.003183975863234591
Position 9915: 0.003160285786315798
Position 3675: 0.003141261953731671
Position 11034: 0.00311507661614836
Position 6934: 0.0029773957515717916
Position 2302: 0.0028739569225957103
Position 858: 0.0026710501357580575
Position 7761: 0.002668319071847518
Position 2904: 0.0026580978017166352
Position 5318: 0.0026453162060377
Position 522: 0.002549970591102242
Position 4186: 0.0021638879996923373
Position 5342: 0.0021468732711464565
Position 7697: 0.001940643275163703
Position 4760: 0.0018553974946542745
Position 6316: 0.0017994691487171206
Position 8841: 0.001798465422962957
Position 6536: 0.0017897098807105165
Position 2093: 0.001759660964731942
Position 3719: 0.001619817576236808
Position 7817: 0.0015067183950733267
Position 8873: 0.0014693961050260965
Position 6252: 0.0014356289725605475
Position 3421: 0.0013233917930205615
Position 8404: 0.0012337081832145332
Position 9565: 0.001196658143204454
Position 649: 0.0010771275566856873
Position 6116: 0.0010656815674063007
Position 818: 0.0010274936266767868
Position 4594: 0.0010026112583697991
Position 4256: 0.0009851974758657907
Position 9803: 0.0009485554157099893
Position 9478: 0.0009113880384451738
Position 4556: 0.0009100377051303181
Position 437: 0.0008557118842471269
Position 2195: 0.0008514750610148357
Position 583: 0.0008379199834291588
Position 11271: 0.0007987707425754261
Position 3516: 0.0007960846982361686
Position 9233: 0.0007630363778519669
Position 3603: 0.000761366768914193
Position 9612: 0.0007359997209123999
Position 2221: 0.0007108423534930981
Position 5284: 0.0007107960852695422
Position 9655: 0.000676085736591876
Position 7558: 0.0006650701345150875
Position 9831: 0.000661752149263193
Position 2467: 0.0006588690732628533
Position 1451: 0.0006051364047201965
Position 11063: 0.0006002398600745068
Position 6556: 0.0005655265268150629
Position 5110: 0.0005582573879123817
Position 8547: 0.0005499936513847845
Position 8384: 0.000540319286643429
Position 2247: 0.0005079557901254211
Position 643: 0.0004597978420775674
Position 1865: 0.000446942620385178
Position 4356: 0.0004353780378391701
Position 2958: 0.0004216944479255014
Position 9807: 0.00040796684369495527
Position 3963: 0.0003987828843286282
Position 3534: 0.00038067911357227
Position 454: 0.000345948868504677
Position 9964: 0.00033656026769319976
Position 7252: 0.00032073791185866456
Position 14590: 0.0003089099748996376
Position 3222: 0.0002922214735425714
Position 2655: 0.000280451630156511
Position 9747: 0.00023620675536551247
Position 1424: 0.00022140936158193127
Position 6778: 0.00021761497111022864
Position 9627: 0.00019516128294749327
Position 2048: 0.00017498244357805104
Position 502: 0.00014487994011151272
Position 697: 0.000134187098516025
Position 1940: 0.00012382965420031582
Position 281: 0.00012159366757198548
Position 7425: 0.00011128706415471743
Position 365: 8.929313679027099e-05
Position 384: 8.754341549750896e-05
Position 693: 8.270902212302768e-05
Position 9136: 6.375621468311297e-05
Position 10632: 5.751966387024641e-05
Position 10544: 1.7249586398221515e-05
Position 1532: 1.500201996789029e-05
Position 9822: 1.0666441025470005e-05
Position 9810: 7.36586032457336e-06
Position 566: 5.730807018610335e-06
Position 1385: 5.616200941780863e-06
Position 2853: 5.480740097014938e-06
Position 2144: 4.67087694114543e-06
Position 2425: 3.532591160973939e-06
Position 587: 2.9385354306219025e-06
Position 660: 2.7467100813460917e-06
Position 529: 1.9843985048022745e-06
Position 2560: 1.8561958420876546e-06
Position 2747: 1.538081194779601e-06
Position 2548: 1.5302150638453157e-06
Position 2395: 1.0923230516055714e-06
Position 1687: 9.256845092858605e-07
Position 670: 8.720729990499058e-07
Position 1645: 8.640403164006335e-07
Position 8770: 7.891777343887633e-07
Position 897: 7.582493653745244e-07
Position 8350: 7.186322943612905e-07
Position 222: 4.79128839769791e-07
Position 9765: 4.3314681092254075e-07
Position 1334: 4.0939686091245877e-07
Position 823: 3.118604334480003e-07
Position 2592: 2.547379197146668e-07
Position 1312: 2.3856582638527516e-07
Position 1612: 1.5675175696626778e-07
Position 1742: 1.5255703791301672e-07
Position 1389: 1.4916548759371892e-07
Position 113: 1.4301327896218725e-07
Position 474: 1.2448602303033677e-07
Position 303: 1.2060439840294448e-07
Position 534: 6.153977672252294e-08
Position 224: 4.714447749497969e-08
Position 152: 4.627688797379949e-08
Position 136: 3.736781313943742e-08
Position 592: 2.2931304024801584e-08
Position 398: 2.124838647638138e-08
Position 395: 1.612855035082188e-08
Position 483: 1.4330412777617645e-08
Position 422: 9.11553718538089e-09
Position 326: 8.818863951600194e-09
Position 506: 7.047184793201859e-09
Position 417: 6.573489434993859e-09
Position 759: 5.867178303865216e-09
Position 536: 2.971828699080396e-09
Position 504: 2.5905723694249818e-09
Position 195: 1.059647853756448e-09
Position 189: 1.8805170443138892e-10
Position 148: 1.4457468613877643e-10
