Gene = DALRD3
Position 830: 1.299974537390545e-08
Position 1329: 1.2038880094425482e-08
Position 1137: 1.0630322543492619e-08
Position 1214: 1.0113600498719962e-08
Position 689: 9.60340967323119e-09
Position 1301: 9.016607486652868e-09
Position 180: 2.2609492635513893e-09
Position 370: 1.462616994882463e-09
Position 1210: 2.971436083086076e-10
Position 1068: 2.9332427463112707e-10
