Gene = GPN2
Position 66: 3.1346237129106093e-07
Position 616: 2.6538136115911003e-07
Position 15: 1.629182329974196e-07
Position 34: 4.3982699446027154e-11
Position 293: 1.16764800040877e-11
Position 372: 8.796941183120812e-12
Position 159: 7.041684974275081e-12
Position 318: 4.738216704575498e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 6006: 0.7563833613448795
Position 1171: 0.480953985426587
Position 4163: 0.4267603183400097
Position 1141: 0.2733268954578525
Position 12795: 0.13411652254447495
Position 537: 0.11593961450056028
Position 13562: 0.09345835008726684
Position 1880: 0.0929960127241857
Position 10547: 0.09142066975875426
Position 8082: 0.07223284336698943
Position 5981: 0.05447044365030493
Position 1492: 0.04421880808684552
Position 6538: 0.041706344063038796
Position 12172: 0.03539606477500835
Position 1689: 0.024508913035428945
Position 4114: 0.024278651627653164
Position 6068: 0.022441676419275646
Position 1211: 0.020847095068992346
Position 11187: 0.020628640678594483
Position 1710: 0.017746024289186008
Position 3310: 0.017136991988535032
Position 1232: 0.01575129195543914
Position 1504: 0.014890588064036895
Position 7964: 0.014728501342311079
Position 9090: 0.012607923659566155
Position 6260: 0.012441190248510661
Position 12957: 0.010607737102534723
Position 695: 0.009627012892105305
Position 9692: 0.009342423402502305
Position 4255: 0.00883739762886953
Position 1100: 0.008209969424491955
Position 11435: 0.007958738504892858
Position 5881: 0.0076911326736417256
Position 4187: 0.007624473061044717
Position 6150: 0.007465265306776629
Position 6515: 0.007111365597070833
Position 7935: 0.006505743373898788
Position 1713: 0.006434872757129657
Position 9669: 0.005775044575621824
Position 5021: 0.0052692812159564496
Position 6728: 0.004927620526582294
Position 1980: 0.004857119647827935
Position 11378: 0.003721334303587306
Position 5576: 0.003606847337408793
Position 3771: 0.003601696711507231
Position 9263: 0.003423164515057672
Position 1957: 0.003175369596333846
Position 261: 0.0027989886033419906
Position 3168: 0.0025323535186948204
Position 5561: 0.0025158452753992677
Position 3017: 0.0020887366339753283
Position 542: 0.0016030931654780413
Position 6284: 0.0014676919483335804
Position 1297: 0.001439296943760678
Position 236: 0.0013673031149169324
Position 4324: 0.0011383509680667247
Position 807: 0.0009141328911234517
Position 3306: 0.0008986190436275816
Position 3847: 0.0008628100866613382
Position 3820: 0.0008537473446895033
Position 4033: 0.000780729393997432
Position 3892: 0.0007546206735845913
Position 207: 0.0007160310839369799
Position 3482: 0.000655726117215132
Position 1665: 0.0005332347979535779
Position 5343: 0.0004765109605991192
Position 6854: 0.0004158416128090832
Position 494: 0.0004119634094278646
Position 172: 0.0003874465551577168
Position 1222: 0.00037296107669885934
Position 783: 0.0003554519536237209
Position 458: 0.00029317161640584504
Position 3644: 0.00027801375726838447
Position 832: 0.0002317234422159763
Position 468: 0.00021658032863156021
Position 350: 0.0002019037256725333
Position 1116: 0.0001992901909854041
Position 2171: 0.00017639755377763457
Position 1612: 0.00016540756100084646
Position 577: 0.0001527835687877469
Position 835: 0.00014809952438168787
Position 4355: 0.00014199962809755841
Position 3718: 0.00013962065416100281
Position 3332: 0.00013621677991361257
Position 599: 0.00012639439523151673
Position 730: 0.00011261128607707041
Position 3045: 0.0001124263265112228
Position 3191: 8.754117237997039e-05
Position 2130: 8.640526447757543e-05
Position 1842: 6.951910502970387e-05
Position 856: 5.96533854216718e-05
Position 1028: 4.4223768497328755e-05
Position 1347: 2.768590742401554e-05
Position 1549: 2.3109404171581825e-05
Position 787: 2.132001174638228e-05
Position 289: 2.006630593354132e-05
Position 1437: 1.5277504117646468e-05
Position 3082: 1.4097918410385195e-05
Position 1440: 1.3090616731052881e-05
Position 1588: 1.2666625754882663e-05
Position 293: 1.0188044854391383e-05
Position 548: 9.441225480902944e-06
Position 622: 9.358261519431322e-06
Position 1558: 9.09645222301026e-06
Position 915: 7.321772587776825e-06
Position 1538: 6.219329960308591e-06
Position 1669: 6.083647685871132e-06
Position 610: 3.974452639790935e-06
Position 365: 3.876623827086418e-06
Position 1569: 3.6936005382720315e-06
Position 1777: 3.6546210610587834e-06
Position 971: 2.2368282941776917e-06
Position 880: 1.6973745319325749e-06
Position 864: 1.6702260001885584e-06
Position 1400: 1.6019332941106252e-06
Position 1446: 1.5617003414083276e-06
Position 266: 1.3483655654377235e-06
Position 1813: 1.2492586724283448e-06
Position 650: 1.138702096902149e-06
Position 1025: 7.832205803670594e-07
Position 1048: 5.791164383704128e-07
Position 977: 5.162259804226007e-07
Position 102: 4.318509797908383e-07
Position 77: 2.963696714128338e-07
Position 130: 2.2217881406862122e-07
Position 742: 3.353559257587995e-08
Position 386: 1.5587266694286683e-08
Position 662: 1.3036981413172878e-09
Position 82: 3.4927492295553615e-10
Position 671: 9.108397695410789e-11
