Gene = RPA3
Position 228: 5.088091961606171e-09
Position 82: 4.717250621083108e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 9141: 0.9247046133446285
Position 32842: 0.6590562345941622
Position 14461: 0.6262632040645465
Position 14422: 0.23729537298567627
Position 21721: 0.15593311705378435
Position 4897: 0.13895817493074122
Position 7980: 0.12549111111481842
Position 21227: 0.11092547986923117
Position 10031: 0.09692510562566702
Position 14483: 0.059329727749672746
Position 4909: 0.056290522345608024
Position 4266: 0.055755967499342855
Position 9119: 0.04316386892086159
Position 26772: 0.03926252693425439
Position 3347: 0.03529087686329216
Position 599: 0.034354448972519894
Position 3365: 0.03344695609970713
Position 3253: 0.027676630320789736
Position 4929: 0.025173042544698827
Position 9056: 0.024286337484197472
Position 10101: 0.02367868662777293
Position 9990: 0.022595125529362714
Position 4282: 0.02058744545463635
Position 10052: 0.019338048292935728
Position 22952: 0.01740105725431601
Position 4263: 0.01563676448228262
Position 3876: 0.015484409210197957
Position 22136: 0.014077730685161863
Position 4240: 0.013590801510428666
Position 4490: 0.0118716989386902
Position 3241: 0.011750950312480734
Position 3380: 0.010418101481031283
Position 1116: 0.008227516044042137
Position 3302: 0.007039659726599231
Position 4788: 0.006837879915806712
Position 14670: 0.006710009689155397
Position 4094: 0.0064126569299016055
Position 3018: 0.006158278631385709
Position 15696: 0.005985487492096029
Position 8422: 0.005697131395426738
Position 4613: 0.005388022266824214
Position 10004: 0.005374975645789079
Position 3672: 0.005319632944576689
Position 17246: 0.005093380425158269
Position 7348: 0.004578182136484981
Position 1134: 0.00450705060908112
Position 640: 0.004479432050388424
Position 20121: 0.004191492199895067
Position 15773: 0.0039575110841372895
Position 16595: 0.0037157713524088474
Position 5266: 0.0036414308490079887
Position 5611: 0.0035050382529580692
Position 3257: 0.003411238971371683
Position 1284: 0.0034066041009167057
Position 17406: 0.0033761407994981566
Position 13327: 0.003368549752107416
Position 8387: 0.003268142535661224
Position 18048: 0.003189620388120798
Position 4250: 0.0031587569203139145
Position 8045: 0.0030902133827737065
Position 9211: 0.0030071465648085797
Position 9924: 0.0028009182976935993
Position 3215: 0.0025583801898172104
Position 7692: 0.00242859132292977
Position 4983: 0.0022653853419848657
Position 10080: 0.002217276260693289
Position 4227: 0.0021573936639265865
Position 18992: 0.0021084919804984976
Position 11590: 0.002099588210011813
Position 2888: 0.0019685573310356808
Position 17092: 0.0019012420143615474
Position 619: 0.001843227351784643
Position 545: 0.0017991466613368414
Position 10447: 0.0015677163932547899
Position 3841: 0.0015316422367079496
Position 7737: 0.0015055172175439178
Position 5907: 0.0015022099275842056
Position 3202: 0.0014162388191676424
Position 7403: 0.0013877784029733445
Position 13843: 0.0013063561426221982
Position 5007: 0.0012809301829128472
Position 4175: 0.0012745869002902172
Position 5528: 0.0012154452253544607
Position 3774: 0.0012129931839542588
Position 14676: 0.0012027759057253353
Position 14692: 0.0011615054455700448
Position 1131: 0.001157890041287998
Position 3690: 0.0011548999061228656
Position 4453: 0.0011376350833304332
Position 1181: 0.0010726469008839167
Position 3061: 0.0010560639987625112
Position 10736: 0.0009321968069021937
Position 16282: 0.0009187266937631469
Position 15431: 0.0009107978368367846
Position 15226: 0.0009006402578029483
Position 17089: 0.0008462068923152812
Position 15259: 0.0007747565182101156
Position 1137: 0.000753001081596331
Position 3066: 0.0007271584991447884
Position 5504: 0.0007227638640589152
Position 11355: 0.0007036697636090652
Position 18403: 0.0007029375757486768
Position 3199: 0.0006672023568990677
Position 14672: 0.000648045101588916
Position 13527: 0.00061933605463914
Position 2674: 0.0006037619281077084
Position 12451: 0.0005972135243040398
Position 12308: 0.0005925591404734805
Position 12545: 0.0005808032180404034
Position 13702: 0.0005760193740135129
Position 4042: 0.0005644966276111647
Position 9200: 0.0005617874234165618
Position 4304: 0.0005575126322507216
Position 15352: 0.0005380997686262026
Position 12494: 0.00047726327874352567
Position 3907: 0.0004769670960013547
Position 11691: 0.00045379289910231583
Position 16969: 0.00042062848289685134
Position 11226: 0.00040284033535984895
Position 14834: 0.00039357642415754386
Position 3178: 0.00035166921442778074
Position 10474: 0.00030401168570295457
Position 14742: 0.00029898768110775165
Position 11175: 0.00028711931037790015
Position 13288: 0.00022395135648141406
Position 649: 0.00020494947312810856
Position 11403: 0.00019556557339310134
Position 12333: 0.00019503712252762244
Position 1305: 0.00019154351908956757
Position 686: 0.00018908394740427387
Position 13504: 0.00018849191440510713
Position 10498: 0.0001785669081181263
Position 10471: 0.00017500097532744625
Position 697: 0.00017165612049951408
Position 13572: 0.0001630847460303424
Position 10600: 0.0001476878218506946
Position 12373: 0.0001418535983373563
Position 228: 0.00014023197774818273
Position 7811: 0.0001340127745875655
Position 714: 0.00012264145463209027
Position 12081: 0.00011938139870494912
Position 12147: 9.69462350659543e-05
Position 9037: 9.639809010648149e-05
Position 10834: 9.499951664102371e-05
Position 9680: 8.761317034549704e-05
Position 14017: 8.088856243927006e-05
Position 9004: 6.634163141281917e-05
Position 13354: 5.799516634392815e-05
Position 11592: 5.489634392057924e-05
Position 8953: 4.186819161404926e-05
Position 4334: 3.93806434847291e-05
Position 10400: 3.905444588008735e-05
Position 10584: 3.8565377049853255e-05
Position 9568: 3.733337517686916e-05
Position 10814: 3.6949880071176425e-05
Position 10394: 3.543762140134896e-05
Position 9883: 3.0680045053238807e-05
Position 6834: 1.6982251998078774e-05
Position 4077: 1.6832962845646106e-05
Position 3992: 1.6406515812931147e-05
Position 2927: 1.3828981445603006e-05
Position 3808: 7.775049838222051e-06
Position 3880: 4.351916705706466e-06
Position 2480: 4.190097165883205e-06
Position 3468: 3.982869304210513e-06
Position 3711: 3.7625197263846874e-06
Position 466: 3.5498692196960035e-06
Position 839: 3.5217867470883995e-06
Position 3636: 3.196505812943501e-06
Position 951: 3.0072182667543842e-06
Position 403: 2.5268617812581825e-06
Position 1035: 1.6623150981544726e-06
Position 2501: 1.6611883151518414e-06
Position 3544: 1.0788877043894681e-06
Position 2224: 8.354267098497913e-07
Position 3502: 8.321467483697611e-07
Position 1972: 6.383154652707104e-07
Position 2158: 5.440010103031443e-07
Position 397: 5.356139750473775e-07
Position 1680: 4.131300666429428e-07
Position 1762: 3.8272760103705533e-07
Position 2107: 3.6207896678910985e-07
Position 770: 3.35369366651062e-07
Position 1827: 3.0319416084291e-07
Position 1738: 2.6465821995989843e-07
Position 164: 2.1592261595072333e-07
Position 520: 2.0646263495493204e-07
Position 1324: 2.0375965436512777e-07
Position 433: 1.8667449325037117e-07
Position 778: 1.8130193555303397e-07
Position 1301: 1.3352225546036415e-07
Position 2636: 6.756410106875502e-08
Position 1235: 1.2885361392423868e-08
