Gene = SWT1
Position 9110: 0.024045660665686346
Position 37826: 0.022492189013721974
Position 4443: 0.01978798267314113
Position 7610: 0.01854314622134652
Position 7056: 0.018448979883706185
Position 22879: 0.01772955187907388
Position 20938: 0.017187341277580835
Position 249: 0.017131671227239933
Position 5885: 0.016655383250016715
Position 39333: 0.016381757514148505
Position 1189: 0.015845698996550427
Position 22965: 0.015667010790107044
Position 20872: 0.014584782582908783
Position 10384: 0.014138707101559117
Position 10305: 0.01359997651409892
Position 20806: 0.013572022123795364
Position 19939: 0.012930399554331007
Position 21023: 0.012635087515259128
Position 10852: 0.012157074454026997
Position 10114: 0.010917961562125211
Position 11622: 0.010366859974283757
Position 5445: 0.01002161857952455
Position 18575: 0.00961036571019217
Position 5644: 0.008525864489248535
Position 7115: 0.0077841748980677075
Position 4990: 0.007478362751582206
Position 11954: 0.007336559369043279
Position 10985: 0.006856989486347107
Position 11165: 0.006782036284419114
Position 20849: 0.00629599168332533
Position 2570: 0.006159670221920168
Position 3077: 0.0059408291434593285
Position 89: 0.005820877550591931
Position 7238: 0.005569107428426361
Position 11909: 0.005280919725166009
Position 7067: 0.005246133097772954
Position 916: 0.004272963751345336
Position 465: 0.00409948013138969
Position 20170: 0.0038866436588925997
Position 6019: 0.0038207813421033123
Position 7886: 0.003815143633658928
Position 4563: 0.0034659599888421655
Position 376: 0.0034543753715979876
Position 22820: 0.003312228426348471
Position 23502: 0.0032729080800078863
Position 7263: 0.003269250663428157
Position 11171: 0.0032232444268791498
Position 1165: 0.002892572523259186
Position 10368: 0.0028203318441167927
Position 22339: 0.0027580291840295385
Position 3838: 0.0020756601027918367
Position 10785: 0.0019993855018586664
Position 4606: 0.0019625874705675333
Position 20452: 0.0009377922293900717
Position 153: 0.0009168089301323321
Position 15992: 0.0008512084461398167
Position 10092: 0.00083607972814064
Position 5888: 0.0008043253099782814
Position 4036: 0.0007956750493282292
Position 6373: 0.0007914185370190846
Position 10856: 0.000755259402687833
Position 93: 0.0006728725484887241
Position 14759: 0.0006291336975916176
Position 10171: 0.0005936418092417718
Position 947: 0.0005933620581534598
Position 18616: 0.0005588644498645558
Position 10789: 0.0004706393714422294
Position 14882: 0.0004688884241094706
Position 9677: 0.00040630768144741234
Position 34857: 0.00035664028291634343
Position 2256: 0.00027558682734854804
Position 461: 0.0002347536885298682
Position 13031: 0.0002206420123555131
Position 1617: 0.00019118469660584243
Position 15738: 0.0001843765202484672
Position 16384: 0.00017492982289267335
Position 2202: 0.00017072440089093303
Position 654: 0.00016678199684561914
Position 404: 0.00016077004979535994
Position 15682: 0.0001604847991566508
Position 273: 0.00014649172505650976
Position 139: 0.00014145809114098938
Position 1020: 0.00013665318844345863
Position 1607: 0.0001236449217869233
Position 1588: 0.00011863145860897142
Position 731: 0.00010778425724778817
Position 52: 9.408923529144838e-05
Position 143: 8.333842168753932e-05
Position 297: 7.795156345493841e-05
Position 1173: 7.62131072573533e-05
Position 735: 5.835731351965193e-05
Position 13088: 4.773794181747102e-05
Position 12764: 3.708491393246735e-05
Position 4113: 2.2972514170396848e-05
Position 17999: 1.8152466010956384e-05
Position 1034: 1.7598236086101237e-05
Position 28624: 1.4985438202284808e-05
Position 9741: 1.3628140065262537e-05
Position 1066: 1.328486509690789e-05
Position 157: 6.392106210842479e-06
Position 159: 4.90909027518276e-06
Position 161: 4.819706453138656e-06
Position 155: 4.633824856450815e-06
Position 9756: 1.7418277472642946e-06
Position 4522: 1.0611696746311027e-06
Position 637: 4.843630434685631e-07
Position 96: 4.003682035010916e-07
Position 456: 2.4357013278397384e-07
Position 77: 1.666841792126885e-07
Position 494: 1.5125669059799187e-07
Position 368: 1.089880003946962e-07
Position 179: 9.552820484092367e-08
Position 580: 7.106573417815439e-08
Position 165: 4.099323369106351e-08
Position 10064: 2.3901454436837975e-08
Position 34: 1.8648874045356603e-08
Position 120: 1.4634894303505037e-08
Position 253: 1.0585101414333428e-08
Position 163: 2.887489923502061e-09
Position 448: 2.641409033864156e-09
Position 469: 7.383009018018415e-10
Position 15: 5.299518607653511e-10
Position 208: 1.332207329834597e-10
Position 259: 6.1614903349663636e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 33468: 0.9989652898491249
Position 9491: 0.9985828567776039
Position 17935: 0.9966665818182985
Position 27662: 0.9690395791968299
Position 11259: 0.9322449917333967
Position 37944: 0.8958299234099649
Position 23310: 0.778319260567172
Position 3752: 0.6854548561093617
Position 27162: 0.5442592429084284
Position 3956: 0.3876483844481481
Position 24865: 0.3310963019703645
Position 28485: 0.297186537302428
Position 3760: 0.29424454427800556
Position 28037: 0.25603675364246914
Position 20672: 0.2505249355678925
Position 48913: 0.2495446718027513
Position 12719: 0.2300369080959035
Position 10147: 0.16755035680263572
Position 8975: 0.15100831881422438
Position 41879: 0.13524934372023095
Position 35592: 0.12027878208712914
Position 36968: 0.11889289726918509
Position 1091: 0.11369113102825515
Position 24517: 0.11319767554723166
Position 36770: 0.10975416125986356
Position 9190: 0.10462879916392712
Position 47619: 0.09618047980786015
Position 37376: 0.09297586904725524
Position 37083: 0.09058855697509313
Position 2357: 0.07882484635892388
Position 10644: 0.07807215671009313
Position 9088: 0.06934211738146007
Position 28067: 0.06623639821113454
Position 42513: 0.061371180967341246
Position 23286: 0.05759489812912452
Position 43436: 0.056384570546746435
Position 18167: 0.05482900958094449
Position 39369: 0.053986643575724066
Position 17291: 0.04752504770173433
Position 2004: 0.04469107525207221
Position 38192: 0.03931135134254927
Position 4763: 0.038447029295726375
Position 38474: 0.036869250454012646
Position 22735: 0.0367102882911115
Position 24818: 0.035846313846495864
Position 42720: 0.03560382414780464
Position 1745: 0.03423380152776158
Position 2339: 0.03264083173919966
Position 43417: 0.03172182583437653
Position 40477: 0.031159419546921342
Position 11084: 0.02953250291558835
Position 1217: 0.0288647709374753
Position 28502: 0.026258724656354905
Position 39198: 0.026116162206210342
Position 6936: 0.02380453692411998
Position 37720: 0.023674859715277795
Position 7530: 0.022358289855005417
Position 20090: 0.0217533288722469
Position 4318: 0.021747069380292507
Position 5768: 0.021280489902098305
Position 272: 0.020296793657600648
Position 40366: 0.019556743349190414
Position 12669: 0.01798159245312717
Position 40996: 0.017478797508200083
Position 3965: 0.016659835142604617
Position 40767: 0.016035626348653947
Position 37900: 0.015068982215695984
Position 1165: 0.015003472958789814
Position 2360: 0.01464545459912475
Position 43082: 0.012645282007795994
Position 8818: 0.012424382293312936
Position 2313: 0.011081781622435722
Position 37528: 0.011080562617605498
Position 24660: 0.010861486885690845
Position 9851: 0.010061327765554089
Position 19656: 0.009971942681286679
Position 10764: 0.009732169185811683
Position 20136: 0.008450858317988476
Position 20287: 0.007987398637102907
Position 5182: 0.007762594388845627
Position 38789: 0.007696170205606198
Position 6978: 0.007674750955426874
Position 7202: 0.007671005564871126
Position 20743: 0.007601477794102546
Position 4878: 0.007465602443026117
Position 38859: 0.007107160581420819
Position 39664: 0.0069342440971399055
Position 833: 0.0066051043181222634
Position 4504: 0.005684276953741021
Position 11846: 0.00539274155924587
Position 10622: 0.005278104120020622
Position 2102: 0.004878765408142869
Position 18163: 0.00482727573700105
Position 2128: 0.004679236429603819
Position 40480: 0.004660297717912502
Position 11461: 0.004492761411693608
Position 3714: 0.003805930396829449
Position 2970: 0.0037687623799755195
Position 11830: 0.003667616869487543
Position 36070: 0.003397223215680419
Position 771: 0.0031398002078396295
Position 19602: 0.0029219618664260397
Position 9872: 0.0028571428380299835
Position 20632: 0.002765238210295462
Position 22332: 0.002758029184029533
Position 10548: 0.002738812768007617
Position 4058: 0.002732327436904859
Position 4698: 0.002690250314344452
Position 38507: 0.0025563566396270727
Position 5504: 0.0024355840592570938
Position 18331: 0.0021577574805513285
Position 11749: 0.0021490231110130693
Position 35917: 0.0021443834098814544
Position 5578: 0.0021096776909503806
Position 5496: 0.0020432216190122816
Position 1759: 0.0019139292701820824
Position 5444: 0.0018970986701378836
Position 2486: 0.0018063304555249221
Position 10781: 0.001784759782318626
Position 18558: 0.0017023423389231642
Position 2125: 0.0016697289788935236
Position 10113: 0.0015424779600402103
Position 5329: 0.0015298192165928938
Position 11489: 0.0015080946999929711
Position 10974: 0.0014929763215727576
Position 2483: 0.0014831458381759654
Position 27560: 0.0014709318515402493
Position 2879: 0.0013812769574139809
Position 297: 0.0013541720909314048
Position 23268: 0.0012905977255396794
Position 11408: 0.0012467046250245744
Position 11700: 0.0011822891662772387
Position 7115: 0.0011673525269833953
Position 10807: 0.001161571062952596
Position 10117: 0.0011333722643663258
Position 337: 0.0011246909421091054
Position 35186: 0.0011122768304547886
Position 14676: 0.0010980221217010847
Position 36275: 0.001000392582814364
Position 34781: 0.0009676685121001081
Position 11563: 0.0009212408843390523
Position 15596: 0.0009172749206212783
Position 36215: 0.0009107066230600764
Position 6221: 0.0007914185370190826
Position 2907: 0.0007907898060698279
Position 34532: 0.0007535106435912631
Position 11437: 0.0007213464491336403
Position 35388: 0.0007166868043291557
Position 27903: 0.0007148881560477813
Position 502: 0.0006955667242364716
Position 707: 0.0006880846841128498
Position 1855: 0.0006793978364140202
Position 5317: 0.0006404584406570541
Position 505: 0.0006389622537067153
Position 33708: 0.0005808845500985079
Position 10852: 0.0005519612430573805
Position 34582: 0.0005384634690076969
Position 10038: 0.0005277781475237687
Position 1531: 0.00044722679001552013
Position 530: 0.00044663398000179016
Position 11039: 0.00041143235729719507
Position 2242: 0.00040349344428794226
Position 10679: 0.0003986556280141563
Position 29223: 0.0003670602204606353
Position 172: 0.00035859930175080525
Position 3551: 0.0003564346291962115
Position 1621: 0.0003077303944427056
Position 33949: 0.0002879258349922219
Position 15720: 0.00027879484492365775
Position 1231: 0.0002685274812202577
Position 35139: 0.0002499969201653523
Position 11356: 0.00024591728175676637
Position 11266: 0.0002448830277216184
Position 10208: 0.00023947408768336834
Position 10009: 0.00023143366546291198
Position 11736: 0.0002258083881855571
Position 9666: 0.0002063926952970391
Position 1133: 0.00019688174647117037
Position 1482: 0.00018875547088437395
Position 1592: 0.0001784356131370113
Position 16304: 0.0001749298228926732
Position 4818: 0.00017176576909530504
Position 392: 0.00017071199424879016
Position 29666: 0.00015272206384342712
Position 10012: 0.00013861987920648657
Position 622: 0.0001346082985912416
Position 11410: 0.00013107446509226783
Position 31370: 0.00013075945481047304
Position 12884: 8.489147198322182e-05
Position 12888: 6.870179601679642e-05
Position 4224: 6.308213624967034e-05
Position 11495: 5.613203622300151e-05
Position 13056: 4.6654459548146746e-05
Position 5223: 4.1507854138618e-05
Position 1807: 4.08553963060629e-05
Position 5544: 4.028244989090088e-05
Position 208: 3.804217641185717e-05
Position 234: 3.4126314972836494e-05
Position 19628: 3.145342675178831e-05
Position 9213: 3.0065414873832616e-05
Position 961: 2.7260138479738293e-05
Position 10153: 2.5262443517670882e-05
Position 1908: 2.2357590343922258e-05
Position 2059: 2.167634085737761e-05
Position 5397: 1.9108878249237723e-05
Position 1380: 1.9082115242947212e-05
Position 4159: 1.7888260928829997e-05
Position 26235: 1.6732682045134297e-05
Position 1501: 1.572180946286062e-05
Position 10189: 1.4740535229725384e-05
Position 30649: 1.4362189885461026e-05
Position 10081: 1.3281340712683764e-05
Position 9847: 1.2567608318766975e-05
Position 4989: 1.0407303686732214e-05
Position 5185: 9.37966652535276e-06
Position 5247: 8.342830829050036e-06
Position 340: 7.787437747394714e-06
Position 1814: 7.237122424156764e-06
Position 10252: 6.759463064973789e-06
Position 19485: 5.041579866530309e-06
Position 23572: 4.333415887048284e-06
Position 10297: 4.29713326033473e-06
Position 545: 4.101547770487598e-06
Position 10983: 3.742777954442084e-06
Position 476: 3.6435253935141224e-06
Position 402: 2.639467574995319e-06
Position 238: 2.589753104922755e-06
Position 20777: 2.2907604154226926e-06
Position 11617: 1.5095786261335035e-06
Position 791: 7.959177156935588e-07
Position 388: 5.891012295609181e-07
Position 10724: 3.7935546542237567e-07
Position 637: 2.354132219433994e-08
Position 643: 1.6377864383261854e-08
Position 12564: 6.662918665540772e-09
Position 663: 5.457851370515173e-09
Position 131: 1.337324470001488e-09
