Gene = CDCA8
Position 1348: 6.116372341056466e-05
Position 2322: 5.3405165283378036e-05
Position 668: 5.245254027257548e-05
Position 63: 4.437032225421095e-05
Position 663: 4.3283603846968344e-05
Position 91: 3.713967975558803e-05
Position 20: 3.440513742138696e-05
Position 85: 3.241520478835034e-05
Position 2588: 3.0874996431323225e-05
Position 1507: 2.902926068428189e-05
Position 401: 2.3227551769952692e-05
Position 55: 1.9064516039086814e-05
Position 30: 1.646427943011601e-05
Position 194: 1.1478586206802034e-05
Position 146: 9.388994063892425e-06
Position 74: 6.444107606718352e-06
Position 361: 6.356437823671574e-06
Position 3622: 4.067421376498605e-06
Position 188: 3.915194197029242e-06
Position 69: 3.0419141963814667e-06
Position 33: 7.006583920112758e-07
Position 165: 4.0607368327440474e-07
Position 3722: 3.8175763915374353e-07
Position 300: 3.6567266869788454e-07
Position 218: 2.6040924129007526e-07
Position 540: 6.185812724145233e-08
Position 382: 5.207212167748432e-08
Position 292: 4.1783937706682826e-08
Position 207: 3.8871210898232135e-09
Position 452: 1.4879030577052684e-09
Position 295: 1.3287217063351053e-09
Position 466: 1.1111815304076758e-09
Position 459: 9.979597535306726e-10
Position 461: 6.253845643543366e-10
Position 512: 4.927613380413268e-10
Position 1082: 4.0233554264061473e-10
Position 865: 3.7687661986524787e-10
Position 1040: 2.487061828385074e-10
Position 902: 5.363348850647028e-11
Position 921: 2.967890847876691e-11
Position 761: 2.3208608181513904e-11
Position 699: 6.140098780651324e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 486: 0.9983591047895531
Position 257: 0.9605779891628479
Position 14559: 0.8821163100671006
Position 6486: 0.8284796078866743
Position 8017: 0.8009039677194462
Position 15903: 0.788807059048713
Position 10833: 0.6946787705884035
Position 9335: 0.6640175487391617
Position 5589: 0.39022234735028144
Position 13022: 0.24482460587527152
Position 4386: 0.14485517692461916
Position 3491: 0.13595258523736994
Position 4301: 0.11905289318623329
Position 16279: 0.11733626559818217
Position 7921: 0.11711798781997124
Position 12695: 0.11129966770867017
Position 9313: 0.09713201362779823
Position 6185: 0.09549782263086389
Position 9924: 0.07741384674762489
Position 15291: 0.07471070385536505
Position 14802: 0.07150649773969636
Position 7985: 0.06981910246840342
Position 6221: 0.06944896180213285
Position 13239: 0.05164233352510419
Position 12692: 0.03671680319215624
Position 4368: 0.031199116786518592
Position 12250: 0.029603244698665966
Position 10862: 0.029527259048448565
Position 4360: 0.027696951708050227
Position 283: 0.027550343171397085
Position 10016: 0.02117473036947607
Position 5878: 0.02018777735266255
Position 15623: 0.015152512455002208
Position 5556: 0.015123069050700058
Position 12414: 0.014790417795921185
Position 10698: 0.01423354267794149
Position 4311: 0.013874629884143848
Position 16799: 0.012489476189212567
Position 6741: 0.01051345112710833
Position 5777: 0.010388586830312888
Position 4615: 0.010019976490962444
Position 7593: 0.009956364047365522
Position 6402: 0.00994832212920304
Position 3468: 0.009759150961559191
Position 16732: 0.009489375931704928
Position 3776: 0.008711350385648417
Position 14777: 0.008646729899507198
Position 6898: 0.00837209266114981
Position 3754: 0.008002393635537225
Position 2190: 0.007776552223908008
Position 8308: 0.007446650902320729
Position 4179: 0.00674853010503861
Position 14368: 0.006572760893354501
Position 9642: 0.0065477269864226756
Position 15765: 0.006142123039793737
Position 16141: 0.005562795636571825
Position 14421: 0.004556730642037776
Position 15926: 0.004236257538090255
Position 7903: 0.004201183052604229
Position 8186: 0.004115916551757997
Position 2061: 0.004037536468848198
Position 14825: 0.004011379049330697
Position 9895: 0.00384697434957777
Position 10917: 0.0036136858813111397
Position 2502: 0.003557249598112717
Position 7739: 0.0034191962268017256
Position 12895: 0.0033893079545518393
Position 4411: 0.0032463749513263534
Position 10701: 0.003073258209298012
Position 5440: 0.002855355123237222
Position 3438: 0.0026468704899970026
Position 6456: 0.00261943182344077
Position 5654: 0.0023845776284025033
Position 12465: 0.0023368904126668025
Position 10904: 0.002212359940055931
Position 16018: 0.002200383289221124
Position 15807: 0.0021772877270617597
Position 5257: 0.002071033481998533
Position 8025: 0.0016455839397176908
Position 14852: 0.001599540996264972
Position 16312: 0.0015341554269872354
Position 9856: 0.0014967069264273272
Position 2458: 0.0014888513394301123
Position 5423: 0.0013907157259768505
Position 15929: 0.0012724775638730307
Position 15111: 0.0012471713565620501
Position 5523: 0.0012342037360788328
Position 4395: 0.0012104526242886354
Position 3942: 0.0011658439518090217
Position 8034: 0.0011604950444668181
Position 15684: 0.0011204140081884997
Position 12631: 0.0011187986946522605
Position 6006: 0.001096256813898462
Position 8195: 0.0010909262440381567
Position 5290: 0.0010804333356604094
Position 5293: 0.001067674405690125
Position 2625: 0.0009916973617634657
Position 7685: 0.0009725943198906971
Position 4722: 0.0009486397135757442
Position 8465: 0.000932872291338974
Position 3285: 0.0008964746117375873
Position 7952: 0.0008745658678959
Position 13308: 0.0008531456250720411
Position 14996: 0.0008181519290339918
Position 15108: 0.0007728100738902858
Position 5661: 0.0007687943951428292
Position 4085: 0.0007440935669003994
Position 1471: 0.0007350327724680489
Position 10676: 0.0007226871550825631
Position 8485: 0.0007115946146070295
Position 12274: 0.0006984763671002084
Position 7718: 0.0006770283935433438
Position 16679: 0.0006388250034271653
Position 9900: 0.0006120344714509958
Position 4444: 0.0005692914579003232
Position 4423: 0.000561413194903079
Position 3389: 0.0005465359802436948
Position 16650: 0.0005357600428993592
Position 13413: 0.0005336530530528213
Position 16623: 0.0005172230387091217
Position 15459: 0.0004965251027114251
Position 14713: 0.0004672130153416412
Position 503: 0.00044492727075947736
Position 536: 0.0004347908878192525
Position 3511: 0.0004081402530223139
Position 5202: 0.00039690099108679824
Position 8489: 0.000373321116223228
Position 864: 0.0003609126724243807
Position 3557: 0.0003559268228480684
Position 4420: 0.00030596682925868225
Position 11701: 0.00029862985940570146
Position 2273: 0.0002772398791567416
Position 581: 0.00026460556177513005
Position 8556: 0.0002627285213748775
Position 5914: 0.0002495130019904493
Position 3847: 0.0002445200460064015
Position 15127: 0.00020189338791124837
Position 8671: 0.00019776564784810126
Position 5695: 0.00019170291282133247
Position 2542: 0.0001813925814748051
Position 1401: 0.00017043256303059083
Position 3232: 0.0001449095415835471
Position 12013: 0.0001445766441627607
Position 4130: 0.0001366031564412021
Position 9968: 0.00013610404939911152
Position 3880: 0.00012940663079082267
Position 3274: 0.00011535979314835384
Position 4196: 0.00011341017687216925
Position 4145: 0.00011124561528195226
Position 8188: 0.00010918690204024153
Position 4229: 9.972966265039409e-05
Position 351: 9.694012013409061e-05
Position 4133: 9.629730763136965e-05
Position 516: 8.881253394775861e-05
Position 2861: 8.68577171460356e-05
Position 3908: 8.533963511664676e-05
Position 13005: 7.997924653386628e-05
Position 2349: 7.618908525889867e-05
Position 3198: 7.535310207791534e-05
Position 10160: 7.108406451925699e-05
Position 3267: 6.56073022186251e-05
Position 2391: 6.487335903085215e-05
Position 2366: 5.947429058753338e-05
Position 2513: 5.7627750018177775e-05
Position 2516: 5.7203457886841156e-05
Position 7760: 5.679632576417768e-05
Position 7887: 5.3177659085192675e-05
Position 1352: 5.253671901268471e-05
Position 11049: 5.24650166228336e-05
Position 3245: 5.201776503929756e-05
Position 287: 5.0273535959654083e-05
Position 3289: 4.781847892189429e-05
Position 4434: 4.757523796716101e-05
Position 1608: 4.4444475909259893e-05
Position 8259: 4.1950254436722305e-05
Position 849: 4.1180316922443044e-05
Position 563: 3.945633904638204e-05
Position 3360: 3.1022020269972355e-05
Position 8200: 2.7645549195595783e-05
Position 1162: 2.6760505783082793e-05
Position 1958: 2.6433400376613068e-05
Position 3718: 2.450628115878977e-05
Position 218: 2.2456455063669987e-05
Position 6382: 2.1540562261964832e-05
Position 6945: 1.9984019623746635e-05
Position 3500: 1.931350829926165e-05
Position 2129: 1.9074484853560025e-05
Position 3317: 1.476027377061068e-05
Position 2308: 1.3744938678952063e-05
Position 3255: 1.3001427867077084e-05
Position 1868: 1.1318048327593449e-05
Position 1389: 1.02274267940484e-05
Position 1165: 1.0218670657268042e-05
Position 1438: 9.777923661312928e-06
Position 268: 9.686740715590459e-06
Position 3251: 9.672473750120695e-06
Position 995: 9.156197120338561e-06
Position 325: 8.5497449616726e-06
Position 3666: 7.943781095457672e-06
Position 160: 7.838310189253493e-06
Position 9141: 7.069632592011989e-06
Position 9222: 7.040188254241729e-06
Position 2279: 6.97900335436061e-06
Position 439: 6.685072422827386e-06
Position 3207: 6.295929967384919e-06
Position 3210: 5.115606596037536e-06
Position 1917: 4.947536983882366e-06
Position 3133: 4.666609312040226e-06
Position 3883: 4.3440468545019655e-06
Position 1191: 4.023786493277011e-06
Position 3721: 3.592995463762161e-06
Position 1360: 3.233909186176194e-06
Position 512: 3.0801173002781203e-06
Position 1488: 2.776994281657402e-06
Position 2570: 2.416981639590258e-06
Position 295: 2.32403091668059e-06
Position 2901: 2.3108183521115556e-06
Position 308: 2.2387076498004004e-06
Position 1015: 2.170766103703147e-06
Position 9805: 2.138422584868348e-06
Position 332: 1.328096458506324e-06
Position 431: 1.2959866592790422e-06
Position 1099: 1.2373106579643972e-06
Position 292: 1.224127838002001e-06
Position 2006: 1.04700235858081e-06
Position 1082: 9.909254396477297e-07
Position 1167: 9.089651283489596e-07
Position 1233: 9.053070394004594e-07
Position 9359: 8.429545149559725e-07
Position 2413: 8.246028138537814e-07
Position 2124: 8.190336413253783e-07
Position 520: 8.117177844099159e-07
Position 4447: 7.780335610817935e-07
Position 539: 6.741208939900125e-07
Position 2071: 5.965933986671469e-07
Position 1217: 5.381563784850505e-07
Position 1572: 5.123147658893084e-07
Position 1657: 4.941856597341789e-07
Position 1496: 4.3119271370453493e-07
Position 1655: 4.1364213411894264e-07
Position 125: 3.215647477061513e-07
Position 745: 3.1069594413534554e-07
Position 524: 3.8539592552092914e-08
Position 366: 3.5523674788121346e-08
Position 140: 2.6852512024869426e-08
Position 101: 1.6471481664375815e-08
Position 129: 1.4450898597374015e-08
Position 371: 2.330422675353308e-09
Position 378: 2.0517734076064354e-09
Position 593: 2.3307787855965387e-10
Position 103: 2.1982015004554675e-10
Position 714: 1.2810774157977803e-11
Position 681: 1.1012902906730166e-11
Position 968: 9.619510974792411e-12
Position 875: 5.151398569614603e-12
Position 685: 2.1479499146147966e-12
Position 696: 1.8631363046407643e-12
Position 997: 1.0975248377491743e-12
Position 667: 1.0138637421121366e-12
Position 650: 2.6340683526928405e-13
Position 620: 2.4397877184200015e-13
Position 645: 3.2252497133600467e-14
Position 921: 2.982813341381627e-14
Position 881: 1.3848216924051637e-14
