Gene = LEXM
Position 99: 0.0005807050101252252
Position 758: 0.0005321729745844585
Position 8648: 0.00043040878759210803
Position 677: 0.00040279872486447026
Position 3028: 0.00039943351315256155
Position 1532: 0.000352843221710017
Position 11471: 0.00034981244442207793
Position 2704: 0.00034664203330575635
Position 9115: 0.000317892940947774
Position 2385: 0.0002835470362627958
Position 7299: 0.0002680854205406118
Position 763: 0.0002338279142606662
Position 1313: 0.00022724266279358095
Position 643: 0.00018790407518805337
Position 1953: 0.0001740918110585288
Position 685: 0.00014826077687014736
Position 6131: 9.798154153758674e-05
Position 193: 9.166903447764855e-05
Position 11251: 8.82307882442598e-05
Position 5768: 8.046100498052181e-05
Position 437: 6.876208977623041e-05
Position 629: 5.7532416440814156e-05
Position 477: 4.9549346809278116e-05
Position 6151: 3.5932411211996075e-05
Position 122: 2.4866305625515024e-05
Position 618: 2.471590054247957e-05
Position 6707: 2.4640185242570237e-05
Position 5829: 2.4531250121716104e-05
Position 167: 2.2615391696200136e-05
Position 933: 2.0026036552909816e-05
Position 450: 1.935349116059394e-05
Position 1662: 1.722721322919231e-05
Position 2542: 1.4610656447798987e-05
Position 296: 1.420861152227565e-05
Position 1018: 1.3610030632723698e-05
Position 12125: 1.3193015677860354e-05
Position 1057: 1.1823153781190512e-05
Position 248: 1.1272202664211835e-05
Position 366: 1.0353296117492057e-05
Position 12046: 8.910345467958434e-06
Position 12148: 8.02432243820474e-06
Position 503: 3.6604369490730005e-06
Position 11467: 3.2297630567315745e-06
Position 969: 1.81114849035422e-06
Position 11: 1.0835295056028707e-06
Position 8985: 9.276308000587807e-07
Position 347: 7.040647267278917e-07
Position 387: 9.73680108776198e-08
Position 1409: 3.769472125287101e-08
Position 420: 7.449290586495102e-09
Position 173: 1.570105957161203e-11
Position 17: 2.621742675847137e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10925: 0.9997625551494614
Position 5730: 0.9930043554134326
Position 8850: 0.9609852286732977
Position 5982: 0.9556414160529918
Position 7750: 0.95444834328702
Position 1825: 0.8834275964816821
Position 932: 0.7351128601826569
Position 1488: 0.5967368491559033
Position 566: 0.47702895062952283
Position 17909: 0.42894781283343786
Position 3486: 0.34913638388873525
Position 10414: 0.3457280408135069
Position 5002: 0.327239200632617
Position 7581: 0.21310448172798097
Position 1462: 0.1930032149162331
Position 17735: 0.18240502031920414
Position 1472: 0.15991221302376815
Position 13170: 0.15302113789221136
Position 10367: 0.13211092576003122
Position 4314: 0.11377005722825231
Position 6294: 0.11246424748811622
Position 7413: 0.10343776431872523
Position 18804: 0.09894342004789215
Position 11180: 0.09417518100623887
Position 17300: 0.0822977147506842
Position 11293: 0.06128613259380605
Position 4529: 0.053898698362644076
Position 7430: 0.04807947997578102
Position 11161: 0.04406318713891113
Position 16416: 0.041118105827581526
Position 4152: 0.03782668357346085
Position 12492: 0.037090041113781023
Position 9956: 0.031980991625128845
Position 9055: 0.03080078752297584
Position 2541: 0.030678480945764388
Position 15630: 0.029164837210821963
Position 6776: 0.027858274108779
Position 1138: 0.027742433993458084
Position 7591: 0.026815050008389733
Position 8573: 0.025725664897753384
Position 8404: 0.021768879489253188
Position 2908: 0.02021264147674753
Position 12549: 0.018099205643064272
Position 21353: 0.018005309160385948
Position 21037: 0.017466254320134218
Position 848: 0.016892932025044913
Position 1828: 0.016610668629293945
Position 2885: 0.016136328588796933
Position 1055: 0.015307693674955762
Position 18970: 0.014943636387299519
Position 9626: 0.01480504938879776
Position 9028: 0.01451764614230133
Position 10463: 0.014511320624836597
Position 11394: 0.013960961756518881
Position 20273: 0.01328823674420872
Position 1259: 0.013225301753478259
Position 16506: 0.013112503548452838
Position 18538: 0.013072301166767625
Position 17409: 0.01287446200756813
Position 9143: 0.012404733899596926
Position 19007: 0.0123404853125739
Position 3106: 0.0119230349516796
Position 7563: 0.011472051045636703
Position 12261: 0.011454791275751441
Position 7389: 0.011343131122512482
Position 13248: 0.010404667471429083
Position 868: 0.010292547081194637
Position 1707: 0.0101219075428031
Position 9732: 0.010030874807216757
Position 10256: 0.009828133477363894
Position 10272: 0.009483372035979053
Position 8321: 0.008890953675746794
Position 8071: 0.00871321718784596
Position 6355: 0.008543391138146483
Position 9757: 0.007830512427500434
Position 6265: 0.0077972094282609
Position 10555: 0.007753855511335869
Position 8455: 0.007736841127331893
Position 889: 0.007735223120385489
Position 4324: 0.00765289413169117
Position 6020: 0.0074841858295096085
Position 10599: 0.007457444775184976
Position 7176: 0.007407996799037293
Position 8112: 0.007295655865277943
Position 347: 0.006957052667919071
Position 3460: 0.006659608831427874
Position 9972: 0.00642523916764378
Position 11974: 0.006081270026491558
Position 15856: 0.006072438304939099
Position 8238: 0.005937947949302854
Position 9105: 0.005401043606363594
Position 14161: 0.005198160761676321
Position 1440: 0.005079454375581055
Position 5671: 0.004896990496488741
Position 9513: 0.0048471086649289445
Position 18678: 0.004740239129473682
Position 364: 0.004722418499144389
Position 7722: 0.004531549640325602
Position 2603: 0.004481777941572694
Position 3457: 0.004112325472991013
Position 16474: 0.004003811547196194
Position 7093: 0.00396953097403569
Position 5380: 0.003837380091882816
Position 7435: 0.003726351222833832
Position 1509: 0.0037234728424839687
Position 8798: 0.0035958274330506984
Position 1018: 0.00345541805135172
Position 7868: 0.0032791401141750768
Position 820: 0.003094278444780997
Position 6405: 0.0030254251138689637
Position 9803: 0.002726191507433879
Position 1594: 0.0026297102193237787
Position 8138: 0.0026226822561502524
Position 8867: 0.002537457791642504
Position 15461: 0.0025356514311045365
Position 1416: 0.002462066098997737
Position 5956: 0.0023109831063915075
Position 832: 0.0022714355353985792
Position 3207: 0.0021155602433882855
Position 1541: 0.002082267317416611
Position 8375: 0.0020411490114472537
Position 1143: 0.0019931532007580566
Position 4399: 0.001955253690091804
Position 8343: 0.001921722623497827
Position 966: 0.0019199568574522268
Position 1237: 0.0018375453219712555
Position 12740: 0.001779774116763182
Position 2308: 0.001767432439020203
Position 8415: 0.0017601221865678961
Position 10430: 0.001659899039391844
Position 2344: 0.0016572120404537516
Position 1516: 0.0015121880098538818
Position 572: 0.0011817343174528082
Position 8184: 0.001137470113330391
Position 6502: 0.0011228525680595197
Position 12623: 0.0010570839411394185
Position 7725: 0.0010114863725181498
Position 1789: 0.0009963946303808771
Position 11357: 0.0009522493313139481
Position 883: 0.0008264993250060292
Position 11659: 0.0007255948693578068
Position 1496: 0.0007062917060101764
Position 9823: 0.0006428846500192866
Position 263: 0.0006077295256884029
Position 707: 0.0005801193180570798
Position 1795: 0.0005596064565786594
Position 1381: 0.0005380292687997587
Position 8165: 0.0005331796982228248
Position 788: 0.0005231840552642784
Position 13646: 0.0004661039114471009
Position 11244: 0.000464801790462863
Position 2408: 0.0004563059030872298
Position 1862: 0.0004417307596736885
Position 426: 0.0004067760921041893
Position 969: 0.00038155656991243936
Position 495: 0.00038136499279032676
Position 3605: 0.00034080632109977966
Position 407: 0.00032876991783796944
Position 772: 0.00031181343793285597
Position 3332: 0.0003100300002157926
Position 11218: 0.00029649738751745064
Position 3277: 0.0002640625090375585
Position 6613: 0.00026385567895918647
Position 11942: 0.00024890243554282393
Position 12074: 0.00024310352576362675
Position 12440: 0.00024087464941114652
Position 1719: 0.00023674637903219075
Position 221: 0.0002173196589043458
Position 1668: 0.000204791518042535
Position 11363: 0.00019817509340595686
Position 1687: 0.00018498876198199744
Position 6505: 0.0001751628900570429
Position 1579: 0.00016712130347892033
Position 593: 0.00013215215162150893
Position 8830: 0.0001216414782571661
Position 10015: 0.00011853605642764495
Position 1724: 0.00011009090766118455
Position 10830: 0.00010499868979142022
Position 8737: 0.00010093534390641076
Position 457: 9.91965452980732e-05
Position 460: 9.715451164842226e-05
Position 6645: 8.70522828679581e-05
Position 2352: 8.59007066230218e-05
Position 3213: 8.516679810558996e-05
Position 578: 8.49011207026832e-05
Position 11191: 8.466299853212563e-05
Position 1600: 7.661926841363025e-05
Position 6298: 7.596893152300248e-05
Position 11423: 5.830426311639574e-05
Position 2260: 5.435120250853432e-05
Position 902: 5.4173424325058026e-05
Position 244: 5.3539178391590965e-05
Position 10749: 4.442636921740485e-05
Position 6335: 4.21714664847975e-05
Position 383: 4.127811697971596e-05
Position 13083: 3.2191349663942675e-05
Position 11486: 3.2147138908359596e-05
Position 596: 2.9648917022403242e-05
Position 500: 2.2117727314785846e-05
Position 432: 2.211299817944863e-05
Position 9203: 2.1678746850312e-05
Position 6030: 1.6486817642777907e-05
Position 10047: 1.538589786067593e-05
Position 608: 1.3399526487518143e-05
Position 6412: 1.3349803230334036e-05
Position 1743: 1.222482919894944e-05
Position 673: 8.87256011979398e-06
Position 896: 8.101281001709612e-06
Position 8708: 7.516234609100026e-06
Position 1871: 7.3077133987787045e-06
Position 11188: 7.26642628090378e-06
Position 2036: 7.094809602827428e-06
Position 6219: 6.939576847554914e-06
Position 6269: 6.294283262981436e-06
Position 727: 6.237173969624237e-06
Position 8934: 5.954879317019379e-06
Position 2143: 5.6245007485970454e-06
Position 2513: 5.309829856570368e-06
Position 2091: 5.16138667348711e-06
Position 9223: 3.793853669390272e-06
Position 8606: 3.661077328129943e-06
Position 6329: 2.9390243418175166e-06
Position 1876: 2.867554330411465e-06
Position 7640: 2.50401375020502e-06
Position 2416: 2.1621200209778278e-06
Position 8429: 2.036830995428705e-06
Position 8354: 1.925783111330189e-06
Position 10657: 1.8643359718706396e-06
Position 8001: 1.6297971892573001e-06
Position 8665: 1.470736122448186e-06
Position 5931: 1.0139899913598026e-06
Position 6832: 1.0051438194771817e-06
Position 309: 9.719935820570688e-07
Position 409: 9.442095943273487e-07
Position 291: 7.00918216883669e-07
Position 203: 3.9913390279236033e-07
Position 6198: 3.878211281386102e-07
Position 200: 3.6908550037148463e-07
Position 387: 3.2280958898812556e-07
Position 5914: 2.391005590904159e-07
Position 6126: 1.41548322102298e-07
Position 240: 1.0634414614073572e-07
Position 6192: 9.649206205155632e-08
Position 629: 8.764327608508805e-08
Position 6170: 8.591643205228157e-08
Position 242: 8.288189965571226e-08
Position 1834: 6.191911292348792e-08
Position 1914: 5.89762595715725e-08
Position 313: 1.927425979911379e-08
Position 293: 6.484451093036847e-09
Position 469: 5.679415979343998e-09
Position 11303: 5.2660023903660604e-09
Position 436: 4.123626815627089e-09
Position 270: 3.708664910944673e-09
Position 282: 2.6305787009780466e-09
Position 296: 1.731724424037949e-09
Position 11308: 1.5164089951586569e-09
Position 316: 7.139269604208416e-10
