Gene = STIL
Position 12302: 0.004389790749603753
Position 32105: 0.004347236090077567
Position 284: 0.00399846768379397
Position 1233: 0.003835909591280218
Position 354: 0.0033363126641477512
Position 44505: 0.003157810957144313
Position 15062: 0.0030796165464610603
Position 1264: 0.002756292472812314
Position 6635: 0.002370640935104977
Position 1919: 0.002360453784342847
Position 4070: 0.0023369558553923103
Position 172: 0.0022736513576721274
Position 8382: 0.001973423750976271
Position 32260: 0.0016448886527686607
Position 16072: 0.0016095175596765635
Position 44518: 0.0015361598951226445
Position 12449: 0.001310236242195198
Position 17603: 0.00123084295849849
Position 560: 0.0011723224186815841
Position 3314: 0.001149209093068412
Position 1229: 0.0011324608583034917
Position 10441: 0.0010263183694229903
Position 32138: 0.0010088992934632565
Position 1042: 0.0007324729559881591
Position 12611: 0.000723132901012652
Position 593: 0.0007130757869964682
Position 5662: 0.0006700751539023928
Position 2226: 0.0006439206300513806
Position 12573: 0.0006168985953997378
Position 32156: 0.0004995936069411365
Position 722: 0.0004820299566956053
Position 15751: 0.0004535564055493009
Position 1226: 0.00039983838903451236
Position 2712: 0.00032001811895184066
Position 3880: 0.0003112168016230985
Position 2319: 0.00029055422488906874
Position 4727: 0.00027998120287015763
Position 2917: 0.00023103338169455566
Position 4648: 0.00022347760733538394
Position 176: 0.0002101680168097048
Position 34667: 0.000189849718623969
Position 4135: 0.00018875475197912742
Position 434: 0.0001848242731232987
Position 4008: 0.00017423285337584644
Position 2749: 0.00012933916196580632
Position 628: 0.00011134361477099474
Position 106: 0.00010538066167554772
Position 342: 8.045583559647312e-05
Position 1772: 7.759070524965516e-05
Position 2178: 7.260320190936257e-05
Position 546: 7.200403332714825e-05
Position 180: 7.082444729183172e-05
Position 4580: 7.008054559428073e-05
Position 4343: 6.541353035774374e-05
Position 6437: 6.358619860900635e-05
Position 6424: 6.286739708593607e-05
Position 527: 4.754911286774539e-05
Position 695: 4.29710653453361e-05
Position 5354: 4.199313340595462e-05
Position 4388: 3.9961367073997465e-05
Position 5545: 2.2053537841490407e-05
Position 4510: 1.8918301266311032e-05
Position 33162: 1.7015926682824164e-05
Position 5356: 1.653107289047145e-05
Position 4524: 1.4336606359737955e-05
Position 4383: 7.768777678177114e-06
Position 34062: 4.848763336746455e-06
Position 3932: 3.742496054633416e-06
Position 116: 3.580812116141023e-06
Position 4882: 3.4736454878237506e-06
Position 135: 3.3185154384370635e-06
Position 4153: 9.125273428592942e-07
Position 4274: 8.385274154689234e-07
Position 4422: 4.523869455263063e-07
Position 1583: 3.897765074202026e-07
Position 126: 2.993903224539846e-07
Position 305: 1.8900524045748833e-07
Position 45: 1.2713381150499033e-07
Position 250: 2.390583449202998e-08
Position 431: 1.6561097235597628e-08
Position 200: 1.5905349035621128e-08
Position 38: 1.389729570840943e-08
Position 716: 9.564963377823648e-09
Position 445: 6.821660233612401e-09
Position 197: 2.2335663714012546e-09
Position 4139: 1.4235192368996013e-09
Position 330: 1.3995876189972553e-09
Position 4026: 1.393422889928996e-09
Position 267: 5.778689482035157e-10
Position 18: 3.0694651651369704e-10
Position 4189: 4.334562703451207e-11
Position 204: 9.42356441287837e-14
Position 321: 2.4886736866297887e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 31687: 0.9999182100108442
Position 3784: 0.9963486411893154
Position 12398: 0.9628785217976379
Position 26486: 0.9406493608925914
Position 11800: 0.9327134217532901
Position 18298: 0.8563201366565175
Position 41905: 0.7762766362376351
Position 217: 0.6788234570632364
Position 44280: 0.5557953902570925
Position 9150: 0.4723812309127677
Position 33722: 0.43521370931355163
Position 32342: 0.42041326538642876
Position 13994: 0.3273153322460232
Position 32937: 0.29681121654717885
Position 44307: 0.265638759032274
Position 12148: 0.2472944987689371
Position 41953: 0.21702528111007657
Position 14178: 0.20134284450946233
Position 53607: 0.18450593274771124
Position 33783: 0.15559860517243285
Position 32445: 0.1502430934112547
Position 44937: 0.1430929908845759
Position 24561: 0.1285729892220774
Position 52246: 0.1037683576602017
Position 49792: 0.09524026648209803
Position 18248: 0.09365224544401977
Position 47336: 0.09181650619933344
Position 44899: 0.09137064748926135
Position 9165: 0.08449490535630376
Position 11410: 0.08091686947147594
Position 44911: 0.07820431968314184
Position 16247: 0.07751022316213994
Position 33393: 0.0749178287189887
Position 17760: 0.07450584673185374
Position 15918: 0.06764041670445868
Position 16222: 0.05733077186927052
Position 44304: 0.056363729794567455
Position 14074: 0.05630987949295423
Position 16014: 0.050992860279831825
Position 32345: 0.043053818350349896
Position 32320: 0.03949935646889795
Position 43926: 0.03819723443058276
Position 12085: 0.03269709189416621
Position 5597: 0.03222360029202209
Position 18083: 0.032065254932033986
Position 9162: 0.03097139942847697
Position 18131: 0.02661101178158215
Position 33093: 0.026093721512848087
Position 14115: 0.02546377078941417
Position 200: 0.02412503197728555
Position 1697: 0.022939680311498834
Position 45559: 0.022357581093990088
Position 5763: 0.02218172226719876
Position 6180: 0.02025651416694352
Position 6205: 0.018313732836306742
Position 4500: 0.0180520819320206
Position 46481: 0.017545926141410484
Position 5759: 0.016788017827935212
Position 33850: 0.015859130045210498
Position 9375: 0.014919072478944858
Position 14118: 0.014678642885966268
Position 6327: 0.01454173799831338
Position 44750: 0.014414563071559083
Position 1041: 0.013481133384808074
Position 1128: 0.012349665217573438
Position 42591: 0.012209526299871864
Position 4601: 0.010869014900655411
Position 45416: 0.010345308016003668
Position 15839: 0.010340645824582656
Position 45778: 0.010285163892902677
Position 14017: 0.009707697529742218
Position 434: 0.009192878482710486
Position 5815: 0.008746129701442494
Position 33433: 0.008689445954556186
Position 987: 0.008578030359256887
Position 14056: 0.008221552852301622
Position 33371: 0.007818192615831672
Position 11074: 0.0076939477286178184
Position 12180: 0.007591740974423128
Position 32053: 0.007276960489903713
Position 826: 0.007249970287453022
Position 44766: 0.006614978350440596
Position 2404: 0.006242813508651396
Position 11028: 0.006237793373093421
Position 1721: 0.0059515145291738885
Position 15745: 0.00586651227600123
Position 192: 0.005626679884620286
Position 11350: 0.005351331211946142
Position 14042: 0.005269444997508376
Position 6136: 0.005246704060119358
Position 33871: 0.005112605314120822
Position 11784: 0.004975202564550078
Position 4549: 0.004819647960543979
Position 1822: 0.004339999840454061
Position 32405: 0.004297324290720874
Position 43772: 0.004161940722565869
Position 42292: 0.0041545241249446195
Position 16364: 0.0041329946238329775
Position 43053: 0.0038452954881499054
Position 43634: 0.0036795257932738887
Position 990: 0.003599208195996858
Position 6385: 0.003242110235811442
Position 44611: 0.0031181567019243914
Position 1125: 0.0030766820238924643
Position 3761: 0.0030275228022331705
Position 220: 0.003018682865031983
Position 32998: 0.002700588806546973
Position 32373: 0.0026959150133865264
Position 42221: 0.0026539146906354783
Position 14966: 0.002518704340513875
Position 4749: 0.0024556633794251947
Position 1825: 0.002448814761369215
Position 6487: 0.002370640935104975
Position 43015: 0.0023077034453198417
Position 1169: 0.0020880177952956663
Position 20536: 0.002073931727350743
Position 43522: 0.0018548555409494314
Position 1172: 0.0017231107991948738
Position 20602: 0.0016563355483515288
Position 5794: 0.0015917617145230596
Position 3991: 0.0015691061796983474
Position 6143: 0.0015303234627176887
Position 1195: 0.001432124062601676
Position 12378: 0.0013354162126878342
Position 44801: 0.001314487851460092
Position 14003: 0.0012775214654884867
Position 11631: 0.0012545447844463826
Position 17336: 0.001230842958498491
Position 11726: 0.0011718020334593499
Position 8150: 0.0011573218519701394
Position 32257: 0.00110589308640239
Position 12363: 0.0010921203377633935
Position 2098: 0.0010519564380527088
Position 37197: 0.0010484084625401668
Position 10301: 0.0010263183694229903
Position 4007: 0.0008869855686306381
Position 33500: 0.0008700776047804024
Position 850: 0.0008194572889242309
Position 7994: 0.0008161018990061315
Position 20458: 0.0007747806803109828
Position 34867: 0.0007365864145785863
Position 3035: 0.0006731317972601332
Position 2318: 0.0006581422002439196
Position 1847: 0.0006418274563570488
Position 1902: 0.0006236039838566942
Position 523: 0.000621357032096069
Position 2594: 0.0005594511498894913
Position 34422: 0.0005563884789696418
Position 1782: 0.0005253751219618057
Position 34753: 0.0005185576880052042
Position 438: 0.0005130786506513404
Position 32134: 0.0004924026155552656
Position 3162: 0.0004760772958082788
Position 230: 0.00047478022400635676
Position 34061: 0.00044068419896285845
Position 2415: 0.00040847803532622555
Position 14827: 0.0004067896200128029
Position 3808: 0.0003241099360038941
Position 2264: 0.0003038657227566466
Position 1539: 0.0002976209132457059
Position 2267: 0.00025445872821683
Position 15500: 0.0002511516058246619
Position 907: 0.00022526887406785435
Position 1145: 0.0002046858458030219
Position 15869: 0.00018987324172346955
Position 34368: 0.000181658129992668
Position 5538: 0.0001767485124772184
Position 369: 0.00017309160716203959
Position 36308: 0.0001591925011710374
Position 2177: 0.00015720899619612932
Position 992: 0.00015573577518908978
Position 36926: 0.00015517200816939536
Position 14803: 0.00015412258593438638
Position 342: 0.00013554770530952101
Position 35348: 0.00013049245302094775
Position 32458: 0.0001298085497284994
Position 2819: 0.00012093951272271173
Position 227: 0.00011576432645353795
Position 2386: 0.00011482446240010335
Position 4269: 8.972777591720629e-05
Position 1916: 8.454561233854964e-05
Position 1703: 7.164852956820574e-05
Position 1851: 6.73417968515544e-05
Position 458: 6.71673200560281e-05
Position 776: 6.417975646131497e-05
Position 924: 6.304772462110091e-05
Position 1827: 6.068744572904793e-05
Position 5102: 5.8524206296426086e-05
Position 15608: 5.754302320024179e-05
Position 650: 5.504145326235978e-05
Position 37812: 4.7823689030910276e-05
Position 1131: 4.171247405123302e-05
Position 3860: 3.992822757886289e-05
Position 617: 3.6284145051464546e-05
Position 3962: 2.9761151951091116e-05
Position 32725: 2.8709670824897047e-05
Position 34891: 2.5963652142055772e-05
Position 12658: 2.5483819023605294e-05
Position 4197: 2.52869893807126e-05
Position 5455: 2.2053537841490366e-05
Position 31907: 2.1303800944924576e-05
Position 32596: 1.6102404452463436e-05
Position 34445: 7.0678020139536286e-06
Position 4342: 6.845068040479316e-06
Position 3822: 5.120870650085914e-06
Position 3906: 4.090184419973468e-06
Position 33668: 2.6660373064038018e-06
Position 4087: 2.552553964786178e-06
Position 4726: 2.4371251821670938e-06
Position 3608: 2.4275534521152956e-06
Position 250: 2.362298547178449e-06
Position 33996: 1.567566189135271e-06
Position 3672: 1.5593755004236678e-06
Position 6015: 1.4344681000005337e-06
Position 33671: 1.1196646736132166e-06
Position 4860: 9.46753955769292e-07
Position 3968: 9.113699972177955e-07
Position 33980: 8.58753076520068e-07
Position 4422: 8.308111033849696e-07
Position 832: 7.663447208464714e-07
Position 321: 6.300212826791416e-07
Position 33927: 4.2309262810541263e-07
Position 264: 3.8079211572376097e-07
Position 445: 3.7550227904423725e-07
Position 300: 3.0909322251046246e-07
Position 481: 2.892561007717336e-07
Position 476: 2.4634495262220307e-07
Position 490: 1.9787166241958286e-07
Position 3639: 1.9218700423653261e-07
Position 267: 1.6248736443387655e-07
Position 559: 1.3706630356657261e-07
Position 1510: 1.3374839739363236e-07
Position 698: 1.3172156896890512e-07
Position 779: 9.574804666317527e-08
Position 527: 7.56788267175145e-08
Position 628: 6.162884930625765e-08
Position 241: 5.730269259882547e-08
Position 1367: 5.6637515758967105e-08
Position 936: 4.6984635731322866e-08
Position 295: 4.644037878743116e-08
Position 1329: 4.615864634835332e-08
Position 633: 2.3008377644556356e-08
Position 3579: 2.213525439386996e-08
Position 495: 1.7215759111256053e-08
Position 246: 9.667673371037415e-09
Position 311: 7.230019976056633e-09
Position 3382: 5.7618802921312604e-09
Position 3359: 5.0798502465206145e-09
Position 32516: 4.850466568051929e-09
Position 171: 9.589356053647746e-10
Position 677: 4.041366426381016e-10
Position 568: 3.0422582859774665e-10
Position 313: 1.7379101063192024e-10
Position 238: 1.4111205223721778e-10
Position 256: 1.252207584117128e-10
Position 4218: 1.4049675709385391e-11
Position 147: 7.570208728073258e-12
Position 156: 6.771890073556121e-12
Position 149: 3.5292536977743626e-12
Position 88: 2.687458020376733e-13
Position 116: 4.8309330537783177e-14
Position 106: 1.6051921242926465e-14
Position 95: 2.8587416549562372e-15
Position 121: 1.2485354265635189e-17
