Gene = MLH1
Position 15482: 6.272753786292648e-07
Position 385: 2.5995215909619217e-08
Position 563: 1.3514083433423625e-08
Position 550: 1.1480410098249505e-08
Position 510: 8.861234584487966e-09
Position 69: 6.235145209853335e-09
Position 225: 1.0382416675803131e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 35451: 0.9999995927412817
Position 46853: 0.9919644430676018
Position 13658: 0.937271295549052
Position 18678: 0.9341141760390705
Position 26977: 0.9041466528065658
Position 3286: 0.8967265867976515
Position 11068: 0.8887220695403635
Position 21099: 0.8161858517972959
Position 54186: 0.6846099526735769
Position 30533: 0.6740893739190013
Position 18487: 0.6274453401790895
Position 32304: 0.4977247516312768
Position 48935: 0.46187185825324106
Position 7622: 0.44060395941096353
Position 15440: 0.4333623895861089
Position 55571: 0.3989738477396833
Position 24173: 0.3893980088322198
Position 907: 0.2693113725760084
Position 7921: 0.24478923814131284
Position 15481: 0.2351997751284055
Position 869: 0.2100710800316974
Position 10880: 0.1970265506903012
Position 27933: 0.18859584204252947
Position 56283: 0.18604106771228876
Position 15969: 0.18407634932413322
Position 423: 0.15690530891305188
Position 47362: 0.1507779026512634
Position 49927: 0.12913219252104524
Position 20923: 0.12637532560075673
Position 38656: 0.12406031347869667
Position 20790: 0.1173446762699231
Position 15416: 0.10920484457579914
Position 47608: 0.10609730157061197
Position 504: 0.10390254828977907
Position 3823: 0.10274140794122714
Position 24267: 0.09231247790023653
Position 11248: 0.08759294827615577
Position 56101: 0.08713433288004462
Position 27026: 0.08342625080896568
Position 24417: 0.08132469259154984
Position 20614: 0.07103762490854391
Position 11448: 0.07075264303643249
Position 20947: 0.06987880587947762
Position 55798: 0.0691653787092062
Position 24135: 0.06453692971382308
Position 744: 0.05896736813200351
Position 13612: 0.05766318277287452
Position 34725: 0.052722570515432714
Position 36141: 0.0486914399180381
Position 27955: 0.04866161976860558
Position 3046: 0.046078748137269775
Position 3291: 0.04496712444221021
Position 15347: 0.04412246312882141
Position 27897: 0.04148149137204751
Position 52402: 0.04059130124201328
Position 39565: 0.03973879544299407
Position 2056: 0.03972538916026062
Position 47991: 0.03848796052347566
Position 47415: 0.03792900186321764
Position 38640: 0.034778774133734584
Position 28942: 0.032773714515229785
Position 18627: 0.03218763219063638
Position 18387: 0.030621602186191834
Position 882: 0.030449021470332897
Position 53780: 0.029282036269797897
Position 12118: 0.02883007647062546
Position 15506: 0.02721671665248655
Position 37913: 0.02486731134475528
Position 20723: 0.023792044669583432
Position 231: 0.02191690750739738
Position 957: 0.01962304222768087
Position 29128: 0.017133244234560426
Position 50728: 0.015747487123885653
Position 54785: 0.014942335881540031
Position 22068: 0.0145043561355834
Position 3873: 0.013663343418688256
Position 3604: 0.012888495660198767
Position 29376: 0.012150836282057063
Position 51812: 0.011059295113781252
Position 13937: 0.011031144386538046
Position 19602: 0.010389327646985486
Position 21500: 0.010301987509929913
Position 11230: 0.010297366566369995
Position 12105: 0.010120816620418601
Position 9449: 0.009631194573638759
Position 21137: 0.009622311894615878
Position 35838: 0.009547483698149712
Position 35874: 0.009313626903749737
Position 47547: 0.009228409456183095
Position 22784: 0.008932941410492425
Position 15400: 0.008231620255593161
Position 21444: 0.008060153111973478
Position 10894: 0.007466419762832869
Position 15460: 0.007391817722756669
Position 17604: 0.007318497007152609
Position 35890: 0.007292545650984206
Position 3643: 0.007140568179679671
Position 36172: 0.007005632568838081
Position 21076: 0.006812670728159744
Position 16043: 0.006624888130308341
Position 425: 0.006250902061790593
Position 2080: 0.005213385910363119
Position 3455: 0.005181759743965686
Position 29622: 0.005083628836006383
Position 4088: 0.005017879693376414
Position 1122: 0.004718579957025477
Position 20668: 0.0044479672024552285
Position 49923: 0.004400172791647753
Position 36092: 0.004362058372238539
Position 767: 0.004280895353891075
Position 15745: 0.004193220351118751
Position 16095: 0.00396373495688292
Position 13660: 0.0038122296983073545
Position 1095: 0.0033452503475385614
Position 3806: 0.0031248784287989683
Position 48057: 0.0030536824613519513
Position 21302: 0.0027686004947953414
Position 643: 0.002641482499905219
Position 22924: 0.002638424283392329
Position 16117: 0.002232134580241158
Position 21376: 0.0022041401314351855
Position 921: 0.0020648135582583245
Position 35809: 0.00205982018253903
Position 3728: 0.0020529780753149483
Position 3243: 0.0019358249219452615
Position 27307: 0.0016205514148018307
Position 15487: 0.0016176598798616625
Position 928: 0.001597071402106248
Position 11514: 0.0015559929873869376
Position 816: 0.0014785060673042176
Position 19761: 0.0012991374696930203
Position 15351: 0.0011578104815505518
Position 1192: 0.001147701197408048
Position 2217: 0.0010733312388278094
Position 15193: 0.0008983381769377982
Position 16826: 0.0008823805494014154
Position 4119: 0.0008653589921219947
Position 4091: 0.0008387785021878719
Position 19598: 0.0008110648548299695
Position 19764: 0.000734968995951078
Position 39927: 0.0006012260533580801
Position 456: 0.0005941394446472226
Position 18594: 0.000569670659324758
Position 36521: 0.0005561283780669874
Position 2220: 0.00046007280946022797
Position 39084: 0.00044883482831639904
Position 19622: 0.00042375972099223565
Position 10927: 0.00038626059894446144
Position 3647: 0.0003750468823881179
Position 810: 0.0003744733693832214
Position 17064: 0.0003495443775754387
Position 41646: 0.0003466059245265112
Position 17038: 0.0003329568419889827
Position 21967: 0.0003275876016235866
Position 187: 0.0003091380838176866
Position 42101: 0.000306554387302516
Position 13846: 0.00026070878688326776
Position 40806: 0.0002502750395505417
Position 36026: 0.00023048958178373838
Position 37412: 0.00020260586421566522
Position 4262: 0.0001886197283408678
Position 4204: 0.00017673140349241424
Position 39962: 0.00015096731795181327
Position 36913: 0.00014333150512361287
Position 40784: 0.00013864915963643997
Position 39544: 0.00013833702614264096
Position 39165: 0.00013828332700115898
Position 36204: 0.0001348700173210847
Position 535: 0.0001264668764865987
Position 38437: 0.00010746497817593944
Position 258: 0.00010115156174506783
Position 1497: 8.51774379725304e-05
Position 40762: 8.432763423399828e-05
Position 37351: 7.713217602213359e-05
Position 1849: 7.5476673148435e-05
Position 40733: 7.395378882472946e-05
Position 435: 6.739711844795612e-05
Position 22608: 6.623036893103814e-05
Position 481: 5.925843356886467e-05
Position 38035: 5.911144118207175e-05
Position 37868: 4.81657202122662e-05
Position 545: 4.6772010474272774e-05
Position 363: 4.515941697879252e-05
Position 19326: 3.659580545245908e-05
Position 36704: 2.8137929424330713e-05
Position 485: 2.697577108895079e-05
Position 38004: 2.684294528923701e-05
Position 39691: 2.408903058228656e-05
Position 19205: 2.0351002985169683e-05
Position 15227: 1.9090504728239423e-05
Position 285: 1.815546532085849e-05
Position 254: 1.6483030323198418e-05
Position 1076: 1.5602001218712052e-05
Position 21841: 1.470108439040344e-05
Position 39993: 1.3302834612353144e-05
Position 702: 1.1786852898246776e-05
Position 37059: 1.0566560502392717e-05
Position 19285: 1.0430704163025937e-05
Position 1571: 7.5167310084076916e-06
Position 1521: 6.895445849566673e-06
Position 36541: 5.4727476807033595e-06
Position 315: 4.088286389356305e-06
Position 19097: 3.978803235170067e-06
Position 19148: 3.809906565465709e-06
Position 984: 3.5593425573743484e-06
Position 15971: 2.352168467983438e-06
Position 22113: 2.351871357300246e-06
Position 293: 2.1593426150748353e-06
Position 339: 2.0153971725822713e-06
Position 166: 1.9515851030123493e-06
Position 21387: 1.8604815752208414e-06
Position 16099: 1.5574007756703807e-06
Position 180: 1.1195065023027416e-06
Position 3544: 1.0828037744574947e-06
Position 1214: 8.62470980615796e-07
Position 16027: 5.91266967569603e-07
Position 821: 5.513727660236244e-07
Position 15937: 5.36101723568247e-07
Position 704: 4.846027863917961e-07
Position 1009: 4.09124106451887e-07
Position 36050: 2.9623636140967245e-07
Position 1043: 1.6594326666295742e-07
Position 1015: 1.2278037756608407e-07
Position 300: 1.1824008894681794e-07
Position 343: 3.264868058617631e-08
Position 580: 3.0294421684287324e-08
Position 120: 1.885653721871623e-08
Position 326: 1.5234699906593313e-08
Position 557: 1.0420530023029253e-08
Position 144: 2.3473360057078348e-09
Position 114: 2.17445882384847e-09
Position 317: 8.309786801824391e-10
Position 152: 6.433303214711868e-10
Position 130: 2.9207441116308776e-10
Position 348: 2.3437334188347353e-10
Position 126: 2.0811195340402652e-10
Position 138: 1.0644484676008926e-10
