Gene = LRWD1
Position 2535: 4.930563803519271e-06
Position 738: 4.85528566015818e-06
Position 11: 4.262884568258234e-06
Position 4686: 3.70394174818199e-06
Position 367: 3.5921005750769004e-06
Position 542: 3.4248418208553956e-06
Position 1364: 3.187661667035133e-06
Position 605: 2.881804589093696e-06
Position 8019: 2.767384856430568e-06
Position 351: 2.478833014314141e-06
Position 348: 1.8090756411018953e-06
Position 1068: 1.3253719568742394e-06
Position 1919: 1.0166542077306387e-06
Position 1024: 8.738130040298516e-07
Position 1725: 8.596472193022371e-07
Position 5265: 8.133193211180213e-07
Position 686: 8.04548002094e-07
Position 1074: 6.662013523996751e-07
Position 1366: 5.421679618365442e-07
Position 1243: 4.078916669191973e-07
Position 1422: 3.0486191165371567e-07
Position 936: 2.852026191532716e-07
Position 1225: 1.4460872388654054e-07
Position 891: 1.103685010517424e-07
Position 1379: 7.508939292647521e-08
Position 56: 5.9393713660993007e-08
Position 1754: 5.2524581903341465e-08
Position 72: 3.687455312013109e-08
Position 260: 1.9716800680652012e-08
Position 317: 1.2432502975577082e-08
Position 359: 5.369928931707699e-09
Position 7816: 1.6897103529319792e-09
Position 7937: 1.5969985464475801e-09
Position 14: 2.2603174471427006e-10
Position 1475: 4.786872923006556e-12
Position 7801: 2.061822203032509e-12
Position 619: 2.1827920512555302e-13
Position 323: 1.9905545950677984e-14
Position 378: 1.254716238399853e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1224: 0.9974269294988501
Position 7762: 0.9973141050440163
Position 4644: 0.9940055473093385
Position 7524: 0.9892747220614367
Position 4812: 0.9808227995891021
Position 7979: 0.9639427679633289
Position 3333: 0.9620711280502146
Position 7288: 0.9142779781114273
Position 2409: 0.9122305164121113
Position 5446: 0.8152309943807488
Position 5746: 0.6682523453557566
Position 3132: 0.6214403948776649
Position 887: 0.584281636059584
Position 3970: 0.44703781964228945
Position 2789: 0.41994536408530175
Position 2735: 0.2579268054830847
Position 5109: 0.23994252540239866
Position 4270: 0.23230322090579705
Position 951: 0.2316871971064215
Position 3624: 0.2099149387947669
Position 5154: 0.18764634852139137
Position 4010: 0.17253633906891266
Position 7121: 0.13910035089853812
Position 4315: 0.12889086963183927
Position 3925: 0.12232199867061322
Position 5200: 0.1202994770948959
Position 3638: 0.11455248266631948
Position 957: 0.0886010205953068
Position 3686: 0.08467304593555847
Position 5226: 0.062213257673431936
Position 6899: 0.04079581260151072
Position 4371: 0.039528027597768904
Position 3016: 0.03811937805772119
Position 2705: 0.036629135109569694
Position 2062: 0.030503307038187735
Position 8015: 0.030095660669650668
Position 1580: 0.029828012070599957
Position 3369: 0.024637334720192694
Position 5699: 0.024283466503095777
Position 1506: 0.022316368465997084
Position 2763: 0.02208400803746329
Position 3053: 0.02148855913911631
Position 3219: 0.018713139505219967
Position 6963: 0.016109040873281185
Position 602: 0.01577129987572009
Position 3856: 0.015576041466391083
Position 5250: 0.013247757999833317
Position 5247: 0.013084121979603196
Position 6995: 0.012312104838178592
Position 2036: 0.011947187582923915
Position 4816: 0.011724271366997401
Position 1670: 0.011524269757572786
Position 2294: 0.011356081482613783
Position 6454: 0.01040376617427207
Position 3887: 0.010380636540901598
Position 4249: 0.009316520290235634
Position 1047: 0.008435939187807537
Position 2307: 0.008083982986777784
Position 1074: 0.007942170867154692
Position 3176: 0.00793140572430959
Position 3928: 0.0069116530560527885
Position 1673: 0.006515104420049039
Position 7101: 0.006394660888378855
Position 6895: 0.0059608706059828915
Position 987: 0.00574840929682443
Position 7180: 0.005428391572903478
Position 5082: 0.005284482100826323
Position 3188: 0.005224231026165394
Position 2416: 0.005021977701720668
Position 867: 0.004801904585414063
Position 7039: 0.004707281754002569
Position 6415: 0.004698838992316899
Position 4418: 0.004591785780293752
Position 3545: 0.004279080653023782
Position 5068: 0.003928353778075018
Position 7944: 0.0034592417997848677
Position 4279: 0.0032182405496107734
Position 3566: 0.00312240666490774
Position 4190: 0.002960748211029583
Position 7191: 0.0029423090440591658
Position 2460: 0.0028247830242459806
Position 6322: 0.002728717482617525
Position 4193: 0.002707432400246284
Position 2985: 0.0026258163519530826
Position 1530: 0.002616930149116574
Position 1724: 0.002557011425040766
Position 1870: 0.0024250106637855725
Position 5498: 0.002278551300022414
Position 895: 0.0022496451472269374
Position 1461: 0.002237847414131077
Position 3119: 0.0019410868025203053
Position 6472: 0.0018192209936443745
Position 5395: 0.0017898835704919518
Position 3898: 0.001722830723766422
Position 2430: 0.0015886286870541104
Position 5056: 0.0015720311393201953
Position 346: 0.0015554442137100152
Position 3662: 0.001453654142189582
Position 8204: 0.0013646622469506034
Position 2321: 0.0012432636813668155
Position 3577: 0.0012384633444893647
Position 3192: 0.001143144824759442
Position 4517: 0.001138574991472375
Position 3517: 0.0011069824040633206
Position 6838: 0.0010883309884271051
Position 7794: 0.00103549057214283
Position 3137: 0.0010291848859678386
Position 2827: 0.0010236355799322532
Position 4346: 0.000966468379781153
Position 2455: 0.000947412127032714
Position 3160: 0.0008749540244867848
Position 3086: 0.0008732646483659154
Position 2574: 0.000854265389387543
Position 4661: 0.0008368094512065705
Position 3559: 0.0008069197433413707
Position 1604: 0.0007521989616553783
Position 3985: 0.0007351038133776009
Position 3982: 0.0007225811714785422
Position 2038: 0.0006956007347166723
Position 1272: 0.0006914783425866377
Position 4697: 0.0006855184085273151
Position 6581: 0.000671704687556059
Position 4107: 0.0006538640681143714
Position 7594: 0.0006282504318995215
Position 638: 0.0006172773523927075
Position 5463: 0.0005973216696254372
Position 1699: 0.0005889457533437954
Position 5408: 0.0005829351319358559
Position 2600: 0.0005678236832319688
Position 1308: 0.0005489986403420313
Position 2711: 0.0005432915530059627
Position 5293: 0.0005100639441165415
Position 7570: 0.0004972433481195835
Position 3524: 0.0004708918325447639
Position 5681: 0.00045611277536314137
Position 915: 0.00044873743017475893
Position 2807: 0.00040315141920335397
Position 7820: 0.0003847165774908455
Position 1876: 0.00034619183577387717
Position 2684: 0.00034551397088849036
Position 1648: 0.00034325908932106443
Position 2834: 0.0003307467459794714
Position 1512: 0.0003003355423468567
Position 3520: 0.0002987759251841931
Position 5123: 0.0002950666669083934
Position 5118: 0.0002823717019646493
Position 7941: 0.0002734704461354501
Position 5509: 0.00026136754313853386
Position 2949: 0.0002545188685929995
Position 7504: 0.00024007535377617537
Position 426: 0.0002313109839527026
Position 2810: 0.00019660226134892166
Position 7791: 0.00018938631276960285
Position 831: 0.00018442027994865706
Position 2310: 0.00018300028106184543
Position 2211: 0.00017981752157741193
Position 7450: 0.00017656399180114186
Position 7988: 0.0001700950811437913
Position 3707: 0.0001698174579968896
Position 7767: 0.000165800919390255
Position 7611: 0.00016209559978004192
Position 2490: 0.00016168231617977395
Position 8043: 0.00016090044555333417
Position 2351: 0.00015766241689340305
Position 1932: 0.00015017728381985226
Position 7669: 0.0001478649994484282
Position 644: 0.0001474147416643531
Position 841: 0.00014549154820682613
Position 1903: 0.00014532742047020138
Position 5070: 0.00013766484226720427
Position 5567: 0.00013667421142278524
Position 7532: 0.0001347132060602263
Position 1872: 0.00012976929275952844
Position 1083: 0.00012906197487891043
Position 1970: 0.00011649415108478707
Position 2318: 0.00011064280011884519
Position 4903: 0.00010706218747136405
Position 2501: 0.00010397696646207856
Position 3377: 0.00010139345567414825
Position 5459: 0.0001013813216280303
Position 374: 9.483999145260463e-05
Position 1675: 9.311467523292334e-05
Position 1620: 8.81976872013073e-05
Position 1752: 8.623450838445717e-05
Position 753: 8.552854683327714e-05
Position 3345: 8.524791207027338e-05
Position 800: 7.757670745746585e-05
Position 7997: 7.62208150294199e-05
Position 468: 7.296639449345572e-05
Position 3057: 6.4790096752412e-05
Position 2365: 6.31354284918764e-05
Position 1679: 5.9090830129266513e-05
Position 2658: 5.859527920558563e-05
Position 2824: 5.587041635137063e-05
Position 8100: 5.338860496964735e-05
Position 2531: 4.514636448994181e-05
Position 2523: 4.4335508529223297e-05
Position 2946: 4.029974691440114e-05
Position 1243: 4.010206292554641e-05
Position 1468: 4.004793948470094e-05
Position 2626: 3.8051919409509563e-05
Position 2368: 3.7586710251769333e-05
Position 7947: 3.7266609146843656e-05
Position 3351: 3.71014538218912e-05
Position 3031: 3.687632723473803e-05
Position 719: 3.59420073424103e-05
Position 1415: 3.2650235904683504e-05
Position 3713: 3.059593503593283e-05
Position 678: 2.6880018303395942e-05
Position 2169: 2.666791814857649e-05
Position 903: 2.6171685516689133e-05
Position 5030: 2.5079240948803388e-05
Position 1994: 2.488307634779666e-05
Position 348: 2.2599009536578726e-05
Position 2997: 2.238121448387758e-05
Position 7855: 1.8862485908037222e-05
Position 6512: 1.7692373537165303e-05
Position 622: 1.694867270829788e-05
Position 1587: 1.6919004589795034e-05
Position 5027: 1.6796027539348433e-05
Position 4465: 1.593972371097738e-05
Position 960: 1.5379343328444026e-05
Position 2100: 1.5346702783082602e-05
Position 6373: 1.4845797785483489e-05
Position 439: 1.4827193754714847e-05
Position 5084: 1.3610578074401854e-05
Position 8169: 1.3049369363892984e-05
Position 2682: 1.2965256715685358e-05
Position 5339: 1.2830194202392786e-05
Position 1089: 1.1835222736515119e-05
Position 3491: 9.372444183642077e-06
Position 2893: 8.750374662754101e-06
Position 500: 8.689084689399986e-06
Position 8027: 8.46504603500511e-06
Position 1179: 7.386520854745976e-06
Position 612: 7.364974198071032e-06
Position 683: 6.7347140092320146e-06
Position 401: 6.38549614282211e-06
Position 8138: 6.12749124667579e-06
Position 850: 5.509500602138507e-06
Position 506: 5.372713510668168e-06
Position 1097: 5.220847282795079e-06
Position 696: 4.868150445611565e-06
Position 809: 4.856425042780511e-06
Position 408: 4.7979594219036416e-06
Position 7741: 4.411709288747633e-06
Position 655: 3.9485211397764235e-06
Position 7836: 3.6041339701393705e-06
Position 7833: 3.300994934135731e-06
Position 470: 2.9333718206949063e-06
Position 199: 2.9235706994364566e-06
Position 661: 2.741214222124961e-06
Position 3396: 2.4104887108521066e-06
Position 553: 2.3630228650447677e-06
Position 7863: 1.939495151609075e-06
Position 692: 1.8861921417264047e-06
Position 184: 1.7199947983353198e-06
Position 7952: 1.4316542789777375e-06
Position 1162: 1.0015095986046174e-06
Position 430: 9.717901017302906e-07
Position 559: 8.123858254008953e-07
Position 486: 6.019947361581924e-07
Position 201: 5.906605652690451e-07
Position 443: 5.89245226928806e-07
Position 4939: 4.585613192128809e-07
Position 217: 4.2161475905323076e-07
Position 818: 3.895714312343998e-07
Position 85: 2.6740210895219124e-07
Position 1542: 2.6726718360813015e-07
Position 791: 2.432574124535159e-07
Position 1185: 2.432162151311575e-07
Position 451: 1.8586639680328982e-07
Position 550: 1.3913706209140144e-07
Position 1127: 1.302788197419508e-07
Position 1908: 1.2378011931121848e-07
Position 1982: 1.1524274371598271e-07
Position 1340: 1.0682908395112058e-07
Position 1284: 1.0222318203056725e-07
Position 1430: 9.740891468275616e-08
Position 1442: 8.579977257289494e-08
Position 236: 8.370098530083143e-08
Position 1373: 8.128233492821139e-08
Position 1144: 7.339042595360998e-08
Position 686: 7.071003331040228e-08
Position 653: 6.497708844514577e-08
Position 225: 5.60206093324335e-08
Position 3781: 2.1720186105943498e-08
Position 1314: 1.3519185925149583e-08
Position 2667: 1.2558081283993183e-08
Position 1337: 4.471471360952468e-09
Position 1418: 2.235941433436402e-09
Position 1953: 8.89391237487577e-10
Position 88: 8.48281616124471e-12
Position 130: 7.844279284336118e-12
Position 288: 5.217647948693647e-12
Position 481: 3.707642943301182e-12
Position 619: 2.8698658382343354e-12
Position 520: 2.823726631717597e-12
Position 530: 2.7837261684679257e-12
Position 94: 2.4978659807601516e-12
Position 246: 1.5707597987890253e-12
Position 290: 8.99927384446093e-13
Position 232: 3.067361418783593e-13
Position 238: 1.702571738340241e-13
