Gene = BLACE
Position 6720: 0.0007751697507943018
Position 4447: 0.0007700481850530449
Position 956: 0.0007274695910740355
Position 7505: 0.0006957033553096148
Position 829: 0.0006783876368538264
Position 5492: 0.0006730316959520506
Position 3401: 0.0006591715620140269
Position 4382: 0.0006228591480555448
Position 6850: 0.0006190244597084966
Position 613: 0.000562437526038625
Position 264: 0.000557041343145711
Position 8743: 0.0005299248952063604
Position 1083: 0.0004629663222169849
Position 4342: 0.0004070209459545594
Position 8254: 0.00029943289185770686
Position 4355: 0.00013570709697998518
Position 8108: 0.00012825689846806946
Position 3602: 8.265916988005974e-05
Position 736: 2.2269292190394143e-05
Position 911: 1.600498175214395e-05
Position 1405: 2.844701278355295e-06
Position 1293: 2.699050474235851e-06
Position 1038: 2.105856532334325e-06
Position 67: 1.3049606826984383e-06
Position 788: 9.94472953045691e-07
Position 1165: 9.71215872614364e-07
Position 7000: 8.179011285111988e-07
Position 964: 5.085415164373473e-07
Position 117: 2.2939166941415378e-07
Position 244: 2.2173583080190535e-07
Position 45: 2.186580756685413e-07
Position 418: 7.703823246036076e-08
Position 11: 2.790873856013302e-08
Position 187: 9.722623504286453e-09
Position 195: 8.542000146895383e-09
Position 292: 4.986397388336502e-09
Position 341: 4.840237140701274e-09
Position 27: 8.343785026674474e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6388: 0.9385154460920794
Position 7890: 0.8092919753822027
Position 6913: 0.7525755035720378
Position 3977: 0.7287119799946162
Position 4564: 0.5972820302629885
Position 4983: 0.5019742894373971
Position 3488: 0.3674360671408077
Position 9732: 0.3660754641740415
Position 4374: 0.3423071237427555
Position 9667: 0.27846081905354136
Position 7630: 0.27708511604170594
Position 4936: 0.27140245192334117
Position 8144: 0.18879437141494743
Position 10566: 0.16799499545403276
Position 10590: 0.12294178516914396
Position 8360: 0.11683365329732003
Position 3910: 0.09246498247469702
Position 4238: 0.08259949472889798
Position 6849: 0.08169829447466179
Position 4736: 0.07719877300738565
Position 3421: 0.059228164809196536
Position 3281: 0.053313695474325816
Position 9153: 0.05176580401240915
Position 7647: 0.04905579757519116
Position 10521: 0.04639019187875265
Position 4560: 0.04047307908557479
Position 10355: 0.032357022900785466
Position 7462: 0.030804473916882402
Position 9978: 0.029032226792991663
Position 3436: 0.018479660352240638
Position 9139: 0.017069095360577866
Position 9905: 0.015951014060541707
Position 2002: 0.014710965486053888
Position 9163: 0.01351907567875676
Position 5251: 0.011602442586133122
Position 2148: 0.011274250198216325
Position 5074: 0.011271879530215209
Position 9670: 0.010867136555836623
Position 7073: 0.008259855833886227
Position 8107: 0.007656862009512308
Position 10779: 0.007595700594434801
Position 6534: 0.007315709773051162
Position 6864: 0.00702954312927142
Position 4957: 0.0069663815397134465
Position 3233: 0.006837199098964077
Position 5025: 0.0067364639961521085
Position 10630: 0.00624791049240866
Position 3507: 0.006242310150540988
Position 4072: 0.006227300582296272
Position 1988: 0.005293801496593968
Position 3691: 0.004763269124194554
Position 3655: 0.00470404077217922
Position 6371: 0.004434906396109891
Position 10245: 0.003935932489880085
Position 5449: 0.003704570040036187
Position 3852: 0.003505146865598775
Position 3126: 0.0031651124468761796
Position 7569: 0.0029733192316087034
Position 7110: 0.0026372617999714998
Position 9783: 0.002630732121680445
Position 5203: 0.002604422693576614
Position 4763: 0.002535075971211263
Position 5049: 0.002033302473657631
Position 7086: 0.001978106166066051
Position 1579: 0.0019007138858476767
Position 5720: 0.0017905892966526887
Position 7651: 0.0017754450091265798
Position 1624: 0.0016130863233514902
Position 5011: 0.0015691439015872062
Position 2384: 0.0014393964797103742
Position 10768: 0.0012538610936307377
Position 6698: 0.0010940212081400127
Position 4738: 0.0010234940863579403
Position 4816: 0.000984157423265857
Position 5780: 0.0009624214444120319
Position 284: 0.0009532311430118083
Position 6876: 0.0009530474868369744
Position 4208: 0.0009478729014774789
Position 5052: 0.0009266281629012043
Position 4118: 0.000858091496950302
Position 4620: 0.0007542546701502591
Position 1725: 0.0006456918859655245
Position 3914: 0.0006453944325160603
Position 1239: 0.0006414981152697838
Position 857: 0.0005688295629713905
Position 7041: 0.0005545283520315694
Position 333: 0.0004941431637719115
Position 1111: 0.00047308257363540073
Position 2278: 0.00031545550965283417
Position 984: 0.00028738643823061986
Position 7140: 0.00028245033632188897
Position 3760: 0.00025932605190242766
Position 1189: 0.00025466285291288795
Position 5089: 0.0002529975525154425
Position 6767: 0.00021134528554554244
Position 8059: 0.00017775822271999216
Position 585: 0.00017080904506377512
Position 507: 0.00015099637092581987
Position 682: 0.00013677578328853555
Position 236: 0.00013081202126863755
Position 808: 0.00012836007478161587
Position 760: 0.00011513104271673513
Position 1062: 9.268352987105973e-05
Position 2064: 8.739690211256517e-05
Position 458: 8.571461036547081e-05
Position 7004: 8.17791590327138e-05
Position 3807: 8.177471964141137e-05
Position 633: 5.747387696037486e-05
Position 1391: 5.61413652399789e-05
Position 1293: 4.43537122190359e-05
Position 935: 3.945686529815917e-05
Position 410: 3.5929826900036644e-05
Position 304: 2.8174257228481975e-05
Position 6091: 1.1006246437205513e-05
Position 2407: 7.469432833779294e-06
Position 6140: 5.485108215727009e-06
Position 8147: 2.80049988871619e-06
Position 6799: 2.429265063630066e-07
