Gene = NOC2L
Position 6764: 0.005705086309318963
Position 2268: 0.005509886858862559
Position 6066: 0.005498053246989866
Position 6794: 0.004791198116342385
Position 9411: 0.004682728876756961
Position 7416: 0.004530302931172977
Position 7420: 0.00446469050903558
Position 6316: 0.004242644919818058
Position 13409: 0.004183897066959224
Position 2073: 0.0040936374624482
Position 5186: 0.004043995425049992
Position 2569: 0.00403134985470349
Position 601: 0.003908434667858012
Position 7005: 0.0036796429978858984
Position 3583: 0.0036355869075672892
Position 2180: 0.0032706295551301963
Position 13215: 0.0030399470124907665
Position 3761: 0.0028082136628455683
Position 7115: 0.002736862431534871
Position 7511: 0.002626365563133514
Position 12425: 0.002619839207760489
Position 2048: 0.0025825874236197186
Position 7162: 0.0024758302030350927
Position 2773: 0.0024755327194033176
Position 2130: 0.002473530226483776
Position 6812: 0.002471306766355411
Position 9358: 0.002448092535106828
Position 6069: 0.00228196958737896
Position 3812: 0.0022089889106967028
Position 2101: 0.002204658946374707
Position 1917: 0.002178645460388532
Position 5634: 0.0021658405333334282
Position 13518: 0.002163322955590381
Position 6003: 0.002010711672704868
Position 6344: 0.0019155109266350424
Position 3450: 0.0018586523481317614
Position 4953: 0.0017888108766367264
Position 7233: 0.0017439965761604898
Position 6662: 0.0017262447250054871
Position 14857: 0.001672292864769035
Position 4495: 0.0015455807098017664
Position 2898: 0.0014650093473922699
Position 8800: 0.0014629434565359637
Position 10921: 0.0014394134644653196
Position 5819: 0.0014094384717247255
Position 3329: 0.001380856538716448
Position 2027: 0.001367695444038472
Position 5182: 0.0013345438853648271
Position 9351: 0.001331514895833488
Position 13613: 0.0013270190960932903
Position 2793: 0.001314168631299265
Position 11500: 0.00106838035093279
Position 14376: 0.001064409808742515
Position 955: 0.0010425525566294697
Position 5981: 0.0010312117410124345
Position 2251: 0.0010223908981255828
Position 3105: 0.0009829235917120272
Position 12260: 0.0009740334348025181
Position 6946: 0.0009678800531211653
Position 11737: 0.0009373496687822729
Position 10951: 0.0008339534054241729
Position 11227: 0.0007906260966736176
Position 2698: 0.0007851232386952197
Position 2638: 0.000730093238073409
Position 13891: 0.0007283436934210168
Position 1322: 0.0007179078015380277
Position 2272: 0.0006965101324907851
Position 3765: 0.0006837988453335283
Position 184: 0.0006772882940581692
Position 12771: 0.0006749096197121556
Position 774: 0.0006711622717147269
Position 11680: 0.0006608757916116029
Position 4706: 0.0006568946913890631
Position 4624: 0.000622698818844129
Position 7393: 0.0005764032602348468
Position 7474: 0.0005319682145466937
Position 1025: 0.0005231232044872414
Position 5599: 0.0004905427897117064
Position 8327: 0.00046762665057343536
Position 15006: 0.00045641601197365293
Position 12721: 0.0004367236761240058
Position 6439: 0.0004283520467810463
Position 13428: 0.0004120965150815086
Position 243: 0.0004054388205635272
Position 11821: 0.00040167666576335396
Position 7450: 0.00038927742917405496
Position 733: 0.00037993197846270096
Position 6983: 0.00036728619083037904
Position 11683: 0.00035123364197716
Position 4975: 0.000344846916343007
Position 14495: 0.00033580104731127734
Position 1612: 0.0003307925750018056
Position 6584: 0.0003178180297157539
Position 2092: 0.0002888206298153475
Position 3548: 0.0002786438324233719
Position 11358: 0.0002781166706782911
Position 4098: 0.0002693088858283106
Position 3332: 0.0002692418233568233
Position 14456: 0.0002683310490584202
Position 14805: 0.00026336544719712617
Position 2142: 0.00022774079235000807
Position 2662: 0.0002210244017265607
Position 7057: 0.00021560734362959712
Position 1314: 0.0002153526005237681
Position 2075: 0.00021442550795647337
Position 3964: 0.00020858123570216466
Position 1677: 0.00020776022232329162
Position 1853: 0.0002023425255609912
Position 451: 0.00020171138574486049
Position 11722: 0.00020061491619596038
Position 6950: 0.00019207643908014722
Position 2933: 0.00019020875610409457
Position 4650: 0.0001883402852333376
Position 6619: 0.0001853579845705052
Position 730: 0.00018230347912060447
Position 640: 0.00017930323251092546
Position 2304: 0.00016336130111578996
Position 5690: 0.00015370779088669362
Position 14691: 0.0001528880674827773
Position 13983: 0.00014999174106920316
Position 3684: 0.00014896023423653838
Position 4014: 0.00014285358760416744
Position 2282: 0.00013793350491980233
Position 14797: 0.00013757103077297408
Position 2977: 0.00013673096948048726
Position 4276: 0.00013190214816737113
Position 14347: 0.0001294287053351552
Position 8505: 0.00012798289400813318
Position 1955: 0.00012511081434487528
Position 11706: 0.00012216011315212863
Position 556: 0.00011733609681019074
Position 8211: 0.0001132715213370179
Position 10983: 0.0001129134221813162
Position 6147: 0.0001129002534316279
Position 1657: 0.00010704877610806511
Position 3936: 0.00010464838050217657
Position 4282: 0.00010342985295374416
Position 3039: 0.00010225913184152347
Position 4374: 0.00010052474766964469
Position 3455: 9.943924820375323e-05
Position 877: 9.241200623879311e-05
Position 14976: 8.684971101677654e-05
Position 14536: 8.479573784326087e-05
Position 294: 7.689751724022875e-05
Position 14470: 6.86225692866257e-05
Position 6522: 6.783543501503169e-05
Position 3179: 6.766035547968953e-05
Position 3309: 6.657966011180925e-05
Position 2053: 6.052576792616132e-05
Position 1031: 6.0487423584793006e-05
Position 14954: 6.041203897417949e-05
Position 2747: 5.7793443194974346e-05
Position 1139: 5.3795246711335635e-05
Position 263: 5.2245698602965724e-05
Position 1935: 5.212884408486282e-05
Position 3642: 5.207466947094605e-05
Position 1058: 5.097305666911343e-05
Position 3499: 4.9424865561938516e-05
Position 4475: 4.864061732024847e-05
Position 949: 4.144294248476705e-05
Position 8265: 4.0311207552907655e-05
Position 1267: 3.827356282673961e-05
Position 1780: 3.811781606803585e-05
Position 1775: 3.7131028863930066e-05
Position 3496: 3.644911117955763e-05
Position 4377: 3.638897388780398e-05
Position 3977: 3.628847257839016e-05
Position 2213: 3.584823054393221e-05
Position 3469: 3.560513039739e-05
Position 3152: 3.5045783723693406e-05
Position 221: 3.295466385885397e-05
Position 4050: 3.291259628603426e-05
Position 7651: 3.2879979328739375e-05
Position 917: 3.0377099416945566e-05
Position 7539: 2.9775180476470918e-05
Position 1133: 2.436075941234776e-05
Position 11159: 2.3322627376527287e-05
Position 1942: 2.305002224773346e-05
Position 8373: 2.0931136289888466e-05
Position 10366: 2.0711133582987234e-05
Position 523: 2.0423971498918822e-05
Position 5286: 1.7761603444912944e-05
Position 1175: 1.5535900741598197e-05
Position 14010: 1.4843693467568962e-05
Position 1524: 1.462676089679841e-05
Position 458: 1.3894795784233151e-05
Position 1250: 1.3817604271946505e-05
Position 8244: 1.2842997293094708e-05
Position 11540: 1.2697802094700958e-05
Position 8303: 1.1804092007495441e-05
Position 1594: 1.1063203180815438e-05
Position 791: 9.7945173857308e-06
Position 1395: 9.38665674289737e-06
Position 962: 9.31698746819025e-06
Position 14327: 8.855968507915525e-06
Position 4782: 6.827494639081293e-06
Position 11075: 6.480516710547968e-06
Position 4824: 5.610331964394243e-06
Position 1111: 5.150395668897022e-06
Position 10934: 5.1387762130372566e-06
Position 10892: 4.993925495338947e-06
Position 1663: 4.500745966832959e-06
Position 236: 4.225667115509037e-06
Position 927: 4.0617570325903834e-06
Position 1107: 3.964365376336719e-06
Position 5965: 3.4770844510550065e-06
Position 676: 3.03036748862034e-06
Position 6590: 3.0205958065174293e-06
Position 1350: 2.60450160354823e-06
Position 2377: 2.37855883218805e-06
Position 1045: 2.024625147153558e-06
Position 5880: 2.0076123272777086e-06
Position 604: 1.98226385290939e-06
Position 1101: 1.9446184875755096e-06
Position 923: 1.926556174331593e-06
Position 8489: 1.6835950766087977e-06
Position 11017: 1.5249199485365055e-06
Position 10898: 1.374300695249514e-06
Position 10965: 1.2824730278087431e-06
Position 11107: 1.0864929144238329e-06
Position 3457: 5.162904003661828e-07
Position 3347: 4.901190836674682e-07
Position 11471: 4.7092198672441263e-07
Position 275: 4.060045899497245e-07
Position 11011: 3.9370256288548625e-07
Position 5962: 3.859063496552753e-07
Position 168: 3.6246784820861396e-07
Position 5487: 3.1665852959053267e-07
Position 3475: 2.9580926978400157e-07
Position 11396: 2.83628856167536e-07
Position 11743: 2.1017137651713754e-07
Position 11806: 1.9364111751459947e-07
Position 299: 1.85488582000147e-07
Position 3588: 5.489128523397421e-08
Position 3652: 4.760693359189608e-08
Position 3425: 3.94909355644024e-08
Position 11422: 3.674489750127481e-08
Position 130: 3.5613589454301425e-08
Position 648: 3.2445422534877655e-08
Position 814: 2.4678713056226808e-08
Position 708: 2.40317582211989e-08
Position 338: 2.0215161585018682e-08
Position 309: 1.9337006501659692e-08
Position 560: 1.7130615449003244e-08
Position 11343: 1.6497575168791458e-08
Position 651: 1.2790822323289842e-08
Position 328: 1.1759374348758858e-08
Position 574: 1.0690638362636416e-08
Position 736: 1.0627460594386962e-08
Position 680: 9.422999157834654e-09
Position 10937: 3.883006556554111e-09
Position 741: 2.76477107285616e-09
Position 13948: 2.5485027541143923e-09
Position 11111: 2.1954243755403483e-09
Position 700: 2.090938457496853e-09
Position 11096: 1.6711285395927299e-09
Position 317: 8.02401110490624e-10
Position 3431: 7.566243581554262e-10
Position 361: 4.797202310568614e-10
Position 799: 4.319881615196181e-10
Position 785: 3.798025090938125e-10
Position 696: 2.7393369974292043e-10
Position 385: 1.4990991985067232e-10
Position 349: 4.819619097837238e-11
Position 366: 4.749437041229982e-11
Position 702: 8.707574509806323e-12
Position 93: 4.941102029253697e-15
