Gene = SDHB
Position 32007: 7.335770136983524e-07
Position 2944: 4.135573645797367e-07
Position 1719: 3.537859221085121e-07
Position 453: 2.529040154673098e-07
Position 327: 2.3153687948254043e-07
Position 2057: 2.169551053498398e-07
Position 1194: 1.6704863865074064e-07
Position 1238: 1.5202455443203186e-07
Position 850: 1.305844614616412e-07
Position 830: 1.1948492381713787e-07
Position 31811: 8.187949620632881e-08
