Gene = DLEC1
Position 30837: 0.10901345580448615
Position 15183: 0.08243176338610701
Position 6572: 0.07444700789537237
Position 26647: 0.07367262368995746
Position 10748: 0.07141098364288269
Position 9364: 0.06695169881178359
Position 20740: 0.06528372178024111
Position 25608: 0.06383517298816052
Position 8658: 0.05892010501495259
Position 10044: 0.055998102849314994
Position 8821: 0.04535066131450863
Position 7232: 0.044290691440988
Position 9146: 0.043054513696891124
Position 23375: 0.04196940044512923
Position 23429: 0.041455336635469735
Position 28568: 0.03123954291904589
Position 28417: 0.027696649072943877
Position 26705: 0.027095030687788943
Position 23458: 0.027090383534911236
Position 28083: 0.026397168891636538
Position 28103: 0.025021272121717016
Position 12244: 0.02163020459369355
Position 13369: 0.021594863367517262
Position 24737: 0.021409546915268064
Position 27376: 0.020549470992561446
Position 22507: 0.01913592067158822
Position 17746: 0.018127829715089392
Position 2304: 0.017856146696031697
Position 6082: 0.0172881641119248
Position 5990: 0.017038192700604228
Position 25215: 0.016301818323970516
Position 27323: 0.015601701807549186
Position 24821: 0.015316671042140935
Position 8901: 0.015107334406769065
Position 9015: 0.01408394971546311
Position 22934: 0.013550846747090999
Position 15391: 0.013279037416753965
Position 21024: 0.012705939692848887
Position 6358: 0.012445217293327029
Position 4052: 0.012151762250668887
Position 16376: 0.011727893286074697
Position 23552: 0.011604816928453306
Position 7196: 0.011257058418841816
Position 24068: 0.011143776730071442
Position 1152: 0.010487566580904998
Position 6181: 0.008961474105058908
Position 6683: 0.008596690420500139
Position 22483: 0.007783138475054371
Position 6704: 0.0076366346831765125
Position 10583: 0.007166876810318979
Position 24144: 0.0068527737890161314
Position 7107: 0.005862755172810669
Position 5943: 0.005379978531343374
Position 6783: 0.005368146279447982
Position 5940: 0.00533098278726118
Position 27390: 0.005091129238926143
Position 22906: 0.005083927834609309
Position 7018: 0.005076048428297893
Position 24688: 0.004971125659402928
Position 24090: 0.0037011326667795354
Position 7727: 0.0035593098900599824
Position 5886: 0.0035428239454566414
Position 7588: 0.0034399747877051933
Position 7645: 0.0029331680804118515
Position 25724: 0.0023851971860704233
Position 22018: 0.0020865655946913975
Position 1659: 0.0020844697816009353
Position 6099: 0.002065883921851312
Position 5908: 0.0019959045843112168
Position 2148: 0.0018565420442788545
Position 21994: 0.0018128493933210527
Position 3840: 0.0017723701436480272
Position 24937: 0.0017320345559489162
Position 5892: 0.0015958290922798483
Position 2290: 0.0014816144855239386
Position 1019: 0.0013770444384615392
Position 11173: 0.0013238553598412593
Position 224: 0.0012332447792003276
Position 21534: 0.0011958002166681957
Position 6188: 0.0011505040217031268
Position 2347: 0.0010938011851062428
Position 3972: 0.0009949010715664122
Position 1679: 0.0009336681769582404
Position 336: 0.0009262066512287358
Position 4028: 0.0008472588518944107
Position 2313: 0.000838475024728487
Position 6037: 0.0007929233452756242
Position 3731: 0.0007524074912823825
Position 17129: 0.0005072433867012077
Position 21051: 0.0004696954560761793
Position 14731: 0.00042569407034352013
Position 23306: 0.0004148626773846439
Position 21513: 0.0003482519491864658
Position 2124: 0.0003368758859867525
Position 193: 0.00031414276713198673
Position 1980: 0.0002990986848968826
Position 3882: 0.00027688744810637673
Position 2191: 0.00024591917436215225
Position 291: 0.00023475625554995953
Position 1983: 0.00019887671964461258
Position 6732: 0.00012266211669811333
Position 7275: 0.00011985402747439346
Position 239: 0.00010003788349833484
Position 14776: 8.748792092885916e-05
Position 2060: 8.25377986769041e-05
Position 2261: 8.078084968671652e-05
Position 6103: 7.502150076255208e-05
Position 7701: 6.991988262321935e-05
Position 12869: 6.171207534025459e-05
Position 3856: 6.0372434004158726e-05
Position 6863: 5.4070497495269816e-05
Position 1552: 5.092620674257355e-05
Position 1156: 4.236992219221409e-05
Position 2074: 3.0778117906040084e-05
Position 1705: 2.8839764410752984e-05
Position 1451: 2.860710954599456e-05
Position 1231: 2.830512229965452e-05
Position 4533: 2.4856105985334997e-05
Position 12925: 2.3397733318100325e-05
Position 11674: 2.1958133371257037e-05
Position 1065: 2.1934168256561807e-05
Position 1827: 2.1087943423938445e-05
Position 1088: 2.02592158235022e-05
Position 2395: 1.3633968340201885e-05
Position 2320: 1.3061642344618645e-05
Position 12751: 1.1995706530504942e-05
Position 201: 1.0867261235200785e-05
Position 1619: 1.05522225769487e-05
Position 887: 6.979498992240279e-06
Position 254: 6.517288709443212e-06
Position 179: 6.367190314293268e-06
Position 4508: 4.6786533191001485e-06
Position 4165: 1.7229467550774526e-06
Position 3375: 3.3396625922178843e-07
Position 679: 1.9513194283530938e-07
Position 1331: 8.993324740597638e-08
Position 2812: 7.727542887956259e-08
Position 2529: 5.7712196954029365e-08
Position 829: 4.778679203801504e-08
Position 5861: 4.022499083722209e-08
Position 524: 1.878637901111574e-08
Position 3760: 7.706206841979096e-09
Position 2200: 3.921139574285885e-09
