Gene = DAP
Position 4701: 0.007144743108148267
Position 5250: 0.0068982661095292434
Position 1102: 0.006877079994993325
Position 7457: 0.004988401134714234
Position 8659: 0.004642248761635558
Position 6361: 0.004051406676248715
Position 4134: 0.004050118914936146
Position 7470: 0.0033063343560460227
Position 642: 0.003243836843180088
Position 3543: 0.0030039553001450993
Position 10135: 0.002866457490184408
Position 6650: 0.0026433303509556714
Position 7400: 0.0022748861900960945
Position 14118: 0.0020415000474446206
Position 6993: 0.001700149453905567
Position 663: 0.001597134782092483
Position 413: 0.0015779029177623773
Position 5005: 0.0013867542919079356
Position 292: 0.001125099763326297
Position 6890: 0.0010841443734485854
Position 7121: 0.0010657992854730875
Position 13551: 0.0010523243112640045
Position 8201: 0.0006463049152198253
Position 5806: 0.0005624868079651984
Position 5905: 0.0005548429302737083
Position 8177: 0.000552109012124661
Position 8189: 0.0004488493628504311
Position 2029: 0.00037153203588082646
Position 6323: 0.0002840522204358149
Position 2034: 0.00020464215832823577
Position 2304: 0.00016984722406669019
Position 574: 0.00014651987367286906
Position 971: 0.00011250114819470764
Position 6457: 9.071384362035278e-05
Position 5082: 7.070488255988067e-05
Position 508: 5.8876498468237325e-05
Position 1140: 4.274260098258937e-05
Position 368: 4.248498606018986e-05
Position 848: 4.017844465360501e-05
Position 5596: 3.735947799366129e-05
Position 5584: 3.276041853375932e-05
Position 1242: 2.3905384332812204e-05
Position 623: 1.5608754847994458e-05
Position 1066: 1.367728424697847e-05
Position 13400: 1.1250549118467748e-05
Position 868: 6.975593038347113e-06
Position 764: 6.6163628261296896e-06
Position 11: 6.0049106147570785e-06
Position 1052: 4.36757556462847e-06
Position 1319: 4.156231662992158e-06
Position 651: 3.6334908898886057e-06
Position 1629: 2.7932577180223614e-06
Position 800: 2.767730174535942e-06
Position 5449: 2.5990595651953105e-06
Position 610: 2.419740855981383e-06
Position 649: 2.0385807114551513e-06
Position 206: 1.352242622463975e-06
Position 1649: 1.2064906735033245e-06
Position 646: 1.088713137320819e-06
Position 554: 9.998625737724231e-07
Position 479: 2.7678890159026175e-08
Position 937: 1.8832869033336453e-08
Position 201: 1.1798450946188203e-13
Position 91: 2.7613319741576435e-14
Position 45: 2.357284490706655e-14
Position 94: 4.53887190040607e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 13000: 0.9882170861302229
Position 27003: 0.9032647060365405
Position 4870: 0.8850915744944777
Position 15441: 0.6536533231397769
Position 10879: 0.6149354368320892
Position 1000: 0.4339878572675577
Position 10024: 0.2810621078579437
Position 7606: 0.26827997966326134
Position 13373: 0.22838765234377031
Position 16551: 0.19842474774521912
Position 9500: 0.16945052231223295
Position 15889: 0.1681311519731275
Position 7105: 0.16667494774996106
Position 16280: 0.14876706806161438
Position 13437: 0.14731122054926446
Position 15392: 0.14073582078566954
Position 13399: 0.13715950011280897
Position 8507: 0.13529880801063382
Position 9115: 0.1288047229780369
Position 8854: 0.1209822571809929
Position 16187: 0.09352866803382964
Position 4940: 0.08266348643698997
Position 9118: 0.07221249485475795
Position 937: 0.07087172957597829
Position 27607: 0.06817185295556626
Position 14202: 0.061757124023192146
Position 6790: 0.05599547031827441
Position 11678: 0.050403768013004495
Position 4432: 0.04758770632999723
Position 13441: 0.04274929139196925
Position 13346: 0.041579526576152936
Position 13240: 0.03997252372919204
Position 6830: 0.03720648633661094
Position 7399: 0.029724802498775914
Position 2096: 0.029607294307311904
Position 8042: 0.02950209059243934
Position 21294: 0.02885409453255519
Position 15265: 0.02855477918043661
Position 19926: 0.02687757998759057
Position 6262: 0.026610278658061964
Position 15802: 0.026269125989508705
Position 9472: 0.025084338078695458
Position 11308: 0.024525820477337024
Position 13308: 0.024377766930745847
Position 2162: 0.022937102934446257
Position 21037: 0.02210884570111761
Position 2429: 0.02167524648575318
Position 20775: 0.018165878665367542
Position 16258: 0.016878444584201544
Position 966: 0.01494346828016795
Position 2643: 0.014825115377144534
Position 4269: 0.013927290291547488
Position 21204: 0.013701746478415062
Position 2249: 0.013206464743014987
Position 6849: 0.01295525986461056
Position 23013: 0.012282197268269067
Position 6010: 0.011627720992458217
Position 4087: 0.009709056375895598
Position 8697: 0.009462452216162839
Position 1877: 0.009368853019081766
Position 13263: 0.008540239340153208
Position 3363: 0.008407429414424706
Position 13527: 0.008385074279959144
Position 4583: 0.008200364301072733
Position 14205: 0.007708235659626018
Position 2303: 0.007572565503055856
Position 13504: 0.007306451284226075
Position 12886: 0.006811716435873106
Position 6811: 0.006137534487193643
Position 4090: 0.005600455000378769
Position 13938: 0.0054745667915025555
Position 15783: 0.0053556703771525495
Position 2252: 0.005109606169245683
Position 16334: 0.004683294720580234
Position 20935: 0.0043471672169660535
Position 14234: 0.00390232664612988
Position 3467: 0.003653733525887769
Position 4385: 0.003637607257302826
Position 5139: 0.003631397180746353
Position 12953: 0.003291002842461725
Position 5135: 0.003265502018932116
Position 1980: 0.0029385389388153944
Position 17305: 0.0029372555603486496
Position 11070: 0.002846225203869357
Position 800: 0.0028388525872096036
Position 18747: 0.0027026237192467684
Position 878: 0.002236652153829582
Position 1928: 0.0021542035320012212
Position 13413: 0.00190433246145482
Position 2278: 0.001795840318043448
Position 764: 0.001708068865358334
Position 12866: 0.0016801857799598936
Position 4118: 0.0016408935195407696
Position 4680: 0.001640737726260179
Position 4435: 0.0015391997828146785
Position 17096: 0.0015313374436597828
Position 1851: 0.0014677043840238384
Position 4039: 0.0014059512278342529
Position 780: 0.001404497936817086
Position 4203: 0.0013883560104281244
Position 7609: 0.001357663386696576
Position 14173: 0.001163440365581211
Position 2665: 0.0009899930050280034
Position 6510: 0.0009171259295886043
Position 5727: 0.0008976943719096474
Position 4677: 0.0008409053924442742
Position 7434: 0.0007693876889973622
Position 2572: 0.0007502327812159395
Position 2596: 0.0006936815010459947
Position 2516: 0.0005978161908469415
Position 1006: 0.0004246525047528154
Position 16936: 0.00039002200389763256
Position 820: 0.00031420758447081213
Position 15673: 0.0003015907591499076
Position 1211: 0.00026166124833093893
Position 13736: 0.0002473874179691011
Position 17001: 0.0002298864350894745
Position 5522: 0.00022142365794443285
Position 19632: 0.0002057487386891609
Position 13900: 0.00019377066252694
Position 16794: 0.00010187263288901805
Position 6568: 9.455282910158974e-05
Position 17870: 8.784742415097259e-05
Position 5896: 6.807824860723288e-05
Position 13761: 4.592052960541843e-05
Position 2511: 2.6239822660997992e-05
Position 1801: 2.057863787700961e-05
Position 4701: 1.7752209961067814e-05
Position 1143: 1.4177207863979955e-05
Position 885: 1.397459753342584e-05
Position 2098: 1.1901851418180698e-05
Position 2210: 8.054517719508194e-06
Position 1101: 6.4400759236972025e-06
Position 393: 6.378853955954167e-06
Position 1904: 5.483782031992593e-06
Position 5111: 3.7152761358852216e-06
Position 1564: 3.5751131438881308e-06
Position 677: 3.329952559626432e-06
Position 706: 3.186213730330027e-06
Position 1251: 2.067042484498418e-06
Position 1149: 1.4951165399802336e-06
Position 529: 1.2450354025040994e-06
Position 13267: 9.976550358815074e-07
Position 425: 9.70219951461502e-07
Position 1254: 8.063363258323396e-07
Position 412: 5.230951207060422e-07
Position 1622: 4.2463524763756206e-07
Position 1223: 2.7006412327231987e-07
Position 5474: 2.533563050146153e-07
Position 5291: 2.506932800860834e-07
Position 363: 2.0449820923998283e-07
Position 844: 1.653154362083046e-07
Position 897: 1.6332876132925484e-07
Position 344: 1.0124248249458286e-07
Position 1135: 9.341571540621821e-08
Position 437: 9.281447978079699e-08
Position 1111: 1.020331744142938e-08
