Gene = CACFD1
Position 1610: 0.00017194799189388591
Position 1359: 0.00015884523070106363
Position 8157: 0.00015086725141042558
Position 8163: 0.00011771961802792703
Position 1037: 0.00010349841618135822
Position 154: 9.706869409485181e-05
Position 8196: 7.48183446149029e-05
Position 1673: 7.082247888117681e-05
Position 791: 6.852125209032706e-05
Position 197: 6.495510322141337e-05
Position 72: 5.282112689944123e-05
Position 691: 4.8964417725130556e-05
Position 570: 3.193813151511857e-05
Position 6540: 3.0729774934716606e-05
Position 171: 2.6376003642890524e-05
Position 6571: 2.6269342556167933e-05
Position 498: 2.539540097163238e-05
Position 384: 1.8003735117931493e-05
Position 674: 1.693237078748491e-05
Position 109: 1.4682290316367622e-05
Position 169: 1.2522725778677591e-05
Position 5686: 8.70768292559612e-06
Position 178: 7.561375177771418e-06
Position 8843: 7.196693786277392e-06
Position 375: 6.875352408371812e-06
Position 8851: 5.139023007101225e-06
Position 8845: 5.05166378677566e-06
Position 212: 1.988303126425579e-06
Position 556: 9.710767863253546e-09
Position 520: 6.272407760356997e-09
Position 8709: 6.496955154526252e-10
Position 367: 5.55610498399864e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7933: 0.9949880227756689
Position 8575: 0.9510036556795529
Position 5334: 0.9095723241633321
Position 3495: 0.47941062156695446
Position 547: 0.2741371360190702
Position 10401: 0.20571284193157585
Position 2847: 0.1819066052125961
Position 7085: 0.17107092882788674
Position 2633: 0.1609137249353106
Position 8183: 0.11107655592416353
Position 4730: 0.1068320183934079
Position 2147: 0.1058080428746602
Position 8811: 0.10206109365563697
Position 5383: 0.08382285954332719
Position 3345: 0.08068105883642752
Position 7166: 0.06578239367044171
Position 5090: 0.06395957866500328
Position 2630: 0.06385193406516701
Position 6461: 0.06384105201814215
Position 2095: 0.055236246163577536
Position 3419: 0.05332934439950933
Position 8352: 0.05245317215944301
Position 5602: 0.05100804644424813
Position 287: 0.042033683508403245
Position 5047: 0.03780434533846953
Position 1137: 0.03479632870174053
Position 2482: 0.03378036519488546
Position 4605: 0.033268005214193375
Position 10614: 0.031018023047466776
Position 1516: 0.029326501612221327
Position 5616: 0.024694595652141233
Position 2042: 0.02407820154690879
Position 10346: 0.023139491439222032
Position 6519: 0.02202731885109118
Position 2658: 0.021529661541331666
Position 1725: 0.01867947532142945
Position 9602: 0.016078000392758095
Position 8935: 0.015887120252650416
Position 5574: 0.015181070335966895
Position 9343: 0.014849035884864255
Position 2010: 0.013372727225163998
Position 1328: 0.012470172053955588
Position 5635: 0.012085023697640659
Position 9629: 0.011618665612898158
Position 1827: 0.010647681403799923
Position 5650: 0.010487150760665644
Position 6076: 0.010440357192945705
Position 4579: 0.009961156968537919
Position 7011: 0.009312003088251655
Position 7367: 0.009183945629899897
Position 9719: 0.008624326035151102
Position 9085: 0.008496953342815309
Position 4663: 0.008441253478410935
Position 1926: 0.00836413790116258
Position 6649: 0.00796672126228525
Position 5675: 0.006937748248319551
Position 1614: 0.006803082212346079
Position 9144: 0.006206700171110728
Position 2602: 0.0057290922778733405
Position 10559: 0.005605100165203735
Position 3400: 0.005457973155359351
Position 1588: 0.005206799247635232
Position 8135: 0.005194946047919186
Position 2399: 0.005053152428790683
Position 8307: 0.004408575610946824
Position 1148: 0.004037405829596662
Position 3833: 0.0034649524296705924
Position 10282: 0.0033595584551398936
Position 1162: 0.0033305342797251857
Position 6385: 0.0031254192400962098
Position 2026: 0.0030002355815468675
Position 7327: 0.0029582443949566616
Position 10306: 0.0029349022993242577
Position 1419: 0.002526336226708064
Position 8097: 0.0024003183541334225
Position 2402: 0.002086406226605243
Position 5970: 0.001778762986168213
Position 2291: 0.001657342620825204
Position 1521: 0.0015707438206046742
Position 2167: 0.0013728833561952264
Position 1977: 0.0012028865026126195
Position 4701: 0.0011912562182832874
Position 7845: 0.0011138095930900262
Position 8261: 0.001054779040247001
Position 2343: 0.0010036155275887962
Position 10751: 0.0009814940899147532
Position 1633: 0.0009382819944686831
Position 1781: 0.0007373413647980794
Position 2211: 0.0007186738980439893
Position 862: 0.0007104889375816224
Position 1444: 0.0006595025152772169
Position 10038: 0.0006148359170676923
Position 2591: 0.0005689925807807646
Position 8381: 0.0005281416215951849
Position 1501: 0.000526758816009879
Position 8139: 0.000517838409925585
Position 9852: 0.0004741490583764428
Position 2438: 0.00045244726175179187
Position 1026: 0.00045112372279099464
Position 9567: 0.0003931687099799243
Position 6494: 0.00039219678950660786
Position 1344: 0.0003917462872013326
Position 1673: 0.0003873583933130042
Position 2347: 0.00027561938421955266
Position 2424: 0.00023516170238865308
Position 9548: 0.00016952681153418456
Position 8599: 0.000149886797240889
Position 136: 0.00011911222731801743
Position 5819: 8.994225747155313e-05
Position 635: 6.485056273108385e-05
Position 1699: 6.405335278744949e-05
Position 6122: 6.15554730429944e-05
Position 9386: 5.264748128653023e-05
Position 1188: 4.884613877074484e-05
Position 906: 3.619608314943593e-05
Position 560: 3.328259672515215e-05
Position 7960: 3.186657381873688e-05
Position 340: 1.1797148381339705e-05
Position 5549: 8.945577884487382e-06
Position 1346: 7.053407203528436e-06
Position 611: 5.972365273900053e-06
Position 294: 5.1069102155302855e-06
Position 1252: 4.834217804249418e-06
Position 925: 4.293535338196883e-06
Position 1232: 4.029061560126503e-06
Position 3640: 3.962341534222225e-06
Position 5558: 3.0177927925050724e-06
Position 1261: 2.0735306524823297e-06
Position 7683: 1.976799804244252e-06
Position 791: 1.5771572950673695e-06
Position 197: 1.5584860240560974e-06
Position 912: 1.024924554550331e-06
Position 933: 8.080862122882513e-07
Position 117: 7.776876336209705e-07
Position 717: 5.427444468268759e-07
Position 464: 4.949635576308117e-07
Position 669: 2.885820086529621e-07
Position 142: 2.7690405598240537e-07
Position 361: 2.520452089817585e-07
Position 140: 1.9010440424377225e-07
Position 212: 1.7297157878857807e-07
Position 767: 1.4860037074901592e-07
Position 682: 1.1588816578284912e-07
Position 1193: 1.0257888359822657e-07
Position 1166: 1.0180127770631602e-07
Position 706: 5.059431524053081e-08
Position 457: 4.9635599144553375e-08
Position 222: 3.145070474914025e-09
Position 473: 4.780374561210878e-10
Position 645: 1.170813853374091e-10
Position 220: 6.195281711287607e-11
Position 528: 4.9325837795294383e-11
Position 205: 4.779690536806591e-11
