Gene = ACBD6
Position 2952: 4.7888864348896045e-05
Position 1001: 2.4776915395281824e-05
Position 885: 1.798233364093739e-05
Position 1279: 1.768031546389606e-05
Position 915: 7.1772886407682065e-06
Position 247: 4.92105988638229e-06
Position 394: 4.084662387776056e-06
Position 1082: 3.848349446313631e-06
Position 516: 3.515666447753464e-06
Position 1093: 3.4582745930210255e-06
Position 1023: 1.707721226374232e-06
Position 538: 1.406756274737918e-06
Position 929: 1.31060895497817e-06
Position 1651: 1.1661152667384732e-06
Position 1541: 1.1438204931621116e-06
Position 1522: 1.099200211694779e-06
Position 1109: 6.214616353336425e-07
Position 1459: 5.179411538708559e-07
Position 51: 2.0029949932268352e-07
Position 5: 1.6986983663604581e-07
Position 65: 1.5819826190687723e-08
Position 432: 1.3084802828681193e-08
Position 240: 1.3029546555157023e-08
Position 252: 4.627492851912192e-09
Position 806: 3.2315790238820904e-09
Position 822: 1.476025594697681e-09
Position 774: 8.362116962357235e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7428: 0.8992928336971185
Position 8474: 0.8953884734544594
Position 10588: 0.556005965429419
Position 22972: 0.5294817316198768
Position 10562: 0.4082051184333579
Position 16027: 0.31714516649975
Position 14728: 0.2169820888868116
Position 26136: 0.21262635255274598
Position 3365: 0.1762045570016484
Position 12683: 0.16825565026194042
Position 17503: 0.14364217734546655
Position 17886: 0.13458520101447288
Position 20454: 0.12775473508973928
Position 8100: 0.10331393503918788
Position 16367: 0.09933457695079248
Position 1170: 0.07206300441568057
Position 14926: 0.06866631526420819
Position 1106: 0.06758829936784817
Position 8151: 0.062159771803930806
Position 17381: 0.047041588864234526
Position 8124: 0.036531977638450966
Position 14462: 0.027209144909986844
Position 14818: 0.025816328636170657
Position 21927: 0.024984544655172407
Position 20990: 0.02359510611755467
Position 8320: 0.023184564432222537
Position 1250: 0.02056162529929557
Position 10851: 0.019816222620999996
Position 1370: 0.018345562167160902
Position 6289: 0.01663163440450722
Position 6193: 0.015842402338473466
Position 10812: 0.014820100701395413
Position 1189: 0.013513167789525785
Position 20614: 0.012441174867095818
Position 19046: 0.011605804725036738
Position 1336: 0.010363014090778512
Position 11438: 0.009986124577171546
Position 10469: 0.009588009688326307
Position 8671: 0.009358444704697336
Position 11466: 0.009329260243566275
Position 6228: 0.009050288504461573
Position 12650: 0.008804348656499494
Position 7314: 0.008439921425703576
Position 15266: 0.007595895645890233
Position 13791: 0.007375777873345451
Position 3343: 0.006656234260273731
Position 6936: 0.0062486780247642485
Position 10489: 0.006216754538568909
Position 8959: 0.0059975926012139965
Position 14964: 0.005977115303385556
Position 12996: 0.005820278815094667
Position 8811: 0.005251416558439107
Position 1778: 0.005020256473095974
Position 5852: 0.004641469618029036
Position 1738: 0.004361521799474854
Position 12478: 0.003812887842021314
Position 12712: 0.0037450610931626764
Position 8938: 0.0032887575851434075
Position 5441: 0.00328673949063292
Position 8392: 0.003270179167410762
Position 12724: 0.003217310949658666
Position 10879: 0.0029127432526562594
Position 3280: 0.002867271165234095
Position 3313: 0.0028476026489275582
Position 8848: 0.002776358144034483
Position 15294: 0.0026907572172775625
Position 5379: 0.0025141542515349324
Position 2867: 0.002453793161430286
Position 12175: 0.002410260297571207
Position 1123: 0.0023553056565901193
Position 14981: 0.002287672001627869
Position 12003: 0.0022247798068555803
Position 5506: 0.0021387271955674828
Position 12621: 0.002129985647039737
Position 15517: 0.0020016602641949317
Position 16524: 0.001908373972912858
Position 5602: 0.0018557158511208179
Position 11506: 0.0018324713092113575
Position 3041: 0.0017264445208992427
Position 7480: 0.0016616366633144806
Position 8879: 0.0016099438105649407
Position 4560: 0.00116333346497607
Position 7962: 0.0010177216419669677
Position 4105: 0.0009043325513158965
Position 11208: 0.000856487977915814
Position 5561: 0.0008564747998704141
Position 1109: 0.0007781847362566588
Position 2262: 0.0007498809840900062
Position 13815: 0.0007120793377516895
Position 2287: 0.0006698041900904519
Position 13865: 0.0006639930477698394
Position 16807: 0.0006189590735118676
Position 12950: 0.0006071092646869481
Position 11478: 0.0005850360126093186
Position 1387: 0.0005659435639407441
Position 13603: 0.00046820630455190603
Position 2966: 0.0004622405119262822
Position 2128: 0.0004331398327359523
Position 1459: 0.00041807230690904784
Position 11625: 0.00041721154476263817
Position 11952: 0.00039958215931771646
Position 11386: 0.00039796261393712664
Position 1195: 0.00039527507383045786
Position 13562: 0.00036211032052951825
Position 15651: 0.00034813472791041017
Position 13636: 0.0003291943958087943
Position 11286: 0.0002695624918824209
Position 996: 0.000232789045521549
Position 11892: 0.00022586473319038486
Position 7611: 0.00018940155621856975
Position 1495: 0.0001876019790119564
Position 11779: 0.00017370192342549328
Position 9713: 0.00015345604452849954
Position 7287: 0.00014965285434672413
Position 12344: 7.169481971058238e-05
Position 9733: 6.957844314314993e-05
Position 9468: 6.646923233851978e-05
Position 9110: 5.559919218617702e-05
Position 645: 5.472278351682875e-05
Position 9783: 4.6040189554716744e-05
Position 2425: 3.455116042241211e-05
Position 8687: 3.2768743979819295e-05
Position 731: 2.7541044174593287e-05
Position 2770: 1.6113279164487123e-05
Position 2156: 1.3880103595264124e-05
Position 774: 1.3072410244011448e-05
Position 1011: 1.0927755590578699e-05
Position 1252: 1.0822204519428925e-05
Position 2479: 1.0760265032295337e-05
Position 899: 1.0288422670733842e-05
Position 1463: 9.819784377505724e-06
Position 1000: 8.17860824027471e-06
Position 785: 7.497567918237473e-06
Position 976: 7.2128915010679875e-06
Position 1783: 6.6254272550173705e-06
Position 614: 5.497548558114559e-06
Position 10765: 1.581186968001464e-06
Position 1090: 1.0931994561037134e-06
Position 1068: 8.435727459383216e-07
Position 648: 7.970295217852193e-07
Position 1932: 5.461326444588811e-07
Position 831: 4.978285052121536e-07
Position 11328: 4.7409214996841345e-07
Position 1559: 4.5963570208727243e-07
Position 1212: 2.2332103567121433e-07
Position 861: 1.660316767115748e-07
Position 850: 1.4030987438044901e-07
Position 798: 1.3407553660250364e-07
Position 1381: 1.084857217858006e-07
Position 792: 1.0496112658312505e-07
Position 653: 7.151141818816123e-08
Position 231: 7.140780631075422e-08
Position 1315: 6.694427264275588e-08
Position 819: 6.572914812620554e-08
Position 1296: 5.98826854938859e-08
Position 1424: 4.976070495902609e-08
Position 1419: 4.437887865638912e-08
Position 664: 4.069629644123056e-08
Position 1223: 4.059943613520604e-08
Position 588: 3.420887510324293e-08
Position 623: 3.3436943253061114e-08
Position 601: 2.7012563814320933e-08
Position 678: 2.1722797854508903e-08
Position 666: 1.6976808886098006e-08
Position 828: 1.5016781180710265e-08
Position 980: 1.1174015800125227e-08
Position 768: 8.387654659066737e-09
Position 1440: 6.29632988360404e-09
Position 806: 6.086371403707657e-09
Position 1405: 5.633755645189009e-09
Position 801: 5.192521032895234e-09
Position 1265: 1.3305765140268525e-09
