Gene = GM2A
Position 259: 9.5944612009894e-11
Position 233: 9.815908271422367e-12
Position 114: 1.0949691974014134e-12
Position 185: 8.763702794315413e-13
Position 206: 5.463097738860222e-13
Position 136: 9.386042376278842e-14
Position 220: 7.51295500018555e-14
Position 142: 3.9895433223735544e-14
Position 122: 3.6854332996681254e-14
Position 151: 1.4656819532695217e-14
Position 158: 6.779271015199772e-15
Position 118: 5.989380044000191e-15
Position 116: 5.640561793892372e-15
Position 138: 4.561061021884234e-15
