Gene = AGT
Position 10685: 0.00032446458258055856
Position 8639: 0.0003063673334068977
Position 1620: 0.0002992827880991439
Position 8755: 0.0002818129038350009
Position 869: 0.00026377102661610943
Position 4563: 0.0002628390920655243
Position 4926: 0.0002585580164217142
Position 8544: 0.0002364128210801008
Position 8035: 0.00020946325551066488
Position 805: 0.00019991980775991495
Position 9867: 0.00019249602773317042
Position 11101: 0.0001907326769837234
Position 463: 0.00018778717487199644
Position 1754: 0.0001865741388265362
Position 8578: 0.00016692156993700714
Position 1778: 0.00014232182804785673
Position 4866: 8.777338179171778e-05
Position 6221: 6.590683316010861e-05
Position 6633: 6.095963579211609e-05
Position 5913: 6.086234257040509e-05
Position 4802: 5.589694703314555e-05
Position 4630: 5.080815718144081e-05
Position 5014: 4.849239990251228e-05
Position 6619: 4.4844489764412375e-05
Position 472: 3.847449883668905e-05
Position 4565: 3.1386095982523105e-05
Position 181: 3.0473902197872238e-05
Position 5089: 2.965404661474294e-05
Position 1154: 2.8773154235233672e-05
Position 343: 2.143743892287026e-05
Position 1111: 2.0438101292844575e-05
Position 3947: 1.5600575523668405e-05
Position 454: 1.3094226513312515e-05
Position 946: 1.2055043203841165e-05
Position 4336: 6.619960227459234e-06
Position 3909: 5.672058810521724e-06
Position 397: 5.186531659342414e-06
Position 620: 4.942333888326035e-06
Position 2494: 4.208279937146726e-06
Position 208: 4.0618991954851396e-06
Position 205: 3.7973391094496414e-06
Position 493: 3.344058817931529e-06
Position 178: 2.7507293357086853e-06
Position 289: 2.1956891854383163e-06
Position 280: 2.1520217128944053e-06
Position 4763: 1.7669040707888654e-06
Position 4392: 1.587244846251597e-06
Position 1357: 1.4553691747825145e-06
Position 1796: 1.3223096913447925e-06
Position 2114: 1.1289227440541892e-06
Position 607: 1.0717508744100884e-06
Position 483: 1.0296994649551948e-06
Position 2056: 7.255472107529429e-07
Position 1320: 5.885654289619568e-07
Position 232: 5.28569352592443e-07
Position 544: 4.5926687520350216e-07
Position 434: 3.684183607774107e-07
Position 1303: 2.960218167829006e-07
Position 817: 1.9574397559699933e-07
Position 1055: 1.725201543657064e-07
Position 1245: 1.200619387090047e-07
Position 1329: 1.1149671489999232e-07
Position 1626: 1.0169642255818096e-07
Position 767: 8.22535879621618e-08
Position 1221: 8.224367593712098e-08
Position 856: 5.850366705997332e-08
Position 1227: 4.5370696191274524e-08
Position 794: 2.001231508331282e-08
Position 283: 1.7218980437299904e-08
Position 550: 2.473316002598216e-09
Position 300: 8.650482399304593e-10
Position 211: 3.3274048048604843e-10
Position 499: 2.2960639660781977e-10
Position 426: 2.0733553389759938e-10
Position 564: 1.8523821766333541e-10
Position 515: 1.838272456269561e-10
Position 480: 1.8118715723336854e-10
Position 400: 1.622284776502136e-10
Position 269: 3.2833958384356724e-11
Position 297: 1.2652956910081371e-11
Position 216: 2.136055008130682e-12
