Gene = TYW3
Position 3823: 0.004365435268871786
Position 1058: 0.003953768527479545
Position 1093: 0.003746727467463606
Position 4832: 0.003712724518126669
Position 3693: 0.003372198153197981
Position 7008: 0.0032922442925512802
Position 11629: 0.0032493783660951293
Position 6854: 0.0030597686102130806
Position 5540: 0.003023930845366487
Position 5602: 0.0030107888438362074
Position 2109: 0.0029054318574795544
Position 11130: 0.002799342995276628
Position 7403: 0.002524043193097528
Position 12704: 0.0024556341689996896
Position 3696: 0.0021368573312386353
Position 496: 0.0018681957766139676
Position 2490: 0.0018227194008013088
Position 10464: 0.0018079864674946334
Position 407: 0.0017659913143739357
Position 9941: 0.001633851980320909
Position 2879: 0.0016329542470069692
Position 11197: 0.0016302951676617462
Position 6724: 0.001523792891587713
Position 475: 0.001484031966305618
Position 8193: 0.001451989372092679
Position 12629: 0.0013192697629031687
Position 1218: 0.0012916727077602547
Position 3774: 0.0012336929026009627
Position 6739: 0.0012302699815825624
Position 4288: 0.001170240073293382
Position 4129: 0.00109798833720519
Position 7379: 0.0009635972608103278
Position 615: 0.0009497795916951552
Position 926: 0.0009317804132587611
Position 9601: 0.0008259340747051563
Position 1251: 0.0007869470657927327
Position 5382: 0.0007141244203437525
Position 4801: 0.0007088375455972469
Position 4110: 0.0006876073779976651
Position 10280: 0.0006448700471105521
Position 2614: 0.0006404416898621165
Position 7060: 0.0006390093824513346
Position 8095: 0.0006107237074980814
Position 1291: 0.0005703083638443306
Position 5792: 0.0005692165542725164
Position 3563: 0.0005620285907165802
Position 4917: 0.0005089638931781545
Position 6083: 0.00045824120196980104
Position 2740: 0.00041373078712637196
Position 2370: 0.00040964497458348
Position 4887: 0.00037575838796962395
Position 635: 0.000339981182557533
Position 7736: 0.00024065428368355983
Position 929: 0.00023442227609628039
Position 1166: 0.00022834462362807546
Position 580: 0.00021618663912814314
Position 491: 0.00020829587412401102
Position 1013: 0.00017423860774971636
Position 528: 0.0001659167507444379
Position 301: 0.0001369978096746278
Position 1083: 0.00012623091419312475
Position 4525: 0.00012594218844179064
Position 333: 0.00012554565432317368
Position 9096: 0.00011453954678140445
Position 3409: 0.0001062251557294613
Position 3301: 0.00010046185586022888
Position 4084: 9.80784457872535e-05
Position 808: 9.5719957101595e-05
Position 453: 8.246292254979235e-05
Position 1101: 7.926230510879462e-05
Position 373: 7.458955310934922e-05
Position 3998: 7.37395083449561e-05
Position 716: 6.0284691458328584e-05
Position 4370: 5.440615747139703e-05
Position 4171: 4.08330624996229e-05
Position 3594: 4.024314583888283e-05
Position 4680: 3.073893432146247e-05
Position 8116: 2.891406118984864e-05
Position 4496: 1.4814399306171986e-05
Position 3969: 1.4672832649199616e-05
Position 4683: 1.4658423272810184e-05
Position 3201: 7.916378159130812e-06
Position 4267: 5.583626399156276e-06
Position 585: 4.345231767408828e-06
Position 3510: 3.0344436294425856e-06
Position 5740: 2.9979945533585757e-06
Position 7535: 2.8671932122946758e-06
Position 644: 2.4584935313104365e-06
Position 7469: 1.5523548307030191e-06
Position 967: 1.4560450038303602e-06
Position 932: 1.1987200649403504e-06
Position 768: 9.889652917880872e-07
Position 3903: 6.194708963646834e-07
Position 3633: 5.060008404453359e-07
Position 626: 3.7398504706295287e-07
Position 856: 3.141648094837625e-07
Position 3533: 1.8725489257389674e-07
Position 415: 1.8712766456598962e-07
Position 349: 1.50961411641531e-07
Position 741: 9.522282554845228e-08
Position 723: 2.84648719515485e-08
Position 432: 2.113852020778701e-08
Position 228: 1.702969123841452e-08
Position 267: 1.0114782447604037e-08
Position 3152: 9.715997348166264e-09
Position 420: 9.680453795958005e-09
Position 501: 2.8613616761770026e-09
