Gene = ZMYND10
Position 5451: 0.0026581679969625185
Position 1681: 0.0023056755888148785
Position 5224: 0.0021609659620945004
Position 4586: 0.0020856004717489177
Position 4224: 0.0017328118423147441
Position 5543: 0.0016978494220339594
Position 2131: 0.0016944773755797498
Position 504: 0.001364291423911292
Position 1306: 0.0011077748600847284
Position 3160: 0.0010233580501938476
Position 1494: 0.0010040905124923183
Position 559: 0.0008366655551657698
Position 5492: 0.0007781614189728185
Position 3606: 0.0007747327776115862
Position 3854: 0.0007733584270258
Position 600: 0.0007523472320499221
Position 4485: 0.0006220840219172176
Position 4886: 0.0005793001674147113
Position 1334: 0.0005589334844952853
Position 684: 0.0005535701849392087
Position 3596: 0.0005209623075605731
Position 4287: 0.0005159812750977629
Position 5614: 0.0004851256748706885
Position 507: 0.000462598852251602
Position 1629: 0.00043849029406612994
Position 777: 0.0004381481569022482
Position 3721: 0.00042729343452758994
Position 4200: 0.00040782607020085074
Position 4038: 0.0004056537431322008
Position 4632: 0.000399360632070376
Position 3621: 0.00038779484839083453
Position 3275: 0.0003692105814476235
Position 3657: 0.0003570895651198836
Position 3954: 0.0003569498087450958
Position 5687: 0.00035404514889731385
Position 3693: 0.000338783980196554
Position 4476: 0.0003292258260732177
Position 3703: 0.00030008403777774615
Position 1909: 0.00029773208872990324
Position 5681: 0.00028446451687204376
Position 4927: 0.00027892638855179787
Position 937: 0.0002666866301629541
Position 3979: 0.0002615225279928142
Position 699: 0.0002590477997862164
Position 658: 0.00025652736013140223
Position 665: 0.0002449302805161243
Position 964: 0.00022404217020720131
Position 4807: 0.0002217778814158957
Position 3369: 0.00019487196832915256
Position 5678: 0.00019429525525763527
Position 723: 0.00019329054871580447
Position 1450: 0.0001923265520782157
Position 984: 0.00018820991380189125
Position 750: 0.00017564227833870343
Position 4837: 0.00015499793627136304
Position 168: 0.00014545428021883289
Position 3734: 0.00013982283622274546
Position 1067: 0.00012169647902827937
Position 5646: 0.00011826911296019103
Position 1111: 0.00011413344067407105
Position 112: 0.00010682859822853648
Position 3426: 0.0001054125740372115
Position 1279: 9.615795173792482e-05
Position 1794: 8.9434208181876e-05
Position 3660: 8.910256742991049e-05
Position 309: 8.188790911418709e-05
Position 785: 8.082891986326721e-05
Position 162: 6.931216235938423e-05
Position 98: 6.72733665689012e-05
Position 808: 6.41525774985665e-05
Position 3488: 6.271861807056157e-05
Position 5127: 6.171798694286575e-05
Position 3681: 4.552121194735331e-05
Position 158: 4.2741808133884304e-05
Position 5432: 4.268346918238264e-05
Position 676: 4.240364759385405e-05
Position 3019: 4.0246481751284434e-05
Position 738: 4.001698314079294e-05
Position 5737: 3.980591187689598e-05
Position 441: 3.905327520343453e-05
Position 3376: 3.6173549645175634e-05
Position 2919: 3.4196674737502554e-05
Position 2107: 3.201382242988981e-05
Position 424: 3.1796039998869754e-05
Position 3429: 3.162004174318701e-05
Position 689: 3.0403046736938406e-05
Position 2953: 2.813425348322827e-05
Position 3423: 2.61637228501684e-05
Position 5370: 2.2191504066677367e-05
Position 453: 2.1851563060678013e-05
Position 5229: 1.976036154852245e-05
Position 810: 1.734162211857404e-05
Position 3580: 1.6481853021658497e-05
Position 5184: 1.5137450648110868e-05
Position 5170: 1.4590638597739288e-05
Position 104: 1.4433226855313665e-05
Position 5190: 1.4386482890126307e-05
Position 4020: 1.3372504358642686e-05
Position 5537: 1.3330660855976116e-05
Position 1097: 1.224298648811658e-05
Position 118: 1.072567740302713e-05
Position 3545: 1.0614455589595562e-05
Position 5525: 1.048860830427572e-05
Position 509: 1.0148421856679357e-05
Position 5403: 1.011860180298309e-05
Position 3247: 9.767507240319685e-06
Position 5562: 9.426078059076573e-06
Position 211: 9.34624524246674e-06
Position 5443: 9.344570952098526e-06
Position 5186: 9.142614887721843e-06
Position 5394: 9.065681689747553e-06
Position 959: 7.020899281004995e-06
Position 3182: 6.636599813526978e-06
Position 3271: 6.2923502725675994e-06
Position 5014: 4.929733220377017e-06
Position 930: 4.616158082508563e-06
Position 3611: 4.2518404583370765e-06
Position 1084: 4.0884888481227555e-06
Position 942: 4.020007912652282e-06
Position 3289: 2.944077435894259e-06
Position 513: 2.751239884271673e-06
Position 5199: 2.5719124360815635e-06
Position 465: 2.4603887934522805e-06
Position 5131: 2.2974849356335816e-06
Position 5258: 2.1582044637596366e-06
Position 5162: 1.6332780165804778e-06
Position 313: 1.3797921942910094e-06
Position 5278: 1.2032663367706618e-06
Position 4397: 1.068389494350009e-06
Position 5459: 1.0575604934669853e-06
Position 132: 9.538363939755563e-07
Position 4239: 8.27729233267964e-07
Position 173: 7.284210560887915e-07
Position 190: 6.495571708822104e-07
Position 5377: 5.573952449961809e-07
Position 593: 3.648177674049044e-07
Position 280: 3.364040016793721e-07
Position 802: 3.2885639031176157e-07
Position 177: 3.226586808492521e-07
Position 374: 2.833456396944615e-07
Position 274: 2.0203197694359972e-07
Position 237: 1.8342293618003327e-07
Position 838: 1.148499146024799e-07
Position 183: 5.347191074550208e-08
Position 180: 4.510103307551368e-08
Position 205: 3.880334368491897e-08
Position 5231: 2.1310767386249797e-08
Position 214: 1.3349973387471708e-08
Position 90: 1.2337998319708828e-08
Position 198: 1.088577978355925e-08
Position 185: 7.665275221792488e-09
Position 216: 5.449508301994052e-09
Position 225: 2.7567624645064424e-09
Position 283: 2.463465744956141e-09
Position 228: 1.6637270662329905e-09
Position 222: 1.2548520213859547e-09
Position 286: 6.16062873344509e-10
Position 3320: 3.5564423131689826e-10
Position 239: 1.8504148223995375e-10
Position 292: 9.503634867700181e-11
Position 78: 4.785248845507533e-11
Position 250: 1.4425631854587253e-12
Position 246: 2.1225794266045013e-13
