Gene = PCDHGB5
Position 12383: 0.5811173001888695
Position 6127: 0.5315731439095979
Position 21859: 0.39104700819204896
Position 11821: 0.33958249151711944
Position 15301: 0.3145498759457159
Position 26624: 0.3051334622955703
Position 11378: 0.28007224738557324
Position 22577: 0.26629750001113656
Position 16806: 0.24082613693079472
Position 7054: 0.16247501767489045
Position 15745: 0.1530882371832821
Position 548: 0.13552598484248993
Position 11139: 0.13154302524350547
Position 23742: 0.11949541870480603
Position 12406: 0.10355556177663905
Position 16011: 0.10050370174459383
Position 12419: 0.09898530866169364
Position 11625: 0.0833658406132074
Position 14835: 0.07258136401588935
Position 25326: 0.06815203639556837
Position 2296: 0.06775753503110159
Position 2265: 0.06115750068206479
Position 15528: 0.060059177036760635
Position 12129: 0.049580806506727165
Position 557: 0.048728496989423845
Position 11593: 0.04056114195974238
Position 2371: 0.037289649685330224
Position 6968: 0.03718517365395801
Position 11673: 0.036056620415576834
Position 503: 0.03518760846010072
Position 529: 0.03324276595493402
Position 5985: 0.0317136504018681
Position 16612: 0.03084143031080103
Position 6187: 0.028565287313059975
Position 17375: 0.027108637809847617
Position 630: 0.02685623627933835
Position 15601: 0.025815168413909396
Position 15563: 0.024155103909601433
Position 590: 0.02260060147317888
Position 6007: 0.022001772357131966
Position 2042: 0.02082543907451562
Position 11604: 0.020382308920641624
Position 17312: 0.01901234008216026
Position 11646: 0.01792496545987795
Position 16479: 0.017841006055152507
Position 18292: 0.016305654584722027
Position 8391: 0.014535206084710213
Position 19115: 0.014173562311481473
Position 12070: 0.013772349338738993
Position 5885: 0.011186095009097603
Position 16120: 0.010966132548330296
Position 25776: 0.010362291366914252
Position 6919: 0.009299774482314515
Position 2146: 0.009227372936239183
Position 8326: 0.008763518075148502
Position 6100: 0.0077021018430039915
Position 2088: 0.007618458499880486
Position 15795: 0.007456389522049653
Position 12175: 0.006970614071996489
Position 1349: 0.00684367335865789
Position 18492: 0.00579219253771627
Position 1586: 0.00541444765000855
Position 12233: 0.005287027601717138
Position 4974: 0.0038314165748157317
Position 8145: 0.003494642522479508
Position 11904: 0.0029120314734083206
Position 1538: 0.0028809642883361936
Position 8357: 0.002737019494372009
Position 15465: 0.0026165493732658142
Position 4730: 0.0024014738872054887
Position 551: 0.002308383097470494
Position 18936: 0.0023081463661182534
Position 2218: 0.002237347516369664
Position 1734: 0.0021799926536218072
Position 2189: 0.0021579095131188616
Position 17864: 0.0019330619047263776
Position 13810: 0.0019202301167120267
Position 7989: 0.0018746607513618768
Position 11643: 0.00173823659238515
Position 667: 0.00169733672757892
Position 4753: 0.001463510311564722
Position 11770: 0.0013516583424724995
Position 506: 0.0013412326110505996
Position 4651: 0.0013061608765453897
Position 614: 0.0012945589377812976
Position 1291: 0.001228909059227352
Position 12746: 0.0011880054171764082
Position 17868: 0.0009013330772423781
Position 600: 0.0007824504377847178
Position 1987: 0.0007518817424839929
Position 1559: 0.0006599221327229591
Position 14917: 0.0006555080013631793
Position 16323: 0.0005050263807329572
Position 11702: 0.00046408565741702564
Position 12639: 0.00043667770535435355
Position 1615: 0.0003436248843440098
Position 12908: 0.0002626453146776723
Position 1510: 0.0002498624621726275
Position 13143: 0.0001979724148361435
Position 12905: 0.00019135155086216443
Position 14527: 0.0001602379528172004
Position 847: 0.00015076496276812283
Position 13813: 0.0001454887052408298
Position 692: 0.00013706234189732482
Position 12578: 0.00012864510265725042
Position 1891: 0.00012418513469645366
Position 14142: 0.00010079659090711366
Position 12601: 6.252453458987207e-05
Position 1817: 5.966152444337064e-05
Position 320: 3.611966097675551e-05
Position 12985: 3.5110690460052584e-05
Position 12934: 3.4435827273520424e-05
Position 1857: 1.4823076578207575e-05
Position 7316: 8.971043849894679e-06
Position 565: 6.730666365678135e-06
Position 416: 5.500530644894584e-06
Position 1002: 4.9545166178068796e-06
Position 1468: 4.449145843120929e-06
Position 440: 4.089802304204527e-06
Position 1257: 3.995181921853331e-06
Position 1362: 2.6470942293801486e-06
Position 1940: 2.1505835120581265e-06
Position 12027: 1.1622360612288532e-06
Position 365: 9.193857117820747e-07
Position 945: 9.136118120682055e-07
Position 1907: 7.398972202140933e-07
Position 984: 7.284073700793186e-07
Position 1315: 6.635690356695301e-07
Position 1263: 6.500909946634402e-07
Position 371: 5.413069017669115e-07
Position 1018: 3.8751248058190253e-07
Position 300: 1.86947944992783e-07
Position 616: 3.1462181108412046e-09
Position 451: 8.974073504785881e-12
Position 462: 5.5654693270766774e-12
Position 427: 3.666478057366289e-12
Position 465: 2.707118442702113e-12
Position 468: 6.003513780563318e-13
Position 471: 5.657032367869634e-13
Position 680: 4.2420841961403187e-13
Position 296: 1.126121060206102e-13
