Gene = ACAA1
Position 11570: 0.001908429870936576
Position 13224: 0.0018365605449537409
Position 13352: 0.0018142544891488741
Position 8674: 0.0016601207147578015
Position 3427: 0.0015967637636170506
Position 13606: 0.0014887638939665205
Position 5359: 0.001327376712001305
Position 2251: 0.001302590905300657
Position 11518: 0.0012832870325463924
Position 2177: 0.001262654340938169
Position 7713: 0.001248375748554214
Position 4012: 0.0012144836321007222
Position 8127: 0.001145517692455515
Position 9753: 0.0011180381247552853
Position 13942: 0.0010365890648146353
Position 11185: 0.0009555351772876088
Position 8351: 0.0008524941338080492
Position 1562: 0.0008516511530017486
Position 11117: 0.0008407889971321923
Position 1039: 0.0008397850242468648
Position 5542: 0.0008373485497152501
Position 2183: 0.0008119517393317804
Position 11910: 0.0008001256495947838
Position 12406: 0.0007734565467806846
Position 2420: 0.0007694750101454822
Position 11536: 0.0007687435910561583
Position 1385: 0.0006848078247336101
Position 11307: 0.0006619954410363217
Position 12277: 0.0006431717391412419
Position 5725: 0.0006360945115197802
Position 11031: 0.000633985502837999
Position 2634: 0.0006256071872182815
Position 1147: 0.0005811986435012864
Position 9068: 0.0004964625650952281
Position 1775: 0.000481131744320339
Position 1022: 0.0004677707624192007
Position 10206: 0.00040096849474172337
Position 5487: 0.00039439461029465884
Position 1741: 0.00038362240553632535
Position 158: 0.0003574246730367064
Position 9709: 0.0003087975730395662
Position 12307: 0.00029908627851180563
Position 1443: 0.00028803267568537036
Position 1104: 0.00019214481388717645
Position 11475: 0.00019027974774323242
Position 9736: 0.00018395325987496055
Position 5379: 0.00018348960002941976
Position 1256: 0.00017640393555749904
Position 6006: 0.00016819493228029442
Position 207: 0.00013308060854314393
Position 343: 0.0001300094534006823
Position 1538: 0.00012771347317259288
Position 4877: 0.00010302809147994881
Position 5700: 8.616887078866377e-05
Position 1397: 5.27948403898035e-05
Position 5787: 4.079701215514643e-05
Position 1293: 3.5571627663446644e-05
Position 178: 3.130601252847338e-05
Position 255: 3.051885411320784e-05
Position 573: 2.5728842844051742e-05
Position 9420: 2.3419634169544644e-05
Position 132: 2.2310205270345716e-05
Position 9417: 2.0499453975403884e-05
Position 10250: 1.9295576168023567e-05
Position 1162: 1.3661068587523141e-05
Position 1002: 1.0806446440669422e-05
Position 1045: 1.0655155399047297e-05
Position 191: 1.04761293823769e-05
Position 450: 1.0267023322967112e-05
Position 902: 1.0138986308525685e-05
Position 1114: 7.324048951879041e-06
Position 1972: 6.885926147928964e-06
Position 1779: 4.8723149768998895e-06
Position 187: 4.7073198551331285e-06
Position 180: 4.667165331581889e-06
Position 9172: 4.486748846326989e-06
Position 540: 4.4862303029718665e-06
Position 379: 4.032786192757511e-06
Position 370: 4.013769669430223e-06
Position 355: 2.8780134708657725e-06
Position 438: 2.828005190638082e-06
Position 434: 2.264898359039936e-06
Position 672: 1.8640474604758918e-06
Position 348: 1.8380996515391586e-06
Position 783: 1.6437462286653228e-06
Position 788: 1.4015180407371546e-06
Position 8165: 8.271525734568658e-07
Position 8221: 6.027964206440058e-07
Position 9555: 4.7516760930780515e-07
Position 597: 4.165746559656645e-07
Position 11754: 2.665105127738624e-07
Position 966: 2.076462769430995e-07
Position 806: 1.1977844352063269e-07
Position 3960: 1.0801384348278005e-07
Position 786: 9.747389830893024e-08
Position 4912: 3.9927855324796215e-08
Position 867: 1.8207381721632053e-08
Position 927: 1.3604771755642364e-08
Position 83: 1.3397522374978482e-08
Position 812: 1.1777118553095736e-08
Position 858: 1.1092479864859265e-08
Position 587: 8.533633409688874e-09
Position 489: 7.274710251539338e-09
Position 1323: 6.57062205688927e-09
Position 1361: 5.3533552253832265e-09
Position 77: 2.8508425637850506e-09
Position 633: 1.2250817330199377e-09
Position 1240: 1.1084360529233598e-09
Position 825: 1.0613909295889347e-09
Position 814: 9.359865548530237e-10
Position 820: 7.072496278184072e-10
Position 674: 5.256365543929201e-16
