Gene = UHRF2
Position 16: 1.1250908345803303e-06
Position 3: 1.3164085081996304e-07
Position 170: 1.1948433700311744e-07
Position 6: 2.7594313065527675e-09
Position 740: 9.56567307004065e-10
Position 206: 4.2036697874126216e-10
Position 1144: 9.567353663132043e-12
Position 1347: 9.444446315373447e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7588: 0.9983747665111415
Position 14878: 0.9865614254017324
Position 20801: 0.7316087923304577
Position 29180: 0.7292302951679914
Position 11380: 0.6387263792018021
Position 24004: 0.3863127087506157
Position 13905: 0.2057498453263504
Position 9311: 0.19122004598903664
Position 20590: 0.176840306642979
Position 919: 0.1609789484310716
Position 1420: 0.15877889798849698
Position 2591: 0.1501206090824342
Position 25202: 0.11679545387104202
Position 21120: 0.106036361119354
Position 24319: 0.0849270539432121
Position 29706: 0.08480611083613712
Position 4126: 0.07840883148344097
Position 159: 0.06183857665048523
Position 1978: 0.03933879353966864
Position 4787: 0.036015593138618275
Position 8188: 0.024949822902332695
Position 19542: 0.02023929798769234
Position 2443: 0.018400869425816847
Position 1742: 0.017986624912183596
Position 12891: 0.01654772456511274
Position 12783: 0.016511931776201756
Position 9108: 0.014225353933959836
Position 25888: 0.013544925852268849
Position 6760: 0.012561660036916623
Position 8329: 0.011764406322902208
Position 22378: 0.010712471346039363
Position 6778: 0.010596009159692868
Position 2181: 0.009862508214030296
Position 2079: 0.009572676930472566
Position 2571: 0.00931636806797287
Position 12091: 0.008738126155935907
Position 10331: 0.0076435279503865115
Position 8432: 0.006517291676247541
Position 9331: 0.00635393791776939
Position 2136: 0.00635364245109584
Position 1549: 0.005530209592253575
Position 11350: 0.005328388671402649
Position 179: 0.0051779038331485165
Position 2015: 0.004874043232830883
Position 5631: 0.00477612155428586
Position 12687: 0.004623169114976901
Position 4285: 0.004525854024853255
Position 19456: 0.003708080335132688
Position 8134: 0.003232774674173316
Position 4305: 0.003177044063784499
Position 19920: 0.0027468878514593717
Position 12028: 0.0027310711514329324
Position 17186: 0.0026893017232291344
Position 2061: 0.002630703310323713
Position 9307: 0.0026166037887012487
Position 12143: 0.0025914580229672688
Position 16112: 0.0025662936242225385
Position 11297: 0.0024361236198263943
Position 4963: 0.0023444451603471953
Position 4731: 0.0023192133209252223
Position 849: 0.002270253998446547
Position 2418: 0.0019106022871283957
Position 786: 0.0016345815978491152
Position 8299: 0.0016206751722040267
Position 11451: 0.0016168570221420325
Position 9289: 0.0015638387553337054
Position 4225: 0.0011745251599693351
Position 8278: 0.001113131301248807
Position 19096: 0.0010294464758519787
Position 234: 0.0010156851736129696
Position 19129: 0.0009844879388504091
Position 419: 0.000949074129428162
Position 1527: 0.0008538205409147809
Position 8275: 0.0007877461486432741
Position 2102: 0.0007432925475637252
Position 1366: 0.0007425738863996343
Position 8458: 0.0006987782701676888
Position 8526: 0.0006766522708817157
Position 13261: 0.000586782010288551
Position 203: 0.000464347417821924
Position 16116: 0.00038598966621641065
Position 12641: 0.0002412928400053993
Position 8722: 0.0002275320768658209
Position 3869: 0.00021914569101055557
Position 13471: 0.00021117156317762754
Position 3893: 0.00021019399996803046
Position 13017: 0.00018344775942175985
Position 7958: 0.00015289859865401124
Position 1771: 0.00015064324278811047
Position 662: 0.0001279731213234788
Position 18008: 0.00012794394757235163
Position 218: 8.589502126025728e-05
Position 592: 7.909908566343339e-05
Position 16643: 7.326371420934468e-05
Position 2967: 6.491762501938553e-05
Position 7955: 6.108133900266835e-05
Position 2020: 5.926490566163056e-05
Position 1986: 5.756506360036396e-05
Position 11609: 5.6897180913142385e-05
Position 2597: 5.1837938957403886e-05
Position 9518: 4.9413394413756906e-05
Position 13085: 4.4129101109043105e-05
Position 449: 4.2774755888522965e-05
Position 2630: 4.0087386453227415e-05
Position 1592: 3.77142882205347e-05
Position 13447: 3.5556372429642515e-05
Position 167: 3.346734887150942e-05
Position 2228: 3.290675756213908e-05
Position 940: 3.2706875337921214e-05
Position 2767: 3.0402028549188937e-05
Position 2922: 2.867171910750808e-05
Position 1650: 2.7768614575063853e-05
Position 2034: 2.7394689683522243e-05
Position 513: 2.6098946254068275e-05
Position 2539: 2.539101147147785e-05
Position 12517: 2.337003039909545e-05
Position 1369: 2.2308610234707523e-05
Position 8411: 2.1954273903424468e-05
Position 121: 2.1714136283014407e-05
Position 1672: 2.086583259167341e-05
Position 10720: 2.0419230410036745e-05
Position 13346: 1.6903531183102153e-05
Position 346: 1.600911705464283e-05
Position 884: 1.521786822278608e-05
Position 7987: 1.3574673794104467e-05
Position 9584: 1.2354388351680108e-05
Position 1102: 1.0811003309262742e-05
Position 296: 1.042996198937995e-05
Position 479: 9.624706768796233e-06
Position 1030: 9.530176403397014e-06
Position 245: 7.460140838348461e-06
Position 9749: 7.215685875956381e-06
Position 9714: 6.418601045104875e-06
Position 1572: 5.996336405678902e-06
Position 525: 5.966472587859029e-06
Position 1207: 5.951019376862305e-06
Position 710: 5.605583118649565e-06
Position 396: 5.3210761947260246e-06
Position 8703: 4.876809855230265e-06
Position 8806: 4.178861738795491e-06
Position 8684: 3.5747786709172316e-06
Position 1107: 3.474289396729259e-06
Position 1892: 3.385983055301795e-06
Position 320: 3.029095348996706e-06
Position 317: 2.851158405058703e-06
Position 738: 2.8287343590733526e-06
Position 1230: 2.7894750150433717e-06
Position 936: 2.4536416984696213e-06
Position 9620: 2.227051527929955e-06
Position 547: 2.1764312888178086e-06
Position 621: 2.008015151552525e-06
Position 718: 1.9864142253274286e-06
Position 1397: 1.958874787769903e-06
Position 1788: 1.279302415060957e-06
Position 961: 7.121003855844728e-07
Position 140: 6.946012417565531e-07
Position 678: 6.850926806826575e-07
Position 1009: 6.464918119018717e-07
Position 945: 6.127558284174546e-07
Position 1426: 6.01008422900856e-07
Position 1345: 5.42275424940822e-07
Position 6442: 4.959108285035437e-07
Position 664: 4.828992805792002e-07
Position 819: 4.7216321466463687e-07
Position 813: 4.6628674729806796e-07
Position 1553: 4.4755281574841904e-07
Position 1372: 3.808078388386659e-07
Position 3240: 3.071195522042979e-07
Position 544: 3.0334288950513266e-07
Position 680: 2.8633675959083243e-07
Position 128: 2.038029493391425e-07
Position 720: 1.1197490214522196e-07
Position 123: 1.0388911901339911e-07
Position 2554: 8.043486525030897e-08
Position 499: 7.220041831349464e-08
Position 248: 6.888349663500273e-08
Position 2600: 4.903412290184824e-08
Position 134: 4.192118719591921e-08
Position 551: 3.6785925284418035e-08
Position 459: 3.30504520296334e-08
Position 7924: 2.6757084128745414e-09
Position 867: 4.0711787435238156e-10
Position 875: 3.472858410089915e-10
Position 1350: 2.331569320190459e-10
Position 367: 2.6634067482924105e-11
Position 350: 2.297047116059925e-11
Position 257: 1.2315894244246418e-11
Position 1140: 1.0205759250576855e-12
Position 84: 8.872902867896552e-15
Position 90: 6.21195141956184e-15
Position 70: 2.0363842353967396e-15
Position 78: 4.844697523431601e-16
