Gene = LEMD1
Position 1439: 7.586456706031009e-05
Position 1291: 6.21739319190643e-05
Position 1344: 5.542889986025417e-05
Position 971: 4.479568936002669e-05
Position 413: 4.221113331810411e-05
Position 940: 3.8033099701996435e-05
Position 575: 3.3257687302713966e-05
Position 875: 3.3092374912970516e-05
Position 978: 2.6526331085813933e-05
Position 1418: 2.133202208556236e-05
Position 357: 1.8838416099697776e-05
Position 592: 1.7823954112408196e-05
Position 230: 1.671273391143389e-05
Position 793: 1.4258767731673839e-05
Position 1643: 1.0543650856784518e-05
Position 1679: 7.658677371625818e-06
Position 642: 8.118788137263215e-08
Position 85: 1.4072762025484323e-08
Position 139: 1.185811739309555e-09
Position 1029: 1.107448366619373e-09
Position 1007: 9.941752694953729e-10
Position 214: 7.345315011949595e-10
Position 346: 5.482899465616641e-10
Position 120: 5.238157057581025e-10
Position 122: 2.843517763202599e-10
Position 301: 1.904258544090059e-10
Position 144: 1.3226673119114154e-10
Position 323: 1.0322378473801736e-10
Position 523: 3.51043593386531e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1479: 0.9602167817004047
Position 2701: 0.9123478803840707
Position 16297: 0.314463768898991
Position 3084: 0.20796221146354543
Position 11576: 0.1372498518862351
Position 14579: 0.11099143488441796
Position 2952: 0.07922979657211913
Position 15818: 0.07447601436277297
Position 7824: 0.07429033416685998
Position 132: 0.07318788820977766
Position 9565: 0.05933753436929365
Position 1147: 0.05549607444295179
Position 3272: 0.04418266557404852
Position 5757: 0.03436506352416057
Position 2711: 0.03137326539334059
Position 13621: 0.025094306976690184
Position 6197: 0.024111846318993563
Position 3020: 0.019978410931945155
Position 5270: 0.01811987055298865
Position 10095: 0.015777513828518892
Position 2174: 0.014446281962401407
Position 14416: 0.014292135063089255
Position 2143: 0.013461491131082949
Position 13288: 0.01280378960730069
Position 10501: 0.012281873552002718
Position 1234: 0.012023644873266626
Position 5710: 0.01182360853712992
Position 6074: 0.011520405498031745
Position 2322: 0.010738729754502041
Position 2096: 0.010714239507870043
Position 1770: 0.009624092980058872
Position 5325: 0.009043553252486607
Position 8103: 0.009035492419506316
Position 6899: 0.008964259382500776
Position 1813: 0.008213490093960921
Position 4764: 0.008197482865389051
Position 9072: 0.008172746296789688
Position 1207: 0.007500646322685148
Position 3898: 0.006636052639688715
Position 1903: 0.006282377736197224
Position 3618: 0.006259868988321625
Position 1493: 0.005579505008881224
Position 4036: 0.0054578208145722945
Position 2786: 0.005361684437200382
Position 6308: 0.005095366750187381
Position 6152: 0.004768538888996312
Position 1954: 0.004459498452539843
Position 4495: 0.004273046259831321
Position 2956: 0.004270364306623838
Position 5328: 0.004055891133645789
Position 9312: 0.004044782667607108
Position 1210: 0.004034726779332663
Position 7001: 0.003814891038288626
Position 2914: 0.0037073998783300113
Position 9134: 0.0036288583194179084
Position 2648: 0.0034634557953528797
Position 5433: 0.003455943819273592
Position 757: 0.0034400364491594783
Position 5345: 0.003302991927346684
Position 2987: 0.003287826583263623
Position 4781: 0.0031020032684483763
Position 7042: 0.0028068279839488
Position 2931: 0.0026732366092589283
Position 5933: 0.0026585342967305825
Position 597: 0.002580620205271908
Position 3086: 0.002530895625987031
Position 7167: 0.0024218226900069584
Position 6934: 0.002330496290357607
Position 642: 0.002275031219672333
Position 2667: 0.002162118669233883
Position 5294: 0.0020640426553487135
Position 2212: 0.00199453084551325
Position 5557: 0.0019505406426814306
Position 7637: 0.0016872271501804249
Position 2730: 0.0016741075457788553
Position 6224: 0.0016157515717113333
Position 4632: 0.0016081830651847038
Position 3040: 0.0016073584018899967
Position 9340: 0.0015688496804098463
Position 3228: 0.0014616794098514356
Position 2458: 0.0013825781483509192
Position 5621: 0.0013723556640718776
Position 2897: 0.0013593002129643292
Position 317: 0.0013184187276127513
Position 3174: 0.0012837243159913466
Position 144: 0.0012618248774976504
Position 3115: 0.00124564569349495
Position 9109: 0.001215789992386918
Position 5799: 0.0011627287607370175
Position 2739: 0.0011498900721643379
Position 5166: 0.0011300851143136409
Position 8270: 0.0011268518072737783
Position 1909: 0.0010879968950178278
Position 2645: 0.0010836917846284802
Position 9003: 0.0010683044478210458
Position 2937: 0.0010503914912934633
Position 7829: 0.0008542409860431421
Position 1556: 0.0008254381995401983
Position 714: 0.00080664445855731
Position 5624: 0.0007241294524133904
Position 519: 0.0006161823896893121
Position 192: 0.0005919677901115628
Position 6856: 0.0005730482500183037
Position 3232: 0.0005655945039830494
Position 6727: 0.00048379164678984956
Position 1982: 0.0004285676415384291
Position 3673: 0.0004163276867704414
Position 177: 0.0004107191436782939
Position 4785: 0.00039105220051776756
Position 6527: 0.0003730991812258793
Position 1429: 0.0003580158293624385
Position 1239: 0.0003387529877898424
Position 1291: 0.00033300877091527626
Position 4519: 0.0003298559872210755
Position 1443: 0.0003208587706221906
Position 6391: 0.00030355603089124623
Position 5972: 0.000286880938884567
Position 2412: 0.00023456358622268617
Position 1664: 0.00023396237884826645
Position 1500: 0.00023011268988421302
Position 2279: 0.00022988818789219055
Position 164: 0.00022957361457313894
Position 5527: 0.0002162563698087266
Position 5397: 0.0001939047951558814
Position 2147: 0.0001781739206808548
Position 1929: 0.00016859017724411114
Position 438: 0.00015944387575743797
Position 3289: 0.00015274677729000823
Position 5778: 0.00014076680971931207
Position 976: 0.00011572881384803372
Position 1775: 0.00010293547237767464
Position 236: 9.397053460427575e-05
Position 530: 9.186145449023415e-05
Position 1377: 9.123065463493422e-05
Position 207: 8.618963545095254e-05
Position 1149: 8.053377933060776e-05
Position 2968: 7.640150746364041e-05
Position 1702: 7.141571319620818e-05
Position 3127: 6.553161414954244e-05
Position 2805: 5.15852373567746e-05
Position 221: 5.044576052830852e-05
Position 1905: 4.860868503002819e-05
Position 479: 1.7408844048580777e-05
Position 346: 1.5287887843729933e-05
Position 470: 1.3018114549280798e-05
Position 5584: 1.275800575529564e-05
Position 2883: 8.257640900013533e-06
Position 1498: 4.4117817401328555e-06
Position 1532: 2.2661633122256016e-06
Position 1861: 1.8435711985706227e-06
Position 1667: 1.190672094388081e-06
Position 1849: 1.09659489241491e-06
Position 668: 6.97973246447634e-07
Position 1696: 6.355232829846498e-07
Position 419: 6.223765140788774e-07
Position 2042: 5.23946118475301e-07
Position 921: 4.3015613975637586e-07
Position 570: 4.1988106835319636e-07
Position 323: 3.416508829662816e-07
Position 1679: 3.1533379368283074e-07
Position 211: 3.03650443377328e-07
Position 373: 2.78964856562891e-07
Position 399: 2.7221373054376286e-07
Position 761: 1.5853553075553613e-07
Position 248: 2.1517726104542798e-08
Position 454: 3.6316068653295455e-09
Position 252: 2.271473887333996e-09
Position 353: 7.316841150755871e-10
Position 357: 7.166132178918565e-10
Position 381: 7.16316820132728e-10
Position 259: 3.1063995010345153e-11
Position 271: 5.285691901786603e-13
Position 85: 4.2498788970280937e-13
Position 285: 1.5174757556058856e-13
Position 267: 7.434834139709364e-14
