Gene = NCSTN
Position 8853: 0.1857647558978547
Position 6213: 0.15462718001056608
Position 13891: 0.14218356410301244
Position 922: 0.12773683196060104
Position 3822: 0.12601036952202635
Position 12756: 0.11555548958539874
Position 10907: 0.10790497456175696
Position 10950: 0.10776184610694756
Position 13887: 0.09330299414714878
Position 1506: 0.0871034252252549
Position 7788: 0.07927624291602957
Position 8372: 0.07800730889264228
Position 8690: 0.07770258270518074
Position 9795: 0.06515315162717637
Position 431: 0.06146436241473424
Position 13364: 0.05768440435522598
Position 9244: 0.05634890320947893
Position 13856: 0.05400072016606685
Position 13392: 0.051112947480902934
Position 7214: 0.04781082809056979
Position 6949: 0.04732689088133987
Position 9533: 0.04452102483570794
Position 13792: 0.03594623940100188
Position 9637: 0.03554249551282622
Position 8388: 0.03544145987148601
Position 10064: 0.02865641149798013
Position 6679: 0.024516002973027588
Position 15311: 0.02446761977409049
Position 356: 0.02329438526359663
Position 10811: 0.02080796015140331
Position 14511: 0.02029821305481012
Position 14452: 0.019662766883273036
Position 8932: 0.019519167945387376
Position 476: 0.018313292899882122
Position 14086: 0.017968488147800804
Position 383: 0.016993633431899823
Position 681: 0.01502598091981962
Position 562: 0.014897225120863918
Position 10003: 0.014672205787334915
Position 6875: 0.013527031987084206
Position 6741: 0.013458319899187821
Position 13813: 0.012933185961174496
Position 9410: 0.01236747051143706
Position 12877: 0.011992060873327241
Position 14547: 0.011991445008580863
Position 3011: 0.011346534065549467
Position 9124: 0.010675121144001399
Position 7342: 0.010601909690300278
Position 7630: 0.0095476866790028
Position 9085: 0.009519311801056092
Position 8254: 0.009501980758138524
Position 9182: 0.00890065857519229
Position 8044: 0.00795328465204029
Position 5641: 0.00791280306227083
Position 14498: 0.0073311337194797
Position 12600: 0.007299101445070814
Position 10376: 0.007128267661130116
Position 14052: 0.006935458235735249
Position 6642: 0.006725744197943256
Position 9275: 0.00660244396027456
Position 3767: 0.006316677620323881
Position 12354: 0.005659985807132437
Position 15501: 0.005635641544922345
Position 1339: 0.0054501423755747855
Position 7806: 0.005290848381432506
Position 502: 0.0051876857310975575
Position 14369: 0.00496848386247714
Position 847: 0.004924407005103566
Position 11699: 0.0047822994548790835
Position 7898: 0.0047707496763929515
Position 2920: 0.004571404433247557
Position 7650: 0.004463484342976269
Position 5564: 0.004356634974370023
Position 6188: 0.003998422891500062
Position 8608: 0.0035688220698666716
Position 1203: 0.0035281469989602984
Position 9941: 0.0031579334548445946
Position 710: 0.003119707127909781
Position 9100: 0.003075834526387691
Position 3830: 0.003043713494647536
Position 11744: 0.002986478484985224
Position 6329: 0.0026306958528862245
Position 1109: 0.0025629734760686633
Position 6919: 0.002437284971736972
Position 12951: 0.0024367788331491522
Position 11277: 0.002423356063005332
Position 359: 0.002315657480425801
Position 6217: 0.0022835489381393317
Position 11813: 0.002235804609238622
Position 10822: 0.0021692913433930894
Position 8258: 0.002033575915316081
Position 7670: 0.0019362036886628846
Position 15666: 0.0018121255588494799
Position 13021: 0.001803647206258806
Position 15024: 0.0017635387992411633
Position 1379: 0.0017581304169935101
Position 14758: 0.001653006709316136
Position 8555: 0.0015936672133677755
Position 14397: 0.0015361037841511282
Position 13860: 0.0015142820703652091
Position 517: 0.0015142476530204132
Position 1368: 0.0014845068638012016
Position 11883: 0.0014623377365099582
Position 14892: 0.0013020871905762203
Position 1541: 0.0012996933943982365
Position 15286: 0.0012763632790754073
Position 12171: 0.0012721651741776103
Position 1459: 0.0012502268587943712
Position 15378: 0.0012274953704700508
Position 3663: 0.0011800338441395855
Position 12857: 0.0011400584380118941
Position 6115: 0.001074251608794126
Position 13968: 0.0009710984391327099
Position 10100: 0.0009634776732427739
Position 7263: 0.0009237577421947834
Position 9927: 0.0009135885478154894
Position 10428: 0.0009066465570032862
Position 15238: 0.0008601959837561835
Position 13443: 0.0008490284190905392
Position 2897: 0.0008419036144456785
Position 7863: 0.0008283648713190447
Position 12817: 0.0007561319318478405
Position 10202: 0.0006902643395335265
Position 6528: 0.0006187433172790275
Position 7280: 0.0005228683887578222
Position 10224: 0.0005218624770089631
Position 12957: 0.0005126237382956136
Position 13041: 0.0004878917349749899
Position 13420: 0.00046680910616654614
Position 11598: 0.0004109427862509937
Position 12642: 0.0003943075019988675
Position 6859: 0.0003816779344728771
Position 6504: 0.0003471276731653778
Position 8271: 0.00033293988942880353
Position 15108: 0.0003208130451559962
Position 1607: 0.00031671961344011785
Position 6120: 0.00030367477272766867
Position 12569: 0.0003002107511184953
Position 14135: 0.00028121976669089434
Position 14316: 0.00026950123542845126
Position 13052: 0.0002679602030926427
Position 10404: 0.0002585649318134107
Position 6716: 0.00025746242232694384
Position 9413: 0.00018058562066231867
Position 11463: 0.00017874506655062882
Position 11123: 0.00017483297162853824
Position 7553: 0.00016830655578306284
Position 11368: 0.00016710612431999585
Position 12727: 0.00016479189634976854
Position 8233: 0.00016149009824278712
Position 10114: 0.00016010821343119872
Position 11211: 0.00015761311635433916
Position 933: 0.0001567760559582555
Position 11231: 0.00015448351151465544
Position 14178: 0.00014845837251959017
Position 804: 0.00014165859629405652
Position 8500: 0.00013986730738608597
Position 9965: 0.00013340999820129736
Position 616: 0.00012551590506135348
Position 1013: 0.00012489747013227115
Position 7842: 0.0001136198387778882
Position 13649: 0.00010499196631871763
Position 12890: 9.775824580451819e-05
Position 9842: 9.285371856559684e-05
Position 1146: 8.891721897966501e-05
Position 1055: 6.919516263048799e-05
Position 9909: 5.4093815771477454e-05
Position 7532: 5.1973198425825106e-05
Position 754: 4.7659749431915315e-05
Position 1636: 4.722304536394009e-05
Position 1095: 4.619081909659071e-05
Position 7505: 4.450905195105339e-05
Position 12853: 4.1053658244654e-05
Position 656: 3.623599668680955e-05
Position 8695: 2.9432625865263964e-05
Position 572: 2.942862933715415e-05
Position 1272: 2.41220729576758e-05
Position 7230: 1.992725455297784e-05
Position 715: 1.7757538677544648e-05
Position 9739: 1.1285716560487603e-05
Position 13623: 8.758731314200856e-06
Position 530: 5.845390448460641e-06
Position 206: 5.338177328978372e-06
Position 6102: 3.8658069237051e-06
Position 451: 3.6522070760037276e-06
Position 13551: 2.7356887993429938e-06
Position 579: 2.3311664316094255e-06
Position 6372: 1.5478908195936615e-06
Position 115: 1.4340322648781499e-06
Position 524: 9.907103889144471e-07
Position 1294: 8.910342246926101e-07
Position 10205: 5.683650038604545e-07
Position 945: 5.482620199711821e-07
Position 209: 3.947784385381633e-07
Position 245: 2.5924961075367553e-07
Position 775: 1.8838945606598463e-07
Position 856: 5.5563438310953835e-08
Position 936: 5.1208810987079765e-08
Position 112: 1.919090656085355e-08
Position 165: 1.0152871336166954e-08
Position 543: 3.962407685988168e-09
Position 137: 2.5755732929400886e-09
Position 231: 8.522213514283974e-10
Position 119: 7.534487751598498e-10
Position 117: 1.3247640162034576e-10
Position 87: 4.9469286851756924e-11
Position 124: 1.279589034278308e-11
Position 90: 7.091322130138606e-12
Position 214: 7.991933153113869e-14
