Gene = IQCJ
Position 6090: 0.002923464498008334
Position 10990: 0.002736944435878385
Position 12223: 0.002658648947965398
Position 11826: 0.0026256758678067198
Position 4345: 0.0025079298063503974
Position 5243: 0.0022895797704868288
Position 5617: 0.002262806033519812
Position 10185: 0.0018059488350111311
Position 9461: 0.0013350596500564002
Position 7726: 0.0012779897303211646
Position 8038: 0.0012714736069794046
Position 1311: 0.0012418370691870454
Position 2643: 0.00106794311200442
Position 3885: 0.001059662284333255
Position 7207: 0.0009777212280188392
Position 4474: 0.000904194238353017
Position 4284: 0.000793702840423538
Position 9127: 0.0007579424531659935
Position 1045: 0.0006649319851834175
Position 2602: 0.0005511983262111974
Position 8682: 0.0005235649388432646
Position 5959: 0.0004421330067547957
Position 1556: 0.00042515357450035695
Position 406: 0.0004096706605859048
Position 2020: 0.0003936082553675831
Position 833: 0.00039211087788912705
Position 6362: 0.0003592689238441205
Position 7595: 0.0003113379999979161
Position 2813: 0.0002654640217366309
Position 5299: 0.00020613201102690973
Position 1626: 0.00018604939026669129
Position 1538: 0.0001720978886640305
Position 666: 0.00014698277968757612
Position 2662: 0.00011732125842371428
Position 2318: 0.00011601179882403589
Position 2077: 9.78946854489164e-05
Position 437: 9.158696416991882e-05
Position 1572: 6.810221044657747e-05
Position 1067: 6.530868231055512e-05
Position 410: 5.711948741686495e-05
Position 2725: 5.179749208246847e-05
Position 606: 4.561458933252199e-05
Position 2684: 4.350182590821685e-05
Position 1100: 3.906000115074074e-05
Position 4271: 2.9286096185075052e-05
Position 4321: 2.6882167348986378e-05
Position 859: 1.7530680358129203e-05
Position 577: 1.6959212382780113e-05
Position 936: 1.3013612106645647e-05
Position 993: 1.2887184432685657e-05
Position 3794: 1.0311596793061267e-05
Position 3396: 9.636573230759267e-06
Position 601: 8.067344319360358e-06
Position 574: 5.335668252512093e-06
Position 1133: 4.516746599476286e-06
Position 1104: 3.657989546104696e-06
Position 3329: 3.4311520355037686e-06
Position 504: 2.860571768510669e-06
Position 3346: 2.8538538742869422e-06
Position 886: 2.051469378767355e-06
Position 670: 1.8722621915561534e-06
Position 227: 1.595010138173359e-06
Position 730: 1.197707185390262e-06
Position 628: 1.081938808095508e-06
Position 608: 8.85307190024515e-07
Position 236: 8.104627135237973e-07
Position 704: 8.032020020818013e-07
Position 712: 7.149847221926969e-07
Position 164: 5.466790310620428e-07
Position 3215: 4.239691496905213e-07
Position 1337: 1.7043859790103426e-07
Position 241: 1.5004902380393897e-08
Position 603: 5.14311716851354e-10
Position 441: 4.505010600688879e-12
Position 229: 2.39739420993955e-12
Position 444: 1.0718657574167202e-13
