Gene = AKNAD1
Position 14001: 0.0035147057005618654
Position 32137: 0.0034499713391208976
Position 7488: 0.0034102942676163483
Position 6740: 0.003376659891135173
Position 14015: 0.002568831320993039
Position 31739: 0.002472386619737858
Position 1185: 0.002448196901046212
Position 12429: 0.002444274674188969
Position 7182: 0.002225086304266217
Position 31745: 0.0022050104976906143
Position 14512: 0.002171409993599397
Position 2164: 0.002053589215312088
Position 13986: 0.00199229653242157
Position 3421: 0.00191942341728319
Position 6264: 0.0018947373812302696
Position 4650: 0.0018871332513703332
Position 7876: 0.0018867538411635005
Position 8437: 0.001738047344833029
Position 14945: 0.0017033598329884204
Position 793: 0.0016984376564513032
Position 10017: 0.001670789588893992
Position 14146: 0.0016395251448041016
Position 14141: 0.0015862671397594084
Position 14726: 0.0015263512430593784
Position 6806: 0.0015031368023671427
Position 3534: 0.0012425005455951475
Position 33674: 0.0011769442598636242
Position 11230: 0.0011446269519565688
Position 8217: 0.0010741864271001844
Position 8280: 0.0007791335067283123
Position 7235: 0.0007445914600062128
Position 33707: 0.0006009967629092501
Position 3645: 0.0005940310152499553
Position 34495: 0.0005873421299024171
Position 824: 0.0004449770143081547
Position 31749: 0.00035789846246694093
Position 1043: 0.0003352900138721994
Position 257: 0.00019425528474921507
Position 3379: 0.00017510149920980806
Position 32863: 0.00015938881953621247
Position 1392: 0.00015419945940738458
Position 3284: 0.0001498418973199756
Position 1386: 0.00014926066756858992
Position 34063: 0.00010804538188504927
Position 1807: 0.00010564362226445628
Position 1418: 9.913089189936499e-05
Position 34002: 8.772477834704917e-05
Position 10788: 3.742025334568131e-05
Position 33938: 2.9416981016127437e-05
Position 284: 3.5231067626400477e-06
Position 100: 2.7393164889129015e-06
Position 767: 2.280470527520521e-06
Position 341: 2.012394529891592e-06
Position 343: 1.7297413154593508e-06
Position 339: 1.1650016924681296e-06
Position 133: 1.136154879931985e-06
Position 373: 6.77095493627245e-07
Position 353: 6.036569218495089e-07
Position 102: 5.926143624458734e-07
Position 640: 5.546966747801404e-07
Position 355: 5.241408475721603e-07
Position 357: 4.790016954640244e-07
Position 747: 4.5081744178289634e-07
Position 667: 4.0556914669656e-07
Position 367: 3.461268403988796e-07
Position 864: 2.5841518246875926e-07
Position 369: 2.2456306566088948e-07
Position 1177: 1.7512567922863916e-07
Position 3520: 1.5790087659182354e-07
Position 3614: 1.5772879300030526e-07
Position 124: 1.395689766558465e-07
Position 351: 1.208113295958656e-07
Position 3731: 1.1396450773926352e-07
Position 997: 7.228840322067915e-08
Position 43: 6.146905557197883e-08
Position 3763: 5.200538659961019e-08
Position 1141: 1.686716329481011e-08
Position 1092: 1.0100364137214905e-08
Position 919: 7.410871685083579e-09
Position 1094: 4.451002009820185e-09
Position 874: 3.666115800141267e-09
Position 335: 3.3529068841963794e-09
Position 347: 1.283238520185231e-09
Position 175: 1.1618205340557045e-09
Position 497: 5.741135687714344e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 29791: 1.0000000000000049
Position 8279: 0.9843875681385621
Position 19387: 0.9718363111703837
Position 33616: 0.8644953839622987
Position 13826: 0.7719808071587848
Position 40791: 0.746082904730671
Position 39916: 0.7084514793345773
Position 22037: 0.6625195976325632
Position 39681: 0.6604936695575162
Position 6652: 0.6489327540470546
Position 26697: 0.5923086689178002
Position 7033: 0.5315879152476514
Position 33405: 0.5259755468680178
Position 14667: 0.48021424941289015
Position 33849: 0.46977755540476673
Position 36499: 0.4228989209502577
Position 32034: 0.3695836461167334
Position 5962: 0.3617764768619336
Position 20907: 0.3345889318731423
Position 8542: 0.32469843042476354
Position 8033: 0.3195422744297534
Position 39988: 0.2433848791320537
Position 20664: 0.23938437220996175
Position 26443: 0.2321370186401535
Position 22565: 0.19756135532382135
Position 6486: 0.19336100160048444
Position 3483: 0.19284328072186033
Position 40522: 0.18210983934201588
Position 13809: 0.17872306689826684
Position 8793: 0.17000773767754532
Position 18401: 0.16177407832604418
Position 5302: 0.15764139726091286
Position 33417: 0.1497838241495413
Position 7622: 0.13875293593072668
Position 36788: 0.12635927496188598
Position 5891: 0.12610761210531263
Position 34135: 0.09519214390494819
Position 40110: 0.09186874048211442
Position 30432: 0.07514753082291291
Position 34244: 0.0744959061901457
Position 16324: 0.07076814192674398
Position 33455: 0.06871054885431707
Position 27061: 0.06205227246557796
Position 7439: 0.05838070260638725
Position 5330: 0.05449006882211951
Position 16351: 0.053292226379931154
Position 7780: 0.052768167415598005
Position 33700: 0.050406345328785324
Position 7517: 0.04919897801671576
Position 5276: 0.04878034761373962
Position 5937: 0.04652867653974665
Position 6024: 0.04534183158151217
Position 8525: 0.043948935959191894
Position 5334: 0.03867653736622873
Position 27744: 0.037665932933930134
Position 34216: 0.03571071104455619
Position 33279: 0.03481395444791149
Position 25566: 0.03340033709786663
Position 8836: 0.031787610571677456
Position 8761: 0.03165390457405718
Position 28208: 0.030117224358857365
Position 22450: 0.02842872975766876
Position 33253: 0.027148133998447503
Position 27085: 0.02632583478869822
Position 7310: 0.02582427257084364
Position 8434: 0.025408080705839726
Position 14842: 0.025041150292252123
Position 8577: 0.024353132821769062
Position 34565: 0.022529599452750876
Position 29011: 0.02237566444869116
Position 33629: 0.02086696208841082
Position 40183: 0.019538925588529966
Position 7355: 0.019494740050528033
Position 6825: 0.019338778308366285
Position 31318: 0.015321942668026107
Position 22785: 0.014757452948138218
Position 36214: 0.014535297732758572
Position 6588: 0.014279286876241288
Position 7678: 0.014016379813230714
Position 31361: 0.012944699436849297
Position 922: 0.01280172686305906
Position 14790: 0.012085768318455394
Position 20293: 0.011800605614855766
Position 20377: 0.01152123268833075
Position 32063: 0.011366540777165828
Position 33221: 0.01126191816347754
Position 7278: 0.010887684499602009
Position 32136: 0.010712540582058307
Position 6063: 0.009551792729084546
Position 6675: 0.008285549442078485
Position 38133: 0.007886531778283657
Position 33883: 0.007734439870630849
Position 30086: 0.007716382294990641
Position 40398: 0.007179116973766684
Position 34795: 0.0070707445613303645
Position 7318: 0.0064322014633544505
Position 3323: 0.006355105075903009
Position 5903: 0.006057540720175036
Position 22473: 0.005446298966715835
Position 3378: 0.004915710058005257
Position 6769: 0.00467225937116207
Position 7642: 0.004621247270483827
Position 5940: 0.004589879423263017
Position 5855: 0.004441880301804548
Position 8839: 0.003755560438459127
Position 5218: 0.0034594125627914933
Position 31688: 0.003300096338952909
Position 40823: 0.0032497562482234495
Position 14043: 0.003225792284563509
Position 40641: 0.0029856416439850487
Position 40876: 0.002973598353130144
Position 3235: 0.0029688755193770285
Position 12377: 0.0024442746741889683
Position 34060: 0.0023666176154865442
Position 14353: 0.002171409993599397
Position 3161: 0.0021156071487591194
Position 40628: 0.0019644304837263837
Position 31444: 0.0018342318409478948
Position 3328: 0.0017974912198929953
Position 34664: 0.0016259410700132258
Position 5698: 0.0015958198607621378
Position 40337: 0.001581609007885461
Position 2056: 0.0014198388265655836
Position 8681: 0.0011990685474603717
Position 31535: 0.0011702708882869418
Position 40662: 0.0011591431885109678
Position 975: 0.001022226488394556
Position 6783: 0.0010197497360920208
Position 4326: 0.0009875731810456041
Position 9893: 0.0009871789523806605
Position 11031: 0.0009640780516290551
Position 4583: 0.0008657759333240338
Position 6863: 0.0008332947962199112
Position 3185: 0.000831341252795096
Position 33687: 0.0007493926996001195
Position 9864: 0.0006836106365133314
Position 5684: 0.0006009819550070704
Position 5131: 0.0006004607267269842
Position 34403: 0.0005914360251244433
Position 31665: 0.0005649283526555629
Position 3420: 0.0005573009633696975
Position 41015: 0.0005396881985317151
Position 40289: 0.0005387488851833201
Position 35437: 0.00046403923941868856
Position 942: 0.00043246930887826085
Position 1317: 0.00038221239928485365
Position 3353: 0.00035842419808036844
Position 35520: 0.00034284594591161015
Position 30004: 0.0003415807991939074
Position 2022: 0.00030317442744592384
Position 14874: 0.00027940603271296634
Position 3463: 0.00024455209744177073
Position 40248: 0.00023662463381923552
Position 561: 0.0002266124279727891
Position 35650: 0.00022170006319803922
Position 11205: 0.0001805489003275143
Position 1685: 0.0001776482202773931
Position 788: 0.00015062103922434988
Position 747: 0.0001445045902893176
Position 1846: 0.00010962513623055984
Position 2130: 0.00010809566326723447
Position 32740: 8.170403055479231e-05
Position 32754: 7.768478898142031e-05
Position 567: 6.691755027032937e-05
Position 5086: 6.671182560909428e-05
Position 613: 6.0426305486674437e-05
Position 3396: 3.997776583003248e-05
Position 588: 3.941029408377795e-05
Position 10599: 3.742025334568131e-05
Position 451: 3.433108328486051e-05
Position 4580: 3.378413700069562e-05
Position 34382: 2.6510195534733386e-05
Position 1313: 2.3766175086013104e-05
Position 640: 2.1488934581989673e-05
Position 29955: 1.8616674150506157e-05
Position 415: 1.7029652151758424e-05
Position 1849: 1.4267909429800908e-05
Position 34432: 1.4020200963930755e-05
Position 30792: 7.890535743488588e-06
Position 2025: 7.866989599390125e-06
Position 1926: 5.481728899513259e-06
Position 1940: 4.960210922097767e-06
Position 1627: 4.394670644337529e-06
Position 563: 4.152916166767497e-06
Position 1015: 4.037271841520784e-06
Position 695: 3.335216062276974e-06
Position 723: 2.5220511294083487e-06
Position 791: 2.107481584510097e-06
