Gene = SNAPC3
Position 1124: 0.004883030566587799
Position 32722: 0.004467907945957225
Position 41156: 0.00387029772600993
Position 482: 0.0037025294301953095
Position 39061: 0.003301826884402345
Position 28139: 0.0031488888300350596
Position 40724: 0.0027803877616204855
Position 7782: 0.002734001180807933
Position 27247: 0.0027028039122249134
Position 31185: 0.0026480746623584804
Position 1111: 0.002457617430724883
Position 207: 0.0022304047059329463
Position 840: 0.002042612287169668
Position 28173: 0.0020327078427212443
Position 268: 0.0019426359836475615
Position 897: 0.0018572117147727107
Position 31209: 0.0017936579805964842
Position 34202: 0.0011287808493751809
Position 31168: 0.0010878684987383218
Position 305: 0.0010792181606253692
Position 31199: 0.0008551296422000087
Position 30899: 0.0008292424138164262
Position 30246: 0.0007098653285767483
Position 494: 0.0005648648504985161
Position 877: 0.0004895792264215188
Position 31091: 0.00041117120081903983
Position 31396: 0.00030607604091441906
Position 1068: 0.0002671661018593137
Position 30506: 0.00021897063402173173
Position 484: 0.00014091826283222793
Position 29402: 0.00012271938947994464
Position 535: 7.963599849626041e-05
Position 1297: 6.209332045283093e-05
Position 165: 5.1895947426102595e-05
Position 3: 4.8888576264107745e-05
Position 30921: 4.6277778122034455e-05
Position 693: 3.266837720293997e-05
Position 549: 2.8337289189656735e-05
Position 30739: 2.7906208007083546e-05
Position 39132: 2.066095722514683e-05
Position 798: 1.991499511985226e-05
Position 762: 1.836493189667456e-05
Position 683: 1.7986868628015016e-05
Position 47: 1.7628063528703126e-05
Position 756: 1.7184588178574734e-05
Position 948: 1.5199084242220656e-05
Position 1006: 1.3339603550027251e-05
Position 1180: 1.3116782494686662e-05
Position 431: 9.845864210933359e-06
Position 662: 9.524153668611934e-06
Position 926: 8.992561040090106e-06
Position 525: 7.666125923404425e-06
Position 1348: 5.048953951963633e-06
Position 30426: 4.902216183592323e-06
Position 219: 2.8993277070527386e-06
Position 1355: 2.1801974939089176e-06
Position 205: 1.5944405610785945e-06
Position 30848: 1.2564975192121336e-06
Position 336: 6.034238645181289e-07
Position 588: 5.495936322655617e-07
Position 236: 5.148334612022545e-07
Position 607: 4.470787873987335e-07
Position 875: 4.037931777414638e-07
Position 325: 2.4557412198075326e-07
Position 30599: 1.0681921986631201e-07
Position 246: 1.0187492747448604e-07
Position 30438: 4.139836332291853e-08
Position 50: 3.4558765492714784e-08
Position 358: 2.1302430874019777e-08
Position 731: 1.023501340222388e-08
Position 585: 3.351145492840292e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10847: 1.0000000000000004
Position 21897: 1.0000000000000004
Position 30336: 0.9953712079181873
Position 38926: 0.9950532830859824
Position 24390: 0.9126030781984011
Position 1204: 0.8316234346008433
Position 28615: 0.8293399209961311
Position 37501: 0.6616342883086375
Position 30110: 0.6065221725086157
Position 35255: 0.5098252987323371
Position 40862: 0.36562421818178936
Position 40396: 0.3516725991156368
Position 30140: 0.3286421861752184
Position 40065: 0.2660638976483033
Position 40160: 0.2308408433155002
Position 7977: 0.22571488848367977
Position 41256: 0.16797880998662143
Position 9636: 0.1453085343659254
Position 1006: 0.14266526513703667
Position 22432: 0.14091361466091112
Position 40244: 0.13911798208936366
Position 5602: 0.1079747804215337
Position 35285: 0.10574640614488971
Position 5523: 0.10405266847840378
Position 27794: 0.09917385341780037
Position 1398: 0.07672541555551157
Position 37571: 0.0758073067867054
Position 814: 0.0749821001969135
Position 5906: 0.051099922900878815
Position 8493: 0.048732658830438536
Position 39344: 0.043836902266274375
Position 29659: 0.03398507336212405
Position 40127: 0.032902351338477694
Position 38226: 0.031552809352769294
Position 39470: 0.030558385181555934
Position 28060: 0.027789529787574055
Position 40142: 0.025043149403154802
Position 40622: 0.02450540469813611
Position 37014: 0.022299784439749493
Position 40565: 0.021152487052695113
Position 39552: 0.020271610380152204
Position 5928: 0.01987942316711029
Position 40541: 0.019608620042594796
Position 39985: 0.0170674665287705
Position 39924: 0.01673190498177161
Position 25553: 0.01646626049304507
Position 26287: 0.01626871218421309
Position 39781: 0.01569227956450457
Position 29640: 0.012132037570252897
Position 28649: 0.011073716796721688
Position 754: 0.0097889059479576
Position 400: 0.009534562800353455
Position 41301: 0.009129339990975685
Position 27700: 0.00872982962307958
Position 40379: 0.008666694335383614
Position 1430: 0.008025303975098576
Position 41235: 0.007537252846381368
Position 9600: 0.0071585571637078306
Position 31062: 0.006849722019736352
Position 38229: 0.0064959609585464335
Position 40110: 0.006426467331839941
Position 26290: 0.006238552294451921
Position 656: 0.006220248197554109
Position 40639: 0.005926448876218148
Position 40418: 0.005547602662277238
Position 8801: 0.005485320163634078
Position 26341: 0.0051888494975856495
Position 40464: 0.004922432099556654
Position 622: 0.004880450402562855
Position 39777: 0.004477128854379096
Position 1160: 0.004156376844606937
Position 28580: 0.0041154042144139575
Position 41150: 0.0036783162145033223
Position 39672: 0.0035226645220735563
Position 41113: 0.003515692726724088
Position 36767: 0.0034150603754414415
Position 771: 0.0032939506790583147
Position 39579: 0.0029320268591712835
Position 32579: 0.0024783011619544546
Position 22472: 0.002352403525790832
Position 40461: 0.002207105525665584
Position 36667: 0.0020819850338901266
Position 7395: 0.0019695104969092866
Position 39585: 0.0019660280142454814
Position 1348: 0.0018883769417657513
Position 25664: 0.0017240723628967796
Position 1119: 0.0015897955786273008
Position 39560: 0.0015312144001083984
Position 40286: 0.0015104798929569565
Position 1052: 0.0014934377977282407
Position 26890: 0.0013863613161550332
Position 27210: 0.0013164425960698802
Position 639: 0.0013084440288872283
Position 30847: 0.0012283501205214936
Position 776: 0.001185923887626267
Position 32582: 0.0011696346559554904
Position 34154: 0.0011287808493751809
Position 39900: 0.0009403653460471147
Position 37731: 0.0008591406098818894
Position 41337: 0.0008246859411633789
Position 32614: 0.0007974342962221389
Position 831: 0.0007727535045137216
Position 7445: 0.0007644906838986452
Position 39025: 0.0007425600535564536
Position 396: 0.0005986608726115103
Position 41421: 0.0005865119360516422
Position 791: 0.0005295982061870702
Position 421: 0.0005086430141086729
Position 39230: 0.000498407796867639
Position 40435: 0.0004589209556532299
Position 39649: 0.0003616592073286069
Position 783: 0.0002440193847908562
Position 39536: 0.0002281286216673317
Position 366: 0.00019793311059185657
Position 31264: 0.00019159082853929316
Position 266: 0.00018113906985778633
Position 756: 0.00014614514319439339
Position 29304: 0.00012271938947994464
Position 1355: 0.00011203766068936349
Position 683: 0.0001073759857495998
Position 593: 7.501072421856805e-05
Position 659: 6.68098169680694e-05
Position 370: 6.595654437024828e-05
Position 662: 6.540781681827578e-05
Position 438: 6.337441229165186e-05
Position 1131: 4.0698011155785757e-05
Position 404: 3.564348549115868e-05
Position 948: 3.55615187122067e-05
Position 1068: 2.8059660011490055e-05
Position 32536: 2.2537831825142896e-05
Position 453: 1.5922636713023893e-05
Position 579: 1.5291642757194996e-05
Position 30553: 1.5047361564207106e-05
Position 731: 1.4995471528779465e-05
Position 604: 7.222275032037522e-06
Position 1166: 6.479352562908328e-06
Position 1084: 6.307345361664482e-06
Position 30630: 6.16883372925642e-06
Position 851: 5.2778133804827e-06
Position 30789: 4.918038864523946e-06
Position 1180: 3.2272251871048747e-06
Position 726: 2.5696770090666662e-06
Position 1229: 2.468373276565471e-06
Position 268: 1.996842962565079e-06
Position 322: 1.9515570131487097e-06
Position 704: 1.7333579116593344e-06
Position 840: 1.6335787900666666e-06
Position 576: 1.5538935612648309e-06
Position 1245: 6.58434288982367e-07
Position 699: 2.67596312934815e-07
Position 870: 1.2701723980605614e-07
Position 246: 7.632110957934299e-08
Position 693: 3.3808653190088706e-08
Position 1238: 2.7355613451537717e-09
Position 460: 5.034743213560118e-10
Position 225: 4.5102913819303144e-10
Position 103: 3.8556765855439477e-10
Position 283: 2.658285925943832e-10
Position 146: 2.0214180959448477e-10
Position 210: 1.8731473133106138e-10
Position 229: 1.1105532580797778e-11
Position 472: 6.292784584341121e-12
Position 156: 4.327059964506801e-12
Position 132: 3.813509674456169e-12
Position 185: 3.643579275467819e-12
Position 533: 2.760874773311964e-12
Position 274: 1.0000803679295492e-12
Position 477: 9.82879051624362e-13
Position 518: 5.959050622765512e-13
Position 236: 3.572038817813972e-13
Position 189: 2.498128995155902e-13
Position 162: 2.853301068394538e-14
