Gene = TDRD10
Position 432: 0.0007555623446402554
Position 852: 0.0007527119117898612
Position 957: 0.000687400584093125
Position 1236: 0.0006542068768575488
Position 1188: 0.0005099594950226905
Position 3665: 0.0004945520812948953
Position 1311: 0.0004284077455834281
Position 570: 0.0003501213259166344
Position 8159: 0.00032911324531292955
Position 648: 0.00024338150121623443
Position 2753: 0.00023682070813783407
Position 9496: 0.00013084030503726383
Position 1198: 9.886708394669419e-05
Position 1305: 9.413900361357828e-05
Position 1560: 7.57638291998065e-05
Position 820: 2.7011929326014505e-05
Position 603: 1.3476278939851151e-05
Position 986: 8.379340290648447e-06
Position 417: 6.058864944685611e-06
Position 1626: 4.22320434029127e-06
Position 1557: 3.2974367790355043e-06
Position 468: 2.7053241149893855e-06
Position 638: 6.918024478657355e-07
Position 470: 3.8263847644440925e-07
Position 2525: 1.8774748035884608e-07
Position 2632: 1.8240018121752594e-07
Position 622: 9.980841529151496e-11
Position 31: 9.681595491886488e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 19103: 0.9988580086843943
Position 5021: 0.9193441127331414
Position 7576: 0.8057426341959717
Position 6203: 0.620791468508153
Position 19333: 0.5477071560584312
Position 8910: 0.4997650464033066
Position 18084: 0.49614028732602056
Position 21500: 0.32350154584752644
Position 1462: 0.2920079175112908
Position 19352: 0.28881468855110515
Position 19568: 0.2804797106221804
Position 19597: 0.2535085948792093
Position 30567: 0.25304803937432035
Position 5721: 0.1708040359528557
Position 3794: 0.1602190713945749
Position 28495: 0.1574258122870574
Position 19549: 0.12965488561903266
Position 4657: 0.12891708691410267
Position 4586: 0.11380555818726795
Position 19571: 0.07041365370145485
Position 2401: 0.06030694419901797
Position 21113: 0.03948299456677923
Position 7601: 0.03881904484899706
Position 19800: 0.038211297089468285
Position 6047: 0.03470029496649746
Position 9133: 0.02888991289796071
Position 15565: 0.02844707471472228
Position 19662: 0.02841590709670139
Position 26880: 0.027759877887190285
Position 2346: 0.027481272062151424
Position 543: 0.021200073677243404
Position 5820: 0.02101618717209541
Position 20040: 0.02078885996836738
Position 28666: 0.020073380476784322
Position 21060: 0.018561136457540414
Position 22627: 0.0180969240566057
Position 21122: 0.017107439187923932
Position 8546: 0.015344223116776667
Position 7437: 0.01533076919311662
Position 8930: 0.01514242906468824
Position 21817: 0.015102268587926274
Position 22610: 0.014503354895525657
Position 27814: 0.014387113035757546
Position 6726: 0.013392413067899976
Position 19934: 0.012376206547919459
Position 20500: 0.011736032209418967
Position 27346: 0.01161844192730548
Position 22659: 0.009868596640729687
Position 10145: 0.009832425406012651
Position 4979: 0.0075933661249977325
Position 21972: 0.007543119474189222
Position 26905: 0.007175169293109164
Position 10170: 0.007166974916723666
Position 28235: 0.007062809351859946
Position 2550: 0.006767997885228243
Position 3721: 0.006729728077166434
Position 6346: 0.00672132621744303
Position 4838: 0.0059854049452841935
Position 21049: 0.005790368383083474
Position 8125: 0.005469941418061981
Position 22890: 0.005338891183432764
Position 6441: 0.005222217189100028
Position 27836: 0.005180151169768156
Position 6402: 0.005175990856096195
Position 27709: 0.004658507829584824
Position 20721: 0.004560918151424567
Position 21731: 0.0044114524037251355
Position 21033: 0.00438157650103476
Position 1734: 0.004083599456236334
Position 5263: 0.004049525979264256
Position 19774: 0.003939883912590803
Position 21432: 0.003507813242915146
Position 19780: 0.0034499662871366756
Position 19622: 0.0034355023610571408
Position 19421: 0.0034286302955585973
Position 7698: 0.002944608823553912
Position 730: 0.0028546217476411303
Position 5726: 0.00282253405121663
Position 22587: 0.0023220749929204446
Position 1938: 0.002310060800156421
Position 6004: 0.002294064110415769
Position 19802: 0.0020038380113345526
Position 1874: 0.0019637321009844735
Position 5236: 0.0019308255925075167
Position 19357: 0.0017620964563026234
Position 1837: 0.0015870774113499028
Position 7701: 0.0015691500578933087
Position 7639: 0.0013316889976825793
Position 562: 0.0012868103311606115
Position 9166: 0.0011878242660166131
Position 7792: 0.0011499348066359777
Position 5405: 0.0011009588040972393
Position 18909: 0.0010949957629859297
Position 8579: 0.0009852734974867842
Position 22479: 0.0008636176663502483
Position 22406: 0.0008465508714465529
Position 22132: 0.0008246054159577411
Position 3758: 0.0007845195454043724
Position 21992: 0.0007768717139916093
Position 20182: 0.0007673907811076265
Position 1762: 0.0007667992195311863
Position 411: 0.0007654320834829177
Position 4804: 0.0007423500877967561
Position 20871: 0.0005698117634946925
Position 5530: 0.0005635849613133247
Position 5674: 0.0005616052952437218
Position 1481: 0.0005267537710762589
Position 594: 0.0005179647098222304
Position 3445: 0.000494552081294894
Position 2458: 0.00048388348096020965
Position 1521: 0.0004645701065046703
Position 20429: 0.00046209181359220427
Position 622: 0.0004236593399378013
Position 8079: 0.0003566417930429792
Position 658: 0.0003307902159035443
Position 21628: 0.0002840643710498853
Position 8906: 0.00024905490824314944
Position 21088: 0.00020966741165716167
Position 5789: 0.00017866802311689047
Position 1434: 0.00013373896013819863
Position 1067: 0.00010870526744916463
Position 9382: 9.173111653829072e-05
Position 1120: 9.07056751990267e-05
Position 9360: 3.910918849897335e-05
Position 2267: 3.200517987121311e-05
Position 783: 2.368727720911421e-05
Position 19467: 2.2290692350481286e-05
Position 19832: 2.0651773600413427e-05
Position 1420: 1.918221218214195e-05
Position 1078: 1.8987883508374923e-05
Position 465: 1.7064554726631845e-05
Position 387: 1.5008425864150796e-05
Position 5436: 1.3398734320245508e-05
Position 1029: 1.2199429270062198e-05
Position 1951: 9.526561315922054e-06
Position 569: 6.889555174579075e-06
Position 582: 6.854173285729491e-06
Position 732: 6.816616678826578e-06
Position 1255: 6.775038893229071e-06
Position 830: 5.270008526757274e-06
Position 1692: 5.149125416611159e-06
Position 567: 5.048169829616061e-06
Position 1137: 4.210979689215799e-06
Position 610: 3.7223444812733805e-06
Position 280: 2.8202470980573853e-06
Position 705: 2.5607069700137677e-06
Position 185: 2.2153720207374393e-06
Position 343: 1.4230172099222353e-06
Position 384: 1.3823766421697095e-06
Position 1785: 1.3574605294589506e-06
Position 191: 9.795111990801646e-07
Position 755: 7.450922025285451e-07
Position 497: 7.407760147896064e-07
Position 1087: 6.894764866739838e-07
Position 664: 6.361463346608633e-07
Position 1304: 6.265372260992077e-07
Position 428: 4.6093131745838305e-07
Position 1011: 4.443690161903612e-07
Position 976: 4.1349590240824585e-07
Position 1145: 3.7375822572086765e-07
Position 468: 1.972749918933121e-07
Position 312: 1.3809822073167786e-07
Position 1499: 4.356603458823134e-08
Position 2568: 4.130779241229126e-08
