Gene = PRUNE
Position 19634: 0.00021153873373303464
Position 17284: 0.0001990896016130599
Position 17005: 0.00018321880453778467
Position 2220: 0.0001732270113254021
Position 18292: 0.00016542051784725878
Position 21073: 0.00015839928673226417
Position 14663: 0.00015476234306964246
Position 18772: 0.00015471041265802284
Position 18195: 0.00015064927186060734
Position 19465: 0.0001422266099769966
Position 23154: 0.00014070233292282598
Position 2498: 0.0001364407509822899
Position 20710: 0.00013380231037707927
Position 1174: 0.00012889541914354777
Position 2980: 0.00012753965854239802
Position 2944: 0.00011914549403191667
Position 108: 0.00010657682711091634
Position 332: 9.860470650390764e-05
Position 3923: 9.8314756832648e-05
Position 18651: 9.028057290313334e-05
Position 22245: 8.305844142551715e-05
Position 1904: 8.069064853174411e-05
Position 20562: 6.50441427174338e-05
Position 2906: 6.188274240870533e-05
Position 12256: 5.517572612829407e-05
Position 20550: 5.307998452663122e-05
Position 128: 5.2282176297011405e-05
Position 11395: 3.676423329859338e-05
Position 537: 3.165996678031646e-05
Position 18993: 3.075822003743826e-05
Position 1023: 2.7324330512225347e-05
Position 20209: 2.0600047088354513e-05
Position 1201: 1.9685418000433947e-05
Position 194: 1.7483631299534057e-05
Position 968: 1.5102417130994842e-05
Position 19185: 1.474196122687875e-05
Position 476: 1.4305132871516542e-05
Position 19026: 1.3905736618936036e-05
Position 173: 1.2819146764022487e-05
Position 19088: 1.212459774800618e-05
Position 1270: 1.0152616362989258e-05
Position 21550: 8.302562331250037e-06
Position 1650: 6.947750487544817e-06
Position 542: 6.889502673245141e-06
Position 21719: 6.865662040097658e-06
Position 1404: 5.886983878400236e-06
Position 809: 5.758511113292606e-06
Position 687: 5.6979616885646155e-06
Position 19199: 5.555175164693825e-06
Position 2011: 5.493645262532033e-06
Position 438: 5.482873497070753e-06
Position 21639: 5.276081277013426e-06
Position 1576: 5.084842575427677e-06
Position 718: 4.629971243177832e-06
Position 21665: 4.390887427159574e-06
Position 222: 4.346703787378543e-06
Position 1937: 4.314817103271333e-06
Position 353: 4.287426886862211e-06
Position 16862: 3.4715958922329034e-06
Position 1417: 3.443050251604363e-06
Position 1595: 3.434533140625864e-06
Position 749: 3.4332041930490723e-06
Position 1085: 3.3786279397693994e-06
Position 21475: 3.0820565990030945e-06
Position 1168: 2.991401035851466e-06
Position 753: 2.7134903890336006e-06
Position 1109: 2.6673455785536595e-06
Position 19783: 2.045839719913242e-06
Position 2442: 1.8330036338932865e-06
Position 1793: 1.8211836832055717e-06
Position 346: 1.7774986640383165e-06
Position 1725: 1.7205720816830177e-06
Position 17585: 1.5476331235484244e-06
Position 785: 1.1693237919092947e-06
Position 2216: 9.872453944493757e-07
Position 18544: 9.639163371493155e-07
Position 20131: 8.965806977564502e-07
Position 363: 6.024975992452103e-07
Position 19402: 4.5789552993161943e-07
Position 440: 4.049835453734219e-07
Position 291: 3.394034037807224e-07
Position 22272: 2.817099616029667e-07
Position 1708: 2.771093830021474e-07
Position 22108: 2.6863079126483316e-07
Position 18490: 2.0953181963984231e-07
Position 18493: 1.3342488738650297e-07
Position 349: 1.0279854969905978e-07
Position 18519: 8.623138340411518e-08
Position 4219: 1.02189168187573e-08
Position 3688: 4.329736603548817e-09
Position 881: 5.7893683851336684e-11
Position 18426: 3.06612973564699e-11
Position 450: 2.7150844480265946e-11
Position 356: 2.6204353147529116e-11
Position 161: 1.4231632501155286e-11
Position 648: 9.21442860944461e-12
