Gene = SELK
Position 6188: 0.00027674858730638625
Position 392: 0.00022143010598267365
Position 5522: 0.00021646227392716315
Position 5162: 0.00020623504205093184
Position 4715: 0.00020402519702154267
Position 1618: 0.00019455905029732665
Position 2451: 0.00019442535190968008
Position 786: 0.00018130656405766202
Position 84: 0.0001506163426981641
Position 4301: 0.00011630851599466582
Position 3745: 0.000106501364531333
Position 6427: 9.208335234675536e-05
Position 5975: 8.681026923000471e-05
Position 6002: 8.638335915748674e-05
Position 223: 7.850455422784699e-05
Position 521: 7.57255508356756e-05
Position 2814: 6.299213911575137e-05
Position 6641: 6.258869372458902e-05
Position 6218: 5.9690087314210596e-05
Position 1855: 5.7290641267154045e-05
Position 638: 5.58458343321412e-05
Position 6150: 5.514557707601532e-05
Position 6105: 5.2447561862932354e-05
Position 381: 5.142863233200877e-05
Position 5371: 4.755204292778821e-05
Position 6529: 4.168117804404928e-05
Position 190: 3.3642053913982315e-05
Position 171: 3.361210290925778e-05
Position 502: 3.2964059847463165e-05
Position 505: 3.1385005459629146e-05
Position 600: 2.8602758547299946e-05
Position 1115: 1.9074978850380858e-05
Position 571: 1.434122996011232e-05
Position 203: 1.3503899600819558e-05
Position 110: 1.110749466983365e-05
Position 42: 4.812729821788463e-06
Position 742: 4.709133981231708e-06
Position 6032: 4.07929956780919e-06
Position 6215: 4.0340361951985224e-06
Position 6049: 2.4755837751530116e-06
Position 6368: 2.3445801507628406e-06
Position 6555: 2.0866357842580027e-06
Position 565: 1.960633826926288e-06
Position 1018: 9.236368710329895e-07
Position 11: 8.21632726796856e-07
Position 6495: 5.886765342472597e-07
Position 31: 2.8139911656057275e-07
Position 95: 3.486889368893236e-08
Position 5179: 3.2729768769612834e-08
Position 5269: 1.922076727070039e-08
Position 237: 6.360826190950653e-09
Position 361: 2.1785334295388486e-09
Position 298: 4.81424331195036e-10
Position 5676: 4.4951026659263274e-10
Position 407: 3.083705704674886e-10
Position 488: 4.1567737026287985e-11
Position 78: 6.1286484210939805e-12
Position 286: 2.7083769268786985e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5053: 0.9820512943251748
Position 6426: 0.9613938079394388
Position 3504: 0.8264906274925262
Position 927: 0.7350134591484889
Position 6075: 0.6009795307386984
Position 5968: 0.3463755670666339
Position 1686: 0.17513140513610762
Position 1833: 0.08283735964220168
Position 2539: 0.07604112331875973
Position 6710: 0.0635917918307715
Position 2958: 0.03280783911381838
Position 896: 0.02639570430326029
Position 7495: 0.02465331162958453
Position 6566: 0.021638191130410496
Position 2283: 0.021472711273953546
Position 330: 0.018719069882947234
Position 2386: 0.018175390777778022
Position 6980: 0.017898501433169726
Position 7452: 0.0173742076457535
Position 1847: 0.015934587689957782
Position 6999: 0.015550619317437524
Position 5430: 0.014604630639820385
Position 1850: 0.014430964958322565
Position 7039: 0.012330881240255933
Position 574: 0.0111070105994595
Position 6447: 0.010236126269908146
Position 930: 0.010053844548833497
Position 7093: 0.00981700170034287
Position 7061: 0.009022745586534769
Position 6666: 0.008546861453861514
Position 6687: 0.007938439048760695
Position 6717: 0.007869652007733473
Position 6750: 0.0076979299177388286
Position 6600: 0.007144767939058637
Position 3460: 0.007028485358601776
Position 6099: 0.006481216592012409
Position 1642: 0.006468673472541576
Position 3699: 0.006395731790904115
Position 7224: 0.006188272294576265
Position 5072: 0.006123073275522821
Position 6052: 0.005696896856172469
Position 6083: 0.005357213376098012
Position 1725: 0.005337306570219153
Position 1062: 0.005075305610575187
Position 6871: 0.0047942126181390685
Position 7380: 0.0046966936481107014
Position 2644: 0.004561516694393314
Position 1752: 0.004513356710917781
Position 6049: 0.004289445623428778
Position 3318: 0.004133570220768644
Position 1150: 0.003823509820024751
Position 6874: 0.0028973212843578138
Position 592: 0.001998116229188959
Position 6132: 0.00199266771173158
Position 5488: 0.0019261358245308443
Position 4707: 0.0017298493675079176
Position 7507: 0.001458217475255836
Position 1494: 0.0014284255918803456
Position 850: 0.0014207440199060703
Position 1891: 0.001420085891624545
Position 6379: 0.001386228733862632
Position 1748: 0.001359639341638029
Position 542: 0.0013144279079891881
Position 4814: 0.0012787506237733409
Position 6019: 0.0012690802823611049
Position 3724: 0.0012406679085294194
Position 6450: 0.0012388745793039419
Position 474: 0.001076015994660212
Position 1656: 0.001052379212751473
Position 6787: 0.001032867264009943
Position 6477: 0.0009749237330795572
Position 298: 0.0009379398985861941
Position 7574: 0.0008899905634655339
Position 5449: 0.0008264742296231342
Position 934: 0.0008169969014304426
Position 4660: 0.0007825924119007579
Position 3470: 0.0007705114800149415
Position 6022: 0.0007679998097678458
Position 3367: 0.0007260093464526347
Position 6474: 0.0007034615121606243
Position 6444: 0.0006665598664271577
Position 992: 0.0006552015481413674
Position 5452: 0.0006374711893106434
Position 955: 0.0006371083940513816
Position 1568: 0.000604489127581261
Position 7299: 0.0005984208526556073
Position 6624: 0.0005812336471909048
Position 600: 0.000572646882388923
Position 5310: 0.000566196795683071
Position 989: 0.000549908997067405
Position 1152: 0.0005181008485107132
Position 689: 0.0005034623391013587
Position 3770: 0.00042094995141485635
Position 2425: 0.00042003039817249243
Position 1114: 0.00040026018789417065
Position 1572: 0.00034962732836368437
Position 6237: 0.0003212020535044449
Position 731: 0.00031747912215298316
Position 1628: 0.0003107331572773473
Position 6638: 0.00030185838038376513
Position 2652: 0.0002653470520624928
Position 2479: 0.00024612834185751503
Position 6108: 0.00020771657327434644
Position 1767: 0.00020658274750656467
Position 3558: 0.00019838726724802401
Position 350: 0.00019522675195548259
Position 2743: 0.00019389306980934558
Position 5403: 0.00019202968639868876
Position 5005: 0.00019061973020439491
Position 7184: 0.0001832594528744158
Position 5909: 0.0001767628615847877
Position 1081: 0.00017480831140545436
Position 6342: 0.000161893440339135
Position 6676: 0.00012562848471181227
Position 3666: 0.000124092117934633
Position 5990: 0.0001192976086509203
Position 4131: 0.00011630851599466584
Position 6234: 9.488479935093367e-05
Position 3734: 8.845661421525789e-05
Position 407: 8.69476528073265e-05
Position 5874: 7.82075112287142e-05
Position 305: 6.465381431778809e-05
Position 6263: 6.254301205900904e-05
Position 1029: 5.87174943348193e-05
Position 695: 5.589587785116921e-05
Position 546: 5.204112905701451e-05
Position 5076: 4.811621662112854e-05
Position 6697: 4.6774420771373354e-05
Position 5505: 3.959532505575263e-05
Position 385: 3.9499078621451115e-05
Position 911: 3.176373386180666e-05
Position 1463: 3.1224280732956275e-05
Position 1460: 2.9380290796987933e-05
Position 855: 2.861569406541623e-05
Position 500: 2.59551749372782e-05
Position 735: 2.0588369461617723e-05
Position 5944: 1.9360289928871548e-05
Position 478: 1.8097637630167795e-05
Position 657: 1.7338030530130726e-05
Position 1132: 1.2587077548144575e-05
Position 2246: 1.142757750577481e-05
Position 908: 1.0046722251360681e-05
Position 661: 8.151032724576794e-06
Position 5357: 7.737275808531965e-06
Position 5324: 7.703786188667808e-06
Position 182: 7.628458156872396e-06
Position 361: 7.460780221923762e-06
Position 2675: 5.578954660845194e-06
Position 714: 5.439118830685319e-06
Position 441: 4.92446369277238e-06
Position 1024: 4.0185897946982296e-06
Position 6367: 3.827429152330133e-06
Position 419: 3.531491530618268e-06
Position 793: 2.351195246054037e-06
Position 223: 1.8199303385497406e-06
Position 670: 1.8027991315881765e-06
Position 163: 1.2803347162242426e-06
Position 1617: 1.1403879582871618e-06
Position 400: 1.0996786060792767e-06
Position 651: 1.0816742371437938e-06
Position 122: 1.0741061540347534e-06
Position 2428: 9.251721472440887e-07
Position 6397: 6.931402484600877e-07
Position 88: 4.435112005376671e-07
Position 963: 7.081959764649857e-08
Position 6338: 7.065013865327155e-08
Position 965: 2.090445075910207e-08
Position 837: 1.688101762059879e-08
Position 860: 1.1901737787612438e-08
Position 5821: 9.782970844127329e-09
Position 5804: 2.825824925648655e-09
Position 261: 1.3959220513431007e-10
