Gene = NPR3
Position 15615: 0.01918438635658763
Position 31854: 0.01885500819987477
Position 27548: 0.014740135971316072
Position 30929: 0.014702357032021631
Position 6190: 0.014090471893186489
Position 34297: 0.014024438913970814
Position 14967: 0.013985156944874452
Position 3127: 0.01263293053850882
Position 35407: 0.012355675561536673
Position 35860: 0.011459519702002655
Position 15424: 0.010927576986529212
Position 37730: 0.010564744935557124
Position 34074: 0.010415985394131995
Position 1479: 0.010103751842215137
Position 667: 0.009887052978851918
Position 34236: 0.00957827151424074
Position 602: 0.009483643320889495
Position 30357: 0.009102856849624235
Position 35907: 0.008594899053629796
Position 27736: 0.006480652985154101
Position 1983: 0.006074595308435028
Position 1496: 0.005600039617453728
Position 30895: 0.0050975404440165425
Position 37489: 0.005027056914870932
Position 930: 0.004985509395680305
Position 15589: 0.004842989497565571
Position 27756: 0.004534136511363237
Position 34387: 0.004392680293031659
Position 36053: 0.004283198844659592
Position 728: 0.004139534203191507
Position 13250: 0.0040762989045317576
Position 35576: 0.003760905745733254
Position 14163: 0.0035034509214859396
Position 35140: 0.0034642881066464615
Position 39884: 0.0033825318286119697
Position 15081: 0.003151322931303346
Position 34740: 0.002974169819115989
Position 14042: 0.0029649561897420623
Position 957: 0.002727521027019994
Position 1512: 0.002588712499078883
Position 32295: 0.0025065583688847425
Position 31012: 0.0023304901695485906
Position 37526: 0.002161023268359287
Position 646: 0.0016957315439621015
Position 34533: 0.0014180080585202174
Position 28798: 0.0013045508865903695
Position 2519: 0.0011453245716351115
Position 34384: 0.0011068841373628173
Position 1117: 0.0010833853365400218
Position 353: 0.0010768753727954357
Position 719: 0.0010499732537713033
Position 2630: 0.0008786320954140798
Position 36884: 0.0007418286074736821
Position 731: 0.000647296202302905
Position 1182: 0.000580948197964551
Position 35948: 0.0005253038142645057
Position 1872: 0.0004930044507235119
Position 1336: 0.000409701584755383
Position 1782: 0.0003929948066614496
Position 734: 0.0003780594242287189
Position 34765: 0.0003009388922166936
Position 1716: 0.0002884239940546825
Position 2902: 0.00025687040123812093
Position 707: 0.00022139041645490498
Position 554: 0.0001604848844952775
Position 1221: 0.00015460711652565918
Position 1481: 0.00012208833436634208
Position 1542: 0.00010905198503304628
Position 31219: 0.00010798117980774342
Position 456: 8.324994246813671e-05
Position 397: 7.253528202564913e-05
Position 1888: 6.604068455625313e-05
Position 1073: 4.7544505399006666e-05
Position 298: 2.5568276281111775e-05
Position 1232: 2.2499091066661776e-05
Position 809: 1.8889282220239144e-05
Position 1082: 1.8546631243207016e-05
Position 1132: 1.6415024247568164e-05
Position 236: 1.5530287699207592e-05
Position 1249: 1.1046816760286138e-05
Position 774: 6.591985170420921e-06
Position 1013: 4.368823444233456e-06
Position 1356: 3.6427290930828325e-06
Position 474: 3.502397490754748e-06
Position 471: 3.0418256323884824e-06
Position 789: 2.315913167069675e-06
Position 434: 1.359236591980077e-06
Position 1165: 1.192161606720726e-06
Position 438: 1.1634650819431712e-06
Position 372: 1.1195825780777254e-06
Position 206: 1.0284107998009284e-06
Position 168: 8.82549263536195e-07
Position 209: 2.9585430121633166e-07
Position 480: 7.751718647719121e-08
Position 182: 4.835258183905327e-08
Position 305: 4.701905896017473e-08
Position 284: 5.2472168326201605e-09
Position 191: 3.0053942765288926e-09
Position 322: 2.879405974529709e-09
Position 215: 2.536210853304976e-09
Position 365: 3.2556152681736547e-10
Position 189: 3.0125450669409694e-10
Position 187: 2.875265227462334e-10
Position 185: 1.4953731000627604e-10
