Gene = THG1L
Position 2205: 0.00010353032472830094
Position 3378: 9.753279654770048e-05
Position 4336: 9.600723818707283e-05
Position 1762: 8.751137679581435e-05
Position 2494: 8.741161919172949e-05
Position 4391: 8.593078199585026e-05
Position 1222: 8.133489795349367e-05
Position 3504: 7.770830625401125e-05
Position 1612: 7.705880942750901e-05
Position 1234: 6.808508471795513e-05
Position 4848: 6.697703081176296e-05
Position 267: 5.70412003528784e-05
Position 341: 5.157440468786105e-05
Position 1815: 4.7766829531715545e-05
Position 1788: 4.762258453022209e-05
Position 1132: 3.9553336850924635e-05
Position 2431: 3.7735216146758935e-05
Position 406: 3.5959516341927953e-05
Position 1564: 3.4630654777275164e-05
Position 2102: 3.387132438265725e-05
Position 2066: 3.329223257667342e-05
Position 4102: 3.21419571669718e-05
Position 262: 2.9477368892743195e-05
Position 1138: 2.6756965972571723e-05
Position 1500: 2.579349656242281e-05
Position 5430: 2.0867787423306757e-05
Position 1312: 1.9431055893534454e-05
Position 3488: 1.881713919260347e-05
Position 3448: 1.8513344129860903e-05
Position 489: 1.66812413667236e-05
Position 345: 1.6143627594183553e-05
Position 4069: 1.4976811390574394e-05
Position 3976: 1.4905407030595549e-05
Position 3922: 1.3730344429755556e-05
Position 747: 1.2376452369252214e-05
Position 723: 9.041535255260464e-06
Position 5379: 8.892384681058226e-06
Position 536: 7.729697310740972e-06
Position 624: 6.917326435810004e-06
Position 5837: 6.510723763139223e-06
Position 6140: 5.653544054911842e-06
Position 129: 5.652901830066858e-06
Position 5079: 4.929523279044862e-06
Position 5047: 4.629733273231109e-06
Position 4607: 4.5178476885100065e-06
Position 5463: 3.261983811248452e-06
Position 2012: 1.5663675008753166e-06
Position 3859: 3.6834271253788e-07
Position 1533: 3.406759192544798e-07
Position 4004: 3.156011729200967e-07
Position 880: 2.5309409343826853e-07
Position 1252: 1.840588219133971e-07
Position 1258: 1.8138227969433274e-07
Position 3511: 1.7928235134100705e-07
Position 317: 1.2168391853460827e-07
Position 3925: 8.221547273956801e-08
Position 692: 6.195048576855852e-08
Position 804: 5.205423454876109e-08
Position 779: 3.598532077344806e-08
Position 1370: 3.2453405672325526e-08
Position 807: 2.4307243389379198e-08
Position 185: 2.3093480181511876e-08
Position 603: 2.293566096998832e-08
Position 3520: 2.0161338956487047e-08
Position 3382: 1.7465123551286038e-08
Position 3531: 1.5031025372618183e-08
Position 443: 1.4776372167477861e-08
Position 135: 1.4197817601638424e-08
Position 471: 1.281412995190827e-08
Position 369: 1.2263569588138416e-09
Position 767: 9.292930717939545e-10
Position 685: 8.391862440155715e-10
Position 182: 1.5929730533101196e-10
Position 143: 1.1535567790582037e-10
Position 359: 2.98498914995808e-11
Position 158: 1.8694780439153992e-11
Position 149: 1.629370807153491e-11
Position 156: 1.1183417760158163e-11
Position 351: 3.324120010593142e-12
Position 193: 4.2559541527125847e-13
Position 195: 1.3087625775055655e-13
Position 154: 9.926109470203389e-14
Position 147: 2.2349306527258076e-15
