Gene = SQSTM1
Position 6829: 0.0008800028614993858
Position 4325: 0.0008221378119510709
Position 3808: 0.0007611804004739838
Position 4345: 0.0007132255013383995
Position 4051: 0.0006873802013405209
Position 11046: 0.0006247659640121443
Position 2139: 0.0006245606276811698
Position 1822: 0.0006116306522564998
Position 11827: 0.000589207293321394
Position 5936: 0.0005848924308128069
Position 6099: 0.0005638747336886664
Position 4354: 0.0005243245261317268
Position 11689: 0.0005201470591743051
Position 4117: 0.0005009155271176482
Position 4990: 0.0004857717558482595
Position 2266: 0.00047598952117044606
Position 3252: 0.0003977653992811429
Position 4606: 0.00036759248194411913
Position 1903: 0.00036299304170112355
Position 3306: 0.0003560789604615039
Position 3906: 0.0003525524524432227
Position 1846: 0.00034102195532538174
Position 2021: 0.00032997463439059927
Position 10128: 0.00029184059914956305
Position 2142: 0.00029145130137916855
Position 902: 0.0002856909990077293
Position 2775: 0.0002756627855082989
Position 5080: 0.00027400522908848073
Position 7045: 0.0002612832631686161
Position 2962: 0.0002477643513880083
Position 3793: 0.00024744704903905025
Position 3236: 0.0002354482880297423
Position 5426: 0.00020507792144968924
Position 4225: 0.00019648988455772735
Position 1647: 0.00019631025389148154
Position 5886: 0.00018244602142102913
Position 1370: 0.00018009376487180376
Position 2808: 0.00017690429049831293
Position 3020: 0.00016931770130873986
Position 5643: 0.00016816967388695413
Position 7850: 0.00015463010032657284
Position 3225: 0.0001496454852355501
Position 7406: 0.00014085277961428831
Position 7079: 0.00013733746211455925
Position 2081: 0.00013697476103324323
Position 2999: 0.00013423894019292773
Position 2458: 0.0001298448072176206
Position 8595: 0.00012416278836399058
Position 5264: 0.00012404773973171462
Position 5173: 0.00012138807576372494
Position 2842: 0.00011829875889775478
Position 2153: 0.00010797390316548172
Position 978: 0.00010308915097693132
Position 5236: 0.00010247719300719462
Position 2078: 0.00010229429252333431
Position 6436: 9.793538136530937e-05
Position 4609: 8.167598843242249e-05
Position 5105: 8.100783586295289e-05
Position 1907: 8.096565583734383e-05
Position 2203: 7.725529189605119e-05
Position 164: 7.425260950092223e-05
Position 704: 7.307506234760348e-05
Position 6085: 7.258684449192149e-05
Position 1568: 7.096402478580597e-05
Position 5861: 6.680137545613954e-05
Position 3220: 6.626897578395738e-05
Position 6587: 6.35766191876138e-05
Position 3059: 6.240100397711709e-05
Position 2904: 5.886951856246451e-05
Position 602: 5.789599311860608e-05
Position 6052: 5.59258914277822e-05
Position 4157: 5.4688702400767306e-05
Position 3640: 5.311473199078612e-05
Position 6711: 5.278647005220956e-05
Position 2931: 5.246865139832641e-05
Position 1299: 4.5705986365651486e-05
Position 5592: 4.556009079687684e-05
Position 3480: 3.9890818601696e-05
Position 5671: 3.898817586224178e-05
Position 4315: 3.781024382471542e-05
Position 3107: 3.6069093572343914e-05
Position 3026: 3.575247356732883e-05
Position 2389: 3.429616754304703e-05
Position 488: 3.106513179493473e-05
Position 5296: 3.0082344675337145e-05
Position 4505: 2.5660146955725873e-05
Position 2236: 2.3512784836914894e-05
Position 2000: 2.312060517012599e-05
Position 1541: 2.2090925572958907e-05
Position 369: 2.1300128627891185e-05
Position 3531: 2.0639368677878147e-05
Position 2366: 1.986497472717853e-05
Position 3268: 1.729801241516658e-05
Position 3043: 1.5325247425092574e-05
Position 4165: 1.2702121787817727e-05
Position 753: 1.2654269654710178e-05
Position 1852: 1.2211259621530182e-05
Position 3558: 9.998045206687262e-06
Position 804: 9.745469474457452e-06
Position 2928: 8.726805066604912e-06
Position 3501: 8.598364993441586e-06
Position 3292: 8.41572440806436e-06
Position 948: 8.391887572587018e-06
Position 3034: 7.644184491218184e-06
Position 3703: 6.88655320821423e-06
Position 2587: 6.327538335374872e-06
Position 1884: 6.050735753816907e-06
Position 260: 4.961927028897368e-06
Position 3664: 4.876908074960507e-06
Position 2754: 4.7666757537171236e-06
Position 662: 4.7209712504862535e-06
Position 3652: 4.536752345759516e-06
Position 915: 4.493897624943759e-06
Position 1247: 4.402180677227921e-06
Position 2420: 4.3993411229385255e-06
Position 3603: 4.0692289310363775e-06
Position 3657: 2.689580810739439e-06
Position 849: 2.4299123377843428e-06
Position 3980: 2.3458791297490578e-06
Position 818: 2.251728284728422e-06
Position 821: 2.0658142004794783e-06
Position 866: 2.002751597017166e-06
Position 2910: 1.8830656441144967e-06
Position 2848: 1.753914573014784e-06
Position 2396: 1.5636745695209093e-06
Position 6023: 1.3977774797056129e-06
Position 3625: 1.3918398428538813e-06
Position 2867: 1.2305909997608846e-06
Position 3755: 1.1904261402657058e-06
Position 7125: 1.113646316669163e-06
Position 5203: 1.0977521480342798e-06
Position 4076: 1.0059358519746659e-06
Position 5132: 9.147964126392261e-07
Position 2294: 7.333498563770576e-07
Position 4459: 7.241662335613807e-07
Position 2416: 7.123894255561984e-07
Position 3349: 6.817695044211513e-07
Position 4100: 5.409927008457676e-07
Position 4917: 5.143318840207199e-07
Position 3715: 4.503446729759152e-07
Position 3606: 3.299440253816523e-07
Position 3947: 2.8177692529593334e-07
Position 4254: 2.211757111620211e-07
Position 4489: 1.9794709908892984e-07
Position 3764: 1.8560003398200061e-07
Position 4632: 1.5236619633476195e-07
Position 3811: 1.2454505502300268e-07
Position 3985: 1.1396338836823471e-07
Position 3972: 1.1273348870405538e-07
Position 1669: 8.698682549564242e-08
Position 3864: 6.71239631564419e-08
Position 3564: 5.6507236072500164e-08
Position 3366: 5.0097828651349875e-08
Position 3910: 4.781766525108142e-08
Position 4151: 4.761824109950576e-08
Position 891: 4.304118464134203e-08
Position 1018: 3.875125007770487e-08
Position 626: 2.235920531600788e-08
Position 583: 2.187765612705949e-08
Position 648: 2.119096162093328e-08
Position 4934: 1.165809711653702e-08
Position 959: 3.704412529307765e-09
Position 123: 2.7211136188915014e-09
Position 944: 1.773439224880047e-09
Position 3374: 1.326592628447229e-09
Position 998: 8.084315741787998e-10
Position 1001: 7.215760189320915e-10
Position 1021: 6.04026883780535e-10
Position 1051: 3.2629546727211435e-10
Position 248: 2.2833538297521683e-10
Position 554: 1.6864219567617833e-10
Position 845: 1.6238293396341278e-10
Position 198: 1.1293912548966399e-10
Position 912: 9.839976173556037e-11
Position 219: 9.595487780411792e-11
Position 572: 9.460124298385508e-11
Position 1829: 3.4404753112776405e-11
Position 3825: 1.338645419978853e-11
Position 3536: 8.513605518658898e-12
