Gene = GCLM
Position 1225: 1.6703986515826719e-07
Position 1037: 1.6264111078339227e-07
Position 1022: 1.4671029045487299e-07
Position 795: 8.944116052880579e-08
Position 940: 7.98790896781062e-08
Position 603: 4.7094939010676615e-08
Position 1781: 3.8156876350592624e-08
Position 568: 2.4281786027151002e-08
Position 525: 1.857577031856442e-08
Position 354: 1.0401399694354152e-08
Position 523: 8.879691109918625e-09
Position 379: 3.4086092900585704e-09
Position 656: 2.104359491872901e-09
Position 703: 4.537218728316534e-11
Position 172: 2.675008017353614e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14681: 0.9896539741593674
Position 20250: 0.9359056852024418
Position 7740: 0.8384197280175592
Position 11511: 0.4540414410571764
Position 4821: 0.4234123150235535
Position 12589: 0.264657146992028
Position 8085: 0.24997748258085697
Position 23604: 0.19624036033410694
Position 4763: 0.1936120734315354
Position 13728: 0.15433755026852536
Position 22950: 0.14359925783767777
Position 4797: 0.12984373094637477
Position 10969: 0.08764184531278318
Position 24115: 0.07892650042421562
Position 12075: 0.0628190542323721
Position 1724: 0.05881781350566036
Position 7580: 0.05788056026656455
Position 7971: 0.05456458601880761
Position 16492: 0.04186655332763845
Position 3814: 0.04119672479667026
Position 2271: 0.04115236061749617
Position 22759: 0.0411279228272717
Position 14961: 0.04109374614771021
Position 2254: 0.04050553589763591
Position 2113: 0.03698911127161292
Position 626: 0.03314860515683108
Position 13713: 0.0307080684084533
Position 17329: 0.030425552874374772
Position 22930: 0.029054877183932255
Position 18681: 0.02740843027152513
Position 1315: 0.02510814217990157
Position 1501: 0.024690030267390008
Position 7398: 0.02439929039460805
Position 7948: 0.023326574019969567
Position 3467: 0.021623283200913387
Position 15397: 0.02064765980950611
Position 2101: 0.018205363566355444
Position 8753: 0.018150315471536307
Position 3399: 0.01655294035447069
Position 5361: 0.015419384925284614
Position 5467: 0.014672936817043706
Position 2082: 0.012891726359964144
Position 8280: 0.012317533850992473
Position 17386: 0.011066870994643712
Position 20823: 0.010316744752661478
Position 20546: 0.010145844914305495
Position 21340: 0.009337733691387948
Position 15319: 0.009220100121651878
Position 1769: 0.00910796853943844
Position 676: 0.008966018147540578
Position 6756: 0.008412641676793847
Position 21654: 0.007932580156614601
Position 5204: 0.007788935346667825
Position 23180: 0.0067714506508024875
Position 8802: 0.006171924022773188
Position 20997: 0.00576146331222932
Position 2046: 0.005563151622817304
Position 23672: 0.005477928024857246
Position 15412: 0.005259938020949078
Position 2128: 0.005131315793736303
Position 5754: 0.005092265781081382
Position 5387: 0.004995224737371339
Position 23015: 0.004559530898514321
Position 510: 0.004403163056269162
Position 21151: 0.004179663719496927
Position 15178: 0.004101252741785033
Position 22756: 0.004075836342397391
Position 11529: 0.004030288527063104
Position 7912: 0.004007653148650358
Position 9521: 0.003951348347963491
Position 22150: 0.0037608695456327716
Position 2303: 0.0037237141786477666
Position 23986: 0.00368280312023269
Position 17963: 0.003644231245962471
Position 7641: 0.0035488146236795134
Position 22571: 0.0032689644553714828
Position 21445: 0.003235513086495198
Position 2131: 0.0031080886834304305
Position 21180: 0.003072774714231782
Position 4543: 0.0028881975647215663
Position 1667: 0.0027753678086156488
Position 5253: 0.0026606990039237757
Position 1446: 0.0023579305666887335
Position 2194: 0.0022053403351119123
Position 20522: 0.002090016622582728
Position 2319: 0.0018839835516142427
Position 16021: 0.0018796064531616903
Position 21676: 0.0017806662101360507
Position 582: 0.0017042706405565136
Position 1848: 0.001694770206137852
Position 21061: 0.0016787725784505785
Position 3676: 0.001596984213831078
Position 16810: 0.0015035110160511686
Position 19657: 0.0014932848010958998
Position 1465: 0.0014678674962859215
Position 5157: 0.0013389024333321504
Position 22985: 0.0012137406378057204
Position 4664: 0.0010632777296497667
Position 20491: 0.0010062904539995547
Position 7743: 0.0008807539541675922
Position 1395: 0.0008188520510708676
Position 19934: 0.0008035418197290155
Position 1363: 0.0007996097513185627
Position 1289: 0.0007634985995972362
Position 16520: 0.0007153280265622852
Position 1957: 0.0006981195279008523
Position 3920: 0.0006847997183314756
Position 1924: 0.00068462180925628
Position 15601: 0.0006743789557210414
Position 3830: 0.0006642513074854634
Position 2163: 0.0006389561451413365
Position 3420: 0.0005592876595614992
Position 1251: 0.000454627608782344
Position 8841: 0.0004409389778817184
Position 7780: 0.0003829716353940825
Position 14928: 0.0003300394749533162
Position 18881: 0.0003283453334106637
Position 2217: 0.0003199518553610406
Position 1751: 0.00031499505201975725
Position 17750: 0.0003125067806828366
Position 1478: 0.0002994641755182785
Position 17698: 0.0002988664532669803
Position 16831: 0.00028001790720576323
Position 16151: 0.00023501253169211798
Position 683: 0.00022449657303622928
Position 17007: 0.00022303989732786662
Position 745: 0.0001826237464323512
Position 17614: 0.00014339490084017018
Position 15806: 0.00011924350943755349
Position 1011: 8.473045709366158e-05
Position 211: 6.534339603992248e-05
Position 2587: 5.60523765966244e-05
Position 14886: 5.1161070836898664e-05
Position 2448: 4.081424345722755e-05
Position 1514: 4.044772680648655e-05
Position 959: 3.789644883022416e-05
Position 309: 3.529419098134222e-05
Position 1625: 3.3372481338704854e-05
Position 15849: 2.8399094511137266e-05
Position 1225: 2.5625265247627484e-05
Position 1628: 2.3293728683107803e-05
Position 1070: 2.2478493931494908e-05
Position 1257: 1.5201925671502729e-05
Position 848: 1.3334387860776763e-05
Position 2535: 1.2529507166194578e-05
Position 559: 1.062123707350298e-05
Position 260: 9.20425245775981e-06
Position 634: 8.902559532972078e-06
Position 2506: 8.271227047998117e-06
Position 786: 7.798446993240955e-06
Position 467: 7.080512837295621e-06
Position 1568: 7.004252683111112e-06
Position 2151: 6.8844282021514225e-06
Position 5173: 6.681039184433117e-06
Position 591: 6.669476594544053e-06
Position 820: 4.779752543297882e-06
Position 2650: 4.221208213382879e-06
Position 2521: 3.1266021265977564e-06
Position 1121: 2.1534536287134175e-06
Position 909: 1.8308087224376492e-06
Position 1101: 1.4070096127423369e-06
Position 1096: 1.2062350660844356e-06
Position 1172: 9.412937373410905e-07
Position 1415: 6.809239234136501e-07
Position 1523: 6.300624460474148e-07
Position 475: 5.77425967394966e-07
Position 751: 4.6104269299974455e-07
Position 523: 4.24550271356225e-07
Position 603: 4.182196548090668e-07
Position 449: 4.039728362195399e-07
Position 1108: 3.985131757937804e-07
Position 691: 3.7378263667140134e-07
Position 834: 2.8477688779465685e-07
Position 2847: 2.304594936097664e-07
Position 518: 1.9702908858601219e-07
Position 1333: 9.337387749269724e-08
Position 442: 3.522320822704977e-08
Position 273: 2.2176093216412047e-08
Position 365: 2.0966184569782318e-08
Position 1114: 9.642908352554668e-09
Position 1399: 7.412601097596435e-09
Position 1550: 7.388358611156405e-09
Position 765: 5.680657381192748e-09
Position 685: 3.983628072156902e-09
Position 1586: 7.338025208561955e-10
