Gene = POT1
Position 170: 0.00024069361643745316
Position 844: 0.00019587958319692623
Position 591: 0.0001806465945709778
Position 1086: 0.00017921809200183245
Position 1657: 0.00015288640087279291
Position 724: 0.00013730966080107045
Position 612: 0.00013511625999175207
Position 639: 0.00010549321863041647
Position 385: 9.010224215986578e-05
Position 132: 8.25674158951063e-05
Position 379: 8.031098226544863e-05
Position 780: 6.126698077162242e-05
Position 238: 6.090226842450072e-05
Position 2183: 4.9734140602483434e-05
Position 225: 4.399827248707368e-05
Position 14712: 3.180476867933612e-05
Position 605: 3.131073410963725e-05
Position 1433: 2.352750381265011e-05
Position 2245: 2.0627780586147024e-05
Position 1716: 1.9289752824332103e-05
Position 1573: 1.0493053591460482e-05
Position 1612: 7.2497714094341785e-06
Position 1606: 4.718762539141761e-06
Position 130: 4.584922241352535e-06
Position 137: 4.107018400792539e-06
Position 280: 2.5475876689951486e-06
Position 192: 2.4467248803011226e-06
Position 31: 1.6672662320949378e-06
Position 107: 1.2533527889746944e-06
Position 54: 9.76400062673466e-07
Position 1538: 8.93611578562791e-07
Position 464: 6.798681470766825e-07
Position 333: 6.718867699494285e-07
Position 350: 4.089981527715849e-07
Position 229: 2.0274675529449437e-07
Position 33: 1.4894036876159596e-07
Position 35: 6.492317403097926e-08
Position 215: 5.517322013053288e-08
Position 261: 3.2175851668115e-08
Position 484: 6.745177008389614e-09
Position 213: 5.816578790541872e-09
Position 42: 5.677267668431269e-09
Position 311: 1.123772579532788e-09
Position 313: 7.564781210893224e-10
Position 466: 5.316519882036715e-10
Position 352: 2.0416913162607264e-10
Position 331: 6.925443240938705e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14334: 0.989312392248592
Position 7872: 0.7901208336980063
Position 981: 0.7222532503798187
Position 1474: 0.3880499589088402
Position 23200: 0.3469486899151441
Position 292: 0.27908576054261425
Position 984: 0.20993030242051716
Position 1528: 0.14132040120749004
Position 21243: 0.11871006366452784
Position 15387: 0.0974493628564193
Position 12962: 0.09403871827105922
Position 22232: 0.07133267822302754
Position 10318: 0.05531975863072598
Position 9395: 0.05451829542240482
Position 15615: 0.046774690548811386
Position 15409: 0.045716515824057995
Position 1318: 0.04438721080734145
Position 4324: 0.03813117145214219
Position 555: 0.03675423715038723
Position 3988: 0.036457124014590454
Position 11824: 0.036018490663409675
Position 20115: 0.03595157193662098
Position 17746: 0.03501636532514922
Position 19492: 0.034602308817775346
Position 14928: 0.029514843930105138
Position 5451: 0.02933600218424078
Position 7822: 0.026706398812938622
Position 1441: 0.0247512997296842
Position 6413: 0.02191010830960706
Position 1904: 0.021375187879133402
Position 1026: 0.019362159794291577
Position 1286: 0.01902708813489552
Position 19124: 0.018199489404046743
Position 5041: 0.017414643462979367
Position 4026: 0.014855944870433312
Position 2570: 0.01360485319492277
Position 12926: 0.013588764289538324
Position 14504: 0.012750503781983537
Position 2314: 0.012286531061736406
Position 15347: 0.012232192484686821
Position 14744: 0.01074585759228298
Position 14695: 0.010388988153785689
Position 1064: 0.010345594885678322
Position 14524: 0.009788170024231354
Position 7350: 0.008479285418397613
Position 1254: 0.008439136807309393
Position 261: 0.008376147939240278
Position 15853: 0.008366897223134287
Position 4130: 0.007062554548730396
Position 400: 0.007017847202476872
Position 6451: 0.006735974688945047
Position 14656: 0.006606576167957945
Position 1486: 0.006463085423908478
Position 3845: 0.006107048826877414
Position 16867: 0.006057154932071998
Position 4060: 0.005543847706706502
Position 704: 0.005317444983584595
Position 18263: 0.005123814356587913
Position 364: 0.004084926021872364
Position 633: 0.0036384877003032144
Position 9359: 0.003384624996527867
Position 739: 0.003347303418277849
Position 4158: 0.0031353230804117447
Position 612: 0.0027065799045770654
Position 6733: 0.0026869893804066227
Position 14673: 0.002475139809395015
Position 266: 0.0024465726440676696
Position 1133: 0.0021411227661090925
Position 338: 0.0020499342785134495
Position 6545: 0.0019766761843502158
Position 1715: 0.001842969478221099
Position 4264: 0.0017688982133223308
Position 2542: 0.001447463859806173
Position 3279: 0.0012057230620619085
Position 3476: 0.001066087709816227
Position 1329: 0.0010579200740690636
Position 16397: 0.0009611559102062393
Position 13388: 0.0009231729591271911
Position 1304: 0.0007662757753754696
Position 367: 0.0007172552212368168
Position 1004: 0.0006228237635279851
Position 324: 0.0005606943967820669
Position 3247: 0.0005477488737151271
Position 1981: 0.0005246046494180579
Position 3507: 0.0005227096102620999
Position 3164: 0.0005091714574734362
Position 1508: 0.0004847212919460751
Position 669: 0.000349498011290233
Position 13479: 0.00022913772003848137
Position 447: 0.00022425796301811597
Position 361: 0.00022061219146007132
Position 11053: 0.00021910414241899372
Position 1208: 0.0002081327359970095
Position 311: 0.00020232561936138764
Position 294: 0.00013400498603001164
Position 6660: 0.00012486631011530207
Position 7691: 0.00010957882599625757
Position 225: 0.0001076071362605053
Position 1137: 9.282176021159883e-05
Position 7967: 8.828268798546209e-05
Position 1036: 8.512529640266506e-05
Position 1068: 6.554327652903045e-05
Position 8911: 6.142196500484327e-05
Position 1033: 5.479580972601361e-05
Position 2158: 5.156955177390021e-05
Position 2234: 4.186638907151124e-05
Position 1086: 4.068412924748669e-05
Position 1399: 4.030231148962705e-05
Position 9743: 3.885486215676839e-05
Position 578: 3.786420560234751e-05
Position 762: 3.671754215762308e-05
Position 422: 3.0779917571841084e-05
Position 4619: 2.939520082233848e-05
Position 8540: 2.783049294330939e-05
Position 2911: 2.3475918988112044e-05
Position 4239: 2.3466835136707905e-05
Position 2951: 2.123677717328273e-05
Position 901: 2.057942236989666e-05
Position 1510: 2.0178859131049724e-05
Position 8257: 1.962119208694289e-05
Position 1116: 1.8462136634081664e-05
Position 728: 1.4145910315532653e-05
Position 1187: 1.1582942662239905e-05
Position 2060: 1.0698939969211938e-05
Position 407: 9.7743561912502e-06
Position 235: 9.770538316689642e-06
Position 1952: 9.652997410212567e-06
Position 6178: 7.753569912335483e-06
Position 5741: 6.5170692863096325e-06
Position 718: 6.000767108293526e-06
Position 493: 4.530037310105482e-06
Position 1564: 3.842984608952759e-06
Position 1369: 2.8798697920757475e-06
Position 1587: 2.118207140807037e-06
Position 1985: 2.0819992794492224e-06
Position 907: 8.513397310900928e-07
Position 1660: 7.917922325205577e-07
Position 775: 5.546147328319328e-07
Position 1150: 5.207497148468676e-07
Position 460: 2.1585783966189754e-07
Position 801: 1.1710245043331059e-07
Position 371: 1.0021814577026908e-07
Position 1365: 5.7508190333715095e-08
Position 402: 1.9024403750933213e-08
Position 477: 1.3537330178185697e-08
Position 205: 9.14964168962841e-09
Position 464: 4.992057597461972e-09
