Gene = FRRS1
Position 23529: 0.0031436713551150587
Position 18888: 0.0031057876342659597
Position 54550: 0.00296192976776018
Position 56634: 0.0027991127872764167
Position 20933: 0.0024258591545313173
Position 54373: 0.00241363463233644
Position 27411: 0.0024082811328063956
Position 55387: 0.0023627960883593835
Position 19116: 0.0022506624640430697
Position 23740: 0.002008617986494189
Position 53890: 0.0019324852997083055
Position 55480: 0.0016623551421844065
Position 25688: 0.001413875273995843
Position 54282: 0.0013340088989848822
Position 23691: 0.0012128597011367979
Position 55401: 0.0010167899391054348
Position 54055: 0.0007316134244037799
Position 24743: 0.0005880662900119921
Position 50370: 0.00018848069117456676
Position 55628: 8.533470217218637e-05
Position 51184: 7.772613341931857e-06
Position 54155: 1.0925097172042545e-06
Position 50793: 3.9491623430501004e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 46145: 0.9999999999999987
Position 36044: 0.9999999999999981
Position 16791: 0.999999999999998
Position 37152: 0.999999999999998
Position 50120: 0.9902895230796479
Position 23519: 0.9882527264075377
Position 17024: 0.9841067261285008
Position 54843: 0.9637432554635579
Position 40494: 0.8914844120652878
Position 48267: 0.7983922598277622
Position 56533: 0.7738002167916145
Position 18362: 0.6978950333824172
Position 56672: 0.6135860192336898
Position 30285: 0.570083006969586
Position 53772: 0.5565974888507251
Position 55259: 0.49674438538172744
Position 52305: 0.47862555998349615
Position 53570: 0.47597774580483726
Position 53277: 0.4704294501663197
Position 48487: 0.3948102012440425
Position 13356: 0.3596569561716723
Position 53284: 0.25995294836153815
Position 53523: 0.2558594262660384
Position 53629: 0.1985841456873729
Position 24140: 0.18130981550826844
Position 18401: 0.17058433661267536
Position 55832: 0.1696786731782281
Position 56791: 0.14512331732779604
Position 52179: 0.09259054620115663
Position 51945: 0.09122337440643073
Position 50476: 0.08099321827468628
Position 54260: 0.080652316082128
Position 18778: 0.08015774971848229
Position 21582: 0.07508594440543398
Position 54301: 0.07134660890543862
Position 27524: 0.0665309313748879
Position 26840: 0.06446149385745889
Position 51757: 0.06133452906483835
Position 50420: 0.05455969518619266
Position 53953: 0.05271962910924297
Position 52223: 0.051694980700723224
Position 24307: 0.04085467200980107
Position 24852: 0.036362977108706916
Position 53602: 0.036207642994293125
Position 56694: 0.030921138620365538
Position 25028: 0.027201789236082317
Position 17365: 0.025105049748407257
Position 18601: 0.024039395449235768
Position 20493: 0.02362345344458266
Position 18374: 0.02221188962820479
Position 18254: 0.02217918717295729
Position 18389: 0.021515247989323708
Position 48493: 0.020691524802430084
Position 55292: 0.02043432977892207
Position 53923: 0.0197338004527089
Position 20443: 0.019608454628299528
Position 52339: 0.01805839221526943
Position 22883: 0.01804264107332004
Position 17583: 0.01674078696539028
Position 56356: 0.016436987511573624
Position 54352: 0.015108686269489621
Position 22345: 0.014750912207373752
Position 56690: 0.014095031723776885
Position 55852: 0.013580746854811797
Position 49166: 0.01177326752706103
Position 26867: 0.011466960018001605
Position 21034: 0.01128777444068064
Position 19025: 0.010479227034403224
Position 17406: 0.009887730195420783
Position 56018: 0.009757547544539957
Position 22309: 0.00942030469090392
Position 54849: 0.007909710111310295
Position 19762: 0.007889410436514123
Position 49769: 0.007805569673625612
Position 53950: 0.00777559333463262
Position 18404: 0.0076166158369338575
Position 53632: 0.007042714749249084
Position 52023: 0.006811101922506923
Position 24069: 0.005311823973663281
Position 20552: 0.00514670682251048
Position 56993: 0.0043330535396190984
Position 53173: 0.004244542346242443
Position 53479: 0.00407309870690526
Position 17334: 0.0036474611765239147
Position 55472: 0.0029925019418167147
Position 51887: 0.0028208216557191416
Position 18796: 0.002775532245669593
Position 20355: 0.0024536977016029167
Position 20826: 0.0024258591545313173
Position 26811: 0.0024212170852835305
Position 27247: 0.0024082811328063956
Position 24811: 0.0022619048327659685
Position 56770: 0.0019922340531634175
Position 50450: 0.001980436376351091
Position 52187: 0.0018899872962978856
Position 53934: 0.001725844397748059
Position 55828: 0.0016513720679133973
Position 51824: 0.0016380292619329866
Position 20276: 0.0016087525400946463
Position 51777: 0.0015792992169610532
Position 55663: 0.001517578487837878
Position 25054: 0.0014748464681697592
Position 57041: 0.00146741211449222
Position 25591: 0.001413875273995843
Position 54310: 0.001406779979204412
Position 54205: 0.001371998965252921
Position 18168: 0.0011957548749982185
Position 18462: 0.0011701328847848133
Position 51673: 0.0010465097172465002
Position 55232: 0.0009581345965281278
Position 57065: 0.0009365292884091174
Position 51719: 0.0007325839126006037
Position 24556: 0.0005880662900119918
Position 55750: 0.0005308831799301788
Position 53808: 0.0004186923458062394
Position 56895: 0.00033879617998613205
Position 24155: 0.00030674731062519544
Position 56876: 0.0001599752771881555
Position 51796: 9.195948374851513e-05
Position 55261: 9.035150528069232e-05
Position 50507: 8.043937288552037e-05
Position 53835: 7.961676600426428e-05
Position 50261: 7.612468222702076e-05
Position 50304: 7.466484517622983e-05
Position 55170: 7.041919181700292e-05
Position 53781: 5.1121583568749436e-05
Position 18781: 3.175805887338926e-05
Position 50990: 7.772613341931862e-06
Position 50670: 2.436567431622173e-08
Position 50637: 1.512594911427927e-08
