Gene = SLC51A
Position 13746: 0.002347813647342285
Position 7376: 0.0023108242565812063
Position 7827: 0.002305575824493548
Position 6663: 0.0022522288953509234
Position 12507: 0.0022359680702122527
Position 12308: 0.002173156641681615
Position 12262: 0.0020898490449904137
Position 550: 0.002017682984575391
Position 12209: 0.0019025687910454083
Position 3407: 0.0015610811842282108
Position 12206: 0.0014674998525976222
Position 16879: 0.001290448395171777
Position 1348: 0.0012107387169633464
Position 350: 0.0011854170474727692
Position 15446: 0.0011807440547670202
Position 3525: 0.0011346424217867886
Position 16500: 0.0009860422681732628
Position 8905: 0.0009730006844622519
Position 15486: 0.0009379869338780608
Position 387: 0.000923269530332804
Position 15941: 0.0008770038878899211
Position 12541: 0.0008471742131305066
Position 7380: 0.0008218198937712502
Position 16012: 0.0007657184077873053
Position 118: 0.0007330819855971149
Position 527: 0.0007205892877947746
Position 1531: 0.0006395812111185934
Position 16098: 0.0006304890993472604
Position 2301: 0.0005737253150514544
Position 12311: 0.0005677096000782761
Position 12094: 0.000566483133984844
Position 11931: 0.0005476095169841298
Position 329: 0.0005430846565485304
Position 12080: 0.0005151619132008877
Position 12061: 0.0005049740629546382
Position 2490: 0.0004235852154754296
Position 2608: 0.0003792482361125324
Position 15957: 0.00035027043321291727
Position 11862: 0.00031562732148897056
Position 3193: 0.0002828793637387389
Position 1404: 0.00028071087339259245
Position 2363: 0.000280113644353866
Position 468: 0.00027411805248762417
Position 492: 0.0002615439175393012
Position 3178: 0.0002472869325063461
Position 1345: 0.0002229149632271345
Position 1794: 0.00021491255971280404
Position 16352: 0.00020133734900372317
Position 12067: 0.0001850598076799619
Position 502: 0.00017770459607420832
Position 12414: 0.00017612341002493884
Position 395: 0.00016950644820502744
Position 2087: 0.00015329573956518518
Position 2428: 0.00014002767937793258
Position 2115: 0.00013199609662433158
Position 2657: 0.00012744856731757075
Position 13429: 0.00012533862772676674
Position 12894: 0.00010243097042340676
Position 2262: 0.000100210849075363
Position 2484: 9.939227924257049e-05
Position 3181: 9.409991505607687e-05
Position 1765: 9.235250469283554e-05
Position 1585: 8.944231620992352e-05
Position 377: 7.911684916001737e-05
Position 530: 7.568670806202341e-05
Position 1617: 6.204796250610822e-05
Position 13057: 6.052698567761248e-05
Position 2494: 5.6429668578726986e-05
Position 2340: 5.3456123727625196e-05
Position 1736: 5.3438046607707804e-05
Position 1643: 5.27369747621954e-05
Position 2693: 5.27278318600332e-05
Position 13508: 4.895163612319906e-05
Position 12411: 4.7640580753492766e-05
Position 2434: 4.588658854326195e-05
Position 1774: 4.51364534232501e-05
Position 1316: 4.4563344923751914e-05
Position 1866: 4.437480581235034e-05
Position 1622: 3.985945780911378e-05
Position 12759: 3.957207779894255e-05
Position 12624: 3.695829269495691e-05
Position 13136: 3.5788849234532635e-05
Position 2030: 3.4962973563494384e-05
Position 11340: 3.4493135711872766e-05
Position 1368: 2.7646869971470303e-05
Position 1599: 2.3721291728611176e-05
Position 1606: 2.3249244997491465e-05
Position 1602: 2.2685908621473712e-05
Position 2387: 2.2628989202534e-05
Position 2092: 1.968708951608163e-05
Position 12478: 1.8722090756944584e-05
Position 524: 1.702723891856275e-05
Position 761: 1.0347763787828136e-05
Position 360: 9.014029003671298e-06
Position 3691: 8.779610783950198e-06
Position 1414: 7.647334682855196e-06
Position 1417: 6.567413752988385e-06
Position 1359: 5.8254635541379335e-06
Position 4946: 4.783323673873798e-06
Position 3483: 4.65366599036467e-06
Position 4972: 4.635022743518635e-06
Position 504: 4.385703757018e-06
Position 1009: 4.277878057174302e-06
Position 1257: 3.927748620278073e-06
Position 1275: 3.410271824501648e-06
Position 2957: 3.3009702848456836e-06
Position 464: 2.4736634042189546e-06
Position 16309: 2.450998088425955e-06
Position 1043: 2.417689864915123e-06
Position 13353: 2.2499658995341755e-06
Position 3239: 2.206348954842507e-06
Position 1453: 2.1475362878326302e-06
Position 1021: 1.9052406746720172e-06
Position 708: 1.8792626698677028e-06
Position 3844: 1.6163488592927439e-06
Position 726: 1.331887614552153e-06
Position 947: 1.0469008045891885e-06
Position 514: 9.8188360274199e-07
Position 3207: 9.705418792205518e-07
Position 2319: 8.951607501531676e-07
Position 13230: 3.6881828654915355e-07
Position 3263: 3.276433153489515e-07
Position 3293: 2.919884537318424e-07
Position 2110: 2.8759904313762197e-07
Position 1996: 2.8483853032804354e-07
Position 625: 2.68890259522848e-07
Position 1897: 2.252942626124631e-07
Position 646: 2.049371462413352e-07
Position 1582: 1.835292124668861e-07
Position 1834: 1.8331020099304647e-07
Position 1645: 1.303052098013109e-07
Position 123: 8.472377211870647e-08
Position 962: 1.5251111312313476e-08
Position 971: 1.309602296864564e-08
Position 197: 5.978114855995755e-09
Position 222: 2.0975284371566613e-09
Position 356: 1.432529083488634e-09
Position 199: 1.170069288179353e-09
Position 229: 4.981497267102767e-10
Position 235: 3.9856097916105744e-10
Position 275: 1.2164249455238903e-10
Position 214: 1.1381849582004224e-10
Position 1928: 9.074228547283206e-11
Position 246: 5.0015945112760606e-11
Position 475: 1.0461751576412594e-11
Position 286: 6.57141134792481e-12
Position 462: 3.53388825064894e-12
Position 623: 3.5101462236871753e-12
Position 251: 5.82901627095801e-13
Position 255: 3.1352436268745975e-14
