Gene = ALKBH4
Position 534: 3.429440468937438e-05
Position 469: 2.949601538244973e-05
Position 702: 2.581023952430933e-05
Position 541: 2.0247802820205467e-05
Position 594: 1.650873577829079e-05
Position 5048: 1.6503272272838154e-05
Position 4041: 1.604478404393602e-05
Position 2033: 1.5629018848864007e-05
Position 279: 1.2992294010974858e-05
Position 905: 1.2308605827200673e-05
Position 227: 1.2304076361854046e-05
Position 689: 1.172982500631233e-05
Position 775: 1.0137161342666356e-05
Position 290: 1.0062601274948799e-05
Position 907: 7.139710820889714e-06
Position 1676: 6.141769094638396e-06
Position 1062: 5.824215719416349e-06
Position 537: 5.723471392760283e-06
Position 607: 5.5794316985721774e-06
Position 480: 5.3685581270657196e-06
Position 1455: 4.363579602975946e-06
Position 1090: 3.838466171435438e-06
Position 654: 1.6386252016577604e-06
Position 456: 1.5286117559954338e-06
Position 4940: 9.102346543500744e-07
Position 1458: 4.1008447055138186e-07
Position 622: 3.609982487143943e-07
Position 779: 3.5810069813959855e-07
Position 1212: 2.9901536860228634e-07
Position 1145: 2.938977880309238e-07
Position 988: 2.804686877241354e-07
Position 256: 1.594728476689368e-07
Position 313: 1.3163607920722e-07
Position 2917: 7.151236118754086e-08
Position 1047: 3.560046524944146e-08
Position 969: 3.3866896675515355e-08
Position 1258: 2.2139966693575833e-09
Position 336: 1.0394474889021354e-09
Position 339: 4.537601812056919e-10
