Gene = RHBDD2
Position 1037: 0.0008487183605509301
Position 3612: 0.000783916147862165
Position 3256: 0.0007317897667005283
Position 3864: 0.0007184625574519215
Position 5131: 0.0006916962319181142
Position 417: 0.0006688913236647838
Position 6808: 0.0006570543796743404
Position 7182: 0.0006078984773536117
Position 692: 0.000496693658849001
Position 3741: 0.00044402836895983476
Position 5820: 0.0004263679426191806
Position 3195: 0.0003753657778525011
Position 1822: 0.00036752170368834684
Position 5631: 0.00031348311649906184
Position 1964: 0.0003107430890318671
Position 5087: 0.0002662198397147786
Position 2428: 0.0002191676635280633
Position 1798: 0.000214415563764334
Position 5462: 0.0002084745900632977
Position 4065: 0.00019995527214405009
Position 3561: 0.00019256596319186116
Position 2130: 0.0001817510629926699
Position 2706: 0.00018044057819821365
Position 2136: 0.00017024295665752482
Position 474: 0.0001666331988491622
Position 1141: 0.0001661847924996951
Position 1223: 0.00016581396136992286
Position 2056: 0.00016501549661838242
Position 2501: 0.00016069017841048548
Position 2887: 0.00016011903501804734
Position 3419: 0.00014865644462721232
Position 1325: 0.0001423258484944049
Position 3558: 0.00013976972650126592
Position 1989: 0.00011725626977949448
Position 1178: 8.68301155975283e-05
Position 2153: 8.508636360867299e-05
Position 958: 8.33174348723886e-05
Position 6052: 6.189217699331984e-05
Position 1383: 5.888360131052032e-05
Position 2032: 5.629336181683401e-05
Position 5595: 5.549378882219139e-05
Position 1449: 5.118158373848594e-05
Position 635: 4.66511059395477e-05
Position 1234: 3.85942663754145e-05
Position 995: 3.782468140493483e-05
Position 287: 2.5742192450317444e-05
Position 1174: 2.1453610445071058e-05
Position 968: 2.1302737650581232e-05
Position 850: 2.0220622727655892e-05
Position 1124: 1.5082030305359695e-05
Position 1804: 1.4819200459590911e-05
Position 997: 1.1851470744752382e-05
Position 612: 1.0740517221048089e-05
Position 1361: 1.0400749694948833e-05
Position 2534: 9.072616505121422e-06
Position 891: 1.9585595081726404e-06
Position 794: 9.223027795691513e-07
Position 768: 6.722562001970564e-07
Position 699: 3.626873723871934e-07
Position 1143: 3.476605765149005e-07
Position 866: 1.970898908094556e-07
Position 2279: 1.803034145455736e-07
Position 182: 1.293258155546053e-07
Position 4973: 3.765712793932951e-08
Position 1344: 1.7699713655565177e-08
Position 592: 8.831730540959464e-09
Position 926: 8.79466681224742e-09
Position 1151: 7.926732684134355e-09
Position 1436: 3.4964189313267954e-09
Position 293: 3.415629535716372e-09
Position 642: 2.4195923702006293e-09
Position 312: 2.9126457912289373e-10
Position 163: 8.582168522407805e-12
Position 320: 2.084622929130777e-13
Position 345: 1.9979743728034096e-13
Position 317: 1.7819161126301906e-14
Position 98: 2.4904633296908336e-15
Position 109: 2.167014310426324e-15
Position 87: 5.995273319996015e-16
Position 89: 3.366325087227934e-17
