Gene = TOPAZ1
Position 25432: 0.16700699246695777
Position 8936: 0.1603837589150921
Position 7490: 0.13003744966045852
Position 11948: 0.10347424182627635
Position 2547: 0.084227878267419
Position 2699: 0.07635581448985475
Position 11631: 0.07386799752522344
Position 14309: 0.07240961523995501
Position 3186: 0.05981415394279238
Position 7663: 0.04587729808935232
Position 1328: 0.041391110238207574
Position 12236: 0.03095672471175153
Position 3027: 0.02874809402652139
Position 1584: 0.025552644512657124
Position 7396: 0.02250156371949271
Position 14966: 0.02170890949072373
Position 3258: 0.019754171708718432
Position 857: 0.017781621240826724
Position 14746: 0.017587777613541078
Position 7631: 0.014587651444368596
Position 3066: 0.01140338006448049
Position 3290: 0.01103549486446683
Position 2355: 0.010766710976109246
Position 16230: 0.010574133327605883
Position 18630: 0.010475480181126777
Position 2189: 0.010461032532834494
Position 2378: 0.010168935322377231
Position 4552: 0.009308392742852434
Position 16159: 0.00919062281176142
Position 2352: 0.00864193408380185
Position 23078: 0.008436220309898209
Position 1980: 0.008418972957466759
Position 6867: 0.007167443167376964
Position 18404: 0.006706712713756735
Position 15682: 0.006430862854473977
Position 1641: 0.006234395030380582
Position 17446: 0.0059894613879066735
Position 22008: 0.00565717332583208
Position 17598: 0.005544641440104633
Position 15927: 0.005284371598049875
Position 1899: 0.004830571711093703
Position 1013: 0.004096413686123517
Position 18713: 0.004020783102151663
Position 813: 0.0037191254915081313
Position 1071: 0.0036891215910795916
Position 1896: 0.003681758013375588
Position 15640: 0.003194266937366321
Position 971: 0.0031523334246439765
Position 18710: 0.0028751056859641164
Position 11457: 0.0028735739793220817
Position 2280: 0.002667978224982283
Position 3159: 0.0025219965191243775
Position 17424: 0.0024174542612962575
Position 2664: 0.0023181062371689194
Position 14701: 0.002269447523896927
Position 6822: 0.002097702249639884
Position 2988: 0.0018003476182785448
Position 2011: 0.0017408384859206119
Position 2559: 0.0017260597093417215
Position 15774: 0.0017172734424675466
Position 19732: 0.0017042642733036827
Position 16416: 0.001665659550317906
Position 1638: 0.0015555658750237237
Position 2586: 0.0014386181672816905
Position 18902: 0.0013877509043984486
Position 1818: 0.0011341013238224192
Position 1612: 0.0010332764052614215
Position 680: 0.0009125876235236367
Position 6764: 0.0009066335153261067
Position 1586: 0.0009017969818700304
Position 16201: 0.000832390938743525
Position 2234: 0.0008093296654643311
Position 207: 0.0007362736573014048
Position 2122: 0.0007260116963287744
Position 2160: 0.0007109238504207079
Position 1972: 0.0006164690892698916
Position 2393: 0.0005528019616281943
Position 1470: 0.000491491725255406
Position 2269: 0.0004760674443924628
Position 13518: 0.00046718028086744517
Position 586: 0.0004583344488065763
Position 13482: 0.00039620312607344284
Position 1017: 0.00035697311492016714
Position 236: 0.00032396712103636185
Position 378: 0.00028529981758827804
Position 1810: 0.0002129836352960914
Position 13249: 0.0002039313850526305
Position 1650: 0.00018125394700040743
Position 738: 0.00017960232233697767
Position 993: 0.00016053141894852797
Position 384: 0.00014455518837794864
Position 2028: 0.00014276083968082945
Position 8678: 0.00013795811066075225
Position 790: 0.00012778605379068308
Position 664: 0.00011853935951045659
Position 1457: 0.00011483616739420684
Position 1905: 0.00010065153589744585
Position 9279: 9.485518146178681e-05
Position 148: 8.802361674192913e-05
Position 821: 7.939541945924634e-05
Position 4297: 6.712984132343526e-05
Position 9899: 6.243918806442527e-05
Position 627: 6.014947099358522e-05
Position 453: 5.5037524367299177e-05
Position 1051: 5.460367137242716e-05
Position 1824: 4.68007813592055e-05
Position 2147: 4.645930362961896e-05
Position 1386: 4.5654145418682284e-05
Position 424: 4.431192221047711e-05
Position 410: 4.097121722486557e-05
Position 4108: 3.788898431831311e-05
Position 444: 3.461631916589611e-05
Position 1765: 2.9378692564723597e-05
Position 1033: 2.732628652453846e-05
Position 865: 2.3109386524655465e-05
Position 239: 2.232452152370202e-05
Position 508: 1.9980942325140212e-05
Position 346: 1.9413853157867553e-05
Position 1085: 1.68380320075898e-05
Position 5274: 1.6308772430931e-05
Position 1389: 1.545905562421134e-05
Position 137: 1.4560154738756113e-05
Position 4260: 1.196300820291448e-05
Position 1000: 1.0667930790295198e-05
Position 2841: 9.864819510945889e-06
Position 1275: 9.834902101146285e-06
Position 5603: 8.494252836337165e-06
Position 5536: 7.82014787819783e-06
Position 216: 7.610433998518727e-06
Position 4715: 6.572583778616687e-06
Position 1205: 5.925482606204006e-06
Position 353: 5.057372984059776e-06
Position 5627: 4.992609324884956e-06
Position 348: 3.7489191553764498e-06
Position 5160: 3.7334130716702066e-06
Position 284: 3.398618773701265e-06
Position 368: 3.246516315002425e-06
Position 4508: 3.208434013732444e-06
Position 308: 3.1945602522759287e-06
Position 128: 3.067553262425937e-06
Position 4475: 2.8758149721945823e-06
Position 545: 2.7004499413825453e-06
Position 468: 2.4962669117537505e-06
Position 694: 2.4836315025232876e-06
Position 779: 2.269628552250561e-06
Position 416: 2.127394980502871e-06
Position 395: 1.940865932300598e-06
Position 462: 1.7447370777701663e-06
Position 559: 1.5744389097400725e-06
Position 471: 1.3480908284540033e-06
Position 2793: 1.0957137624004938e-06
Position 436: 1.0890653323065922e-06
Position 258: 1.0806911245433861e-06
Position 705: 8.593955624658849e-07
Position 245: 8.266409623243565e-07
Position 403: 8.012976004729946e-07
Position 1155: 7.750696650467918e-07
Position 882: 7.517201265286532e-07
Position 474: 6.551454024216978e-07
Position 139: 3.7790616750443395e-07
Position 1272: 3.480963446114421e-08
Position 1473: 1.4596954741063408e-08
Position 314: 4.138965703636409e-09
Position 770: 1.4545039896115641e-11
Position 316: 3.335808885318757e-12
