Gene = EQTN
Position 5485: 0.011884117924632086
Position 1794: 0.011783242268867108
Position 12204: 0.010832495185875878
Position 11436: 0.00936524275922838
Position 10778: 0.008746362138431182
Position 12237: 0.008565197418383129
Position 6421: 0.00809318924487691
Position 11731: 0.007276599469125346
Position 3212: 0.006570228587195373
Position 10799: 0.006061509145668463
Position 8697: 0.00595761386777622
Position 3502: 0.005497898554754687
Position 1310: 0.004971137430831069
Position 3579: 0.004902173499294417
Position 2104: 0.0046579105632790305
Position 7352: 0.0046021724835578134
Position 7744: 0.00453160308907534
Position 11233: 0.004461008475360148
Position 5345: 0.004383838048594753
Position 5531: 0.0038240827468942235
Position 10107: 0.003801225446791131
Position 11635: 0.0034947026641801875
Position 713: 0.0031436527036639217
Position 1005: 0.002990283792493957
Position 9892: 0.0029228582567557824
Position 8168: 0.002916547004649519
Position 12306: 0.0027993817488868823
Position 332: 0.0026919327391167844
Position 5872: 0.002090270674241945
Position 7829: 0.0020060131819131834
Position 689: 0.0019718238514969144
Position 10727: 0.0019342839566544728
Position 6382: 0.0018579828782343912
Position 11405: 0.0015728495492911144
Position 12240: 0.0015172991202845065
Position 12106: 0.0014372911880667434
Position 11202: 0.0013471652986574091
Position 858: 0.0013049148174019505
Position 9667: 0.001284363258681859
Position 9639: 0.0012022344316722222
Position 11097: 0.001180487981204794
Position 2656: 0.0011629540531945947
Position 441: 0.0011559102194124028
Position 11594: 0.0010774621311626857
Position 4870: 0.0010481394011396894
Position 7809: 0.0010171586409856966
Position 2333: 0.000988341474480485
Position 10900: 0.0009111730720500876
Position 7778: 0.0007812178103126762
Position 9572: 0.0007772976751885321
Position 11536: 0.0007314059110169385
Position 4600: 0.000713179650732944
Position 8714: 0.0006894378134979875
Position 249: 0.0006529501575380946
Position 3814: 0.0006527870326106075
Position 8673: 0.0006288051043503236
Position 2229: 0.0006053162294799143
Position 5103: 0.000589828709934692
Position 11125: 0.0005613335516322735
Position 3652: 0.0005281880498235712
Position 5617: 0.0005243222252883691
Position 838: 0.0005067888318464804
Position 8216: 0.0005047075356177461
Position 7171: 0.0005013478623604084
Position 8790: 0.00048398753842456824
Position 1031: 0.00047379675735333696
Position 796: 0.0004486058898902909
Position 8345: 0.0004351006762203198
Position 11128: 0.00042305478485605874
Position 8387: 0.00040531766092677743
Position 2353: 0.0003707493038195697
Position 5961: 0.000364799210122503
Position 1672: 0.0003562294571387897
Position 7467: 0.00035607947178306187
Position 239: 0.00034132901393030756
Position 11272: 0.0003270979175543409
Position 826: 0.00031040686642964574
Position 11613: 0.000276405259700388
Position 6418: 0.00026984200951808826
Position 8745: 0.00026239319150657186
Position 136: 0.00022438523363177987
Position 8769: 0.00022093180128141698
Position 12266: 0.00021984174416568716
Position 2954: 0.00021480822389720715
Position 3390: 0.00018211877553382332
Position 3146: 0.00017571859229447898
Position 2159: 0.00017220747838390146
Position 894: 0.00016950768444875148
Position 11294: 0.00015634821105520402
Position 1472: 0.0001247755635187077
Position 5929: 9.399981057816411e-05
Position 912: 9.398948996750374e-05
Position 4802: 8.40430488303318e-05
Position 3523: 7.131628766597565e-05
Position 2951: 6.174918506091852e-05
Position 9733: 5.061764670086038e-05
Position 192: 4.615398228019034e-05
Position 1888: 4.078941572195835e-05
Position 448: 3.763694810407111e-05
Position 1475: 3.4178104234917115e-05
Position 7137: 3.3891164767963316e-05
Position 492: 3.275596657780028e-05
Position 1334: 3.152383942752852e-05
Position 274: 2.8129105320876713e-05
Position 8052: 2.788705080721125e-05
Position 349: 2.348829498500773e-05
Position 7986: 2.3481191738313714e-05
Position 7658: 1.4598914678941097e-05
Position 195: 1.1181545965571482e-05
Position 133: 9.240258867047128e-06
Position 252: 6.377622533225658e-06
Position 159: 4.776315830414949e-06
Position 336: 4.646293366684046e-06
Position 514: 4.613617253192221e-06
Position 146: 2.0190077810873395e-06
Position 2565: 1.3713097799653343e-06
Position 6179: 1.3203311968874275e-06
Position 729: 1.27618045417819e-06
Position 1228: 1.1036549890586812e-06
Position 117: 8.468111235984398e-07
Position 1084: 8.050994493459764e-07
Position 2974: 7.245525862986316e-07
Position 1316: 6.803109745624021e-07
Position 588: 4.5448792879190295e-07
Position 8406: 4.060098850200527e-07
Position 460: 3.7523510377092427e-07
Position 355: 3.411021775234006e-07
Position 2454: 3.055718531462482e-07
Position 937: 1.4104635469069493e-07
Position 342: 6.727205782496265e-08
Position 346: 4.748697745083161e-08
Position 453: 4.2568697474583853e-08
Position 778: 4.256857844526768e-08
Position 898: 2.0684569316703162e-08
Position 168: 1.2987874206973457e-08
Position 200: 8.341962531341874e-09
Position 166: 7.966413515421472e-09
Position 203: 7.267867692980694e-09
Position 164: 6.572569640984516e-09
Position 540: 5.909658544380799e-10
Position 547: 1.4250692051936439e-10
Position 564: 1.0540576948011643e-10
Position 531: 1.0108696274956645e-10
