Gene = MEGF9
Position 4234: 0.0011980931179565938
Position 5029: 0.0011873954514109903
Position 3924: 0.0011407133506854312
Position 4301: 0.001102353970450403
Position 3420: 0.0010911753513581813
Position 3174: 0.0010712295833164495
Position 4048: 0.0010614009465649838
Position 9040: 0.0010094090722846836
Position 6432: 0.0009486437860797459
Position 2215: 0.0007762321505935906
Position 5693: 0.0007485583812580705
Position 3722: 0.0007479519934616766
Position 8870: 0.0006965545783567973
Position 10139: 0.0006862825828562758
Position 5884: 0.0006759449720822031
Position 1364: 0.0006370932363591254
Position 3581: 0.0006028085018114953
Position 650: 0.0005755116505732687
Position 317: 0.0005679404419424734
Position 7638: 0.0005252297816149162
Position 8799: 0.00048321056010782484
Position 9267: 0.00047087212651872144
Position 339: 0.0004632626271645967
Position 1473: 0.0004420735979858523
Position 1409: 0.00038261779865499487
Position 1034: 0.00031752703714256567
Position 4901: 0.0003052466791764331
Position 8181: 0.0002982477277432857
Position 1192: 0.0002909908159075496
Position 5757: 0.0002904445635903778
Position 7327: 0.0002840629217006315
Position 2289: 0.0002683838904065461
Position 4871: 0.0002658534238098392
Position 1549: 0.0002511314759221669
Position 5217: 0.0002426012828747731
Position 7115: 0.00020952380880019395
Position 5084: 0.00020292360820142955
Position 3240: 0.00018874851019166477
Position 5681: 0.0001748811100074419
Position 2239: 0.0001564579159957377
Position 3824: 0.0001347168982585617
Position 1745: 0.00012777419102026483
Position 2078: 0.00011834738384562806
Position 5140: 0.00011651205282359684
Position 822: 0.00010834189247515732
Position 2049: 0.00010823789877631356
Position 4639: 9.23170616283794e-05
Position 2693: 9.067257172335387e-05
Position 5581: 8.595080285241682e-05
Position 1918: 8.494631220929975e-05
Position 1175: 7.43140288699892e-05
Position 2942: 7.166102760404458e-05
Position 1721: 6.990972661069378e-05
Position 3700: 6.321854779377306e-05
Position 1978: 6.0652418215962906e-05
Position 4910: 5.761079605821378e-05
Position 653: 5.4697895972940603e-05
Position 3989: 4.996575830304524e-05
Position 400: 4.042225545482117e-05
Position 712: 3.919701433239931e-05
Position 3904: 3.649928368883308e-05
Position 2380: 3.4536591523962004e-05
Position 3048: 3.407271748515769e-05
Position 849: 3.164919099197008e-05
Position 536: 3.107573252939976e-05
Position 3187: 2.642566625429901e-05
Position 1231: 2.48493413484042e-05
Position 405: 2.2009830888272535e-05
Position 3033: 2.1587355916718368e-05
Position 1837: 2.1159867800997828e-05
Position 1234: 1.5862458167398672e-05
Position 1528: 1.529480883574211e-05
Position 1648: 1.3790147611449492e-05
Position 946: 1.2112808816066695e-05
Position 890: 1.0438397331975563e-05
Position 996: 8.933165622605166e-06
Position 3588: 8.344140674863168e-06
Position 4287: 7.733964712747443e-06
Position 3591: 7.616927316528982e-06
Position 1611: 6.486642680764222e-06
Position 1687: 5.775229322126257e-06
Position 4205: 5.153469438209846e-06
Position 2998: 4.731549612395752e-06
Position 690: 3.602562213932436e-06
Position 1519: 3.587960151818169e-06
Position 1061: 2.1159091331439265e-06
Position 3150: 2.030209671432544e-06
Position 739: 1.5413974277477347e-06
Position 414: 8.199529457361401e-07
Position 2459: 7.914288675527337e-07
Position 347: 7.684483267916314e-07
Position 659: 6.496399018928802e-07
Position 1557: 2.894911706572489e-07
Position 1664: 2.0122819808728871e-07
Position 837: 1.5752018369896134e-07
Position 214: 1.0536935674258643e-07
Position 925: 9.597546937393629e-08
Position 662: 9.013026558950826e-08
Position 1441: 7.684150401615917e-08
Position 757: 7.55799016376144e-08
Position 771: 7.334386618537803e-08
Position 1105: 5.0090980869893865e-08
Position 1131: 3.4884508561489663e-08
Position 855: 3.1449645396087115e-08
Position 83: 1.4358233528130055e-08
Position 1078: 1.3567867670086636e-08
Position 859: 9.616409949996945e-09
Position 302: 6.747552910333367e-09
Position 297: 6.71460803042443e-09
Position 261: 4.366988322125825e-09
Position 1069: 3.370632731018471e-09
Position 1137: 2.2015125387463162e-10
Position 124: 5.37668325747754e-12
Position 140: 7.308109277495547e-13
Position 80: 6.493531149569837e-13
Position 143: 5.627300648559547e-13
Position 77: 1.5038886536237026e-13
