Gene = CH17-140K24.8
Position 420: 3.5739471436516775e-09
Position 478: 2.0723529355313007e-09
Position 783: 1.6636924381563364e-09
Position 498: 3.707503530367747e-10
Position 310: 3.525989884435011e-10
Position 500: 6.490597512757828e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10670: 0.7537650745748545
Position 2333: 0.6103189111285595
Position 17552: 0.3593938434968305
Position 1683: 0.14850070353274925
Position 10911: 0.14112485124569152
Position 15189: 0.10331389503643384
Position 10962: 0.09548476142340565
Position 3220: 0.08598858896468205
Position 10932: 0.08385147928069728
Position 14325: 0.05335021660837554
Position 4412: 0.05254581540952995
Position 7588: 0.05179025733760581
Position 18090: 0.04919723568757533
Position 2374: 0.03670433326490064
Position 12240: 0.024129597287211427
Position 10839: 0.023380994218740934
Position 12732: 0.021119993276090127
Position 12364: 0.01966648781638789
Position 11500: 0.018602154715291336
Position 10733: 0.01845205872829178
Position 10695: 0.018291797629905487
Position 454: 0.01726000388423496
Position 11844: 0.01604604537637277
Position 12664: 0.012223029062552224
Position 1615: 0.011676604956792312
Position 13382: 0.011668925570484169
Position 9009: 0.011310900521760764
Position 9046: 0.009936716080091005
Position 12785: 0.00900424533094088
Position 7609: 0.008305664034696196
Position 12398: 0.007879652959244275
Position 12288: 0.006333976935164768
Position 1831: 0.005717920179715087
Position 2402: 0.005382999075265198
Position 1948: 0.004680157666065886
Position 3216: 0.004479043916820061
Position 6225: 0.0043985304617008385
Position 2173: 0.0042360363811549916
Position 4965: 0.00406528687244589
Position 1736: 0.0038123030965074856
Position 1118: 0.003775388939753231
Position 2660: 0.0035634572126587083
Position 3008: 0.00314065558069827
Position 7295: 0.002964553481388829
Position 1548: 0.0028720992693706893
Position 12036: 0.0026842013222907165
Position 7584: 0.0023092066177652338
Position 10113: 0.0021767367422296955
Position 536: 0.002157686560266374
Position 8529: 0.002021404689708736
Position 1343: 0.001904146788490452
Position 8375: 0.0016191577824138633
Position 9385: 0.0016057946374661868
Position 4245: 0.0015356569754421743
Position 2320: 0.001443901496685599
Position 6004: 0.0013847630354503337
Position 2682: 0.0013724780788529802
Position 6120: 0.0013638532039050612
Position 2179: 0.0012889827327816942
Position 8886: 0.001157972010192488
Position 4000: 0.001084578790457514
Position 2459: 0.0010018528482599917
Position 1761: 0.0009457831347002591
Position 2973: 0.0007683775334166961
Position 404: 0.0007289181661840204
Position 3479: 0.0006717352554292404
Position 2158: 0.0006494265045179749
Position 826: 0.0005626164868530195
Position 3503: 0.0005521483051396366
Position 1406: 0.0005436737531022486
Position 5685: 0.0005124121943278832
Position 1136: 0.0005120115223991062
Position 4614: 0.0005000138805046708
Position 2277: 0.00047105110125466015
Position 6974: 0.00045225924580116175
Position 3296: 0.0004340597989800504
Position 5244: 0.00036776378057881655
Position 5176: 0.00036595120611682315
Position 2137: 0.00034710007727179
Position 1927: 0.0003405658944306919
Position 2624: 0.0003369907533741413
Position 5268: 0.00032475461593536685
Position 4073: 0.00031726875892301883
Position 5982: 0.00031412349260441573
Position 478: 0.00030608499345699113
Position 773: 0.00027351010553777673
Position 563: 0.000266741074902622
Position 1169: 0.0002465323267812105
Position 278: 0.00023390258174106677
Position 3386: 0.00023007402695678525
Position 1100: 0.0002247957046913318
Position 1422: 0.0002236525765280715
Position 1093: 0.00019355406704607854
Position 1588: 0.00019264451511691435
Position 2049: 0.00019085641740847672
Position 1527: 0.00015167906046351315
Position 865: 0.0001489043552783387
Position 3856: 0.000145472954326455
Position 2068: 0.000137504061335223
Position 1142: 0.00013306073434745757
Position 4912: 0.00012680160312343475
Position 1708: 0.0001084567017801424
Position 566: 0.00010708624247499504
Position 3670: 0.00010248269395487125
Position 1327: 9.986576568936852e-05
Position 3819: 9.856800290559715e-05
Position 2977: 9.833970946999665e-05
Position 1292: 9.209250411487727e-05
Position 323: 9.18965053935798e-05
Position 4414: 8.550132426948143e-05
Position 1855: 7.020823340658226e-05
Position 1897: 6.286839529634859e-05
Position 352: 5.656298964312255e-05
Position 776: 5.4653944863220474e-05
Position 2642: 5.303815336894979e-05
Position 1365: 3.9893874148002334e-05
Position 1758: 3.886357636130085e-05
Position 1355: 3.240238552873368e-05
Position 2574: 3.085175393802143e-05
Position 1519: 2.9275682172313846e-05
Position 745: 2.9122889592837247e-05
Position 989: 2.249200561653086e-05
Position 687: 1.915486792597929e-05
Position 1172: 1.9005277660440682e-05
Position 600: 1.2791797834193944e-05
Position 2874: 1.2727107952822312e-05
Position 290: 1.269841190849116e-05
Position 397: 1.0858917189804832e-05
Position 1562: 1.1521491989904338e-06
Position 1064: 8.853962906177625e-07
Position 929: 6.320998315308514e-07
Position 433: 4.935321163683922e-07
Position 799: 3.813751787918038e-07
Position 992: 1.759208052921039e-07
Position 897: 1.7210066819415067e-07
Position 332: 1.683850786707527e-07
Position 690: 1.3123824402192075e-07
Position 541: 2.6763619772771254e-08
Position 1195: 2.1278512456204363e-08
Position 506: 1.2332546660918836e-08
Position 493: 8.436064716134706e-09
Position 2437: 3.6719279097085493e-09
Position 410: 6.035203134299075e-10
Position 304: 2.541508556684581e-10
Position 307: 9.588140515921155e-11
