Gene = SOHLH1
Position 2447: 0.0001182140793251233
Position 1802: 0.00010067640940055764
Position 759: 8.85760282904953e-05
Position 511: 8.713154896928426e-05
Position 288: 7.143502215753282e-05
Position 544: 5.7183429870606624e-05
Position 193: 2.8675968227815275e-05
Position 28: 1.6697046605169224e-05
Position 568: 1.2513235278738915e-05
Position 696: 1.0970242942765304e-05
Position 541: 9.352625446818178e-06
Position 475: 8.983739967773206e-06
Position 278: 8.672891219230706e-06
Position 34: 7.192810818650307e-06
Position 890: 7.047496098044604e-06
Position 769: 7.040062889571546e-06
Position 613: 6.966164098399589e-06
Position 57: 6.686522672020435e-06
Position 39: 5.806630335632038e-06
Position 351: 4.400066474757782e-06
Position 366: 5.973665276623269e-07
Position 380: 4.978652848403414e-07
Position 66: 2.9003961345720366e-07
Position 280: 1.6463978126135762e-07
Position 296: 9.874920577765652e-08
Position 538: 4.943620447136999e-08
Position 485: 4.5980276153461354e-08
Position 416: 1.1291022497024005e-08
Position 576: 6.285918952221036e-10
Position 411: 2.1852018612121625e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2722: 0.9800146890831611
Position 4139: 0.7933979884251249
Position 401: 0.7815272746867583
Position 5713: 0.7463486762214121
Position 1900: 0.7199096950881745
Position 2140: 0.5893718180168753
Position 5070: 0.5267296116271089
Position 4294: 0.4670080295075445
Position 1051: 0.4413061926033346
Position 4264: 0.30064738338724084
Position 5492: 0.24761435726776304
Position 4991: 0.23232445019549058
Position 1100: 0.20221104676276636
Position 1939: 0.16817662025456231
Position 3730: 0.14578601082419237
Position 5024: 0.11953540512903567
Position 3490: 0.11361549306076316
Position 1576: 0.10598165299691764
Position 3696: 0.0946689002490821
Position 373: 0.08335104015577992
Position 5284: 0.07563836543842554
Position 4350: 0.07384443555416961
Position 1918: 0.06993376446759607
Position 4046: 0.05392510103289035
Position 5823: 0.0467299229346618
Position 5317: 0.04546981136524006
Position 1014: 0.04457443350048921
Position 5415: 0.043947791818731256
Position 5050: 0.03118923389988606
Position 322: 0.02923801098159196
Position 5534: 0.028361482142012857
Position 6031: 0.02092675987321441
Position 5054: 0.02027198912405782
Position 4353: 0.01668480748107682
Position 3829: 0.016571963019431753
Position 1526: 0.01314727144538785
Position 1367: 0.012978231130352463
Position 3338: 0.012781837232740682
Position 1418: 0.01212156197736789
Position 1398: 0.011683146925487881
Position 2730: 0.011380987285130985
Position 435: 0.011304414138670298
Position 5241: 0.011298618533620339
Position 5665: 0.01112584729966386
Position 1436: 0.00765343537659639
Position 1550: 0.007508527328925649
Position 1401: 0.007445868434526174
Position 5056: 0.007308145847195278
Position 2398: 0.007014719115920418
Position 612: 0.006874741795725611
Position 1954: 0.006205995489292404
Position 2172: 0.006124588402508364
Position 2313: 0.006062311317460446
Position 5758: 0.005826462241993395
Position 1856: 0.00572979239116296
Position 4858: 0.005622505249785194
Position 4900: 0.005511304913113766
Position 4356: 0.005181938563634049
Position 2772: 0.005150393432795787
Position 816: 0.00494956191818297
Position 1268: 0.004705121986067064
Position 4274: 0.00466398155931052
Position 2051: 0.0039848828616919855
Position 5931: 0.0038737533179477534
Position 1302: 0.0037023553407584285
Position 5017: 0.0028805620736104373
Position 4028: 0.002803575800030578
Position 2350: 0.0026705070392938975
Position 5875: 0.002644369330759537
Position 4935: 0.002559362820849963
Position 2466: 0.0025055654320780872
Position 5451: 0.0024176265838591325
Position 978: 0.002370251806671271
Position 2469: 0.002345952764872912
Position 651: 0.0022929172649398515
Position 2818: 0.0021506675888578086
Position 1972: 0.002059417195190919
Position 1702: 0.0020010698787112937
Position 5584: 0.001959051007297017
Position 296: 0.0019416001413175021
Position 1055: 0.0018426915019232654
Position 1009: 0.0018420785322616382
Position 1345: 0.0017364717396494548
Position 4401: 0.001626154773734314
Position 2156: 0.0015816149745835324
Position 3445: 0.0015679855388426353
Position 5558: 0.0014355847324782625
Position 732: 0.0011959640228392612
Position 1777: 0.0011014360028510598
Position 3608: 0.001062022629442763
Position 465: 0.0009162755686392269
Position 819: 0.0008599361438737793
Position 4556: 0.0008433256672607431
Position 1324: 0.0007801400201826194
Position 3774: 0.0007180425053191228
Position 654: 0.0005131970812903158
Position 5130: 0.0004826499167304169
Position 5595: 0.0004685888449845172
Position 5934: 0.0004315284684221876
Position 1151: 0.00043005820623777976
Position 1069: 0.0003979799614116483
Position 5832: 0.0003965250417817814
Position 4146: 0.0003310103516012474
Position 1556: 0.00032743865151511594
Position 5432: 0.0002838218351636244
Position 714: 0.00028361854057509686
Position 1942: 0.0002375332452657328
Position 1076: 0.00015030019862494044
Position 5309: 0.00014884697351299247
Position 1139: 0.0001414613753689432
Position 2980: 0.000136489371579151
Position 3115: 0.00013490842676278867
Position 1516: 0.0001329019255893864
Position 1461: 0.00012878441918774775
Position 3905: 0.00012633560021721885
Position 657: 0.0001173125196780668
Position 1017: 0.00011263627271455243
Position 2987: 0.00010853989262661279
Position 908: 0.00010361093265306447
Position 1168: 0.00010239738791008614
Position 1405: 8.96372976086722e-05
Position 1272: 8.387518914921354e-05
Position 3233: 7.603976685852733e-05
Position 985: 7.123159841641027e-05
Position 863: 6.097012971762438e-05
Position 4768: 6.0134165635645096e-05
Position 939: 5.790774660855243e-05
Position 845: 5.559229417270077e-05
Position 3549: 5.506186017922511e-05
Position 193: 4.765836672743051e-05
Position 1329: 4.4922948622086666e-05
Position 957: 3.963263117095179e-05
Position 2752: 3.8320914596870703e-05
Position 964: 3.6264490401552764e-05
Position 491: 3.5217402617132645e-05
Position 1552: 3.2695475499428505e-05
Position 1183: 3.1241187620873625e-05
Position 3112: 2.4504513488737788e-05
Position 2968: 1.7660850291596996e-05
Position 483: 1.706672100044801e-05
Position 747: 1.3299330483603192e-05
Position 232: 1.2646792351908022e-05
Position 857: 1.200385512356968e-05
Position 619: 1.1329289762131574e-05
Position 1745: 8.795000735573277e-06
Position 678: 8.499980764403637e-06
Position 3137: 5.4691636767069685e-06
Position 248: 3.54409885462528e-06
Position 264: 3.0176980341112385e-06
Position 988: 2.719446349184466e-06
Position 256: 2.5293890772459982e-06
Position 1024: 2.4976171761962525e-06
Position 1118: 2.0334310926741705e-06
Position 250: 1.8822976631333567e-06
Position 554: 1.8794735528439054e-06
Position 2690: 1.767992787455621e-06
Position 178: 1.6117009593635429e-06
Position 686: 1.6083700614618886e-06
Position 3030: 1.4737427036906867e-06
Position 623: 1.3982617046408558e-06
Position 4470: 1.237025936052304e-06
Position 921: 7.962282692708487e-07
Position 870: 7.657850133300384e-07
Position 2180: 4.938726815975797e-07
Position 518: 4.6630445415134726e-07
Position 3021: 1.7918408292007088e-07
Position 1187: 2.163596085885861e-08
Position 166: 3.809606449639556e-09
Position 2916: 2.355534155241097e-09
Position 268: 1.3902745114516385e-09
Position 662: 1.3481199667574571e-09
Position 528: 8.026095353114074e-10
Position 266: 7.430085166383085e-10
Position 533: 4.3076727413233863e-10
Position 524: 4.346172714905451e-11
Position 150: 9.708051253855467e-12
Position 561: 5.986334453036417e-12
Position 573: 3.527689396516029e-12
Position 522: 1.0157622027993807e-12
Position 101: 8.290407818111908e-13
