Gene = TIPRL
Position 451: 7.207921128520726e-07
Position 628: 3.1471076643930434e-07
Position 458: 3.726818318155931e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 12435: 0.9996944314125341
Position 17613: 0.8623858492941282
Position 19985: 0.40332622555068615
Position 627: 0.2351141577622036
Position 19332: 0.172207435329678
Position 20969: 0.13128806388185124
Position 5627: 0.1258361606758607
Position 21814: 0.09937988083346587
Position 4968: 0.08698612119848541
Position 5792: 0.08507555736800711
Position 15880: 0.0660679599033543
Position 22223: 0.0657178018647801
Position 8099: 0.06464578651648305
Position 4765: 0.05848697369011
Position 5537: 0.057629844494066114
Position 5075: 0.05348207057026489
Position 17552: 0.043860871059393264
Position 14534: 0.03994248846163279
Position 8126: 0.038927276137875645
Position 20291: 0.03718869240660296
Position 687: 0.03690076737666789
Position 18026: 0.032968248627086895
Position 21497: 0.031074955840036743
Position 22669: 0.02707662552543888
Position 8330: 0.02452922934093958
Position 23002: 0.022202998960183594
Position 21404: 0.01716222301649875
Position 4878: 0.016282419332462356
Position 16375: 0.0158038816673813
Position 14551: 0.013736566399698155
Position 13243: 0.013568106204616496
Position 652: 0.01270332995559242
Position 21314: 0.012540325249861184
Position 15832: 0.011313074350816951
Position 19414: 0.011061932471733007
Position 10760: 0.010692666585649659
Position 16341: 0.010277960991014978
Position 719: 0.00954373103348996
Position 580: 0.009395561925412231
Position 107: 0.008653309526072992
Position 21216: 0.008475976618961042
Position 1143: 0.007971744557091516
Position 18603: 0.007439803154723117
Position 7986: 0.007394609132916863
Position 22089: 0.007183588523681219
Position 920: 0.007105197768034023
Position 17864: 0.007104158493712826
Position 19152: 0.006854010089410103
Position 5454: 0.006064596841204109
Position 18563: 0.005650074184740392
Position 22907: 0.005629902769906673
Position 20927: 0.0054377491324192
Position 20758: 0.005217643173576325
Position 5747: 0.00502105142504289
Position 165: 0.004405585875814025
Position 18631: 0.004294319266869187
Position 17832: 0.003924889558319874
Position 985: 0.0038335844453524057
Position 771: 0.0036556573877547546
Position 5311: 0.0034899525648103497
Position 18520: 0.0033283112369925675
Position 142: 0.0033200944161021796
Position 5403: 0.0032880677462723876
Position 18069: 0.0028966106013486514
Position 20577: 0.002880726349166935
Position 5295: 0.0027118012365982564
Position 14654: 0.00257226222302847
Position 18940: 0.0022955813969293085
Position 13684: 0.0019612993531636634
Position 17899: 0.0018768704858693878
Position 18093: 0.0017299683444654814
Position 16323: 0.001718327064581123
Position 17815: 0.001649488983302188
Position 15348: 0.0015864568099734696
Position 13274: 0.0015148032044814614
Position 20600: 0.0014464063411274881
Position 345: 0.001396314304881785
Position 20736: 0.0013115696451770915
Position 16394: 0.0011213636404004393
Position 17005: 0.0011098186501613252
Position 739: 0.001080094525597183
Position 648: 0.000979704152542305
Position 15328: 0.0009718226812452677
Position 16686: 0.0008293037456726946
Position 956: 0.0007798392558939573
Position 13183: 0.0007445837130027427
Position 15445: 0.0006100308866944597
Position 1158: 0.0005569827029199032
Position 1095: 0.0005476353331315317
Position 944: 0.0005217913615880897
Position 170: 0.0003432888812927501
Position 13574: 0.0003273318709479465
Position 351: 0.00029135707197149805
Position 4477: 0.00028100555807985373
Position 13529: 0.00023378437977928748
Position 1146: 0.00021064612516365802
Position 12690: 0.00020630625645400822
Position 9313: 0.0001932908561230759
Position 1547: 0.0001870792921308247
Position 13056: 0.00017269762286553463
Position 2879: 0.0001550312540431263
Position 13106: 0.0001240589348522327
Position 13717: 9.888758777723658e-05
Position 13068: 8.76384075426595e-05
Position 201: 5.978377293208548e-05
Position 2746: 5.764609187415517e-05
Position 13137: 3.9382892380882897e-05
Position 3003: 2.896705215081374e-05
Position 3066: 2.85085577117422e-05
Position 2967: 2.0405420502605164e-05
Position 929: 9.866221918425849e-06
Position 607: 5.6867688924202475e-06
Position 9340: 5.360891593827558e-06
Position 845: 5.007588410373618e-06
Position 325: 3.8083337851910903e-06
Position 859: 2.8079617577366422e-06
Position 1912: 2.778431975079596e-06
Position 2301: 2.3408553968662457e-06
Position 535: 2.281699408704317e-06
Position 439: 1.3871730648148007e-06
Position 704: 1.090464340730062e-06
Position 1941: 1.0165530720154325e-06
Position 3444: 1.0119877551270881e-06
Position 1915: 7.313363764736658e-07
Position 753: 5.921997618266365e-07
Position 2324: 4.941557418509655e-07
Position 3309: 4.619097331047905e-07
Position 3356: 3.6074805341308307e-07
Position 2074: 3.413276667829703e-07
Position 481: 3.02716672898798e-07
Position 167: 2.808806303112623e-07
Position 762: 2.5626179526552793e-07
Position 297: 2.522616523486393e-07
Position 1966: 1.8110574788295002e-07
Position 404: 1.7914443592072094e-07
Position 2070: 1.5678311337117695e-07
Position 868: 1.3868102184941887e-07
Position 664: 7.550951061637371e-08
Position 231: 3.317964848514476e-08
Position 216: 2.4264132316334553e-08
Position 246: 1.3114425764309196e-14
