Gene = GGPS1
Position 1571: 0.0049265805668060915
Position 488: 0.004862919352387036
Position 3522: 0.0045917248779976305
Position 1878: 0.004163368114709496
Position 687: 0.003968788408445195
Position 3615: 0.003908754086273449
Position 14873: 0.0036868700407464493
Position 1221: 0.003395532424381887
Position 14847: 0.003187179716421689
Position 1069: 0.0031621948104751003
Position 714: 0.002602940688985493
Position 2445: 0.002589475392542069
Position 949: 0.002363022059576776
Position 491: 0.0020391975366487324
Position 8153: 0.0020137450207707466
Position 9151: 0.0019017716791159094
Position 854: 0.0018932175144615018
Position 5392: 0.0015946435543976287
Position 8471: 0.0015719804303935031
Position 1711: 0.0015189744736730075
Position 1681: 0.0013315368263088572
Position 2389: 0.001221974048780235
Position 14673: 0.0011949752543389696
Position 9195: 0.0010574473418438085
Position 957: 0.0008927837987535165
Position 1798: 0.000732132180940891
Position 8096: 0.0007193826874355598
Position 8167: 0.00068455695280899
Position 1951: 0.0005965687664553885
Position 10782: 0.0004822878366041149
Position 9774: 0.00047085590395493744
Position 8675: 0.00024622458776628255
Position 8424: 0.00016641003348326545
Position 319: 0.00015416148830874773
Position 10584: 0.00014263055680799398
Position 9580: 0.00013527754198425015
Position 657: 0.0001085842902089492
Position 9391: 0.00010012437053679408
Position 8794: 9.843052336611145e-05
Position 3390: 8.279759933324993e-05
Position 9787: 7.933636267136944e-05
Position 7283: 6.879404325300107e-05
Position 362: 6.86058360841438e-05
Position 730: 6.641831564722435e-05
Position 4520: 5.920862018386755e-05
Position 455: 5.290925340323351e-05
Position 8173: 4.9599734945040946e-05
Position 4298: 4.765619729428294e-05
Position 10172: 4.1376669993338056e-05
Position 8455: 3.783767555487258e-05
Position 386: 3.174369719523061e-05
Position 1051: 3.1598854720558474e-05
Position 1913: 2.928740163776594e-05
Position 689: 2.9218295026200187e-05
Position 1381: 2.556408310656357e-05
Position 429: 2.4500078729347043e-05
Position 2336: 2.3917326312885677e-05
Position 4420: 1.9452266135118517e-05
Position 4523: 1.7890889725693192e-05
Position 2886: 1.184889447565773e-05
Position 4301: 1.0978347764461882e-05
Position 6781: 8.368736541868315e-06
Position 4330: 6.798727432293066e-06
Position 244: 6.5180071294245185e-06
Position 375: 5.507701153121637e-06
Position 530: 5.493808217321887e-06
Position 5233: 4.040437978770449e-06
Position 545: 3.7233401528196843e-06
Position 759: 2.7317909104593744e-06
Position 547: 2.1163289877054046e-06
Position 3455: 1.9853403886788116e-06
Position 262: 1.631862958657289e-06
Position 240: 1.5598761327429185e-06
Position 736: 1.2261493877333121e-06
Position 1039: 1.1169727767219257e-06
Position 434: 1.0367966140625993e-06
Position 504: 9.6467181264306e-07
Position 1407: 8.044621895471668e-07
Position 1325: 7.94893581878234e-07
Position 457: 7.509450982394275e-07
Position 297: 5.313062278186235e-07
Position 389: 4.7382622135428223e-07
Position 625: 3.9813518551730477e-07
Position 1365: 3.3310515332740935e-07
Position 291: 1.9139876581604488e-07
Position 765: 1.6608387227187958e-07
Position 405: 1.6214680565287302e-07
Position 1118: 1.3218845488844378e-07
Position 513: 7.154481525585464e-08
Position 1109: 6.686961191007066e-08
Position 1307: 5.679861292723712e-08
Position 1193: 2.8630688375572013e-08
Position 225: 9.1200139185884e-09
Position 502: 8.914385811032804e-09
Position 516: 7.126174616690391e-09
Position 399: 6.853693384122314e-09
Position 541: 2.573236176402646e-09
Position 170: 1.2146449468800337e-13
