Gene = GCSAML
Position 1332: 0.0005271491843122926
Position 731: 0.0005192350781824983
Position 16157: 0.0005004416865045636
Position 13711: 0.000424317751765976
Position 1342: 0.0003479297462322694
Position 13896: 0.00032689090532835225
Position 13613: 0.00027597792087253687
Position 3876: 0.000266228909486707
Position 10656: 0.0002455440793061589
Position 12460: 0.00020178780442138525
Position 5392: 0.00017577838328173163
Position 3612: 0.00017162009982098946
Position 9581: 0.00016972228428652417
Position 5293: 0.00015510249643254742
Position 615: 0.00014556499537635498
Position 3047: 0.00013457814864645633
Position 2130: 0.00011069289380898724
Position 4621: 6.699086021624888e-05
Position 2431: 6.690273348938544e-05
Position 5968: 6.0397116525243086e-05
Position 3004: 5.815102881286724e-05
Position 7913: 5.685616162698258e-05
Position 632: 5.06775162114756e-05
Position 2041: 4.3651477709969746e-05
Position 9599: 4.050334693408533e-05
Position 3094: 3.992125942951478e-05
Position 1907: 3.975459866028623e-05
Position 3663: 3.815383110574501e-05
Position 10786: 3.6561421946133365e-05
Position 7107: 3.6475295540718585e-05
Position 6482: 2.9952601052831133e-05
Position 8104: 2.923200889814912e-05
Position 8415: 2.7814599609427094e-05
Position 1570: 2.7398931444862315e-05
Position 3623: 2.526379394964977e-05
Position 8440: 2.4395011439176645e-05
Position 6068: 2.37632530699931e-05
Position 2175: 2.3302090276139718e-05
Position 755: 2.2524321188847166e-05
Position 9821: 2.0592738406038875e-05
Position 6798: 1.9689700646593628e-05
Position 1012: 1.8920283421836095e-05
Position 2396: 1.827167602505314e-05
Position 9523: 1.819949294452611e-05
Position 7703: 1.799262850113951e-05
Position 7527: 1.7992138280242315e-05
Position 5553: 1.785979154268598e-05
Position 8473: 1.7033411550547237e-05
Position 4709: 1.6727214622020125e-05
Position 585: 1.2762033838692852e-05
Position 5480: 9.807124317190696e-06
Position 7928: 9.427022415323054e-06
Position 3211: 8.957379256172497e-06
Position 4463: 8.113307870208544e-06
Position 777: 5.962058290930145e-06
Position 7334: 5.732943088273241e-06
Position 4587: 5.349986759913624e-06
Position 6944: 5.190438133833431e-06
Position 4509: 4.962770991734274e-06
Position 2784: 4.953958434835742e-06
Position 6139: 3.996785688794484e-06
Position 4525: 3.541748916747468e-06
Position 6250: 3.402067505851783e-06
Position 4108: 2.824067709200708e-06
Position 4682: 2.7549124754083844e-06
Position 2884: 2.3795336297697596e-06
Position 2771: 2.332047266417884e-06
Position 2696: 2.1173472566888177e-06
Position 1076: 2.03559963580161e-06
Position 4759: 2.0261410013387297e-06
Position 2928: 1.5438344182555713e-06
Position 3166: 1.4921022047670527e-06
Position 2268: 1.4721023447052685e-06
Position 1112: 1.4590215976040681e-06
Position 3233: 1.3995672714975189e-06
Position 2848: 9.251175998721033e-07
Position 1207: 8.362400500800171e-07
Position 509: 7.762588079670348e-07
Position 2608: 7.619120711696984e-07
Position 938: 7.448073485416348e-07
Position 2675: 7.408095549611354e-07
Position 2532: 7.368655969943457e-07
Position 490: 7.269821258419832e-07
Position 809: 6.926066826334156e-07
Position 1961: 6.798852172151984e-07
Position 848: 6.320916659948753e-07
Position 2464: 6.314491682079066e-07
Position 1511: 4.978778388807833e-07
Position 1981: 4.926194750459112e-07
Position 973: 4.384898824991931e-07
Position 941: 3.6917890685164587e-07
Position 396: 2.8216778725492066e-07
Position 433: 2.310262087269835e-07
Position 1423: 1.9704657583649048e-07
Position 3549: 1.3557064426333296e-07
Position 1641: 9.019704214539354e-08
Position 1706: 2.668753806174985e-08
Position 1356: 1.9519684474379165e-08
Position 1600: 1.675650750070066e-08
Position 2140: 1.1588073870528216e-08
Position 2127: 9.64298929336777e-09
Position 1460: 7.070604724049852e-09
Position 1367: 6.564123582166103e-09
Position 1703: 6.409113954904284e-09
Position 692: 4.64876552570843e-09
Position 1680: 4.530265866578235e-09
Position 1266: 3.5780957287000175e-09
Position 1263: 3.5184782127053357e-09
Position 518: 7.186078896251973e-10
Position 528: 5.418127356929628e-10
Position 513: 5.260843066832371e-10
Position 2330: 3.172619022453215e-10
Position 289: 1.8537987892885825e-10
Position 442: 1.7862862298163322e-10
Position 245: 1.274863480169833e-10
Position 351: 7.532742194382614e-11
Position 365: 5.09320192399137e-11
Position 315: 4.211920660464174e-11
Position 283: 2.6724334399090292e-11
Position 353: 2.372032768942137e-11
Position 338: 1.0831061968976467e-11
Position 321: 7.878461014851582e-12
Position 299: 4.5349380994639144e-12
Position 312: 4.478544390833187e-12
Position 241: 2.1926351617919846e-12
