Gene = RP5-864K19.6
Position 2926: 0.0003136342700578566
Position 1202: 0.0002457645506004847
Position 9193: 0.00024397879224515723
Position 6203: 0.00021927739864404332
Position 9720: 0.00019871694645947973
Position 8812: 0.00018554956336141158
Position 2471: 0.00014767914092514423
Position 335: 0.00014539294082036624
Position 1985: 0.00013855931575207394
Position 2073: 0.00013227578940394147
Position 1994: 0.00013221314989598544
Position 9067: 0.0001163726642050067
Position 1392: 0.00011559889138115442
Position 718: 0.00010906633112196245
Position 1585: 8.431893121503447e-05
Position 5672: 8.339028268985354e-05
Position 309: 8.250426490611668e-05
Position 823: 7.684620307565559e-05
Position 6053: 5.4771273744230444e-05
Position 2737: 4.9099636730911586e-05
Position 10252: 3.693938582497742e-05
Position 1619: 3.4395181279797826e-05
Position 513: 3.4033527989888665e-05
Position 5013: 3.389618837595642e-05
Position 2603: 3.265084503422039e-05
Position 4855: 3.0044389052711412e-05
Position 5030: 2.7657539513431234e-05
Position 6008: 2.639683508176528e-05
Position 3623: 2.601176290976967e-05
Position 272: 2.1493265975148023e-05
Position 4773: 1.7970109146727127e-05
Position 1534: 1.7215841694728283e-05
Position 4314: 1.702060267073256e-05
Position 296: 1.576219571639978e-05
Position 2447: 1.4357641996000933e-05
Position 847: 1.287848414853709e-05
Position 474: 1.2244778984710673e-05
Position 2705: 9.993467239181625e-06
Position 4929: 7.376327772927355e-06
Position 2134: 6.890313024962435e-06
Position 2255: 5.982638488952575e-06
Position 897: 4.153666329036175e-06
Position 652: 3.721813826868561e-06
Position 195: 3.6076673492986035e-06
Position 2171: 3.2731165635469217e-06
Position 4431: 1.3911536554561317e-06
Position 671: 9.845652108498441e-07
Position 2570: 3.2206405833671933e-07
Position 2520: 2.5307928745916374e-07
Position 2620: 2.1564542193169295e-07
Position 1299: 1.8683577929662473e-07
Position 1282: 1.4790261637367553e-07
Position 1829: 1.0530833881758938e-07
Position 2758: 7.662965203446433e-08
Position 1418: 6.611483382748111e-08
Position 2088: 6.591655379559511e-08
Position 984: 6.438914837897608e-08
Position 2055: 6.300972106327738e-08
Position 4202: 5.576602620294548e-08
Position 4869: 5.2586209629906066e-08
Position 4776: 5.108113255785668e-08
Position 2043: 5.069160885373225e-08
Position 4242: 4.93734367084515e-08
Position 987: 4.649078188252684e-08
Position 447: 4.400565407507069e-08
Position 1459: 2.51953391078211e-08
Position 1013: 1.7880659998796966e-08
Position 1064: 1.2041478720761458e-08
Position 396: 9.225694011617812e-09
Position 1445: 6.7974919689394235e-09
Position 410: 6.622768773400818e-09
Position 829: 4.914734151397673e-09
Position 1208: 2.3002610024768654e-09
Position 921: 1.9146430041759176e-09
Position 476: 1.2032357935501603e-09
Position 208: 2.7057403246717573e-11
