Gene = GMPS
Position 5262: 8.622397605194882e-06
Position 1416: 8.454905199383849e-06
Position 2936: 7.563545979331146e-06
Position 3565: 7.309563993782548e-06
Position 3683: 7.225394251811729e-06
Position 1313: 7.097276474183615e-06
Position 5172: 6.922990177829972e-06
Position 5109: 5.992388896378509e-06
Position 5205: 5.825584637872512e-06
Position 3816: 5.78279330827637e-06
Position 1762: 5.567812534231319e-06
Position 806: 5.101491904057782e-06
Position 1945: 4.973568182263627e-06
Position 1189: 4.899798278781689e-06
Position 4645: 4.554816312980688e-06
Position 2528: 3.95729493026283e-06
Position 1679: 3.7446494907144014e-06
Position 3608: 3.552987761885878e-06
Position 1560: 3.3960211088990426e-06
Position 3193: 3.254654269933835e-06
Position 4082: 3.166480550038655e-06
Position 4015: 3.091656476393354e-06
Position 4043: 3.0202769421597285e-06
Position 3282: 2.979289048703838e-06
Position 2067: 2.8867430966746663e-06
Position 2822: 2.8241711585540563e-06
Position 2669: 2.7262653455145797e-06
Position 1087: 2.683637282506708e-06
Position 763: 2.5806594069534885e-06
Position 2280: 2.3641846821736166e-06
Position 2453: 2.2097797076794722e-06
Position 3285: 2.171223808415725e-06
Position 1471: 2.1116818366521576e-06
Position 1209: 2.0658082731328885e-06
Position 1813: 1.8614890000054909e-06
Position 839: 1.4336810964594594e-06
Position 1925: 1.38195402400742e-06
Position 2005: 1.3287197012072112e-06
Position 893: 1.3038799218463424e-06
Position 658: 1.1437096128869946e-06
Position 1067: 1.0951261950488282e-06
Position 603: 9.198312227295616e-07
Position 233: 5.113326761195694e-07
Position 252: 4.925558535642745e-07
Position 543: 1.5481548680483968e-07
Position 1497: 1.4767793882606848e-07
Position 1606: 7.141434128155502e-08
Position 1641: 3.3927879456265086e-08
Position 1420: 2.2855611774664737e-08
Position 1504: 7.0082852928926025e-09
Position 595: 3.866685621656043e-09
Position 383: 1.180949868908476e-09
Position 505: 5.011615992112416e-10
Position 435: 4.119907285389977e-10
Position 660: 1.4297736280364895e-10
Position 401: 1.287989375986434e-10
Position 353: 1.466591886970449e-11
Position 361: 7.344706105720839e-12
Position 366: 8.717503108131428e-13
Position 679: 5.237409680918763e-13
