Gene = CYP3A7-CYP3A51P
Position 24382: 7.569507475040821e-05
Position 57: 6.606806944780529e-05
Position 733: 6.143016946650151e-05
Position 949: 5.708825504370496e-05
Position 26032: 5.617360336511445e-05
Position 803: 3.2801268086650914e-05
Position 3: 2.5021801616584336e-05
Position 547: 2.414595041965444e-05
Position 2187: 1.695318319198875e-05
Position 1347: 1.2011750896432873e-05
Position 29787: 1.0850393054955761e-05
Position 1374: 9.945194927550823e-06
Position 31865: 5.225697503095322e-06
Position 1288: 3.918522390437999e-06
Position 126: 3.6619902116455886e-06
Position 257: 3.648894300569627e-06
Position 29744: 2.0281551353522796e-06
Position 18300: 2.0070717513345394e-06
Position 622: 1.4045821855753244e-06
Position 18244: 1.2297247270395264e-06
Position 109: 5.883332635713831e-07
Position 668: 5.330464583148864e-07
Position 399: 4.256250065287824e-07
Position 512: 3.043401930929256e-07
Position 18274: 2.7025598053744745e-07
Position 177: 1.7222818679638065e-07
Position 6: 1.5016193512361071e-07
Position 340: 1.8969685786226116e-08
Position 193: 1.3965023534439602e-08
Position 358: 1.2260780358953461e-08
Position 405: 7.011285869260568e-09
Position 523: 3.14602036992492e-09
Position 33: 4.847392853648794e-10
Position 156: 4.597434949741792e-13
Position 190: 1.0417885221408653e-13
Position 330: 5.116953389141677e-14
Position 206: 5.1627516439201084e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 24209: 0.9963804794715926
Position 29506: 0.9911319578029563
Position 14689: 0.9860187033936033
Position 17462: 0.9378944735677345
Position 25840: 0.8860351352244453
Position 21566: 0.8779696346813938
Position 12753: 0.8716968337121533
Position 17836: 0.8708693323672484
Position 3949: 0.7675741867688382
Position 27127: 0.5547786715088989
Position 4497: 0.3943632394196313
Position 4222: 0.3487152411364585
Position 166: 0.2261618802074903
Position 29260: 0.2222435648242296
Position 5850: 0.22172646584973238
Position 34192: 0.19253721407773017
Position 19195: 0.18800419916644076
Position 36007: 0.1878493770081737
Position 18019: 0.1674267848887064
Position 35222: 0.16162192306579487
Position 4615: 0.15149366724998675
Position 20419: 0.13130808373785188
Position 35649: 0.11445308343168704
Position 24934: 0.11315021399278181
Position 4455: 0.1071591760821134
Position 34850: 0.09899444057397129
Position 23339: 0.09120193528031337
Position 37557: 0.08652438428031667
Position 9272: 0.07834750273618445
Position 18944: 0.07592907798710888
Position 26523: 0.06732378193974234
Position 26466: 0.06166960212001
Position 4155: 0.060199116668058085
Position 24704: 0.05999973982095511
Position 29851: 0.0580359304997205
Position 21219: 0.055958911093251754
Position 40489: 0.055373721833090625
Position 22681: 0.0540020563462891
Position 24800: 0.04872545188638876
Position 25985: 0.045941450932310675
Position 29682: 0.04362515037580926
Position 36299: 0.04196725773301078
Position 3870: 0.0418384888898911
Position 27655: 0.04147291244919586
Position 17505: 0.04034840561517839
Position 26185: 0.04018293002028006
Position 33751: 0.040047369546793644
Position 23919: 0.03668244056949944
Position 17766: 0.034272102340403725
Position 30886: 0.03154592687471888
Position 27080: 0.03048748586483349
Position 29020: 0.030415977871858253
Position 4693: 0.03004831808955575
Position 8229: 0.029589526258323114
Position 23945: 0.028018822642479707
Position 14866: 0.027866997146134
Position 5703: 0.027167934842044016
Position 2256: 0.026992926773996423
Position 18135: 0.025386984320763643
Position 33699: 0.02500997889651331
Position 26457: 0.0235207450672179
Position 20904: 0.023456944278388348
Position 26234: 0.021501698588829388
Position 38537: 0.021151926640280913
Position 24682: 0.020597914381805922
Position 20240: 0.020022942598507718
Position 34910: 0.019275502868205587
Position 717: 0.018975091429514007
Position 2767: 0.018091478911337732
Position 1278: 0.01703890445705065
Position 19213: 0.01610159139470448
Position 567: 0.01596512367592464
Position 21195: 0.01580961668528054
Position 18857: 0.015631460096042632
Position 26572: 0.013169097406767626
Position 5534: 0.012825073285623184
Position 26136: 0.012684239131932992
Position 31665: 0.012281201733016153
Position 26416: 0.01148901649687583
Position 23361: 0.011456795474561956
Position 16486: 0.010045944684553101
Position 20452: 0.009548962441702809
Position 17212: 0.009418002928101419
Position 20256: 0.00917484308438045
Position 23876: 0.009144957946925925
Position 20013: 0.00905292849142281
Position 34934: 0.00896189022673247
Position 922: 0.008882056424478308
Position 28559: 0.008727517930555059
Position 22030: 0.008157936229031494
Position 18999: 0.008057965979139874
Position 29634: 0.007827965353568833
Position 2112: 0.007822259758417051
Position 2801: 0.007815968675326882
Position 37755: 0.007460195504416192
Position 20188: 0.007037687255216572
Position 17434: 0.00700116515363676
Position 17857: 0.006941412038574237
Position 18071: 0.006348887766382105
Position 853: 0.006338603173253848
Position 24761: 0.006131752050735952
Position 2173: 0.006056984478578645
Position 2088: 0.00574473086260297
Position 215: 0.005584333286658552
Position 25004: 0.0054796606522157475
Position 33457: 0.005088484390192876
Position 29872: 0.004747837685639045
Position 16437: 0.004689185170575042
Position 27819: 0.004666170081848645
Position 32358: 0.004580289590097392
Position 723: 0.004455895229190535
Position 1372: 0.004291485338669883
Position 38101: 0.004146688942500504
Position 20221: 0.004126817601982547
Position 610: 0.004054328239499083
Position 14889: 0.0040374701256072325
Position 4342: 0.003995506067934636
Position 17715: 0.003947380598591251
Position 17475: 0.0037079518816809432
Position 18822: 0.0033679492250367577
Position 27845: 0.0033673828506309835
Position 2131: 0.0031828971162300482
Position 4043: 0.00315898250805521
Position 3572: 0.00302958382842667
Position 18752: 0.0029829858148287865
Position 33072: 0.0029434473158689626
Position 1177: 0.0027526969740003762
Position 19891: 0.002561981509947382
Position 31692: 0.0023704611559780845
Position 1260: 0.0023060738640110403
Position 18719: 0.00222927072390336
Position 24494: 0.0021590130010194753
Position 1414: 0.0021374358925832964
Position 23335: 0.002034517782241058
Position 30091: 0.0020188888523150184
Position 4127: 0.0020084358930659773
Position 18414: 0.00198195236263403
Position 19806: 0.001977786558128353
Position 18862: 0.001970035168416456
Position 20969: 0.001907515244041015
Position 1217: 0.0017310799757611786
Position 32577: 0.0017283791228477224
Position 31441: 0.0017176593082116657
Position 1257: 0.00169660267392223
Position 28472: 0.0015574029063989013
Position 20342: 0.0015166379253021341
Position 18908: 0.0015104534019738062
Position 21587: 0.001503982278834128
Position 30304: 0.0014237695852279012
Position 32671: 0.0013947826426684996
Position 34103: 0.0013666599675336054
Position 3663: 0.0013516601386050757
Position 30009: 0.0013496858384787532
Position 16233: 0.0013244357481086242
Position 1131: 0.0012609361861905363
Position 1531: 0.0011596758752860001
Position 29697: 0.00115123628318634
Position 749: 0.001143774881623723
Position 24902: 0.001141868623540521
Position 24443: 0.0010752709918023975
Position 29657: 0.0009298322380728144
Position 2599: 0.0007636359153315569
Position 29773: 0.0007103566561530301
Position 3705: 0.00070304902304819
Position 31093: 0.0006307616201114365
Position 4161: 0.0006132903584072778
Position 1462: 0.0006042097016296689
Position 30217: 0.0005938694113227173
Position 29546: 0.0005672896924308437
Position 18633: 0.000539442742385577
Position 25870: 0.0004550634372042021
Position 675: 0.0004114676929164936
Position 25468: 0.0003657130491027029
Position 2176: 0.00036179654480551706
Position 182: 0.0003206992144746643
Position 173: 0.00028317109283118217
Position 24547: 0.0002679462389293836
Position 19140: 0.0002476489326537984
Position 26239: 0.0002437670791418411
Position 18203: 0.00022505081976040484
Position 24571: 0.0002101517937670406
Position 24804: 0.00019071180061200577
Position 29795: 0.00016943853702448852
Position 29566: 0.00016089380324642053
Position 24331: 0.00012510971129647488
Position 30478: 0.0001108977497856967
Position 18959: 9.615507737756389e-05
Position 25762: 8.181140318473116e-05
Position 18137: 5.788108834197921e-05
Position 17671: 4.303478003097212e-05
Position 26830: 3.897422822522149e-05
Position 17926: 3.011983968198494e-05
Position 26893: 2.5513586522086217e-05
Position 18026: 2.0880189624759132e-05
Position 688: 1.9090865408655008e-05
Position 26914: 1.7633534941164104e-05
Position 17990: 1.5985630345574755e-05
Position 30309: 1.2354269502351563e-05
Position 768: 9.577799034520363e-06
Position 17700: 7.982293116801517e-06
Position 1016: 7.444096759736558e-06
Position 890: 7.085020294798063e-06
Position 773: 5.634795217911498e-06
Position 235: 5.052188943712375e-06
Position 2454: 4.537310097635477e-06
Position 2380: 4.4569569506511834e-06
Position 1020: 4.3941168636550375e-06
Position 1036: 4.231241469711493e-06
Position 1284: 4.118957554952127e-06
Position 811: 3.5852935656280127e-06
Position 370: 3.1281657664446283e-07
Position 17975: 3.0914329602827837e-07
Position 317: 2.5635101802584136e-07
Position 657: 2.103515978500078e-07
Position 544: 1.6487682501360454e-07
Position 617: 1.476785244029292e-07
Position 1113: 1.2948509425918705e-07
Position 18679: 1.2846874064687786e-07
Position 18486: 1.249707281348307e-07
Position 434: 1.2374766664846797e-07
Position 398: 1.0073842356942506e-07
Position 1973: 8.847181009544997e-08
Position 343: 7.707249258657279e-08
Position 349: 7.25466141438912e-08
Position 753: 6.710176647523171e-08
Position 861: 6.650322808813591e-08
Position 25033: 6.174869547129375e-08
Position 24970: 5.793262931728935e-08
Position 506: 4.826482229167931e-08
Position 577: 4.627876926589729e-08
Position 392: 1.9875481718234324e-08
Position 330: 1.538563379032284e-08
Position 620: 1.3079194656245253e-08
Position 633: 1.269874463133851e-08
Position 512: 1.1331765777377897e-08
Position 446: 1.1219274030824069e-08
Position 232: 9.728665704400836e-09
Position 254: 8.508268864342107e-09
Position 366: 6.586327398841641e-09
Position 18080: 5.914080078114345e-09
Position 136: 1.712968574028665e-09
Position 373: 1.2113081252726946e-09
Position 249: 8.56354201581979e-10
Position 405: 6.213601434227928e-10
Position 263: 3.17524208746746e-10
Position 476: 7.033905267966136e-11
Position 95: 2.5567470358693262e-11
