Gene = UIMC1
Position 850: 7.238783548413396e-06
Position 343: 7.138150362901693e-06
Position 2331: 7.114979137262497e-06
Position 957: 6.719441042672229e-06
Position 844: 6.001224387907838e-06
Position 2156: 5.326103494355556e-06
Position 289: 2.3213096564289015e-06
Position 147: 3.6694888829161717e-07
Position 217: 2.1635243449141076e-07
Position 359: 9.264103370789477e-08
Position 205: 3.681831003171924e-08
Position 354: 2.3063498178507323e-08
Position 349: 1.6635204427161308e-08
Position 357: 1.3509721241047358e-08
Position 258: 4.054231077496528e-09
Position 336: 2.761819247405645e-09
Position 559: 1.4045370477669243e-09
Position 286: 9.072646883998738e-10
Position 368: 1.1431925756272851e-11
Position 549: 6.992232865195017e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 23784: 0.999999998729195
Position 30927: 0.9962781207323095
Position 37652: 0.9590657170597171
Position 4906: 0.8578496442390902
Position 41406: 0.7523260692011882
Position 26017: 0.5692159989922867
Position 32835: 0.30979942078152667
Position 3964: 0.2888489181321459
Position 27132: 0.2595403920074681
Position 35541: 0.23931155854216574
Position 28042: 0.21310334232722714
Position 41155: 0.21106791739063688
Position 42192: 0.21092311305615344
Position 9345: 0.17522113469030454
Position 7244: 0.16474344046250758
Position 16004: 0.1563958102645331
Position 9458: 0.14168041808324347
Position 30507: 0.0839451546599331
Position 36701: 0.08189158099118181
Position 46382: 0.07516844530834398
Position 41498: 0.07021089485116273
Position 13629: 0.06879378062302295
Position 36733: 0.06414128168212391
Position 42564: 0.05610876228306184
Position 13665: 0.05531639810464318
Position 3619: 0.05118629989273877
Position 24953: 0.050367937872232316
Position 42718: 0.049361571030933686
Position 1067: 0.04341815348358885
Position 45194: 0.03833662669852351
Position 2762: 0.03623995278875976
Position 41934: 0.03414522758286499
Position 27090: 0.0329019967334295
Position 41376: 0.03230622628166515
Position 43655: 0.03210623683825891
Position 43291: 0.02911283341420512
Position 32831: 0.024777250034207395
Position 47422: 0.021790434879875586
Position 42532: 0.021188335944153234
Position 4865: 0.02040119118103776
Position 31427: 0.01921376274613527
Position 40211: 0.015861908724315532
Position 26808: 0.01583449317735528
Position 3940: 0.015164099237420616
Position 4845: 0.015029829796023575
Position 7240: 0.013915855910099655
Position 1197: 0.012139689946865309
Position 44921: 0.011440296184873527
Position 7264: 0.010912750260939347
Position 1650: 0.009814992015692024
Position 1383: 0.009424650711306229
Position 3920: 0.008970610854387379
Position 43375: 0.008827836302261576
Position 26043: 0.00764013083109247
Position 39521: 0.007159965571412668
Position 41747: 0.006765343074862996
Position 26026: 0.005924941536259744
Position 39953: 0.005482285614127424
Position 4042: 0.005422728076103809
Position 799: 0.0047747531169823115
Position 1429: 0.004576528357824231
Position 3937: 0.004498981430770825
Position 743: 0.004463558207374998
Position 31103: 0.004332294921378314
Position 35498: 0.004209367148048795
Position 35896: 0.003990454317958284
Position 38532: 0.0036337261365424678
Position 1016: 0.0036250403418269005
Position 38062: 0.003594990346533185
Position 38508: 0.003165014791104129
Position 38568: 0.0030161219514376835
Position 40624: 0.0027684923289319264
Position 766: 0.002638806494521304
Position 2758: 0.002280475339908803
Position 452: 0.002222669066835962
Position 1636: 0.0022015289465646876
Position 31372: 0.002114880839686634
Position 2997: 0.0020854076852858767
Position 3987: 0.0020148474832281512
Position 3997: 0.002002424362336342
Position 1174: 0.0019347621268834567
Position 4818: 0.0018829153687351858
Position 1654: 0.0016976198864644704
Position 777: 0.0016871437127960358
Position 40409: 0.0016490516303958183
Position 3772: 0.0015794867231960974
Position 41890: 0.0015273248300986773
Position 4014: 0.001398844408938801
Position 1023: 0.0012150034349407176
Position 31447: 0.001208440434299574
Position 40125: 0.0012083618341656734
Position 1797: 0.0011910239689859972
Position 31918: 0.0011279066117288745
Position 1136: 0.001104738436752334
Position 6548: 0.0010688930162656358
Position 697: 0.0010450115417870145
Position 3775: 0.0008906448940605259
Position 404: 0.000877773551163345
Position 4296: 0.0007470134659225101
Position 35228: 0.0006212197054472899
Position 964: 0.0006167642487073521
Position 6608: 0.0005139930745301499
Position 38903: 0.0005114417851675305
Position 38698: 0.0003414327273121054
Position 1717: 0.00033079215453567766
Position 4292: 0.00030096556043621094
Position 37957: 0.00029507321314923055
Position 434: 0.0002746487200942433
Position 37116: 0.0002634856330038087
Position 32523: 0.00025994837274432615
Position 38038: 0.00023603198053977786
Position 33699: 0.0002337873384292658
Position 6559: 0.00020802254760280857
Position 753: 0.0002079293276517527
Position 4126: 0.000192768020312576
Position 1824: 0.00019077040140055824
Position 1350: 0.00015966016659469613
Position 1211: 0.00015652204972196483
Position 4972: 0.00010548338529469514
Position 31597: 9.651209175561129e-05
Position 32356: 8.67975055847481e-05
Position 319: 8.558957592301702e-05
Position 4637: 8.487822761023496e-05
Position 34501: 6.246003697625276e-05
Position 2038: 5.569778713400948e-05
Position 34526: 5.568964353696351e-05
Position 32376: 5.144390804534541e-05
Position 2948: 4.4971124209480815e-05
Position 2922: 4.105502422960637e-05
Position 3240: 3.877718008666829e-05
Position 33675: 3.741456022135073e-05
Position 859: 3.519755981049581e-05
Position 1556: 3.0946500682631536e-05
Position 1224: 2.1317259075131837e-05
Position 31163: 1.850664453054196e-05
Position 469: 1.8255048693726023e-05
Position 2352: 9.721423677950556e-06
Position 31114: 9.04984072223988e-06
Position 2313: 8.759556700372324e-06
Position 32543: 8.705476440068667e-06
Position 2442: 8.674032514358085e-06
Position 418: 7.259088278324831e-06
Position 2538: 6.957803626576284e-06
Position 1203: 5.152219953074106e-06
Position 1002: 5.07878326101774e-06
Position 1868: 4.549068750168131e-06
Position 2919: 4.214938222214534e-06
Position 1607: 4.171183613435413e-06
Position 1289: 3.980752864473064e-06
Position 587: 3.795712802381406e-06
Position 1107: 2.32040918958983e-06
Position 167: 1.970601572541453e-06
Position 842: 1.7679799799363756e-06
Position 701: 1.4376654919021186e-06
Position 1753: 1.1165776657723634e-06
Position 1707: 1.0531432208363618e-06
Position 715: 1.034030173037144e-06
Position 705: 7.650133206918565e-07
Position 534: 7.050734496404759e-07
Position 283: 7.043775120654837e-07
Position 584: 6.909478502716986e-07
Position 185: 6.850906879649639e-07
Position 1084: 5.20629382056335e-07
Position 1076: 4.280686766526272e-07
Position 1243: 1.8562237650044682e-07
Position 637: 1.6549186298601688e-07
Position 844: 1.6093207282171714e-07
Position 940: 1.5726465477241166e-07
Position 507: 3.8604611742414e-08
Position 267: 3.512740519194189e-08
Position 7643: 6.685668213824658e-10
Position 8730: 2.874241805624966e-10
Position 5093: 1.8518168215625962e-10
Position 5032: 2.1479547373648e-11
